,PCED1A (64773)
ACH-000004,0.039382111711499995
ACH-000007,0.149299689145
ACH-000009,0.10599947804099999
ACH-000011,0.0102820390592
ACH-000012,0.09421749327500001
ACH-000013,-0.0500450001791
ACH-000014,-0.104652443928
ACH-000015,0.11502378083900001
ACH-000017,-0.0859608147494
ACH-000018,0.17938661885
ACH-000019,0.173036714194
ACH-000021,0.154261464442
ACH-000022,-0.0618947623836
ACH-000025,0.271972632354
ACH-000028,0.0248522818615
ACH-000030,0.109100877719
ACH-000035,-0.009720453136639998
ACH-000036,0.08908142237680002
ACH-000037,0.276107834944
ACH-000039,0.384809008655
ACH-000040,-0.0661778450918
ACH-000041,0.117276025264
ACH-000042,-0.27511235614
ACH-000045,0.0742231286286
ACH-000047,-0.030411013317900002
ACH-000052,0.107837358705
ACH-000053,-0.06400714123819999
ACH-000054,0.040571818152800004
ACH-000055,0.113025212712
ACH-000060,0.054403015932599996
ACH-000067,0.120342579506
ACH-000070,0.0825448111343
ACH-000075,0.421580499516
ACH-000078,0.237914191658
ACH-000082,0.12494928346100001
ACH-000085,0.0192551606602
ACH-000086,0.060226812206499995
ACH-000087,0.275999463798
ACH-000092,0.0583911229726
ACH-000095,0.103649738821
ACH-000097,0.0882037360062
ACH-000098,0.043901007109
ACH-000099,0.111079542994
ACH-000108,-0.046782518719100004
ACH-000113,-0.00870585411971
ACH-000115,0.09803646569160002
ACH-000116,0.139667503646
ACH-000118,-0.021526062071500002
ACH-000120,-0.17908102418699998
ACH-000123,-0.08368024626369999
ACH-000127,0.0929889193025
ACH-000128,-0.007775961461800001
ACH-000132,0.244367846576
ACH-000133,0.0105140361919
ACH-000137,-0.07186286864630001
ACH-000138,0.0997701174178
ACH-000142,0.161016575582
ACH-000143,0.086471978388
ACH-000146,0.0376518537531
ACH-000148,0.020039998602099998
ACH-000150,-0.117720070727
ACH-000152,0.12290982734000001
ACH-000153,-0.135700100216
ACH-000159,0.0613157404688
ACH-000160,0.015009052278
ACH-000163,-0.160171279673
ACH-000167,-0.169391954841
ACH-000168,-0.19562526534000002
ACH-000169,-0.026395581701799998
ACH-000178,0.103350486506
ACH-000182,0.018155994732900003
ACH-000183,0.0750009376226
ACH-000188,0.08586184075639998
ACH-000189,0.106115208267
ACH-000190,0.172580067003
ACH-000198,-0.159245789438
ACH-000204,0.169579746818
ACH-000206,-0.101081715909
ACH-000207,0.00707616842232
ACH-000211,0.15179077631100002
ACH-000215,0.0682305019225
ACH-000221,-0.05952958401330001
ACH-000222,0.0155089206525
ACH-000223,0.164173023147
ACH-000226,0.277870309362
ACH-000227,0.20660378136
ACH-000228,-0.156234724267
ACH-000231,-0.100471319759
ACH-000232,-0.0232345115418
ACH-000233,0.047497631860100004
ACH-000234,0.198031536445
ACH-000235,-0.0184565463802
ACH-000237,0.0262015582927
ACH-000238,-0.0193331486561
ACH-000243,-0.08391915903519999
ACH-000244,0.222935610841
ACH-000246,-0.0156759627869
ACH-000248,-0.119478835241
ACH-000250,0.0755117631927
ACH-000251,0.0189022599147
ACH-000253,0.0920175167075
ACH-000255,0.015036815584
ACH-000256,0.172884363838
ACH-000257,-0.269101984552
ACH-000258,0.079057288757
ACH-000259,-0.0517241289441
ACH-000260,0.0336418226144
ACH-000261,0.0276074415644
ACH-000262,-0.08576988560219999
ACH-000263,-0.106741786789
ACH-000264,-0.0239328693304
ACH-000265,-0.0125446294476
ACH-000266,-0.0157158208604
ACH-000272,-0.0812923823016
ACH-000273,0.10243070827400001
ACH-000274,0.064940724514
ACH-000277,0.117430695221
ACH-000278,0.113533891126
ACH-000279,0.0407492795475
ACH-000280,-0.00886491267972
ACH-000281,-0.148713029016
ACH-000288,0.019358450712
ACH-000291,0.0442885021586
ACH-000293,0.165931199716
ACH-000294,-0.020545915184
ACH-000295,-0.126429826525
ACH-000296,0.0652532399927
ACH-000302,0.044409983407500006
ACH-000304,-0.009494258999840001
ACH-000307,-0.24230303397
ACH-000308,0.08487994134719999
ACH-000310,0.172803251359
ACH-000311,-0.131699511585
ACH-000312,0.0988541897772
ACH-000315,0.13129580815199998
ACH-000316,0.0588373541433
ACH-000317,0.014831982082499999
ACH-000318,0.06289273638180001
ACH-000319,-0.08814931672139999
ACH-000320,-0.0308451474686
ACH-000322,0.19035915854600002
ACH-000323,0.129593009019
ACH-000324,0.09720231709860001
ACH-000329,0.059381064407
ACH-000330,0.104452859565
ACH-000331,0.124025220838
ACH-000332,-0.08894053129809999
ACH-000334,-0.07835359865960001
ACH-000335,0.329684347677
ACH-000336,-0.340807436977
ACH-000337,0.15491220969699998
ACH-000339,0.06855595436890001
ACH-000341,0.0798068025952
ACH-000348,0.0771880725543
ACH-000350,-0.246653585827
ACH-000352,-0.024613287339
ACH-000356,0.138698137753
ACH-000361,0.07216569880969999
ACH-000362,-0.0707223941125
ACH-000363,-0.13589923594
ACH-000364,0.11987905723200001
ACH-000365,-0.0801183716517
ACH-000366,0.0681508453417
ACH-000368,-0.0249636691577
ACH-000374,0.11785747619100001
ACH-000375,-0.0378681803585
ACH-000376,-0.022228548200500003
ACH-000381,0.165083644752
ACH-000383,0.0232754920206
ACH-000387,0.0686000275564
ACH-000389,0.167507622887
ACH-000390,-0.0136312763457
ACH-000393,0.0822360969675
ACH-000395,0.204176691562
ACH-000397,0.0193536004201
ACH-000401,0.12050552966299999
ACH-000402,0.0595064718474
ACH-000403,0.06519485840110001
ACH-000404,0.054975287016400004
ACH-000406,0.060142252047100005
ACH-000407,0.0581813628074
ACH-000408,0.0549874154421
ACH-000410,-0.150783126546
ACH-000411,0.022689091421500003
ACH-000414,-0.08500176225839999
ACH-000415,0.116889676106
ACH-000416,0.0777372393612
ACH-000420,0.0801544310441
ACH-000421,0.0338385418448
ACH-000424,-0.146824058365
ACH-000425,0.16166429078800001
ACH-000426,0.14930250431199998
ACH-000427,0.261708121317
ACH-000433,0.163378281797
ACH-000436,-0.13623919467
ACH-000444,0.217817352736
ACH-000445,0.045604429667499995
ACH-000448,0.09176235400119999
ACH-000450,0.169159608224
ACH-000452,-0.00443223935557
ACH-000454,0.262624600802
ACH-000458,-0.028356440808599996
ACH-000459,-0.12181927469
ACH-000460,0.0949708736628
ACH-000461,0.137246129181
ACH-000463,-0.0362671777589
ACH-000464,-0.055607412378500004
ACH-000466,0.0319452763111
ACH-000467,0.06376485364210001
ACH-000468,0.07733552039739999
ACH-000469,0.0120965893811
ACH-000470,-0.0823115724477
ACH-000471,-0.030522032353599998
ACH-000472,-0.0213053361644
ACH-000473,0.0716728336095
ACH-000475,0.0367302942196
ACH-000476,0.12676727130100002
