,MLF1 (4291)
ACH-000004,0.0706149300988
ACH-000007,-0.0628335474402
ACH-000009,0.116409746525
ACH-000011,0.0147986364775
ACH-000012,0.13566283980399998
ACH-000013,0.181821880612
ACH-000014,-0.21286477709399998
ACH-000015,0.149971610973
ACH-000017,0.00575061642664
ACH-000018,-0.185016648785
ACH-000019,0.05461779932659999
ACH-000021,0.0762745525792
ACH-000022,0.171470684467
ACH-000025,0.050096979138
ACH-000028,-0.141279662205
ACH-000030,0.0909383320921
ACH-000035,0.0214925905008
ACH-000036,0.167966547711
ACH-000037,0.104364709713
ACH-000039,-0.0968387524096
ACH-000040,0.100091675182
ACH-000041,0.160235865522
ACH-000042,0.137159902894
ACH-000045,0.129658821004
ACH-000047,-0.0311972052559
ACH-000052,0.0919065900175
ACH-000053,0.0313315659053
ACH-000054,-0.027068241258900002
ACH-000055,0.198979895156
ACH-000060,-0.11833438359000001
ACH-000067,0.024401223135
ACH-000070,0.0782326954986
ACH-000075,0.125118037507
ACH-000078,-0.0933599202059
ACH-000082,0.00683468749357
ACH-000085,0.201969635991
ACH-000086,0.135315236506
ACH-000087,0.108790155611
ACH-000092,-0.0650208919203
ACH-000095,0.021323889948
ACH-000097,0.077384066545
ACH-000098,0.12367026319499999
ACH-000099,0.013195238091799998
ACH-000108,0.041954459050000004
ACH-000113,-0.09344569850039999
ACH-000115,-0.0482097173296
ACH-000116,0.20447484463799998
ACH-000118,0.09528281964960002
ACH-000120,0.013982246697
ACH-000123,0.0337267189402
ACH-000127,0.105855125371
ACH-000128,0.00826150115567
ACH-000132,-0.0550100887994
ACH-000133,-0.00665696128901
ACH-000137,0.105898920105
ACH-000138,-0.047532510540500006
ACH-000142,-0.00415051864322
ACH-000143,0.020061838155
ACH-000146,0.016297942691999998
ACH-000148,0.24962725179200002
ACH-000150,0.204551032835
ACH-000152,0.009033771600770001
ACH-000153,0.315271634516
ACH-000159,0.106636640155
ACH-000160,0.05107281149680001
ACH-000163,0.0588097492882
ACH-000167,-0.0600525991059
ACH-000168,0.030828698622099998
ACH-000169,0.08825606165960001
ACH-000178,0.0782750606013
ACH-000182,-0.070782421115
ACH-000183,0.050115682080100005
ACH-000188,0.143184083653
ACH-000189,0.349116416614
ACH-000190,-0.0201049105565
ACH-000198,0.137492247879
ACH-000204,-0.286984113246
ACH-000206,-0.0261653838802
ACH-000207,0.066027107546
ACH-000211,0.0507846230184
ACH-000215,0.06512263903979999
ACH-000221,0.11172608170600001
ACH-000222,0.06933719685260001
ACH-000223,-0.0189897460548
ACH-000226,0.0941218840145
ACH-000227,0.266709814316
ACH-000228,-0.00723801602582
ACH-000231,0.051864005646500004
ACH-000232,0.0762813357334
ACH-000233,0.0852298714873
ACH-000234,-0.11814480966600001
ACH-000235,0.06507979581090001
ACH-000237,0.076330153591
ACH-000238,0.07027270267789999
ACH-000243,-0.0354380515045
ACH-000244,0.28511096996999996
ACH-000246,0.007730843697630001
ACH-000248,0.0775068403309
ACH-000250,0.10904182995200001
ACH-000251,0.265704251686
ACH-000253,0.122466222204
ACH-000255,0.0655601754453
ACH-000256,0.194625025052
ACH-000257,0.178419261549
ACH-000258,-0.109214941642
ACH-000259,-0.0409494315646
ACH-000260,-0.0183079064562
ACH-000261,0.011757051667599999
