,WWP2 (11060)
ACH-000004,-0.0699169500277
ACH-000007,0.216847427535
ACH-000009,0.0619585745327
ACH-000011,0.026808610753200002
ACH-000012,-0.195820602579
ACH-000013,-0.237623580799
ACH-000014,-0.14310365654100002
ACH-000015,0.0979321908787
ACH-000017,-0.154760181417
ACH-000018,-0.36647097328
ACH-000019,-0.286726942087
ACH-000021,-0.230500843506
ACH-000022,-0.027851312913299998
ACH-000025,-0.344023433147
ACH-000028,-0.188573205271
ACH-000030,-0.17587426842999998
ACH-000035,-0.24095844651999998
ACH-000036,-0.0873309968404
ACH-000037,-0.144166349989
ACH-000039,-0.0824156433853
ACH-000040,0.0968716198709
ACH-000041,0.0271808795258
ACH-000042,-0.1095991725
ACH-000045,-0.0565950921638
ACH-000047,-0.11159410005100001
ACH-000052,-0.0720419263888
ACH-000053,-0.147586549643
ACH-000054,-0.117374976234
ACH-000055,-0.290151280352
ACH-000060,-0.0300798878331
ACH-000067,-0.255528799226
ACH-000070,-0.0318765524689
ACH-000075,-0.0259459074543
ACH-000078,-0.036918942126800004
ACH-000082,-0.177560090739
ACH-000085,-0.18297882964499998
ACH-000086,-0.20354781279599998
ACH-000087,0.0812055176871
ACH-000092,-0.153872398135
ACH-000095,-0.155321104421
ACH-000097,-0.0105147962772
ACH-000098,-0.212916829527
ACH-000099,-0.0014189549796700001
ACH-000108,-0.17596792484999998
ACH-000113,0.0344361191475
ACH-000115,-0.06283592854259999
ACH-000116,-0.193810201065
ACH-000118,-0.186093837555
ACH-000120,-0.297598802507
ACH-000123,-0.0287747343557
ACH-000127,-0.266431917091
ACH-000128,-0.0524886465097
ACH-000132,-0.22543014141999998
ACH-000133,-0.114780511832
ACH-000137,-0.13054061744200002
ACH-000138,-0.170545187778
ACH-000142,-0.315922724076
ACH-000143,-0.104147645012
ACH-000146,-0.147905491445
ACH-000148,-0.143610297499
ACH-000150,0.00408298135267
ACH-000152,-0.11873576490700001
ACH-000153,-0.08738047270780001
ACH-000159,-0.028737108930700004
ACH-000160,-0.187022326503
ACH-000163,-0.00634690535361
ACH-000167,-0.114024149211
ACH-000168,-0.217485238453
ACH-000169,0.0380644491339
ACH-000178,-0.239829922311
ACH-000182,-0.129590318279
ACH-000183,-0.144235984945
ACH-000188,-0.0828218061837
ACH-000189,-0.055415190327699995
ACH-000190,0.16125446269500002
ACH-000198,-0.103271792931
ACH-000204,-0.236702782836
ACH-000206,-0.14098203188300001
ACH-000207,-0.0863028617509
ACH-000211,-0.0730279358212
ACH-000215,-0.21639779554000002
ACH-000221,-0.225734501007
ACH-000222,-0.012080446396700003
ACH-000223,-0.09349268309660001
ACH-000226,-0.12319809021099999
ACH-000227,-0.24711325417399999
ACH-000228,-0.08621142571589999
ACH-000231,-0.105050370074
ACH-000232,-0.269613748597
ACH-000233,-0.166713792707
ACH-000234,-0.028507523022799998
ACH-000235,-0.146627020712
ACH-000237,-0.146567490038
ACH-000238,-0.169830300978
ACH-000243,-0.127004667922
ACH-000244,-0.15534737802999998
ACH-000246,0.0434201889529
ACH-000248,-0.270328225951
ACH-000250,-0.0917838742966
ACH-000251,0.331263634881
ACH-000253,-0.025076643580200002
ACH-000255,0.101277199659
ACH-000256,0.0133437888298
ACH-000257,-0.0616654862151
ACH-000258,-0.13345426392100002
ACH-000259,-0.08201906433999999
ACH-000260,-0.164282573892
ACH-000261,-0.08947345199960001
ACH-000262,-0.231290842025
ACH-000263,-0.178756286116
ACH-000264,-0.297013652114
ACH-000265,0.17559473351799998
ACH-000266,-0.044056783891000005
ACH-000272,0.0292536018848
ACH-000273,-0.103923523312
ACH-000274,0.0035681436769600004
ACH-000277,-0.169557016096
ACH-000278,-0.17766393920499998
ACH-000279,-0.19213795717
ACH-000280,-0.05073577176630001
ACH-000281,-0.16838201544700002
ACH-000288,-0.220065954879
ACH-000291,-0.0879313532364
ACH-000293,-0.100426249284
ACH-000294,-0.07346346570560001
ACH-000295,-0.24802118371999998
ACH-000296,0.210286335397
ACH-000302,0.0807726394612
ACH-000304,0.137235991327
ACH-000307,-0.07437066934
ACH-000308,-0.219493324728
ACH-000310,0.00163618491097
ACH-000311,0.0337133278394
ACH-000312,-0.273215727968
ACH-000315,-0.251677021347
ACH-000316,-0.145305884406
ACH-000317,-0.0287341478987
ACH-000318,-0.0612609219872
ACH-000319,-0.052646932950999994
ACH-000320,-0.214499809979
ACH-000322,-0.177601255432
ACH-000323,-0.238237684793
ACH-000324,-0.26716674773000004
ACH-000329,-0.09204148382880001
ACH-000330,-0.114709262757
ACH-000331,0.201491861989
ACH-000332,0.036238810600600004
ACH-000334,-0.402137697526
ACH-000335,-0.308064602133
ACH-000336,0.11653456700999999
ACH-000337,-0.34284600025899997
ACH-000339,-0.0830604631697
ACH-000341,-0.0488840223828
ACH-000348,-0.190255162929
ACH-000350,-0.169372949761
ACH-000352,-0.15876256359000002
ACH-000356,-0.0756363793653
ACH-000361,-0.086045505371
ACH-000362,-0.167435674421
ACH-000363,-0.058272476673
ACH-000364,0.158562186644
ACH-000365,-0.09879350232069999
ACH-000366,-0.076383816016
ACH-000368,-0.131380113101
ACH-000374,-0.0596992971057
ACH-000375,-0.284990348525
ACH-000376,-0.129138285264
ACH-000381,-0.0872256264284
ACH-000383,-0.108062421337
ACH-000387,-0.201174082729
ACH-000389,-0.100498509217
ACH-000390,-0.014574479571700001
ACH-000393,-0.136820597507
ACH-000395,-0.149101881779
ACH-000397,0.043553929101400005
ACH-000401,-0.20546259367800002
ACH-000402,-0.161108979084
ACH-000403,-0.178090745742
ACH-000404,-0.317741676369
ACH-000406,-0.0690377844129
ACH-000407,-0.181102406746
ACH-000408,-0.147528761555
ACH-000410,-0.0295430586192
ACH-000411,-0.063693863534
ACH-000414,-0.131432622336
ACH-000415,-0.04278301959459999
ACH-000416,-0.324860955946
ACH-000420,-0.313195176876
ACH-000421,-0.0188781079206
ACH-000424,0.0860012937504
ACH-000425,-0.023610130511
ACH-000426,-0.00424537372262
ACH-000427,-0.0472508835294
ACH-000433,-0.230565210594
ACH-000436,0.146006607682
ACH-000444,0.011313600911299999
ACH-000445,0.0365811378053
ACH-000448,-0.0524343773114
ACH-000450,-0.0261707651767
ACH-000452,-0.045142543036900004
ACH-000454,-0.264480601849
ACH-000458,0.0399868183692
ACH-000459,-0.09449452234539998
ACH-000460,-0.274563193279
ACH-000461,-0.269278111897
ACH-000463,-0.21955899430700002
ACH-000464,-0.16459010641
ACH-000466,0.0233554094249
ACH-000467,0.0819851802574
ACH-000468,-0.232603618072
ACH-000469,-0.06890157955739999
ACH-000470,0.0712680194968
ACH-000471,0.0144271864069
ACH-000472,-0.143908046788
ACH-000473,-0.313309078158
ACH-000475,-0.150442715368
ACH-000476,-0.25765615066799996
ACH-000477,0.18815558429200002
ACH-000480,-0.0751870731247
ACH-000481,0.0872416163782
ACH-000483,0.0071495514238
ACH-000484,-0.042456786994900006
ACH-000485,-0.07912533094469999
ACH-000486,-0.0917126385193
ACH-000487,-0.057885793187999995
ACH-000488,-0.239184765723
ACH-000490,-0.250745763864
ACH-000491,0.0771961574828
ACH-000495,-0.09789516985819999
ACH-000496,-0.116989185159
ACH-000499,-0.099908864027
ACH-000500,-0.296214016883
ACH-000502,-0.218770917146
ACH-000503,0.07357939544589999
ACH-000505,-0.42643838944799994
ACH-000507,-0.20860963284000003
ACH-000510,-0.0468907474475
ACH-000511,-0.214376339801
ACH-000512,0.0550655885731
ACH-000516,-0.15990709457
ACH-000517,-0.18906416010000002
ACH-000518,-0.058218119294999995
ACH-000520,-0.0901390533027
ACH-000521,-0.0939087984152
ACH-000522,-0.287558917941
ACH-000524,-0.166092707074
ACH-000527,-0.10708950569
ACH-000528,-0.150540513648
ACH-000537,-0.134276683508
ACH-000541,-0.435339281736
ACH-000542,-0.0258984821606
ACH-000544,-0.47522971511900003
ACH-000545,-0.127968784563
ACH-000547,0.106533064794
ACH-000548,-0.243756273258
ACH-000549,0.088334044955
ACH-000550,-0.549124655749
ACH-000552,-0.12726353062999998
ACH-000556,-0.255603075291
ACH-000557,-0.0151268303206
ACH-000570,-0.0102653607746
ACH-000571,-0.15095007587200002
ACH-000573,-0.14654812114
ACH-000576,-0.308857653151
ACH-000580,-0.0559738891682
ACH-000584,-0.024594445593
ACH-000585,-0.245768776655
ACH-000588,0.09575162706639999
ACH-000589,-0.171467634699
ACH-000591,-0.066399634658
