,KRR1 (11103)
ACH-000235,-1.2675424354
ACH-000237,-1.40344704889
ACH-000238,-1.46815991896
ACH-000243,-1.22553329519
ACH-000244,-0.6817033652689999
ACH-000246,-1.02978613095
ACH-000248,-0.947908222068
ACH-000250,-1.1418218791299999
ACH-000251,-1.2728027095999999
ACH-000253,-1.35467419748
ACH-000255,-1.13703192762
ACH-000256,-0.8694351713130001
ACH-000257,-1.0114687363400001
ACH-000258,-1.65941571685
ACH-000259,-1.22227897965
ACH-000260,-1.1086868029999999
ACH-000261,-1.13423681763
ACH-000262,-1.19946579511
ACH-000263,-0.659890413483
ACH-000264,-0.7943031311929999
ACH-000265,-1.2563978223799999
ACH-000266,-1.1375668821200002
ACH-000272,-1.03303456045
ACH-000273,-1.16598361187
ACH-000274,-1.0664425829200002
ACH-000277,-1.07343900736
ACH-000278,-1.36555788939
ACH-000279,-1.0983341061
ACH-000280,-1.08876227119
ACH-000281,-1.1945770656
ACH-000288,-1.2777665781899998
ACH-000291,-0.977980715414
ACH-000293,-0.991678466035
ACH-000294,-1.2357382981
ACH-000295,-1.09298776043
ACH-000296,-1.2126741379000001
ACH-000302,-1.15628794802
ACH-000304,-1.32397777298
ACH-000307,-1.37074969534
ACH-000308,-1.05083190333
ACH-000310,-1.20765067842
ACH-000311,-1.2955798348899998
ACH-000312,-1.33226124753
ACH-000315,-1.0382959149
ACH-000316,-1.20019758067
ACH-000317,-1.05826535151
ACH-000318,-1.1979178212200001
ACH-000319,-1.3842688870200002
ACH-000320,-1.16318053698
ACH-000322,-1.4008282565999999
ACH-000323,-0.9766451889929999
ACH-000324,-1.17643884451
ACH-000329,-1.21819345283
ACH-000330,-1.21062408956
ACH-000331,-1.06867912751
ACH-000332,-1.07304893496
ACH-000334,-0.915232542541
ACH-000335,-1.0988099601799999
ACH-000336,-1.3724109819699999
ACH-000337,-1.16641077471
ACH-000339,-1.2100096116799999
ACH-000341,-1.27729111351
ACH-000348,-1.12192275655
ACH-000350,-1.30033779045
ACH-000352,-1.13191337481
ACH-000356,-1.00244876471
ACH-000361,-1.1564227575700001
ACH-000362,-0.9821580093269999
ACH-000363,-0.858238871553
ACH-000364,-1.15630004716
ACH-000365,-1.1781112276799999
ACH-000366,-1.27725681338
ACH-000368,-1.41974375341
ACH-000374,-1.04732632098
ACH-000375,-1.34613897088
ACH-000376,-1.01468473384
ACH-000381,-1.07921778032
ACH-000383,-1.21127693196
ACH-000387,-1.04601990112
ACH-000389,-1.08322501466
ACH-000390,-1.18766038537
ACH-000393,-1.0716593515700001
ACH-000395,-1.10584463654
ACH-000397,-0.999807591125
ACH-000401,-1.28536331447
ACH-000402,-0.38386100305799997
ACH-000403,-1.15511041202
ACH-000404,-1.03639181236
ACH-000406,-1.13695951738
ACH-000407,-1.1806847660100002
ACH-000408,-1.045748765
ACH-000410,-1.02570671108
ACH-000411,-1.29054242677
ACH-000414,-1.463445256
ACH-000415,-1.3826552013100002
ACH-000416,-1.18918558005
ACH-000420,-1.10236089499
ACH-000421,-1.1762734826299999
ACH-000424,-1.03706766488
ACH-000425,-1.15815635702
ACH-000426,-0.77584732396
ACH-000427,-1.14177306557
ACH-000433,-1.1766057169700002
ACH-000436,-0.706508094886
ACH-000444,-1.0245662534200002
ACH-000445,-1.3729103867399999
ACH-000448,-1.20572493235
ACH-000450,-1.1227469478399998
ACH-000452,-1.2188139788099999
ACH-000454,-1.2380412385700001
ACH-000458,-1.3130668808
ACH-000459,-1.0954478521
ACH-000460,-0.960617253081
ACH-000461,-0.89626109035
ACH-000463,-1.1092035363700001
ACH-000464,-1.34721512102
ACH-000466,-0.9337586122660001
ACH-000467,-1.0
ACH-000468,-1.43601490229
ACH-000469,-1.2716691789399999
ACH-000470,-0.93939472784
ACH-000471,-1.2298890216399998
ACH-000472,-1.3574295828
ACH-000473,-1.0600215024500002
ACH-000475,-1.02237495618
ACH-000476,-0.869137811654
ACH-000477,-1.46866672061
ACH-000480,-0.9333589167190001
ACH-000481,-1.43671518975
ACH-000483,-1.26016969237
ACH-000484,-1.0119146659
ACH-000485,-1.3727850681799998
ACH-000486,-1.31691611781
ACH-000487,-1.10956783679
ACH-000488,-0.989200769937
ACH-000490,-1.11156557102
ACH-000491,-0.926760495855
ACH-000495,-1.0464310710200002
ACH-000496,-1.25519883992
ACH-000499,-1.17058570726
ACH-000500,-1.2260653571100002
ACH-000502,-1.1098807788
ACH-000503,-1.10846964409
ACH-000505,-1.19064834063
ACH-000507,-0.9822334301019999
ACH-000510,-1.10698240742
ACH-000511,-1.1938102411
ACH-000512,-1.03369686128
ACH-000516,-0.870719606654
ACH-000517,-0.7864249375329999
ACH-000518,-1.1778728677899999
ACH-000520,-1.1647246306799999
ACH-000521,-0.94744716752
ACH-000522,-1.1491430985200002
ACH-000524,-1.15056679459
ACH-000527,-1.18627014619
ACH-000528,-0.9983780334550001
ACH-000537,-1.1695127763600002
ACH-000541,-0.984281422729
ACH-000542,-1.26895603851
ACH-000544,-0.9967033882899999
ACH-000545,-1.21302300271
ACH-000547,-1.287307378
ACH-000548,-0.881021057792
ACH-000549,-1.3571274572999998
ACH-000550,-1.56872862019
ACH-000552,-1.07376791504
ACH-000556,-1.00326877903
ACH-000557,-1.35105995144
ACH-000570,-1.20989324873
ACH-000571,-1.1799383523
ACH-000573,-1.27014447578
ACH-000576,-1.01087753388
ACH-000580,-1.3184516759
ACH-000584,-1.31345223285
ACH-000585,-1.3000399863
ACH-000588,-1.1991678188400001
ACH-000589,-1.2083866110700001
ACH-000591,-1.26984223436
ACH-000593,-1.40375382559
ACH-000600,-1.17305060368
ACH-000601,-1.0830218212
ACH-000604,-1.15711675946
ACH-000605,-1.26128536934
ACH-000606,-1.15203199338
ACH-000608,-1.33258682051
ACH-000614,-1.34989942685
ACH-000616,-1.2365160762799998
ACH-000618,-0.9896550809119999
ACH-000619,-1.04076701448
ACH-000620,-1.1139506487200002
ACH-000621,-0.8776013415999999
ACH-000622,-1.08928690264
ACH-000623,-1.4480969785100002
ACH-000624,-1.0868821510700002
ACH-000627,-1.1798681247799998
ACH-000630,-1.06773795756
ACH-000632,-1.37437042607
ACH-000633,-1.0886147909000001
ACH-000637,-1.4736352757100002
ACH-000638,-1.11601065839
ACH-000646,-0.8029098278479999
ACH-000647,-1.18838935232
ACH-000648,-1.31666075664
ACH-000649,-1.2273592691700002
ACH-000651,-1.3442055585400001
ACH-000652,-1.17490054325
ACH-000653,-1.15535358979
ACH-000657,-1.17565662113
ACH-000658,-0.939501089208
ACH-000661,-1.4749718663299998
ACH-000662,-1.31193745079
ACH-000663,-1.26574840654
ACH-000665,-1.2390881041500001
ACH-000671,-0.954995157632
ACH-000673,-1.22984847954
ACH-000676,-1.09381098655
ACH-000677,-1.07219469189
ACH-000681,-1.20886712031
ACH-000682,-1.25296924775
ACH-000683,-1.26630342472
ACH-000684,-1.16323874889
ACH-000688,-1.27323665364
ACH-000693,-1.24252514394
ACH-000694,-1.07244216044
ACH-000695,-1.22143180592
ACH-000696,-1.2065446143799998
ACH-000697,-0.76912874374
ACH-000699,-1.1445161805500002
ACH-000701,-1.4192454392899998
ACH-000706,-1.1740240475900001
ACH-000711,-1.2146743439
ACH-000713,-1.1302266063500002
ACH-000714,-1.07382239288
ACH-000718,-1.2050859946999999
ACH-000720,-1.09362723168
ACH-000721,-1.01096448939
ACH-000724,-0.791477160665
ACH-000725,-0.870975259521
ACH-000732,-1.06835052109
ACH-000734,-1.14325997926
ACH-000735,-1.14768995142
ACH-000736,-1.1263224184799998
ACH-000738,-1.2522354877500002
ACH-000746,-1.0451679886299998
ACH-000747,-1.0131558115700001
ACH-000748,-1.07255442319
ACH-000753,-1.2024634220100001
ACH-000756,-0.968130559078
ACH-000757,-0.9115093693649999
ACH-000758,-1.40750972179
ACH-000760,-0.9788645098200001
ACH-000763,-0.721106867322
ACH-000764,-1.31590857743
ACH-000765,-1.17322845945
ACH-000766,-1.21037317678
ACH-000767,-1.25493634486
ACH-000768,-1.31746424694
ACH-000769,-1.0315784322900001
ACH-000770,-0.9439269844329999
ACH-000771,-1.12409787349
ACH-000773,-1.24660216834
ACH-000776,-1.28519233049
ACH-000777,-1.4692249060799998
ACH-000778,-0.749496972703
ACH-000781,-1.15984641267
ACH-000782,-1.51067234018
ACH-000783,-0.781536273821
ACH-000784,-1.2327553201600001
ACH-000785,-0.979655727142
ACH-000787,-1.10214480541
ACH-000788,-1.1495539578899998
ACH-000791,-1.14404651338
ACH-000792,-1.2289167793200002
ACH-000794,-1.0605551443999999
ACH-000796,-0.8748700403599999
ACH-000799,-0.901758531906
ACH-000800,-1.35175397476
ACH-000802,-1.1942187190200002
ACH-000804,-1.1790327847700002
ACH-000805,-1.21075581412
ACH-000809,-1.03365614637
ACH-000810,-0.802424395148
ACH-000811,-0.9694649582479999
ACH-000817,-1.22460788767
ACH-000819,-0.900308249366
ACH-000820,-1.3150694738600002
ACH-000821,-1.13354143076
ACH-000822,-0.6735626306110001
ACH-000823,-1.18502483347
ACH-000824,-1.3200842524
ACH-000827,-1.21376232296
ACH-000829,-1.0199014108700002
ACH-000831,-1.17753486315
ACH-000832,-0.9738045949040001
ACH-000833,-1.57932223021
ACH-000834,-1.10293551342
ACH-000835,-1.13605096845
ACH-000836,-1.11200264537
ACH-000837,-1.29876975062
ACH-000838,-1.2089311089
ACH-000839,-1.14664149626
ACH-000840,-0.8723305787219999
ACH-000841,-1.31311882317
ACH-000843,-1.1292000613
ACH-000846,-1.1468087554100002
ACH-000847,-1.59632299532
ACH-000848,-0.970775171328
ACH-000849,-1.37516497717
ACH-000851,-1.06776157994
ACH-000855,-1.33972419868
ACH-000856,-1.1524559356200001
ACH-000858,-1.22761490316
ACH-000859,-1.32799285841
ACH-000861,-1.07425963516
ACH-000862,-1.11900472336
ACH-000865,-1.26789316455
ACH-000866,-1.07836626969
ACH-000867,-1.10410601125
ACH-000869,-0.931540764327
ACH-000872,-0.911718172995
ACH-000873,-1.4399476895899999
ACH-000876,-0.9257723221490001
ACH-000878,-1.23313966195
ACH-000880,-1.3868218265
ACH-000881,-1.05671434824
ACH-000882,-1.11823392465
ACH-000884,-1.23781660067
ACH-000885,-1.26420154915
ACH-000887,-1.20211994473
ACH-000888,-1.16174779229
ACH-000889,-1.04524020445
ACH-000890,-1.23223075706
ACH-000896,-1.2626990117399999
ACH-000898,-0.965969907059
ACH-000900,-1.30699391232
ACH-000901,-1.2576694929
ACH-000905,-1.22826400542
ACH-000906,-1.29210863592
ACH-000907,-1.04821206345
ACH-000910,-1.33301716541
ACH-000911,-1.06340785744
ACH-000912,-1.1220442911
ACH-000913,-1.06098593225
ACH-000915,-1.19879933768
ACH-000916,-0.849687131612
ACH-000917,-1.1116178029200001
ACH-000921,-0.912408488105
ACH-000924,-1.2230541777700001
ACH-000926,-1.33751631302
ACH-000928,-1.25792532283
ACH-000929,-1.1519284229100002
ACH-000932,-0.940480824356
ACH-000935,-1.06311513244
ACH-000936,-1.4300379630899998
ACH-000937,-1.43961941433
ACH-000938,-1.20119226735
ACH-000939,-1.60900171571
ACH-000941,-1.2095964243000001
ACH-000943,-1.4939261637299999
ACH-000946,-0.967711916766
ACH-000947,-1.15509008349
ACH-000948,-0.924743783407
ACH-000950,-1.09099446405
ACH-000953,-1.1844358845799998
ACH-000957,-1.1114204586
ACH-000958,-1.41500610532
ACH-000960,-0.9457788732760001
ACH-000963,-0.9968203274099999
ACH-000968,-1.18309503775
ACH-000969,-1.01447775501
ACH-000973,-1.2404551191
ACH-000974,-1.20599959278
ACH-000975,-1.44545381192
ACH-000976,-1.22158548991
ACH-000978,-1.61644115493
ACH-000980,-1.23159899786
ACH-000984,-1.2091783735600001
ACH-000986,-0.8167285355580001
ACH-000988,-1.6428671985699999
ACH-000993,-1.0944949597
ACH-000994,-1.00032637139
ACH-000996,-1.24185999851
ACH-001001,-0.8933381365719999
ACH-001020,-1.1408537566299999
ACH-001028,-1.13044761812
ACH-001031,-1.2332126181299998
ACH-001038,-1.2651020819299998
ACH-001048,-1.09418260864
ACH-001050,-1.20707413245
ACH-001053,-1.22848262969
ACH-001054,-1.21981821455
ACH-001061,-1.08196846789
ACH-001067,-1.10040399743
ACH-001075,-1.18605013233
ACH-001096,-1.53660603234
ACH-001128,-1.9986625642900002
ACH-001134,-1.19042437535
ACH-001151,-1.11266634339
ACH-001163,-1.02397397079
ACH-001164,-0.945602094446
ACH-001173,-1.074105822
ACH-001183,-1.16603948164
ACH-001184,-1.24115880213
ACH-001190,-0.891481170234
ACH-001192,-1.29891542079
ACH-001193,-0.957841115851
ACH-001196,-1.1092132872
ACH-001197,-0.769331867608
ACH-001205,-1.28016769426
ACH-001211,-1.2346657130399998
ACH-001212,-0.765458787221
ACH-001228,-1.21637965147
ACH-001232,-1.2842025107500001
ACH-001239,-1.34197193722
ACH-001274,-1.29342499727
ACH-001275,-1.28794048235
ACH-001277,-1.27079581734
ACH-001278,-1.1761697446100001
ACH-001280,-1.1660559828200001
ACH-001283,-1.19899006499
ACH-001289,-1.05782400466
ACH-001295,-1.3089636793500001
ACH-001300,-0.884190919667
ACH-001301,-1.28945777623
ACH-001302,-0.591775973847
ACH-001303,-1.51413597648
ACH-001306,-1.3068131808299999
ACH-001318,-1.21494392375
ACH-001322,-1.17789155252
ACH-001328,-1.07140947153
ACH-001332,-1.2521054683
ACH-001333,-1.1273916502799999
ACH-001336,-1.12047044749
ACH-001340,-1.0169204909799998
ACH-001346,-1.22439794092
ACH-001353,-1.05628943896
ACH-001354,-0.9956798739659999
ACH-001367,-1.25285373089
ACH-001368,-1.2518362943299999
ACH-001374,-1.42384247153
ACH-001375,-1.20633343196
ACH-001377,-1.4973213966799999
ACH-001380,-0.950566071024
ACH-001391,-1.19764365297
ACH-001407,-1.23473641786
ACH-001408,-1.28550443356
ACH-001413,-1.0102900007200002
ACH-001430,-1.7062770719100002
ACH-001431,-0.993570785405
ACH-001450,-0.8309093559090001
ACH-001496,-1.57384308242
ACH-001500,-1.13886386113
ACH-001521,-1.12441401865
ACH-001523,-1.16008522877
ACH-001532,-1.3563087455899998
ACH-001536,-1.0567644595399999
ACH-001550,-1.4709870744799998
ACH-001552,-1.2345925289700002
ACH-001554,-1.074690799
ACH-001645,-1.28465531066
ACH-001654,-1.49105697542
ACH-001715,-1.24987285113
ACH-001735,-1.1783522135299997
ACH-001736,-0.967496475848
ACH-001737,-0.852958654706
ACH-001740,-1.2121731051200002
ACH-001745,-1.2441673951
ACH-001750,-1.06687265699
ACH-001765,-1.30508029897
ACH-001956,-0.905032258601
ACH-001957,-0.992340713599
