,MLF2 (8079)
ACH-000004,-0.19177629680599997
ACH-000007,-0.18525692374299998
ACH-000009,-0.22201777035599998
ACH-000011,-0.157099453072
ACH-000012,0.122143964758
ACH-000013,-0.059673148718999994
ACH-000014,-0.20227709768399998
ACH-000015,-0.0934612087632
ACH-000017,-0.16608619561
ACH-000018,-0.228769649874
ACH-000019,1.4065588055899998
ACH-000021,-0.0704394319709
ACH-000022,-0.0986565352495
ACH-000025,-0.0788684057053
ACH-000028,0.011419652353999998
ACH-000030,-0.0663984278318
ACH-000035,0.013873194418799998
ACH-000036,-0.243286256755
ACH-000037,-0.023485745010500002
ACH-000039,-0.28880362945300003
ACH-000040,-0.08760122169639999
ACH-000041,-0.0557030655085
ACH-000042,-0.033604175635000004
ACH-000045,0.0550526343673
ACH-000047,-0.22974648050500002
ACH-000052,-0.116938920008
ACH-000053,-0.07089041097950001
ACH-000054,-0.0368487839201
ACH-000055,-0.12629101168600002
ACH-000060,-0.244959572678
ACH-000067,-0.0581105701492
ACH-000070,0.010969566644
ACH-000075,-0.0838491852119
ACH-000078,-0.331163967097
ACH-000082,-0.10876995402100001
ACH-000085,-0.39503690464100005
ACH-000086,-0.0831628868348
ACH-000087,0.04955208340080001
ACH-000092,-0.0789785903439
ACH-000095,0.025846138812700002
ACH-000097,-0.259349531228
ACH-000098,0.08863121259
ACH-000099,-0.139081076665
ACH-000108,0.0016665032443900002
ACH-000113,0.013234409338700001
ACH-000115,-0.180435892268
ACH-000116,-0.215259925047
ACH-000118,-0.0201126944923
ACH-000120,-0.113822277214
ACH-000123,-0.26904644592
ACH-000127,-0.00225198625344
ACH-000128,-0.0353868495811
ACH-000132,-0.06426695717019999
ACH-000133,-0.0663422486847
ACH-000137,-0.0109780489044
ACH-000138,-0.0411942012186
ACH-000142,-0.0892058459969
ACH-000143,-0.165068108315
ACH-000146,0.014446342475
ACH-000148,-0.13776333016200001
ACH-000150,0.011597254690700002
ACH-000152,-0.0860516887724
ACH-000153,0.21175427379999998
ACH-000159,0.00738823383749
ACH-000160,0.09121206714680001
ACH-000163,-0.0257676419531
ACH-000167,-0.22415412050099998
ACH-000168,0.424691411003
ACH-000169,-0.0212018860348
ACH-000178,-0.12371902968699999
ACH-000182,-0.278075228545
ACH-000183,-0.186346973849
ACH-000188,0.111522917025
ACH-000189,-0.19908591574099999
ACH-000190,0.218932068008
ACH-000198,-0.12053183835
ACH-000204,-0.160120192067
ACH-000206,-0.179947787714
ACH-000207,-0.047651698031
ACH-000211,-0.14412126465999997
ACH-000215,-0.0711276525117
ACH-000221,-0.115630547204
ACH-000222,-0.0960608562825
ACH-000223,-0.251698354256
ACH-000226,-0.07850711587169999
ACH-000227,-0.0948519501575
ACH-000228,-0.428327066945
ACH-000231,-0.0458873682398
ACH-000232,-0.041793525930400005
ACH-000233,-0.194872434461
ACH-000234,-0.23530648006700003
ACH-000235,-0.160370946593
ACH-000237,-0.0306699059348
ACH-000238,-0.0313142561288
ACH-000243,-0.122769331959
ACH-000244,0.0118229389509
ACH-000246,-0.155491113539
ACH-000248,-0.04515246061869999
ACH-000250,-0.102541188173
ACH-000251,-0.259090883451
ACH-000253,-0.290388436186
ACH-000255,-0.206894739776
ACH-000256,-0.157880214831
ACH-000257,0.271116645915
ACH-000258,-0.284357093271
ACH-000259,-0.032732447836599995
ACH-000260,-0.33435707953
ACH-000261,0.023138030128900002
ACH-000262,0.015340901254700001
ACH-000263,-0.0280589092207
ACH-000264,-0.19941747383900002
ACH-000265,-0.0595658947438
ACH-000266,-0.105712611745
ACH-000272,-0.11970088906300001
ACH-000273,-0.10910212964000002
ACH-000274,-0.107766934213
ACH-000277,-0.11427210497099999
ACH-000278,-0.0299659807098
ACH-000279,-0.015349326299799999
ACH-000280,0.0544796943319
ACH-000281,-0.279569351895
ACH-000288,-0.146400607402
ACH-000291,-0.10833546487500001
ACH-000293,-0.168660649593
ACH-000294,0.116326283586
ACH-000295,-0.28659556070500003
ACH-000296,-0.15428199514399998
ACH-000302,-0.0547348739343
ACH-000304,0.26701985079
ACH-000307,-0.23175479450800002
ACH-000308,-0.131817262168
ACH-000310,-0.167797622323
ACH-000311,-0.12624138596599999
ACH-000312,-0.0664824186812
ACH-000315,0.025366814767900002
ACH-000316,-0.0688658740204
ACH-000317,-0.24778035940200002
ACH-000318,-0.138456901107
ACH-000319,-0.0134089152384
ACH-000320,-0.11396695577600001
ACH-000322,-0.0670621188306
ACH-000323,-0.121510051073
ACH-000324,-0.131070966699
ACH-000329,-0.170537724703
ACH-000330,0.0564820433016
ACH-000331,-0.218222804466
ACH-000332,-0.019329446983099997
ACH-000334,-0.244631006077
ACH-000335,0.127213795027
ACH-000336,-0.208649176466
ACH-000337,0.00529957256283
ACH-000339,-0.167776250643
ACH-000341,-0.246335596371
ACH-000348,-0.138335636752
ACH-000350,-0.327749437668
ACH-000352,-0.213804303107
ACH-000356,-0.228080421279
ACH-000361,-0.23041381168000002
ACH-000362,0.0961038060877
ACH-000363,-0.043509803246400004
ACH-000364,0.00394994353913
ACH-000365,-0.24323678515500002
ACH-000366,-0.0280334658921
ACH-000368,-0.137275627334
ACH-000374,0.08874482835380001
ACH-000375,-0.027653475926099996
ACH-000376,-0.0909120006372
ACH-000381,0.0020182520210200003
ACH-000383,-0.232753965742
ACH-000387,-0.142335209706
ACH-000389,-0.120713323234
ACH-000390,-0.0276586813429
ACH-000393,0.00105195232511
ACH-000395,0.0984379689148
ACH-000397,-0.0876935849902
ACH-000401,0.012201137478
ACH-000402,-0.22811960409
ACH-000403,-0.11984112430400001
ACH-000404,-0.156263757403
ACH-000406,0.0411141922472
ACH-000407,-0.300943197883
ACH-000408,-0.06634799132540001
ACH-000410,-0.0379040526163
ACH-000411,-0.17246646637000002
ACH-000414,-0.121540120679
ACH-000415,-0.154339874465
ACH-000416,-0.05616507034630001
ACH-000420,-0.27001361734499996
ACH-000421,-0.116042168118
ACH-000424,-0.247096129972
ACH-000425,-0.159074121169
ACH-000426,-0.226472134736
ACH-000427,-0.274205667975
ACH-000433,-0.182091711763
ACH-000436,-0.00374266104034
ACH-000444,-0.06576881307389999
ACH-000445,-0.0130025750034
ACH-000448,-0.07842037232469999
ACH-000450,0.022241777462499997
ACH-000452,-0.148521876106
ACH-000454,-0.2041484636
ACH-000458,-0.0780084529821
ACH-000459,0.023807775241400004
ACH-000460,-0.132060724094
ACH-000461,-0.0789901508738
ACH-000463,0.025563607633599997
ACH-000464,-0.286200548807
ACH-000466,-0.0321121887505
ACH-000467,-0.161248327835
ACH-000468,-0.292489092601
ACH-000469,-0.0985195453206
ACH-000470,-0.270378919801
ACH-000471,-0.153639155068
ACH-000472,-0.279801783446
ACH-000473,0.116790539391
ACH-000475,0.040908805666
ACH-000476,-0.246391988521
ACH-000477,-0.321888005326
ACH-000480,-0.166187495793
ACH-000481,-0.19323290391399997
ACH-000483,-0.17921627334399998
ACH-000484,0.233045390531
ACH-000485,-0.359859262241
ACH-000486,-0.0579339656654
ACH-000487,-0.0618780959949
ACH-000488,-0.0609120826085
ACH-000490,-0.157790878381
ACH-000491,-0.0732811838765
ACH-000495,0.0491392459808
ACH-000496,-0.15426085275499998
ACH-000499,0.0855884240921
ACH-000500,0.0257305005629
ACH-000502,-0.11530730179700001
ACH-000503,0.0514270711214
ACH-000505,-0.11276680367
ACH-000507,-0.0720842221819
ACH-000510,0.064830743722
ACH-000511,-0.309663531374
ACH-000512,-0.164410113381
ACH-000516,-0.131464843277
ACH-000517,-0.11036145093000001
ACH-000518,0.032674073918699996
ACH-000520,-0.029835044940999998
ACH-000521,0.009861879317030002
ACH-000522,-0.131595925964
ACH-000524,-0.0262322478008
ACH-000527,-0.133090945083
ACH-000528,-0.0831123148772
ACH-000537,-0.00788795668847
ACH-000541,-0.250247828681
ACH-000542,-0.163783343298
ACH-000544,0.156291521385
ACH-000545,-0.15139304992900002
ACH-000547,-0.19614363488699998
ACH-000548,-0.028969678835499998
ACH-000549,-0.158455174517
ACH-000550,-0.0135232182139
ACH-000552,-0.279635969284
ACH-000556,-0.0229363444165
ACH-000557,0.07936785682839999
ACH-000570,-0.048088012364300006
ACH-000571,0.0047627123174200005
ACH-000573,-0.168753634683
ACH-000576,-0.217842350703
ACH-000580,0.138227625562
ACH-000584,-0.10723912214600001
ACH-000585,-0.25886010279
ACH-000588,-0.0635473620079
ACH-000589,-0.0579576574206
ACH-000591,-0.199939244166
ACH-000593,-0.123263709869
ACH-000600,-0.16914151493500001
ACH-000601,0.009466642446459998
ACH-000604,-0.238721928826
ACH-000605,-0.085840216085
ACH-000606,-0.119498034976
ACH-000608,-0.154405635665
ACH-000614,-0.289888297626
ACH-000616,-0.039754043269099995
ACH-000618,-0.0201066156291
ACH-000619,-0.11011219717
ACH-000620,-0.35766536197400006
ACH-000621,-0.09302323955630001
ACH-000622,-0.213697911168
ACH-000623,-0.0491788702504
ACH-000624,-0.0629921788537
ACH-000627,-0.105156292158
ACH-000630,-0.282903184789
ACH-000632,-0.09485907505669999
ACH-000633,-0.11586251354499999
ACH-000637,-0.0441123842251
ACH-000638,-0.255675807634
ACH-000646,-0.14018025173499998
ACH-000647,-0.18074441193399998
ACH-000648,-0.22259840887899998
ACH-000649,-0.10487170469399999
ACH-000651,-0.208565690124
ACH-000652,-0.09727004893660002
ACH-000653,-0.0778245147028
ACH-000657,-0.18925883959800002
ACH-000658,0.16891311678399998
ACH-000661,-0.0353929227354
ACH-000662,-0.47394768618199995
ACH-000663,-0.007043987357439999
ACH-000665,0.048738352808099995
ACH-000671,-0.09466453057939998
ACH-000673,-0.163192750854
ACH-000676,-0.11906844616699999
ACH-000677,-0.0324189930396
ACH-000681,-0.07998870536830001
ACH-000682,-0.0988083547653
ACH-000683,-0.131684101715
ACH-000684,-0.18314079506099998
ACH-000688,-0.051023454829599996
ACH-000693,-0.132909745178
ACH-000694,0.15517435625700002
ACH-000695,0.25163797392299997
ACH-000696,-0.222498001941
ACH-000697,-0.146491973701
ACH-000699,-0.085629844091
ACH-000701,-0.294482269285
