,TRPT1 (83707)
ACH-000004,0.0852299250718
ACH-000007,0.311076318426
ACH-000009,0.092644445957
ACH-000011,0.08570194400689998
ACH-000012,0.0124428278978
ACH-000013,0.08493507897080001
ACH-000014,0.0680446583274
ACH-000015,0.07982931698630001
ACH-000017,-0.026129826881900003
ACH-000018,-0.0536410826471
ACH-000019,0.211029198552
ACH-000021,-0.0983841347408
ACH-000022,-0.0595642840578
ACH-000025,-0.0422925420209
ACH-000028,-0.104043526392
ACH-000030,-0.0376543080805
ACH-000035,0.026856027340199998
ACH-000036,-0.170986129568
ACH-000037,-0.0740883529477
ACH-000039,-0.123085113086
ACH-000040,0.0412523085374
ACH-000041,0.0479592401151
ACH-000042,-0.272600299596
ACH-000045,0.0456580325678
ACH-000047,0.149545255506
ACH-000052,0.0182966271823
ACH-000053,-0.11391467961400001
ACH-000054,0.0874600371722
ACH-000055,-0.142438213133
ACH-000060,0.00400666471518
ACH-000067,0.040806526943
ACH-000070,0.171320228323
ACH-000075,-0.10789073381400001
ACH-000078,-0.028207304624200003
ACH-000082,-0.14080091782
ACH-000085,-0.381458852786
ACH-000086,-0.31115489063900004
ACH-000087,-0.00613238975661
ACH-000092,-0.078642765162
ACH-000095,0.024188620863900005
ACH-000097,-0.200563856884
ACH-000098,0.0764485774533
ACH-000099,-0.0541431422245
ACH-000108,-0.0823784200115
ACH-000113,0.00809902576105
ACH-000115,-0.35646779876199997
ACH-000116,-0.16927879792
ACH-000118,-0.25724848365499997
ACH-000120,-0.127337843273
ACH-000123,0.00586574882814
ACH-000127,-0.0134429905716
ACH-000128,0.087231096645
ACH-000132,-0.043789648564800006
ACH-000133,-0.07711316923360001
ACH-000137,-0.062290423372400004
ACH-000138,-0.091402033609
ACH-000142,0.0327848396647
ACH-000143,-0.08328959806149999
ACH-000146,0.0530756008701
ACH-000148,0.0853594144128
ACH-000150,0.154471818197
ACH-000152,0.170287770551
ACH-000153,-0.354406127263
ACH-000159,-0.0151719535734
ACH-000160,-0.028517488456900005
ACH-000163,0.11699758423800001
ACH-000167,-0.11954227040899999
ACH-000168,0.150346727719
ACH-000169,0.0379692850348
ACH-000178,0.0797929263558
ACH-000182,-0.00566101423512
ACH-000183,-0.0775553144417
ACH-000188,-0.173302367393
ACH-000189,-0.37950875171
ACH-000190,0.12650185146
ACH-000198,0.0845967058292
ACH-000204,-0.31598633823100003
ACH-000206,-0.123776218758
ACH-000207,0.146014262505
ACH-000211,0.0673878531301
ACH-000215,0.0402152390464
ACH-000221,-0.054742613552900006
ACH-000222,-0.19826037064899998
ACH-000223,0.07563879145039999
ACH-000226,-0.186766134145
ACH-000227,-0.27815923625100003
ACH-000228,-0.28731056186299997
ACH-000231,-0.0418880625406
ACH-000232,-0.096458678851
ACH-000233,0.160185973269
ACH-000234,-0.19238767988299998
ACH-000235,-0.0516129852532
ACH-000237,-0.057278805855300007
ACH-000238,-0.028652673590700003
ACH-000243,-0.0696960489263
ACH-000244,-0.033180539646400005
ACH-000246,0.0390138910987
ACH-000248,0.152554142179
ACH-000250,-0.0122821576966
ACH-000251,-0.362176488683
ACH-000253,0.00267255724939
ACH-000255,-0.036658801211699996
ACH-000256,-0.248088282371
ACH-000257,0.0217848265149
ACH-000258,0.0768300614599
ACH-000259,-0.146601576913
ACH-000260,0.0025795328029200003
ACH-000261,-0.08657276276110001
ACH-000262,0.0008934385794910001
ACH-000263,0.24536292862
ACH-000264,-0.0505044956655
ACH-000265,-0.11103475639900001
ACH-000266,-0.124901129731
ACH-000272,0.0415511533237
ACH-000273,0.136475175158
ACH-000274,0.0237635602046
ACH-000277,0.150327309091
ACH-000278,-0.0395627781269
ACH-000279,0.0173822795987
ACH-000280,0.0284571161448
ACH-000281,-0.271306615448
ACH-000288,0.09255943605799999
ACH-000291,0.0411947906798
ACH-000293,-0.16668212058499998
ACH-000294,0.120482062508
ACH-000295,0.201016929878
ACH-000296,-0.169987826983
ACH-000302,0.0963936560858
ACH-000304,0.18157131289200001
ACH-000307,0.0417436993414
ACH-000308,-0.0746808168965
ACH-000310,-0.09749703807669999
ACH-000311,-0.240741082278
ACH-000312,-0.128976532838
ACH-000315,-0.0270911436925
ACH-000316,0.0315416681787
ACH-000317,-0.218724642859
ACH-000318,-0.259860433376
ACH-000319,0.0603603496925
ACH-000320,-0.20387853838199999
ACH-000322,-0.136750267684
ACH-000323,0.06411451506219999
ACH-000324,0.00177335568485
ACH-000329,0.21351764296300002
ACH-000330,-0.21779517918900002
ACH-000331,-0.0040095923844
ACH-000332,-0.161222795394
ACH-000334,0.166406253607
ACH-000335,-0.20624907244399998
ACH-000336,-0.158665967779
ACH-000337,-0.23568203377900002
ACH-000339,0.00287597391318
ACH-000341,0.119350583545
ACH-000348,0.0973258065793
ACH-000350,0.0821114656203
ACH-000352,-0.0651773046161
ACH-000356,-0.242180945388
ACH-000361,-0.0445852544613
ACH-000362,-0.0141602214989
ACH-000363,0.0824221089237
ACH-000364,-0.270010462907
ACH-000365,0.0205819697688
ACH-000366,-0.126449915639
ACH-000368,-0.10458390373299999
ACH-000374,-0.301889721789
ACH-000375,-0.18945991267099999
ACH-000376,-0.108096047076
ACH-000381,-0.110588847575
ACH-000383,-0.109209760702
ACH-000387,0.0225400244977
ACH-000389,-0.210316665738
ACH-000390,0.010361109876700001
ACH-000393,-0.027121965495599996
ACH-000395,-0.0965390233199
ACH-000397,-0.029053421297299997
ACH-000401,-0.0285667576345
ACH-000402,-0.025095168680000002
ACH-000403,0.09771891938459999
ACH-000404,-0.251980948827
ACH-000406,-0.0570568626949
ACH-000407,0.0412456859285
ACH-000408,-0.14707786187799998
ACH-000410,0.121545854272
ACH-000411,0.0243718011961
ACH-000414,-0.0905283662039
ACH-000415,-0.196930064038
ACH-000416,0.07044682978410001
ACH-000420,-0.0802195459824
ACH-000421,-0.122711395783
ACH-000424,0.0962548781944
ACH-000425,-0.071760701838
ACH-000426,0.00226056641131
ACH-000427,-0.0214405713015
ACH-000433,-0.126928914427
ACH-000436,-0.0235561879465
ACH-000444,-0.10252567651000001
ACH-000445,0.0506913330995
ACH-000448,-0.025114594384699998
ACH-000450,0.0347263550696
ACH-000452,-0.0462571458588
ACH-000454,-0.017738487711400002
ACH-000458,0.04304285077930001
ACH-000459,0.24448470448000004
ACH-000460,-0.053096744661800005
ACH-000461,-0.11402171089600001
ACH-000463,0.163488912805
ACH-000464,-0.16753078515
ACH-000466,-0.0857854187228
ACH-000467,0.06965243937099999
ACH-000468,-0.0425795419925
ACH-000469,-0.11400693367
ACH-000470,0.0305535725397
ACH-000471,-0.038346948991
ACH-000472,0.0213471573496
ACH-000473,0.152551647757
ACH-000475,-0.00191006991819
ACH-000476,0.16063693702600002
ACH-000477,0.0900548537913
ACH-000480,-0.134584882754
ACH-000481,-0.119897140001
ACH-000483,-0.020399554285500002
ACH-000484,0.252591415681
ACH-000485,0.150298661228
ACH-000486,-0.123178497884
ACH-000487,0.0171519321613
ACH-000488,0.017212711421
ACH-000490,-0.05242706864900001
ACH-000491,-0.18160653546100003
ACH-000495,0.010796833676
ACH-000496,-0.19032087307999998
ACH-000499,0.026892592297299997
ACH-000500,0.316343242315
ACH-000502,-0.07857703123710001
ACH-000503,-0.322898250069
ACH-000505,0.044976191418900004
ACH-000507,0.0692626843577
ACH-000510,0.0390726618708
ACH-000511,0.053312823298399994
ACH-000512,0.134354495431
ACH-000516,-0.011414840752399999
ACH-000517,0.024064752455599997
ACH-000518,0.25301157296
ACH-000520,0.0501113289216
ACH-000521,0.044802928837199996
ACH-000522,-0.03852861308469999
ACH-000524,-0.0271632220286
ACH-000527,-0.008202362502569999
ACH-000528,0.06554565325619999
ACH-000537,0.022990081162200002
ACH-000541,0.0930374899943
ACH-000542,-0.0322951945277
ACH-000544,-0.0567357346642
ACH-000545,-0.36497088006899997
ACH-000547,-0.042535091056699996
ACH-000548,0.0332844194964
ACH-000549,0.0638055159917
ACH-000550,0.21003593901999998
ACH-000552,0.12490360943800001
ACH-000556,-0.0009071871353960001
ACH-000557,0.166926223014
ACH-000570,0.091352600397
ACH-000571,-0.15632024570800002
ACH-000573,0.12277045790999999
ACH-000576,0.11991195619100001
ACH-000580,0.0355144824529
ACH-000584,0.036178517703
ACH-000585,-0.11389445742999998
ACH-000588,0.13253965871099999
ACH-000589,-0.057936592054500004
ACH-000591,-0.20947447144200002
ACH-000593,0.00319197971427
ACH-000600,-0.10061995308800001
ACH-000601,-0.0416265101962
ACH-000604,0.16799094371599999
ACH-000605,-0.040513527325499996
ACH-000606,-0.17610060475900002
ACH-000608,0.00526619720345
ACH-000614,-0.0600483386594
ACH-000616,0.0279688849316
ACH-000618,-0.210911155721
ACH-000619,-0.11093117677999999
ACH-000620,0.052184097233499996
ACH-000621,-0.1812253494
ACH-000622,0.298065847186
ACH-000623,-0.12114315632000001
ACH-000624,-0.047444903954800006
ACH-000627,-0.10846344454500001
ACH-000630,-0.11873125210100001
ACH-000632,0.09013492808250001
ACH-000633,-0.10902908117999999
ACH-000637,-0.16948056062300002
ACH-000638,-0.0803086491067
ACH-000646,0.404324221458
ACH-000647,0.0333882636397
ACH-000648,-0.090357636457
ACH-000649,0.0403920463025
ACH-000651,0.0848316348514
ACH-000652,0.23368142816999998
ACH-000653,-0.0613563111821
ACH-000657,-0.0148770849351
ACH-000658,0.122376074586
ACH-000661,-0.12639035331100001
ACH-000662,-0.295668676588
ACH-000663,-0.240471347891
ACH-000665,-0.16973069075199998
ACH-000671,0.138338909608
ACH-000673,-0.0570562544383
ACH-000676,0.127062756261
ACH-000677,0.0319436849312
ACH-000681,-0.137139767067
ACH-000682,0.0336511700575
ACH-000683,-0.121491331819
ACH-000684,0.26086651119000004
ACH-000688,0.355358366061
ACH-000693,-0.106799935187
ACH-000694,-0.103865254279
ACH-000695,0.0107689481099
ACH-000696,-0.0213509869524
ACH-000697,0.0849986355768
ACH-000699,-0.0448526504882
ACH-000701,-0.072797907535
ACH-000706,0.050294768944499996
ACH-000711,0.048451227614
ACH-000713,-0.133495631332
ACH-000714,-0.0865339138967
ACH-000718,-0.109816742382
