,NAIP (4671)
ACH-000004,-0.262009727061
ACH-000007,-0.535778243855
ACH-000009,-0.0872068105029
ACH-000011,-0.0353630047313
ACH-000012,-0.286354959762
ACH-000013,-0.0623173853724
ACH-000014,-0.0065871940077
ACH-000015,-0.38370899196099995
ACH-000017,0.04634794579030001
ACH-000018,0.0010690200446900001
ACH-000019,-0.151011050941
ACH-000021,-0.346279342725
ACH-000022,0.07072828326710001
ACH-000025,0.0142978285053
ACH-000028,-0.24969359497
ACH-000030,-0.321091553927
ACH-000035,0.0746048058635
ACH-000036,-0.298532657199
ACH-000037,-0.35987220032300005
ACH-000039,-0.351348743056
ACH-000040,-0.247810698058
ACH-000041,-0.146705400869
ACH-000042,-0.253528158655
ACH-000045,-0.404975986289
ACH-000047,-0.271563728663
ACH-000052,-0.405488599229
ACH-000053,-0.240043271993
ACH-000054,-0.24143746776
ACH-000055,-0.373089195335
ACH-000060,-0.130953228029
ACH-000067,0.06341488077169999
ACH-000070,0.10775476512
ACH-000075,-0.280865529349
ACH-000078,-0.24220789390900002
ACH-000082,-0.229722364571
ACH-000085,0.0838510151474
ACH-000086,-0.33970985137599996
ACH-000087,-0.272352579356
ACH-000092,-0.0571654117142
ACH-000095,-0.034014790349499995
ACH-000097,-0.199856032822
ACH-000098,-0.30605748952100004
ACH-000099,-0.0972356358695
ACH-000108,-0.307012714919
ACH-000113,-0.172268807884
ACH-000115,0.12933265809699998
ACH-000116,-0.285757917318
ACH-000118,-0.268260925388
ACH-000120,-0.157074945672
ACH-000123,-0.23973674790600003
ACH-000127,-0.18393651527199997
ACH-000128,-0.323139077873
ACH-000132,-0.212171419882
ACH-000133,-0.193370241349
ACH-000137,-0.236200812574
ACH-000138,-0.045132602381199996
ACH-000142,-0.162540688495
ACH-000143,-0.138782347288
ACH-000146,-0.251740924545
ACH-000148,-0.181414112823
ACH-000150,0.123160250592
ACH-000152,-0.304438620395
ACH-000153,-0.404725936211
ACH-000159,-0.235301800075
ACH-000160,0.043443289470699996
ACH-000163,-0.186270932722
ACH-000167,-0.601751997639
ACH-000168,-0.0468712258141
ACH-000169,-0.027375243769099996
ACH-000178,0.040630763678199996
ACH-000182,-0.217879053543
ACH-000183,-0.070196607827
ACH-000188,-0.38321593043499996
ACH-000189,-0.407904338962
ACH-000190,-0.5169320410980001
ACH-000198,-0.0005154260034119999
ACH-000204,0.0316950890698
ACH-000206,-0.21902300086999998
ACH-000207,-0.223433484505
ACH-000211,-0.176002577386
ACH-000215,-0.11803324447899999
ACH-000221,-0.0634132810469
ACH-000222,-0.0988918601156
ACH-000223,-0.0693023789392
ACH-000226,0.184421355834
ACH-000227,0.0518630673866
ACH-000228,-0.49363731605899996
ACH-000231,-0.318045158393
ACH-000232,-0.14714121696
ACH-000233,-0.07620249383439999
ACH-000234,-0.0645553298862
ACH-000235,-0.22958485509100002
ACH-000237,0.0712561767938
ACH-000238,-0.291423001936
ACH-000243,-0.364721804684
ACH-000244,-0.20360624075999997
ACH-000246,-0.295195245986
ACH-000248,-0.15600127345200002
ACH-000250,-0.141428423979
ACH-000251,0.048808230675900004
ACH-000253,-0.258343140304
ACH-000255,-0.21900576372299999
ACH-000256,-0.360079487311
ACH-000257,-0.23720250987799998
ACH-000258,-0.304486857803
ACH-000259,-0.026363197613300002
ACH-000260,-0.368297770597
ACH-000261,-0.366749458722
ACH-000262,-0.253290266447
ACH-000263,0.129914407336
ACH-000264,-0.293972647675
ACH-000265,-0.165781869562
ACH-000266,-0.261171941297
ACH-000272,-0.33431760313000003
ACH-000273,-0.0470383169665
ACH-000274,-0.430045372638
ACH-000277,0.325412371895
ACH-000278,-0.515669733007
ACH-000279,-0.29791154331999997
ACH-000280,-0.49832833360699996
ACH-000281,-0.007336601444859999
ACH-000288,-0.150116303432
ACH-000291,0.008935592641700001
ACH-000293,-0.57860847572
ACH-000294,-0.15345822676100002
ACH-000295,-0.46383030052100005
ACH-000296,-0.293129414524
ACH-000302,-0.09989519001450001
ACH-000304,-0.345387233173
ACH-000307,0.14274545946699999
ACH-000308,0.049042650978899996
ACH-000310,0.0784614596611
ACH-000311,-0.28202447318
ACH-000312,-0.10099655558199999
ACH-000315,-0.269912594642
ACH-000316,-0.26489399655900003
ACH-000317,-0.26912050105999996
ACH-000318,-0.11142952186300001
ACH-000319,-0.34486083339199997
ACH-000320,-0.11364221409700001
ACH-000322,-0.19889050560899998
ACH-000323,-0.433355322306
ACH-000324,-0.25339924063499997
ACH-000329,-0.22708395060699998
ACH-000330,-0.150424847882
ACH-000331,-0.00856264951719
ACH-000332,-0.09821496568499999
ACH-000334,-0.530115246563
ACH-000335,-0.401027384431
ACH-000336,-0.0336328526232
ACH-000337,-0.14782165525000002
ACH-000339,-0.0815946845546
ACH-000341,-0.260849854593
ACH-000348,-0.250744694722
ACH-000350,-0.12179942215299999
ACH-000352,-0.24053416624600002
ACH-000356,-0.19789243725800001
ACH-000361,0.050471039403
ACH-000362,-0.31932895757699997
ACH-000363,-0.287418402199
ACH-000364,-0.21010828980000001
ACH-000365,-0.044720691842999996
ACH-000366,-0.0681427121379
ACH-000368,-0.64275162164
ACH-000374,-0.0867542537685
ACH-000375,-0.031195812073099998
ACH-000376,-0.10344151276
ACH-000381,-0.198470214973
ACH-000383,-0.282545746517
ACH-000387,-0.233902199379
ACH-000389,-0.21630811765799998
ACH-000390,-0.0425796010274
ACH-000393,-0.0994349033353
ACH-000395,-0.35695697158699996
ACH-000397,-0.441489000891
ACH-000401,0.15653699405
ACH-000402,0.026716066017999997
ACH-000403,-0.246182720099
ACH-000404,-0.297325763967
ACH-000406,-0.0946089510843
ACH-000407,-0.159063297879
ACH-000408,-0.10037732295099999
ACH-000410,-0.182489990031
ACH-000411,-0.0924143129369
ACH-000414,-0.031232220356400005
ACH-000415,-0.134071348444
ACH-000416,-0.109294592141
ACH-000420,-0.34026415921
ACH-000421,-0.37726522688299996
ACH-000424,-0.231531416968
ACH-000425,-0.28661741307300004
ACH-000426,-0.20811348620900003
ACH-000427,0.013913664544799998
ACH-000433,-0.33168043892099996
ACH-000436,-0.062304295732800004
ACH-000444,-0.294486640172
ACH-000445,0.235484871971
ACH-000448,-0.0374105872062
ACH-000450,-0.67728474945
ACH-000452,-0.025228706484
ACH-000454,-0.387675345726
ACH-000458,-0.40693168463299995
ACH-000459,-0.19177900355799998
ACH-000460,-0.056266128353199996
ACH-000461,-0.160471950491
ACH-000463,-0.458529657342
ACH-000464,-0.0220363825155
ACH-000466,-0.665418909622
ACH-000467,-0.23073941671599998
ACH-000468,-0.268698052738
ACH-000469,-0.0224819454101
ACH-000470,-0.486082351547
ACH-000471,-0.18780085545699998
ACH-000472,-0.158368341813
ACH-000473,-0.0739230661587
ACH-000475,-0.19889772152
ACH-000476,-0.362603640366
ACH-000477,0.15393076299
ACH-000480,-0.330949562696
ACH-000481,-0.312349373611
ACH-000483,-0.0643920504853
ACH-000484,-0.373911357298
ACH-000485,-0.221978664674
ACH-000486,-0.0827389361925
ACH-000487,0.053915592422599995
ACH-000488,0.060776753703500004
ACH-000490,-0.0766856951297
ACH-000491,-0.34516396926200005
ACH-000495,-0.0638358677236
ACH-000496,-0.121368212534
ACH-000499,-0.12323812524800001
ACH-000500,0.00316166583091
ACH-000502,0.09194573601339999
