,TNFRSF8 (943)
ACH-000004,-0.135610436992
ACH-000007,-0.21448350050099999
ACH-000009,-0.416408521056
ACH-000011,-0.39896025601499996
ACH-000012,-0.21055477920000001
ACH-000013,-0.122396339508
ACH-000014,-0.329709788149
ACH-000015,-0.268285320035
ACH-000017,-0.179121746428
ACH-000018,-0.127666445032
ACH-000019,0.0968633076985
ACH-000021,-0.329806828176
ACH-000022,-0.250147663463
ACH-000025,-0.42055318180699996
ACH-000028,-0.10879643722999999
ACH-000030,-0.28361863891
ACH-000035,-0.32539695366300003
ACH-000036,-0.307332722328
ACH-000037,-0.5479753469399999
ACH-000039,-0.14657602417
ACH-000040,-0.31646025377099996
ACH-000041,-0.352767195025
ACH-000042,-0.27264431767499997
ACH-000045,-0.31197639240200004
ACH-000047,-0.45131637662100005
ACH-000052,-0.482568464367
ACH-000053,-0.0885233535516
ACH-000054,-0.270058687745
ACH-000055,-0.394061917747
ACH-000060,-0.672530543347
ACH-000067,-0.23535569426300001
ACH-000070,-0.204508418079
ACH-000075,-0.068059938439
ACH-000078,-0.174077325036
ACH-000082,-0.408390735804
ACH-000085,-0.142144822887
ACH-000086,-0.283735770607
ACH-000087,-0.14938895876299998
ACH-000092,-0.528672551012
ACH-000095,-0.46238901509499997
ACH-000097,-0.483327713069
ACH-000098,-0.380306407136
ACH-000099,-0.360575192844
ACH-000108,-0.264243711847
ACH-000113,-0.20367369052499998
ACH-000115,-0.420112794278
ACH-000116,-0.118216541928
ACH-000118,-0.233582127009
ACH-000120,-0.12028558602299999
ACH-000123,-0.245880037299
ACH-000127,-0.20248325458099997
ACH-000128,-0.262859481127
ACH-000132,-0.312779953863
ACH-000133,-0.352897564946
ACH-000137,-0.204980739238
ACH-000138,-0.298241366989
ACH-000142,-0.19304625758900001
ACH-000143,-0.0350432525622
ACH-000146,-0.145349018756
ACH-000148,-0.295777214144
ACH-000150,-0.5840092616070001
ACH-000152,-0.400411545114
ACH-000153,-0.00252117170323
ACH-000159,-0.548791380379
ACH-000160,-0.0778831532176
ACH-000163,-0.247837040639
ACH-000167,-0.41240030500200003
ACH-000168,-0.508896634697
ACH-000169,-0.233620555944
ACH-000178,-0.39765113626599996
ACH-000182,-0.291431896683
ACH-000183,-0.259420406128
ACH-000188,-0.27305385096
ACH-000189,-0.430728542165
ACH-000190,-0.420017936018
ACH-000198,-0.385087456081
ACH-000204,-0.419898129937
ACH-000206,-0.19358363585900001
ACH-000207,-0.545886482278
