,NTNG2 (84628)
ACH-000004,-0.328922568847
ACH-000007,-0.018845840255
ACH-000009,-0.27507527247900004
ACH-000011,-0.0175302917544
ACH-000012,-0.20388580899300002
ACH-000013,-0.177120323468
ACH-000014,-0.10575271402799999
ACH-000015,-0.0707921030354
ACH-000017,0.0921111889929
ACH-000018,-0.11428440156099999
ACH-000019,-0.057329686085800004
ACH-000021,-0.193800547106
ACH-000022,-0.240091896869
ACH-000025,0.0564770336257
ACH-000028,0.0983471642857
ACH-000030,-0.09663117469560001
ACH-000035,-0.107179241545
ACH-000036,-0.0874047424364
ACH-000037,-0.130795223881
ACH-000039,-0.0606045482437
ACH-000040,-0.058535132452
ACH-000041,-0.0429844418185
ACH-000042,-0.157306181752
ACH-000045,-0.101560053103
ACH-000047,-0.0768088687135
ACH-000052,-0.428616936734
ACH-000053,-0.118960409758
ACH-000054,-0.21616882924000003
ACH-000055,-0.172357899549
ACH-000060,-0.11706055272600001
ACH-000067,-0.286993751209
ACH-000070,-0.00972930219833
ACH-000075,-0.243508061057
ACH-000078,-0.217459559937
ACH-000082,0.116277309188
ACH-000085,0.00614353560485
ACH-000086,-0.0437362087942
ACH-000087,-0.513299692436
ACH-000092,-0.0030584119276399996
ACH-000095,0.0120214726021
ACH-000097,0.0180728982979
ACH-000098,0.00403927650204
ACH-000099,-0.12354620026100001
ACH-000108,-0.19544433140700002
ACH-000113,0.131657623575
ACH-000115,-0.115269403384
ACH-000116,-0.152120857618
ACH-000118,-0.04700554907980001
ACH-000120,0.0947439879014
ACH-000123,0.0493669257632
ACH-000127,-0.125659111151
ACH-000128,0.0106573905599
ACH-000132,-0.219339253525
ACH-000133,-0.08576536313130001
ACH-000137,-0.336427123595
ACH-000138,-0.0834789703674
ACH-000142,-0.1117046112
ACH-000143,0.0833952837236
ACH-000146,-0.122430757017
ACH-000148,-0.0334719210047
ACH-000150,-0.0975609644403
ACH-000152,-0.054915862074300006
ACH-000153,-0.37322769894900004
ACH-000159,-0.0691725361352
ACH-000160,-0.12100964984899999
ACH-000163,-0.1972738273
ACH-000167,0.243759943783
ACH-000168,-0.401616028581
ACH-000169,-0.169613579127
ACH-000178,-0.194831978359
ACH-000182,-0.16369631152699998
ACH-000183,-0.130700413706
ACH-000188,-0.161780990798
ACH-000189,-0.230623753199
ACH-000190,-0.304494842897
ACH-000198,-0.235769187478
ACH-000204,-0.148187289186
ACH-000206,0.19738374167999997
ACH-000207,-0.0066295151657
ACH-000211,-0.011429116551299998
ACH-000215,-0.142579959781
ACH-000221,-0.0572191715969
ACH-000222,0.09410357881010002
ACH-000223,-0.026239896639400004
ACH-000226,-0.125718895518
ACH-000227,-0.357537480066
ACH-000228,-0.175823095614
ACH-000231,-0.076321622873
ACH-000232,-0.0471181906101
ACH-000233,-0.0948788217768
ACH-000234,0.00860331100109
ACH-000235,-0.154176937364
ACH-000237,-0.0524988698207
ACH-000238,-0.0918532825946
ACH-000243,-0.0822726958275
ACH-000244,0.0164789962165
ACH-000246,-0.09961993000330001
ACH-000248,-0.107659868916
ACH-000250,-0.213440964986
ACH-000251,-0.35743797061
ACH-000253,-0.011985899728700001
ACH-000255,-0.0400194491579
ACH-000256,-0.026279106820799997
ACH-000257,-0.11562571555199999
ACH-000258,0.030622233646
ACH-000259,-0.038667747884
ACH-000260,-0.0839350535869
ACH-000261,-0.0226404739238
ACH-000262,-0.00692509929292
ACH-000263,-0.12349362726
ACH-000264,-0.0833080183231
ACH-000265,-0.170777946635
ACH-000266,-0.12733193574
ACH-000272,-0.0484952915768
ACH-000273,-0.11194122612
ACH-000274,-0.131958744204
ACH-000277,-0.194402416948
ACH-000278,-0.0703006227855
ACH-000279,-0.21381228291499998
ACH-000280,-0.08432473689580001
ACH-000281,-0.0953909661675
ACH-000288,0.0476458758755
ACH-000291,-0.287899062511
ACH-000293,0.0580583013622
ACH-000294,-0.276086875393
ACH-000295,-0.368924825831
ACH-000296,-0.0657793734717
ACH-000302,-0.0214525341738
ACH-000304,-0.455180959771
ACH-000307,-0.22269706075999998
ACH-000308,-0.108421887236
ACH-000310,-0.333660995267
ACH-000311,0.145271435818
ACH-000312,-0.058813194409800006
ACH-000315,-0.107360697597
ACH-000316,0.0026419848986599997
ACH-000317,0.141765742098
ACH-000318,-0.11525277227
ACH-000319,0.164302123765
ACH-000320,-0.00650548534379
ACH-000322,-0.167339113713
ACH-000323,-0.172011067059
ACH-000324,-0.126901466881
ACH-000329,-0.17577041751400002
ACH-000330,-0.104862176612
ACH-000331,-0.0620179139382
ACH-000332,-0.0165045972007
ACH-000334,-0.271868154525
ACH-000335,-0.216859309183
ACH-000336,-0.0497273302588
ACH-000337,-0.13183532793299998
ACH-000339,-0.14514530965800002
ACH-000341,-0.259453599779
ACH-000348,-0.020610524375599997
ACH-000350,-0.0989985252991
ACH-000352,0.0206522130312
ACH-000356,0.104283662739
ACH-000361,-0.0555529475268
ACH-000362,-0.0753779637086
ACH-000363,0.00890582970528
ACH-000364,-0.342797422586
ACH-000365,-0.055067013283799995
ACH-000366,-0.160511399541
ACH-000368,0.061948897870000005
ACH-000374,0.023053882332900004
ACH-000375,-0.00199654194883
ACH-000376,-0.166202236003
ACH-000381,-0.23244142652
ACH-000383,-0.0750549144165
ACH-000387,-0.0154374964013
ACH-000389,-0.24879694820999998
ACH-000390,-0.0833126121645
ACH-000393,-0.146454591045
ACH-000395,-0.153489198704
ACH-000397,-0.0208138179676
ACH-000401,0.13691060395500002
ACH-000402,-0.0998799921717
ACH-000403,-0.009911349897750001
ACH-000404,-0.134978625262
ACH-000406,-0.176133639769
ACH-000407,0.0007934705567849999
ACH-000408,-0.00245076844483
ACH-000410,0.13412112617900002
ACH-000411,-0.26070840616200003
ACH-000414,0.034874974728000004
ACH-000415,0.14333711214000003
ACH-000416,-0.14625503513000002
ACH-000420,-0.34338383377
ACH-000421,-0.00641134804301
ACH-000424,-0.0604980204256
ACH-000425,-0.111630559144
ACH-000426,-0.08206779888969999
ACH-000427,0.108339285943
ACH-000433,0.18291656154599997
ACH-000436,-0.26565911192499997
ACH-000444,-0.174917386048
ACH-000445,-0.339322936859
ACH-000448,-0.0975084208946
ACH-000450,-0.314860745086
ACH-000452,-0.0114985141681
ACH-000454,-0.14472004739299998
ACH-000458,-0.35417956504500003
ACH-000459,-0.127482079169
ACH-000460,-0.19231364481199997
ACH-000461,-0.0244936526279
ACH-000463,-0.181205362441
ACH-000464,-0.17080757009599998
ACH-000466,-0.10634410321
ACH-000467,0.0498412251199
ACH-000468,-0.160991133738
ACH-000469,-0.21678412389899998
ACH-000470,-0.33462649347600004
ACH-000471,-0.0593169235191
ACH-000472,-0.13374908207699998
ACH-000473,-0.09966586644020001
ACH-000475,-0.027530846113700002
ACH-000476,-0.14382199149
ACH-000477,0.026060964021099996
ACH-000480,-0.182894941565
ACH-000481,-0.054882864693700004
ACH-000483,-0.262390711147
ACH-000484,-0.032315061307
ACH-000485,-0.0902541695619
ACH-000486,0.09288563405200001
ACH-000487,-0.135639991358
ACH-000488,-0.198181504916
ACH-000490,-0.0141334236197
ACH-000491,-0.10115354562699999
ACH-000495,-0.18174202409899998
ACH-000496,-0.13782379343
ACH-000499,-0.319340389638
ACH-000500,-0.15807461731
ACH-000502,-0.00361935239345
ACH-000503,0.010528815954499999
ACH-000505,0.00140555298456
ACH-000507,0.0750869882042
ACH-000510,-0.11271984217599999
ACH-000511,-0.159276346312
ACH-000512,-0.0698758623751
ACH-000516,-0.0442687378601
ACH-000517,-0.0592148885241
ACH-000518,-0.152857955412
ACH-000520,-0.0701112131006
ACH-000521,-0.132945373902
ACH-000522,-0.0661798373145
ACH-000524,-0.090858415742
ACH-000527,-0.0708592678416
ACH-000528,-0.154399905397
ACH-000537,-0.0125182850422
ACH-000541,0.07827128027710001
ACH-000542,-0.09139763955939999
ACH-000544,-0.07028338249300001
ACH-000545,0.038649127323
ACH-000547,0.181382890102
ACH-000548,-0.014115636594799998
ACH-000549,-0.0784598823087
ACH-000550,-0.164190607312
