,BICD2 (23299)
ACH-000235,-0.21533131041499998
ACH-000237,-0.26936170485
ACH-000238,-0.285754730048
ACH-000243,-0.100241207446
ACH-000244,-0.36757234539000005
ACH-000246,-0.176215579901
ACH-000248,-0.17557634944000003
ACH-000250,-0.334768691626
ACH-000251,-0.015519122015299999
ACH-000253,-0.14913352869899998
ACH-000255,-0.21276135650199998
ACH-000256,-0.17836694616
ACH-000257,-0.264166717462
ACH-000258,0.045479747622100004
ACH-000259,-0.112415557776
ACH-000260,-0.16417167485
ACH-000261,-0.167386269163
ACH-000262,-0.229014117446
ACH-000263,-0.6808221188439999
ACH-000264,-0.21400292229
ACH-000265,-0.06047431158200001
ACH-000266,-0.23771862213199998
ACH-000272,-0.251358319216
ACH-000273,-0.0836076408085
ACH-000274,-0.179905511849
ACH-000277,-0.274898468141
ACH-000278,-0.128993425114
ACH-000279,0.00377542627246
ACH-000280,-0.457718534098
ACH-000281,-0.19593907170299998
ACH-000288,-0.0585235742219
ACH-000291,-0.117729544635
ACH-000293,-0.15366083079099999
ACH-000294,-0.167476842809
ACH-000295,-0.296149325219
ACH-000296,-0.207904607812
ACH-000302,-0.322860103616
ACH-000304,0.167504997124
ACH-000307,-0.347653407527
ACH-000308,-0.24124621531100002
ACH-000310,-0.147081925749
ACH-000311,-0.187557985944
ACH-000312,-0.316116877575
ACH-000315,0.159284478345
ACH-000316,-0.204548365666
ACH-000317,-0.08732811789860001
ACH-000318,-0.254595912042
ACH-000319,-0.122467371768
ACH-000320,-0.160479775426
ACH-000322,-0.20887375249899998
ACH-000323,-0.283097922662
ACH-000324,-0.357922836752
ACH-000329,-0.505376999183
ACH-000330,-0.0531079588837
ACH-000331,-0.222266352421
ACH-000332,-0.19915543095199997
ACH-000334,-0.30186788921999996
ACH-000335,-0.474423185889
ACH-000336,-0.0752521558626
ACH-000337,-0.025354426429099998
ACH-000339,-0.22027940725
ACH-000341,-0.08105869582719999
ACH-000348,-0.259036901329
ACH-000350,-0.127263881804
ACH-000352,-0.15518743934499998
ACH-000356,-0.042387163011499994
ACH-000361,-0.151023426427
ACH-000362,-0.13273715669299999
ACH-000363,-0.229491404821
ACH-000364,-0.196894934036
ACH-000365,-0.100815320992
ACH-000366,-0.36385132422399996
ACH-000368,-0.102948773972
ACH-000374,-0.26607279443500004
ACH-000375,-0.12326662372000001
ACH-000376,-0.198769591837
ACH-000381,-0.40469944853
ACH-000383,-0.264589047402
ACH-000387,-0.289944431311
ACH-000389,-0.549463777839
ACH-000390,-0.496525911201
ACH-000393,-0.18488143913199998
ACH-000395,-0.261419082111
ACH-000397,-0.210390859839
ACH-000401,-0.0341181100016
ACH-000402,-0.44787472020900004
ACH-000403,-0.301421801134
ACH-000404,-0.586285100629
ACH-000406,-0.09605815392339999
ACH-000407,-0.316172874638
ACH-000408,-0.175946527548
ACH-000410,-0.209749022809
ACH-000411,-0.174639258217
ACH-000414,-0.18140096733
ACH-000415,-0.161124621897
ACH-000416,-0.176805873481
ACH-000420,-0.1367638743
ACH-000421,-0.35387699293499997
ACH-000424,-0.40618920368
ACH-000425,-0.17248771307100003
ACH-000426,-0.330830446933
ACH-000427,-0.00478941386644
ACH-000433,-0.11338754292400001
ACH-000436,-0.228379812954
ACH-000444,-0.12019546997099999
ACH-000445,-0.08585033074
ACH-000448,-0.148088315855
ACH-000450,0.0466243487423
ACH-000452,-0.0103202476258
ACH-000454,-0.303513786443
ACH-000458,-0.11719853141599999
ACH-000459,-0.206475791573
ACH-000460,-0.130649645857
ACH-000461,-0.268984718087
ACH-000463,-0.40291232276100003
ACH-000464,-0.253530368096
ACH-000466,-0.545386578644
ACH-000467,-0.20843214173900002
ACH-000468,-0.17040888572000001
ACH-000469,-0.291661537566
ACH-000470,-0.0992972858248
ACH-000471,-0.32714898610300003
ACH-000472,-0.206000081878
ACH-000473,-0.161382794659
ACH-000475,-0.248997263664
ACH-000476,-0.417644999084
ACH-000477,-0.540834708677
ACH-000480,-0.24429871217500002
ACH-000481,-0.354997728711
ACH-000483,-0.299158305475
ACH-000484,-0.327475424514
ACH-000485,-0.0807485541042
ACH-000486,-0.11357858301200001
ACH-000487,-0.306148710025
ACH-000488,-0.23868462490800002
ACH-000490,-0.14805349448400001
ACH-000491,-0.310097051034
ACH-000495,-0.031813786848
ACH-000496,-0.39653200593599996
ACH-000499,-0.148676506594
ACH-000500,-0.6414953443670001
ACH-000502,-0.147996027804
ACH-000503,0.05640270363080001
ACH-000505,-0.182502841785
ACH-000507,-0.373626854014
ACH-000510,-0.145583144878
ACH-000511,-0.269759322284
ACH-000512,-0.535258192741
ACH-000516,-0.282425173696
ACH-000517,-0.280731662462
ACH-000518,-0.111201860955
ACH-000520,-0.286444078506
ACH-000521,-0.37073123375
ACH-000522,-0.223979492478
ACH-000524,-0.14492356076
ACH-000527,-0.397408399145
ACH-000528,-0.234668853114
ACH-000537,0.146886343789
ACH-000541,-0.152370573526
ACH-000542,-0.290869549708
ACH-000544,-0.42965970752899996
ACH-000545,-0.120784698744
ACH-000547,-0.07107618940839999
ACH-000548,-0.123912708981
ACH-000549,-0.18999217706799998
ACH-000550,-0.04325936564709999
ACH-000552,-0.304574708913
ACH-000556,-0.17707456600699997
ACH-000557,-0.163472769774
ACH-000570,-0.257664804292
ACH-000571,-0.437189967755
ACH-000573,-0.202918851914
ACH-000576,-0.297004124536
ACH-000580,-0.145005957788
ACH-000584,-0.20765086944800001
ACH-000585,-0.163112406519
ACH-000588,0.09779163837020001
ACH-000589,-0.329482337217
ACH-000591,-0.49477906860299997
ACH-000593,-0.118656103741
ACH-000600,-0.263896159291
ACH-000601,-0.208030936266
ACH-000604,0.407474540431
ACH-000605,-0.37484024146399997
ACH-000606,-0.387735214218
ACH-000608,-0.38009647770099997
ACH-000614,-0.6969734627399999
ACH-000616,-0.18883742148
ACH-000618,-0.051374790292999996
ACH-000619,-0.38564765015600005
ACH-000620,-0.19231915720800002
ACH-000621,-0.274039015733
ACH-000622,-0.265552860197
ACH-000623,-0.0730397479962
ACH-000624,-0.350561472156
ACH-000627,-0.220083307678
ACH-000630,-0.13086951745300002
ACH-000632,-0.0220063990586
ACH-000633,-0.11593452664100001
ACH-000637,-0.250591870852
ACH-000638,-0.23410242754299998
ACH-000646,-0.377643832065
ACH-000647,-0.333258494503
ACH-000648,-0.372500473284
ACH-000649,-0.17553947426199998
ACH-000651,-0.122605374945
ACH-000652,-0.37472254638700003
ACH-000653,-0.286029413159
ACH-000657,-0.198793207109
ACH-000658,-0.234753808677
ACH-000661,-0.170942349543
ACH-000662,-0.149586077191
ACH-000663,-0.492406029588
ACH-000665,-0.043195222751000004
ACH-000671,-0.211703014431
ACH-000673,-0.0285572508371
ACH-000676,-0.259070295672
ACH-000677,-0.117281582159
ACH-000681,-0.194577450225
ACH-000682,-0.247803945843
ACH-000683,-0.332103126798
ACH-000684,-0.26982432874699996
ACH-000688,0.029505371798900004
ACH-000693,-0.32507101411600003
ACH-000694,-0.143096095155
ACH-000695,-0.187560931342
ACH-000696,-0.287760081558
ACH-000697,-0.34245288480999997
ACH-000699,-0.07877147352250001
ACH-000701,-0.15409825873400002
ACH-000706,-0.32562952645300003
ACH-000711,-0.218096653363
ACH-000713,-0.08395036292639999
ACH-000714,-0.150348325568
ACH-000718,-0.201602637538
ACH-000720,-0.356683141439
ACH-000721,-0.484326981571
ACH-000724,-0.218833498736
ACH-000725,-0.43112114299599996
ACH-000732,-0.180135605442
ACH-000734,-0.100813063526
ACH-000735,-0.238415769861
ACH-000736,-0.07968411906789999
ACH-000738,-0.406008366752
ACH-000746,-0.492646840354
ACH-000747,-0.17763336776
ACH-000748,-0.293286616699
ACH-000753,-0.106281761749
ACH-000756,-0.131189425026
ACH-000757,-0.411439647473
ACH-000758,-0.31047190416
ACH-000760,-0.29598105983199996
ACH-000763,-0.21211344723900002
ACH-000764,-0.178636207086
ACH-000765,-0.276623501258
ACH-000766,-0.357951146605
ACH-000767,-0.324754768164
ACH-000768,-0.279030009621
ACH-000769,-0.121190734706
ACH-000770,-0.292081046
ACH-000771,-0.232883239175
ACH-000773,-0.268911644295
ACH-000776,-0.218837661717
ACH-000777,-0.289542020334
ACH-000778,-0.0972730380184
ACH-000781,-0.246339301127
ACH-000782,-0.274173878659
ACH-000783,-0.189176381433
ACH-000784,-0.174149387879
ACH-000785,-0.165178106314
ACH-000787,-0.21456012916900002
ACH-000788,-0.19936321725
ACH-000791,-0.28294268223
ACH-000792,-0.11684551793600001
ACH-000794,-0.283218799837
ACH-000796,-0.10023421566400001
ACH-000799,-0.335091147707
ACH-000800,-0.297012626035
ACH-000802,0.0255050106
ACH-000804,-0.19536376817099999
ACH-000805,0.011086742149100002
ACH-000809,-0.363144393626
ACH-000810,-0.786502802009
ACH-000811,-0.13243788215500002
ACH-000817,-0.13760789956299999
ACH-000819,-0.30465724096200003
ACH-000820,-0.371976799161
ACH-000821,0.0646685296413
ACH-000822,-0.19586874297
ACH-000823,-0.2145915744
ACH-000824,-0.34543939164399995
ACH-000827,-0.21438226053399997
ACH-000829,0.00200899053247
ACH-000831,-0.44397133304999997
ACH-000832,-0.0905055846122
ACH-000833,-0.0337219667563
ACH-000834,-0.165881609903
ACH-000835,-0.14907361044
ACH-000836,-0.31256164327
ACH-000837,-0.141245975239
ACH-000838,-0.0319347376951
ACH-000839,-0.729829284595
ACH-000840,0.164559592537
ACH-000841,-0.21738743837299998
ACH-000843,-0.0442833862787
ACH-000846,-0.217727496939
ACH-000847,-0.395049208045
ACH-000848,-0.31797511781800003
ACH-000849,-0.219993802396
ACH-000851,-0.0823054670459
ACH-000855,-0.238882684111
ACH-000856,-0.37232064724299996
ACH-000858,-0.20197540424199997
ACH-000859,-0.24177583381700002
ACH-000861,-0.164499705291
ACH-000862,-0.203367321777
ACH-000865,-0.256410245651
ACH-000866,-0.22753804363699998
ACH-000867,-0.202353028232
ACH-000869,-0.20219568399500001
ACH-000872,-0.34825868655000003
ACH-000873,-0.09535211140139999
ACH-000876,-0.276945237282
ACH-000878,0.032641307822
ACH-000880,-0.189389953853
ACH-000881,-0.0364004328738
ACH-000882,-0.12289537683599999
ACH-000884,-0.03937273364169999
ACH-000885,-0.206685948397
ACH-000887,-0.292475721226
ACH-000888,-0.372299447859
ACH-000889,-0.025889560119400003
ACH-000890,-0.19393763763500002
ACH-000896,-0.23349982993
ACH-000898,-0.119433918972
ACH-000900,-0.10736547224099999
ACH-000901,-0.24188443427900003
ACH-000905,-0.278050235452
ACH-000906,-0.453707868043
ACH-000907,-0.158969309342
ACH-000910,-0.0999801606203
ACH-000911,-0.190649079406
ACH-000912,-0.227910355161
ACH-000913,-0.21956072495499998
ACH-000915,-0.367377820643
ACH-000916,0.052330657677
ACH-000917,-0.212439377465
ACH-000921,-0.0760871533981
ACH-000924,-0.191358324621
ACH-000926,-0.4179341546
ACH-000928,-0.25529626841200004
ACH-000929,-0.290596149629
ACH-000932,-0.326409702859
ACH-000935,-0.186691429441
ACH-000936,-0.263742165129
ACH-000937,-0.171795573457
ACH-000938,-0.21663727023
ACH-000939,-0.0408034352279
ACH-000941,-0.12745964597
ACH-000943,-0.195462526149
ACH-000946,-0.204442343459
ACH-000947,-0.28556215067400004
ACH-000948,-0.06793836540459999
ACH-000950,-0.545668830566
ACH-000953,-0.216837679194
ACH-000957,-0.236476839054
ACH-000958,-0.29862483642
ACH-000960,-0.30115763974800003
ACH-000963,-0.502834334064
ACH-000968,-0.357921094195
ACH-000969,-0.290459698062
ACH-000973,-0.19853734213100002
ACH-000974,-0.19107025057500002
ACH-000975,-0.09781347844589999
ACH-000976,-0.21417240765
ACH-000978,-0.37674380884499997
ACH-000980,-0.266258371666
ACH-000984,-0.17636091199999998
ACH-000986,-0.320502446843
ACH-000988,-0.284593386816
ACH-000993,-0.13164868721200002
ACH-000994,-0.382520758636
ACH-000996,-0.052037450811199995
ACH-001001,-0.288446543836
ACH-001020,-0.807729182769
ACH-001028,-0.318637540229
ACH-001031,-0.6678018573960001
ACH-001038,-0.268889370576
ACH-001048,-0.24837515204900001
ACH-001050,-0.269159568844
ACH-001053,-0.296315943928
ACH-001054,-0.14713315752800002
ACH-001061,-0.342741261038
ACH-001067,-0.515095463947
ACH-001075,-0.360964517606
ACH-001096,-0.341975739756
ACH-001128,-0.461768435156
ACH-001134,-0.160066497518
ACH-001151,-0.22247033156100002
ACH-001163,-0.18086409617
ACH-001164,-0.535762630638
ACH-001173,-0.17514833120499998
ACH-001183,-0.243563073627
ACH-001184,-0.322255317403
ACH-001190,-0.20339453166700003
ACH-001192,-0.037315806156000005
ACH-001193,-0.0660786436631
ACH-001196,-0.14984904913799998
ACH-001197,-0.273719592355
ACH-001205,-0.0118035689476
ACH-001211,-0.17316290522799999
ACH-001212,-0.38596441251
ACH-001228,-0.529778960316
ACH-001232,-0.316638542161
ACH-001239,-0.320838050082
ACH-001274,-0.34247067950000004
ACH-001275,-0.5688956459260001
ACH-001277,-0.264489821712
ACH-001278,-0.408982033573
ACH-001280,0.022686753708200003
ACH-001283,-0.322324878742
ACH-001289,-0.158239285791
ACH-001295,-0.208063407022
ACH-001300,-0.059135130151000005
ACH-001301,-0.166408026278
ACH-001302,-0.447122349027
ACH-001303,-0.14439672522299998
ACH-001306,-0.0743421806532
ACH-001318,-0.336991457722
ACH-001322,-0.192453004668
ACH-001328,-0.228056861079
ACH-001332,-0.474479886378
ACH-001333,0.00697407967034
ACH-001336,-0.235906183241
ACH-001340,-0.304192010099
ACH-001346,-0.106873626818
ACH-001353,-0.145528107401
ACH-001354,-0.397188923988
ACH-001367,-0.38179958071900005
ACH-001368,-0.148432105177
ACH-001374,0.126094628295
ACH-001375,-0.20267435778700002
ACH-001377,-0.320550202332
ACH-001380,-0.350463724827
ACH-001391,-0.29263361079399997
ACH-001407,-0.119043360921
ACH-001408,-0.25101232178599997
ACH-001413,-0.137132500288
ACH-001430,-0.271036924117
ACH-001431,-0.299568389358
ACH-001450,-0.17401608890599998
ACH-001496,-0.17251860143
ACH-001500,-0.13246619191
ACH-001521,0.170550626659
ACH-001523,-0.0334790606387
ACH-001532,-0.5698368049170001
ACH-001536,-0.366499651897
ACH-001550,-0.20951002144499997
ACH-001552,-0.49445899901999996
ACH-001554,-0.28727922377
ACH-001645,-0.141703348053
ACH-001654,-0.425044822232
ACH-001715,-0.282148427318
ACH-001735,0.0045227660653199995
ACH-001736,-0.14784458809
ACH-001737,0.523776929262
ACH-001740,-0.131159983157
ACH-001745,0.035519794858400004
ACH-001750,-0.203874227456
ACH-001765,-0.23250549742600002
ACH-001956,-0.151758079765
ACH-001957,-0.291590514217
