,SPEG (10290)
ACH-000004,-0.179662659221
ACH-000007,-0.104920792214
ACH-000009,0.000761292301878
ACH-000011,0.132786244129
ACH-000012,0.0580725314723
ACH-000013,0.00165219718789
ACH-000014,-0.113030493172
ACH-000015,-0.0608992852654
ACH-000017,0.039958164936000004
ACH-000018,-0.027412892095599998
ACH-000019,0.21177321244000002
ACH-000021,0.0640306425407
ACH-000022,-0.052238423638699995
ACH-000025,0.037927875160000006
ACH-000028,0.0930571967199
ACH-000030,0.07261989294269999
ACH-000035,0.140096497184
ACH-000036,-0.0400079793126
ACH-000037,-0.281189570146
ACH-000039,-0.158042807808
ACH-000040,0.09690836149700001
ACH-000041,0.250122561444
ACH-000042,0.0397491258401
ACH-000045,-0.18316625938
ACH-000047,0.059736020379
ACH-000052,0.11399631294500001
ACH-000053,0.101713706008
ACH-000054,-0.051651843199899995
ACH-000055,0.12070602875499999
ACH-000060,0.139456108252
ACH-000067,0.019045297655599997
ACH-000070,-0.0828649795779
ACH-000075,-0.25305858925
ACH-000078,0.0239990499634
ACH-000082,0.11490954616900001
ACH-000085,-0.196038466483
ACH-000086,-0.08287109703869999
ACH-000087,0.240150988052
ACH-000092,0.12358582384899999
ACH-000095,0.103485432178
ACH-000097,-0.0627140138442
ACH-000098,-0.019090135127000002
ACH-000099,0.0148465295867
ACH-000108,0.00875299532668
ACH-000113,0.00887756343663
ACH-000115,0.293334316007
ACH-000116,0.193243488555
ACH-000118,0.0032220162375100002
ACH-000120,-0.06290706905980001
ACH-000123,0.173943560126
ACH-000127,0.030502514182599996
ACH-000128,-0.194183660742
ACH-000132,0.108923229245
ACH-000133,-0.0899732554832
ACH-000137,0.11765412995999999
ACH-000138,-0.00995944053561
ACH-000142,-0.14334911760500002
ACH-000143,0.28920553821
ACH-000146,0.161991447037
ACH-000148,0.115501731466
ACH-000150,0.108393252032
ACH-000152,0.0143620091738
ACH-000153,-0.250255255793
ACH-000159,0.13118051827899999
ACH-000160,0.133894129863
ACH-000163,0.08422357519750001
ACH-000167,0.218355860387
ACH-000168,0.0061871991769100005
ACH-000169,0.108417575546
ACH-000178,0.025346680716599998
ACH-000182,-0.020700885624
ACH-000183,0.050824914934700004
ACH-000188,0.0252789203714
ACH-000189,0.0185808648127
ACH-000190,0.15429659530099998
ACH-000198,-0.0781503122572
ACH-000204,-0.00253014283412
ACH-000206,-0.16792679172299999
ACH-000207,0.121353080101
ACH-000211,-0.0771402989509
ACH-000215,0.06393141240040001
ACH-000221,-0.00022606201506199998
ACH-000222,-0.13394721451199998
ACH-000223,-0.046861702516
ACH-000226,0.00369821597656
ACH-000227,0.22311186578000003
ACH-000228,0.176628360341
ACH-000231,0.052618828817999994
ACH-000232,0.219031745357
ACH-000233,0.15007134290100002
ACH-000234,-0.08890590527270001
ACH-000235,-0.0600628103058
ACH-000237,-0.0255139013174
ACH-000238,0.157445087292
ACH-000243,0.0124378280813
ACH-000244,0.005305418912890001
ACH-000246,0.0876767261707
ACH-000248,-0.122819748185
ACH-000250,-0.0356341733296
ACH-000251,-0.167516058209
ACH-000253,-0.0156470885393
ACH-000255,0.0531035526569
ACH-000256,0.0699391572114
ACH-000257,0.063912733627
ACH-000258,-0.160389965952
ACH-000259,0.0180162335005
ACH-000260,0.0744718876412
ACH-000261,0.0630433282134
ACH-000262,0.277430131057
ACH-000263,0.45511707943
ACH-000264,-0.034782860625199995
ACH-000265,-0.027012127993200002
ACH-000266,0.0101246820239
ACH-000272,-0.0153493567264
ACH-000273,-0.071422170016
ACH-000274,-0.157704900033
ACH-000277,0.13085108062
ACH-000278,0.128483215758
ACH-000279,-0.220101166545
ACH-000280,0.0040575194263400005
ACH-000281,-0.004617341368449999
ACH-000288,-0.0743938258435
ACH-000291,0.00906862543015
ACH-000293,0.0279418612479
ACH-000294,0.020160631646599998
ACH-000295,0.329893142654
ACH-000296,-0.135046511921
ACH-000302,0.108999915054
ACH-000304,-0.281203680018
ACH-000307,0.09087095163069998
ACH-000308,-0.0114285482931
ACH-000310,0.06931371659
ACH-000311,-0.0584511951018
ACH-000312,-0.057761563083800004
ACH-000315,-0.135975636278
ACH-000316,0.00784440643103
ACH-000317,-0.091912092337
ACH-000318,-0.144708684911
ACH-000319,0.012114787776799998
ACH-000320,-0.192614904989
ACH-000322,-0.229317616435
ACH-000323,0.03709381095830001
ACH-000324,-0.0609431473089
ACH-000329,-0.022995572497799998
ACH-000330,-0.026164448031799997
ACH-000331,0.00549491975259
ACH-000332,-0.00942316666589
ACH-000334,0.192976559119
ACH-000335,0.0225280568792
ACH-000336,0.0628381818151
ACH-000337,0.0690811766659
ACH-000339,0.0375851384186
ACH-000341,-0.0290333068892
ACH-000348,-0.0152885981414
ACH-000350,-0.0360275835829
ACH-000352,0.135027150368
ACH-000356,-0.0050704138824499995
ACH-000361,-0.174613238146
ACH-000362,0.169107936789
ACH-000363,0.144002388749
ACH-000364,-0.013140421574200001
ACH-000365,0.019149036316099998
ACH-000366,0.118633672312
ACH-000368,-0.0161380500995
ACH-000374,0.0116381218979
ACH-000375,0.0615838095191
ACH-000376,0.23709649374699998
ACH-000381,-0.0927700606086
ACH-000383,-0.117117058596
ACH-000387,-0.06801597851390001
ACH-000389,0.288531282641
ACH-000390,-0.126277344331
ACH-000393,-0.0383089746071
ACH-000395,-0.22793928569000002
ACH-000397,0.00761735920302
ACH-000401,0.22295130122499998
ACH-000402,0.207611408774
ACH-000403,-0.008681574852260001
ACH-000404,-0.39747387148
ACH-000406,0.09161088114299999
ACH-000407,0.153973042546
ACH-000408,0.020874369303700003
ACH-000410,0.097395199869
ACH-000411,0.07067234068889999
ACH-000414,0.139385282131
ACH-000415,-0.090472770362
ACH-000416,0.102556180948
ACH-000420,0.13617932842900002
ACH-000421,0.0725307128608
ACH-000424,0.147724451219
ACH-000425,0.041545721930199994
ACH-000426,-0.157319621232
ACH-000427,0.12714820445299999
ACH-000433,0.440572974665
ACH-000436,-0.0033225189454399997
ACH-000444,0.00232827795184
ACH-000445,0.0364265012875
ACH-000448,-0.0432364421929
ACH-000450,0.311790981694
ACH-000452,0.108009601336
