,ALDH7A1 (501)
ACH-000004,-0.183812633342
ACH-000007,-0.232238984388
ACH-000009,-0.198361605104
ACH-000011,-0.163136255556
ACH-000012,-0.00923387602848
ACH-000013,-0.074450849854
ACH-000014,-0.255007468904
ACH-000015,-0.213329098261
ACH-000017,0.0201935571576
ACH-000018,-0.146150550346
ACH-000019,-0.29142109115
ACH-000021,-0.20837966459899998
ACH-000022,-0.16842006234
ACH-000025,-0.0598790260446
ACH-000028,-0.154392992009
ACH-000030,-0.148139231881
ACH-000035,-0.151790275964
ACH-000036,-0.15406648771700002
ACH-000037,-0.05601039105840001
ACH-000039,-0.196969241349
ACH-000040,-0.251296976538
ACH-000041,-0.009686612711629999
ACH-000042,-0.15690534454299998
ACH-000045,-0.24247406686700002
ACH-000047,-0.0261034292038
ACH-000052,-0.264719108401
ACH-000053,-0.042147620314199996
ACH-000054,-0.0813108510334
ACH-000055,-0.196506843732
ACH-000060,-0.09673953861469999
ACH-000067,-0.192170141261
ACH-000070,-0.289028904421
ACH-000075,-0.155017880038
ACH-000078,-0.0331523853495
ACH-000082,-0.15258852646999999
ACH-000085,-0.390954672848
ACH-000086,-0.22346895810400003
ACH-000087,-0.28639251175999997
ACH-000092,-0.192783480299
ACH-000095,-0.252432151299
ACH-000097,-0.17975742561
ACH-000098,-0.16089239704000002
ACH-000099,-0.0139180155892
ACH-000108,-0.145181950647
ACH-000113,-0.172718628057
ACH-000115,-0.0443904824963
ACH-000116,-0.104060682324
ACH-000118,-0.120977289346
ACH-000120,-0.14354858249500002
ACH-000123,-0.137121444609
ACH-000127,-0.062289694326099994
ACH-000128,-0.265301768134
ACH-000132,-0.22027494797299998
ACH-000133,-0.197676941796
ACH-000137,-0.23000730309
ACH-000138,-0.12304469221799999
ACH-000142,-0.136917953192
ACH-000143,-0.257871873145
ACH-000146,-0.0705444459993
ACH-000148,-0.179437587311
ACH-000150,-0.110602111371
ACH-000152,-0.168232657812
ACH-000153,0.0545747531307
ACH-000159,-0.233782559277
ACH-000160,0.34953612066100004
ACH-000163,-0.0297812693774
ACH-000167,0.6065868887210001
ACH-000168,-0.320865118367
ACH-000169,-0.328526731198
ACH-000178,-0.0215757170108
ACH-000182,-0.190546801653
ACH-000183,-0.309744676433
ACH-000188,-0.310714272714
ACH-000189,-0.09733536593669999
ACH-000190,0.36244176007
ACH-000198,-0.109860463859
ACH-000204,-0.256576921409
ACH-000206,-0.21186019632300002
ACH-000207,-0.18161018197999998
ACH-000211,-0.33310807951
ACH-000215,0.00560309181926
ACH-000221,-0.0149233210616
ACH-000222,-0.047397606667800005
ACH-000223,-0.0703873332177
ACH-000226,-0.103876449367
ACH-000227,-0.0626277817355
ACH-000228,-0.26123475164500004
ACH-000231,-0.218724257383
ACH-000232,-0.247838899788
ACH-000233,-0.0791315355182
ACH-000234,-0.215144629318
ACH-000235,-0.10865822826199999
ACH-000237,-0.08157638486110001
ACH-000238,-0.257887501131
ACH-000243,-0.0443006913122
ACH-000244,-0.266997457729
ACH-000246,-0.0829180692659
ACH-000248,-0.0760598218651
ACH-000250,-0.057536432682
ACH-000251,-0.122911307551
ACH-000253,-0.0410504634869
ACH-000255,-0.148349141092
ACH-000256,-0.23499636615
ACH-000257,-0.42719720346100004
ACH-000258,-0.243657127864
ACH-000259,-0.127000170451
ACH-000260,-0.12203655250800001
ACH-000261,-0.154637638262
ACH-000262,-0.378057398262
ACH-000263,-0.306482901745
ACH-000264,-0.124192250701
ACH-000265,-0.0670978418818
ACH-000266,-0.14860268486199998
ACH-000272,-0.141140341479
ACH-000273,-0.146267260932
ACH-000274,-0.012555648237600001
ACH-000277,0.0560721759347
ACH-000278,-0.23817979196800002
ACH-000279,-0.12013977926
ACH-000280,-0.139439159035
ACH-000281,0.0055928789280500005
ACH-000288,-0.101253957511
ACH-000291,-0.14566321584
ACH-000293,-0.33736403167199996
ACH-000294,-0.0332760567338
ACH-000295,0.46270911577600005
ACH-000296,-0.344020299108
ACH-000302,-0.145205978598
ACH-000304,-0.429402242266
ACH-000307,-0.0334887327877
ACH-000308,-0.0338981407298
ACH-000310,-0.115559565678
ACH-000311,-0.105310117982
ACH-000312,-0.0419268378423
ACH-000315,-0.320603108394
ACH-000316,-0.19423150881999998
ACH-000317,-0.167801239466
ACH-000318,-0.184142451828
ACH-000319,-0.37912694444399997
ACH-000320,-0.171123671401
ACH-000322,-0.217102121514
ACH-000323,-0.21985985651
ACH-000324,-0.20304247655299998
ACH-000329,-0.0842711992642
ACH-000330,0.026108698754599997
ACH-000331,-0.176239434822
ACH-000332,-0.08439644504899999
ACH-000334,-0.0684994467107
ACH-000335,-0.0953192652308
ACH-000336,-0.141496984128
ACH-000337,0.176222419069
ACH-000339,-0.120824777639
ACH-000341,-0.162712242098
ACH-000348,-0.102370247611
ACH-000350,-0.142488788113
ACH-000352,-0.17136659994399997
ACH-000356,-0.243788141239
ACH-000361,-0.0778877970504
ACH-000362,-0.0107818262451
ACH-000363,-0.0159871034042
ACH-000364,-0.211622921852
ACH-000365,-0.152411102711
ACH-000366,-0.009546282540399999
ACH-000368,-0.297243139243
ACH-000374,-0.125257626761
ACH-000375,-0.0452536684474
ACH-000376,-0.23797064382599997
ACH-000381,-0.23764256605300002
ACH-000383,-0.0866942666276
ACH-000387,-0.1144717224
ACH-000389,-0.535254475331
ACH-000390,-0.0966367655573
ACH-000393,-0.19512568682300002
ACH-000395,-0.0732852011625
ACH-000397,-0.413643401309
ACH-000401,-0.045106765892500005
ACH-000402,-0.315257937539
ACH-000403,-0.168364819441
ACH-000404,-0.07220529867150001
ACH-000406,0.006124637814119999
ACH-000407,-0.149407534546
ACH-000408,-0.0177711248492
ACH-000410,-0.267778168306
ACH-000411,0.021046927766999998
ACH-000414,0.0176889458236
ACH-000415,-0.0887427366745
ACH-000416,-0.10831733886
ACH-000420,-0.26167552001600003
ACH-000421,0.0679335230177
ACH-000424,-0.190938137075
ACH-000425,-0.187340434949
ACH-000426,-0.193947964912
ACH-000427,-0.127446274497
ACH-000433,-0.327202049699
ACH-000436,-0.23299251529599999
ACH-000444,-0.145650071017
ACH-000445,-0.310836564605
ACH-000448,-0.206769065838
ACH-000450,-0.145778273235
ACH-000452,0.00637249615351
ACH-000454,-0.21862974114
ACH-000458,-0.233581955079
ACH-000459,-0.010863184333299998
ACH-000460,-0.13050482631
ACH-000461,-0.19610911539099998
ACH-000463,-0.15589239622
ACH-000464,-0.169790621854
ACH-000466,-0.218668750665
ACH-000467,-0.0343542433776
ACH-000468,0.0306506776944
ACH-000469,-0.11892331312200001
ACH-000470,-0.11394392829700001
ACH-000471,-0.135332313782
ACH-000472,-0.054032409645100005
ACH-000473,-0.0648021982799
ACH-000475,-0.130070237063
ACH-000476,-0.337754496678
ACH-000477,-0.17644425905900002
ACH-000480,-0.09335404472539999
ACH-000481,-0.0337168772648
ACH-000483,-0.254599829717
ACH-000484,-0.26749706398699996
ACH-000485,-0.148865805425
ACH-000486,-0.20001124619600003
ACH-000487,-0.133534812087
ACH-000488,-0.143460635888
ACH-000490,-0.0655861636363
ACH-000491,-0.10640741061799999
ACH-000495,-0.159321256132
ACH-000496,-0.108151932757
ACH-000499,-0.108568895898
ACH-000500,-0.017780789200400004
ACH-000502,-0.0422560901903
ACH-000503,-0.306031476039
ACH-000505,-0.175711211584
ACH-000507,-0.244119429574
ACH-000510,-0.134651191628
ACH-000511,-0.09116481155819998
ACH-000512,-0.221884823413
ACH-000516,-0.29067060445
ACH-000517,-0.108691084337
ACH-000518,-0.0750439697206
ACH-000520,-0.266288426521
ACH-000521,-0.0777826210073
ACH-000522,-0.187441562416
ACH-000524,-0.127827699719
ACH-000527,-0.0661116859688
ACH-000528,-0.09859045333339998
ACH-000537,-0.0475713351856
ACH-000541,-0.371485081863
ACH-000542,-0.102312568686
ACH-000544,-0.29921001247400003
ACH-000545,-0.122328059068
ACH-000547,-0.131265631641
ACH-000548,-0.042241177062800006
ACH-000549,-0.165213947982
ACH-000550,-0.299858426942
ACH-000552,-0.253563018768
ACH-000556,-0.14753741034
ACH-000557,-0.311299977013
ACH-000570,-0.10695141849300001
ACH-000571,-0.0784898840862
ACH-000573,-0.191107645158
ACH-000576,-0.22245126765599998
ACH-000580,-0.347504392576
ACH-000584,-0.13711175231699999
ACH-000585,-0.137855013924
ACH-000588,0.0803321320054
ACH-000589,-0.055785315427699995
ACH-000591,-0.11427856043500001
ACH-000593,-0.12150570777999999
