,HIST1H3I (8354)
ACH-000231,-0.71206124781
ACH-000232,-0.293690182522
ACH-000233,-0.38835493101999996
ACH-000234,-0.529481137461
ACH-000235,-0.21865611485199998
ACH-000237,-0.216014731243
ACH-000238,-0.371537403256
ACH-000243,-0.35298573543799994
ACH-000244,0.047500213998300005
ACH-000246,-0.260927742544
ACH-000248,-0.213618375848
ACH-000250,-0.47993030110699997
ACH-000251,-0.8211422832340001
ACH-000253,-0.28454433627799997
ACH-000255,-0.168730250468
ACH-000256,-0.647444830118
ACH-000257,-0.191836240054
ACH-000258,-0.242511366142
ACH-000259,-0.301286575857
ACH-000260,-0.311509177152
ACH-000261,-0.202667102822
ACH-000262,-0.028973076297299998
ACH-000263,-0.621546169392
ACH-000264,-0.388916509301
ACH-000265,-0.297443319949
ACH-000266,-0.205077475522
ACH-000272,-0.171371462629
ACH-000273,-0.358159040713
ACH-000274,-0.254142900727
ACH-000277,-0.29784130288000005
ACH-000278,-0.193152978079
ACH-000279,-0.21586485940400002
ACH-000280,-0.187773078002
ACH-000281,-0.218073074042
ACH-000288,-0.309682611308
ACH-000291,-0.359192208662
ACH-000293,-0.48634131883299997
ACH-000294,-0.162304945932
ACH-000295,-0.144652527226
ACH-000296,-0.18653967922200002
ACH-000302,-0.0363769204407
ACH-000304,-0.519484261048
ACH-000307,-0.244134517789
ACH-000308,-0.162140885394
ACH-000310,-0.11180819045399999
ACH-000311,-0.0099459454053
ACH-000312,-0.0673369486659
ACH-000315,-0.169655158046
ACH-000316,-0.548960069143
ACH-000317,-0.37477502808700003
ACH-000318,-0.324018303357
ACH-000319,-0.662582455642
ACH-000320,-0.226078567575
ACH-000322,-0.303155763031
ACH-000323,-0.334916437036
ACH-000324,-0.256776169046
ACH-000329,-0.44042178623000006
ACH-000330,-0.11390536720899999
ACH-000331,-0.387657796127
ACH-000332,-0.293186196285
ACH-000334,-0.7708070432080001
ACH-000335,-0.158235691628
ACH-000336,-0.488746772332
ACH-000337,-0.337710509184
ACH-000339,-0.16789635743099998
ACH-000341,-0.771207232551
ACH-000348,-0.513906119259
ACH-000350,0.215086450917
ACH-000352,-0.15132293478800002
ACH-000356,-0.252148434273
ACH-000361,-0.201367420489
ACH-000362,-0.40587150774499997
ACH-000363,-0.353143270916
ACH-000364,-0.0916349644688
ACH-000365,-0.0391080034801
ACH-000366,-0.0434191665003
ACH-000368,-0.32831788209
ACH-000374,-0.48108680166199996
ACH-000375,0.010786380875
ACH-000376,-0.161709900231
ACH-000381,-0.0738992908946
ACH-000383,-0.278145551516
ACH-000387,-0.402256585772
ACH-000389,0.00416621081564
ACH-000390,-0.125780429973
ACH-000393,-0.48249108345200004
ACH-000395,-0.458282464673
ACH-000397,-0.179481856396
ACH-000401,-0.45579495238000006
ACH-000402,-0.211372935049
ACH-000403,-0.34482360781300003
ACH-000404,-0.321338982188
ACH-000406,-0.26992325572799997
ACH-000407,-0.28541598185
ACH-000408,-0.22692313126299998
ACH-000410,-0.114623794064
ACH-000411,-0.117322431955
ACH-000414,-0.35681581443599997
ACH-000415,-0.289458601384
ACH-000416,-0.300800535118
ACH-000420,-0.21485672921
ACH-000421,-0.21285706076400002
ACH-000424,-0.0657682574815
ACH-000425,-0.255975076517
ACH-000426,-0.231051830598
ACH-000427,-0.294796729822
ACH-000433,-0.483483916141
ACH-000436,-0.354564172927
ACH-000444,-0.258629257303
ACH-000445,-0.233408938224
ACH-000448,-0.0519631676508
ACH-000450,-0.762011563158
ACH-000452,-0.6371638471600001
ACH-000454,-0.319531035204
ACH-000458,-0.34380298062
ACH-000459,-0.42750570310999997
ACH-000460,-0.18238849198100002
ACH-000461,-0.468262892412
ACH-000463,-0.38976847989200003
ACH-000464,-0.281199439427
ACH-000466,-0.346515994056
ACH-000467,-0.353818228866
ACH-000468,-0.250793287222
ACH-000469,-0.473926417693
ACH-000470,-0.370599000567
ACH-000471,-0.0683735658673
ACH-000472,-0.306998214241
ACH-000473,-0.290321436416
ACH-000475,-0.314001676741
ACH-000476,-0.172863597001
ACH-000477,-0.360807563896
ACH-000480,-0.387377618198
ACH-000481,-0.2880688154
ACH-000483,-0.259991995711
ACH-000484,-0.332732657812
ACH-000485,-0.45258822506499996
ACH-000486,-0.369667806734
ACH-000487,-0.768138090147
ACH-000488,-0.417776596299
ACH-000490,-0.41900408119800003
ACH-000491,-0.501151287772
ACH-000495,-0.259284727971
ACH-000496,-0.24487207728799998
ACH-000499,-0.6446868040899999
ACH-000500,-0.0786670121523
ACH-000502,-0.057114270718700004
ACH-000503,-0.166610822563
ACH-000505,-0.40819581526
ACH-000507,-0.318179419144
ACH-000510,-0.231495002891
ACH-000511,-0.484538260641
ACH-000512,-0.619061477473
ACH-000516,-0.544626316447
ACH-000517,-0.45594761045800003
ACH-000518,-0.492036398964
ACH-000520,-0.307360634708
ACH-000521,-0.0519537445826
ACH-000522,-0.557331043767
ACH-000524,-0.35286965517499996
ACH-000527,-0.0992771506188
ACH-000528,-0.126945416786
ACH-000537,-0.48885457868199994
ACH-000541,-0.44546827993500004
ACH-000542,-0.403820892255
ACH-000544,-0.8163882885189999
ACH-000545,-0.46444485069200003
ACH-000547,0.023875746736
ACH-000548,-0.567439988163
ACH-000549,-0.320957182701
ACH-000550,-0.49417158516500004
ACH-000552,-0.283838392686
ACH-000556,-0.422915902431
ACH-000557,-0.276918426554
ACH-000570,-0.209459660261
ACH-000571,-0.467359721665
ACH-000573,-0.445167033184
ACH-000576,-0.321942367101
ACH-000580,-0.30862615197500004
ACH-000584,-0.489625107233
ACH-000585,-0.6458172697569999
ACH-000588,-0.411428648058
ACH-000589,0.139215881627
ACH-000591,-0.472079431434
ACH-000593,-0.08490705722149999
ACH-000600,-0.422432125754
ACH-000601,-0.325420700186
ACH-000604,-0.385213319926
ACH-000605,-0.328858702142
ACH-000606,-0.649918602092
ACH-000608,-0.583308275269
ACH-000614,-0.165918796473
ACH-000616,-0.142623101328
ACH-000618,-0.5140845546899999
ACH-000619,-0.82116566202
ACH-000620,-0.16396016902000002
ACH-000621,-0.386143100951
ACH-000622,-0.175889468512
ACH-000623,-0.524077270111
ACH-000624,-0.38464741561099997
ACH-000627,-0.41387246012100004
ACH-000630,-0.5142461452889999
ACH-000632,-0.43857612830799997
ACH-000633,-0.352982663914
ACH-000637,-0.568977894062
ACH-000638,-0.226204592206
ACH-000646,-0.534152440716
ACH-000647,-0.421719864062
ACH-000648,0.0322014642189
ACH-000649,-0.152123454436
ACH-000651,-0.247082710615
ACH-000652,-0.23785098784000003
ACH-000653,-0.196067406131
ACH-000657,-0.32671101921100004
ACH-000658,-0.082895964032
ACH-000661,-0.38048956178000004
ACH-000662,-0.614740077603
ACH-000663,-0.335112669148
ACH-000665,-0.289814897191
ACH-000671,-0.42918304120800005
ACH-000673,-0.47778600484
ACH-000676,-0.619506924799
ACH-000677,-0.196263672482
ACH-000681,-0.286603590307
ACH-000682,-0.24982024570500003
ACH-000683,-0.24682658851
ACH-000684,-0.212197060702
ACH-000688,-0.691159315919
ACH-000693,-0.313024804717
ACH-000694,-0.508526645634
ACH-000695,-0.7233115880840001
ACH-000696,-0.631784161108
ACH-000697,-0.37993163383100004
ACH-000699,-0.245836182177
ACH-000701,-0.34725512463299996
ACH-000706,-0.377306909303
ACH-000711,-0.35009752995399995
ACH-000713,-0.725463715537
ACH-000714,-0.081824034283
ACH-000718,-0.0148640611664
ACH-000720,-0.217347516255
ACH-000721,-0.40620834634900005
ACH-000724,-0.663245083657
ACH-000725,-0.134505031458
ACH-000732,-0.47651556771000003
ACH-000734,-0.146211909319
ACH-000735,-0.41927947340599997
ACH-000736,-0.681925127028
ACH-000738,-0.179448284496
ACH-000746,0.13933530339800002
ACH-000747,0.0193959307269
ACH-000748,-0.44538029594800005
ACH-000753,-0.154327971945
ACH-000756,-0.356223785799
ACH-000757,-0.38609223928499997
ACH-000758,-0.24513839241500002
ACH-000760,-0.101845159957
ACH-000763,-0.654408067465
ACH-000764,-0.7635519563709999
ACH-000765,-0.613328292263
ACH-000766,-0.0533056213961
ACH-000767,-0.143574917204
ACH-000768,-0.46438829000200005
ACH-000769,0.07077513044230001
ACH-000770,-0.167674642128
ACH-000771,-0.44244648063
ACH-000773,-0.6120325331759999
ACH-000776,-0.42807007992799995
ACH-000777,-0.40950420594000003
ACH-000778,-0.34132689739699995
ACH-000781,-0.239282840362
ACH-000782,-0.41994999089
ACH-000783,-0.224615555064
ACH-000784,-0.324495537851
ACH-000785,-0.05339342280119999
ACH-000787,-0.159932002338
ACH-000788,-0.25624527055199997
ACH-000791,-0.22504207195300002
ACH-000792,-0.506089784862
ACH-000794,-0.58973241419
ACH-000796,-0.235114325082
ACH-000799,-0.09732578323079999
ACH-000800,-0.17604847218400002
ACH-000802,-0.8123847169239999
ACH-000804,0.10811565185699999
ACH-000805,-0.665577338473
ACH-000809,-0.373233591221
ACH-000810,-0.701010840711
ACH-000811,-0.422066729661
ACH-000817,-0.416393022369
ACH-000819,-0.425387569142
ACH-000820,0.07504322895519999
ACH-000821,-0.028863363125200003
ACH-000822,-0.275157458557
ACH-000823,-0.401156166765
ACH-000824,-0.570582895125
ACH-000827,-0.35259763881800005
ACH-000829,-0.359685621447
ACH-000831,-0.22971553795400002
ACH-000832,-0.702711816049
ACH-000833,-0.480012819145
ACH-000834,-0.34104256507700004
ACH-000835,-0.151877357976
ACH-000836,-0.186337501226
ACH-000837,-0.04802770526959999
ACH-000838,-0.19798516904
ACH-000839,-0.371094693961
ACH-000840,-0.723107775429
ACH-000841,-0.284601646797
ACH-000843,-0.415838133654
ACH-000846,-0.9285866586299999
ACH-000847,-0.18896998835999998
ACH-000848,-0.327762611468
ACH-000849,-0.41405719219400006
ACH-000851,-0.17180256891800003
ACH-000855,-0.357233718179
ACH-000856,0.030342054243999998
ACH-000858,-0.24407309466999996
ACH-000859,-0.356903334025
ACH-000861,-0.103762042807
ACH-000862,-0.409268152457
ACH-000865,-0.327546504027
ACH-000866,-0.325094512567
ACH-000867,-0.34895831114799997
ACH-000869,-0.24178986972199998
ACH-000872,-0.344469835779
ACH-000873,-0.421280255833
ACH-000876,-0.423776380552
ACH-000878,-0.333905007443
ACH-000880,-0.433380666403
ACH-000881,-0.5165831327570001
ACH-000882,-0.45550918557400005
ACH-000884,-0.620633449621
ACH-000885,-0.123119798046
ACH-000887,-0.43148695938299997
ACH-000888,-0.489740403133
ACH-000889,-0.371239668997
ACH-000890,-0.691329431849
ACH-000896,-0.15829965395
ACH-000898,-0.167485503417
ACH-000900,-0.354547966028
ACH-000901,-0.256458245489
ACH-000905,-0.140151630231
ACH-000906,-0.13408473030999998
ACH-000907,-0.34135183426
ACH-000910,-0.23105455197900002
ACH-000911,-0.24916880536400002
ACH-000912,-0.439927689349
ACH-000913,-0.19737297854699998
ACH-000915,-0.252015062049
ACH-000916,-0.185399093482
ACH-000917,-0.264073146566
ACH-000921,-0.21320599997
ACH-000924,-0.315979105283
ACH-000926,-0.292272965337
ACH-000928,-0.0175119355093
ACH-000929,-0.5527087669430001
ACH-000932,-0.37296139388800004
ACH-000935,-0.49549173617799996
ACH-000936,-0.421298705321
ACH-000937,-0.637620522656
ACH-000938,-0.709501203494
ACH-000939,0.0319107901735
ACH-000941,-0.254031786175
ACH-000943,-0.21145111540199998
ACH-000946,-0.273582766102
ACH-000947,-0.25477367936900003
ACH-000948,-0.24510460376999996
ACH-000950,-0.231712743825
ACH-000953,-0.536503381338
ACH-000957,-0.21513550647799998
ACH-000958,-0.0735369193929
ACH-000960,-0.707675739504
ACH-000963,-0.129701886982
ACH-000968,-0.253670416286
ACH-000969,-0.41056074076800003
ACH-000973,-0.39247802340800003
ACH-000974,-0.243781665493
ACH-000975,-0.324246069078
ACH-000976,-0.280072143368
ACH-000978,-0.38762077002800005
ACH-000980,-0.136244959653
ACH-000984,0.00195077164685
ACH-000986,-0.393739776395
ACH-000988,-0.365001221477
ACH-000993,-0.304069572807
ACH-000994,-0.09543023423979999
ACH-000996,-0.465308797829
ACH-001001,-0.07985111781210001
ACH-001020,-0.291263002642
ACH-001028,-0.350693744569
ACH-001031,-0.186339291215
ACH-001038,-0.23963279136399998
ACH-001048,-0.164705921699
ACH-001050,-0.256978708443
ACH-001053,-0.183101475843
ACH-001054,-0.13401931058
ACH-001061,-0.305493683933
ACH-001067,-0.40020941535
ACH-001075,-0.383345426171
ACH-001096,-0.122152018489
ACH-001128,-1.0153251906
ACH-001134,-0.438510649156
ACH-001151,-0.348892056174
ACH-001163,-0.202985627752
ACH-001164,-0.08725635887430001
ACH-001173,-0.31192354599100003
ACH-001183,-0.309749290618
ACH-001184,-0.012969056836899999
ACH-001190,-0.517253780431
ACH-001192,-0.208494499618
ACH-001193,-0.305403555063
ACH-001196,-0.14639038080800001
ACH-001197,-0.264404883599
ACH-001205,-0.29115412283000003
ACH-001211,-0.0847927966029
ACH-001212,-0.5586357395970001
ACH-001228,-0.163694812546
ACH-001232,-0.256327214814
ACH-001239,-0.8093080250560001
ACH-001274,-0.653770447648
ACH-001275,-0.5321549633780001
ACH-001277,-0.422632294714
ACH-001278,-0.169565277429
ACH-001280,-0.22915071741300003
ACH-001283,-0.31293077323
ACH-001289,-0.421620414313
ACH-001295,-0.43902547177699996
ACH-001300,-0.510617015054
ACH-001301,-0.229683850876
ACH-001302,-0.6861442609280001
ACH-001303,0.314395382124
ACH-001306,-0.316026991913
ACH-001318,-0.521551313013
ACH-001322,-0.207899914558
ACH-001328,-0.564075293663
ACH-001332,-0.666700477975
ACH-001333,-0.109342543914
ACH-001336,-0.372491381818
ACH-001340,-0.377202976446
ACH-001346,-0.400750623522
ACH-001353,-0.36694256864299996
ACH-001354,-0.49273732432800005
ACH-001367,-0.0195233048567
ACH-001368,-0.433277105097
ACH-001374,-0.38265194399999997
ACH-001375,-0.276751081643
ACH-001377,-0.324011546722
ACH-001380,-0.162056892572
ACH-001391,-0.378553116338
ACH-001407,-0.264595929117
ACH-001408,-0.35605562008599995
ACH-001413,-0.36941281432499995
ACH-001430,-0.21493083483199998
ACH-001431,-0.241758393491
ACH-001450,-0.487260766128
ACH-001496,-0.324889067388
ACH-001500,-0.263060707844
ACH-001521,-0.323132685786
ACH-001523,-0.32841259867
ACH-001532,-0.35044388768299994
ACH-001536,0.0854028655695
ACH-001550,-0.491088095484
ACH-001552,-0.757071707041
ACH-001554,-0.18354465952399998
ACH-001645,-0.232852529716
ACH-001654,-0.342981287835
ACH-001715,-0.5167350987120001
ACH-001735,-0.5113187050620001
ACH-001736,-0.636286687413
ACH-001737,-0.995915625613
ACH-001740,-0.39706133992700005
ACH-001745,-0.187159198532
ACH-001750,-0.441898651934
ACH-001765,-0.483739062735
ACH-001956,-0.379683116335
ACH-001957,-0.362908272168
