,HSPA5 (3309)
ACH-000454,-1.14756075268
ACH-000458,-1.1816074723799999
ACH-000459,-2.02781274556
ACH-000460,-1.44538608532
ACH-000461,-1.3966868067700002
ACH-000463,-1.14159697171
ACH-000464,-1.05467188005
ACH-000466,-1.18635235977
ACH-000467,-1.1239743569399998
ACH-000468,-1.14544078784
ACH-000469,-1.15605427191
ACH-000470,-1.15930017163
ACH-000471,-1.28742868889
ACH-000472,-1.52715382573
ACH-000473,-1.4284237513100002
ACH-000475,-1.47332618856
ACH-000476,-1.6012842983700002
ACH-000477,-1.9469468094599998
ACH-000480,-1.3971344733500002
ACH-000481,-1.34197246518
ACH-000483,-1.56308251272
ACH-000484,-1.07960123751
ACH-000485,-1.17611435624
ACH-000486,-1.30573805767
ACH-000487,-1.57527946994
ACH-000488,-1.40042246903
ACH-000490,-1.31595208599
ACH-000491,-1.74537112164
ACH-000495,-0.7773045698559999
ACH-000496,-1.16917960176
ACH-000499,-1.04955187066
ACH-000500,-1.14322495247
ACH-000502,-1.23836120417
ACH-000503,-0.994169973666
ACH-000505,-1.19102761364
ACH-000507,-1.19766696261
ACH-000510,-1.01859799831
ACH-000511,-1.0279987878799999
ACH-000512,-0.821802676171
ACH-000516,-1.30344913255
ACH-000517,-1.2894414091600002
ACH-000518,-1.4578433925100003
ACH-000520,-1.13964593138
ACH-000521,-1.1380394486799998
ACH-000522,-1.26238438218
ACH-000524,-1.70809817222
ACH-000527,-1.2032127184399999
ACH-000528,-1.38033093576
ACH-000537,-1.25569620337
ACH-000541,-2.28058917819
ACH-000542,-1.0537584089899998
ACH-000544,-1.0098093064
ACH-000545,-1.23682743919
ACH-000547,-1.24285335143
ACH-000548,-1.2063394936399998
ACH-000549,-1.12388531254
ACH-000550,-1.2474071185299997
ACH-000552,-1.45249363765
ACH-000556,-1.37084598455
ACH-000557,-1.61562888913
ACH-000570,-1.2574648494
ACH-000571,-1.86388292372
ACH-000573,-1.25594127469
ACH-000576,-1.6627806510699998
ACH-000580,-0.951885726868
ACH-000584,-1.3619478452
ACH-000585,-1.25552832497
ACH-000588,-1.6765443196799998
ACH-000589,-1.40026474829
ACH-000591,-1.06776526189
ACH-000593,-1.24380721576
ACH-000600,-1.41483281302
ACH-000601,-1.3585740175999999
ACH-000604,-1.82593272965
ACH-000605,-1.49104428877
ACH-000606,-1.2581910460299999
ACH-000608,-1.81059857966
ACH-000614,-1.3706990052099999
ACH-000616,-1.2898338934
ACH-000618,-1.26861194359
ACH-000619,-1.1494553145100002
ACH-000620,-1.1581796094299999
ACH-000621,-1.20406789856
ACH-000622,-1.9119379996
ACH-000623,-1.1567999916299998
ACH-000624,-1.4185067851299997
ACH-000627,-1.04939702086
ACH-000630,-1.05283483559
ACH-000632,-1.18400646429
ACH-000633,-1.42408979448
ACH-000637,-1.15721342612
ACH-000638,-1.06910933559
ACH-000646,-1.4893181813
ACH-000647,-1.07632073374
ACH-000648,-1.18381052329
ACH-000649,-1.20942239257
ACH-000651,-1.3019329123
ACH-000652,-1.13203738134
ACH-000653,-1.91795139034
ACH-000657,-1.4544507891
ACH-000658,-1.8844398513599998
ACH-000661,-1.77358380803
ACH-000662,-1.15630224238
ACH-000663,-1.57881779458
ACH-000665,-1.3066615102099999
ACH-000671,-1.57059557943
ACH-000673,-1.0950849189799998
ACH-000676,-1.25502817417
ACH-000677,-1.5273121956
ACH-000681,-1.5192590017899998
ACH-000682,-0.9715069000059999
ACH-000683,-1.25999081605
ACH-000684,-0.7998018635619999
ACH-000688,-1.06700306133
ACH-000693,-1.19225970327
ACH-000694,-1.21700608389
ACH-000695,-1.09721416186
ACH-000696,-1.38987955988
ACH-000697,-1.17900444105
ACH-000699,-1.8252212182499998
ACH-000701,-1.5753282623700002
ACH-000706,-1.3228690865100001
ACH-000711,-1.29004916628
ACH-000713,-1.09723335302
ACH-000714,-1.31234500376
ACH-000718,-1.16649889382
ACH-000720,-1.40078783546
ACH-000721,-1.06927285168
ACH-000724,-2.16295311283
ACH-000725,-2.35679805055
ACH-000732,-1.03486224266
ACH-000734,-1.26918041329
ACH-000735,-1.0766619692200001
ACH-000736,-1.3147084608
ACH-000738,-1.4788024338699999
ACH-000746,-1.3830180142
ACH-000747,-1.21261981929
ACH-000748,-1.39718230597
ACH-000753,-1.2107977234899998
ACH-000756,-1.41056979084
ACH-000757,-1.7427043308099996
ACH-000758,-1.39106509405
ACH-000760,-1.1194067503899998
ACH-000763,-1.97971056396
ACH-000764,-0.9997668108600001
ACH-000765,-1.38582708353
ACH-000766,-1.2634663983299999
ACH-000767,-1.32281153805
ACH-000768,-1.02926623084
ACH-000769,-1.19505787849
ACH-000770,-1.53718806692
ACH-000771,-1.1539349437
ACH-000773,-1.23697156814
ACH-000776,-1.51184963465
ACH-000777,-1.15471185317
ACH-000778,-2.00272248007
ACH-000781,-1.35618153018
ACH-000782,-1.25118501934
ACH-000783,-1.58117030694
ACH-000784,-1.17435393226
ACH-000785,-1.5336606915200002
ACH-000787,-1.39353602625
ACH-000788,-1.2810941945299998
ACH-000791,-1.34834072023
ACH-000792,-1.3571506339500001
ACH-000794,-0.96332331441
ACH-000796,-1.28608520675
ACH-000799,-1.47678657154
ACH-000800,-1.4833626951199999
ACH-000802,-1.1090258607899999
ACH-000804,-1.22933302664
ACH-000805,-0.97192511183
ACH-000809,-1.33516683911
ACH-000810,-1.63187376214
ACH-000811,-1.43287403936
ACH-000817,-1.00752521914
ACH-000819,-1.11025766194
ACH-000820,-0.735960163937
ACH-000821,-1.77683275346
ACH-000822,-1.7290270018
ACH-000823,-1.37517114375
ACH-000824,-1.60738598929
ACH-000827,-1.2302228497399998
ACH-000829,-1.68679975118
ACH-000831,-1.5547587276600001
ACH-000832,-1.16880893171
ACH-000833,-1.54006385278
ACH-000834,-1.37858078921
ACH-000835,-1.30245837778
ACH-000836,-1.67859979814
ACH-000837,-1.24256703737
ACH-000838,-1.7191796887900002
ACH-000839,-1.22918865472
ACH-000840,-0.7559950181399999
ACH-000841,-1.25741791719
ACH-000843,-1.16532276237
ACH-000846,-1.57759077449
ACH-000847,-0.9725244731039999
ACH-000848,-0.9742624854749999
ACH-000849,-1.3691736477
ACH-000851,-1.02873132499
ACH-000855,-1.13641132415
ACH-000856,-1.4796602517299997
ACH-000858,-1.2916469644600002
ACH-000859,-0.910136740473
ACH-000861,-1.5263689618399998
ACH-000862,-1.20155857694
ACH-000865,-1.2408499630399998
ACH-000866,-1.2878025095799999
ACH-000867,-1.592030917
ACH-000869,-1.48456612978
ACH-000872,-1.1832606590299999
ACH-000873,-0.75095891719
ACH-000876,-1.9021446909900002
ACH-000878,-1.0715216537
ACH-000880,-1.23325667939
ACH-000881,-1.39326397454
ACH-000882,-1.34201174042
ACH-000884,-1.23161275488
ACH-000885,-1.44664037341
ACH-000887,-1.38663182213
ACH-000888,-1.342702944
ACH-000889,-1.70255414264
ACH-000890,-1.20936588943
ACH-000896,-1.20699224559
ACH-000898,-1.57066792606
ACH-000900,-1.34206248183
ACH-000901,-1.3445712382700001
ACH-000905,-1.02703115266
ACH-000906,-1.22185134025
ACH-000907,-1.11746985543
ACH-000910,-1.4839024117700002
ACH-000911,-1.06721449051
ACH-000912,-1.25039588177
ACH-000913,-1.2659818491
ACH-000915,-1.3995344794799998
ACH-000916,-1.2499532706999998
ACH-000917,-1.01646701204
ACH-000921,-1.17411168005
ACH-000924,-1.13355049964
ACH-000926,-1.0736382012299999
ACH-000928,-1.1060479968899999
ACH-000929,-0.9270045684720001
ACH-000932,-1.3542474413499999
ACH-000935,-1.02808899028
ACH-000936,-0.7521800386130001
ACH-000937,-1.62617058945
ACH-000938,-1.76075401903
ACH-000939,-1.81964954433
ACH-000941,-1.48121006023
ACH-000943,-1.54488801914
ACH-000946,-1.19841193062
ACH-000947,-1.24628293064
ACH-000948,-1.3992122883899998
ACH-000950,-1.04426388927
ACH-000953,-1.7126876054299998
ACH-000957,-1.25470659302
ACH-000958,-1.51707562172
ACH-000960,-1.8969448272099998
ACH-000963,-1.5887856242200002
ACH-000968,-1.35182864924
ACH-000969,-1.40763211449
ACH-000973,-1.12942329698
ACH-000974,-1.14552261051
ACH-000975,-1.12749615269
ACH-000976,-1.20327160366
ACH-000978,-1.2501803740100002
ACH-000980,-1.58002989414
ACH-000984,-1.10781455177
ACH-000986,-1.2347692460700002
ACH-000988,-1.81182222373
ACH-000993,-1.34446234434
ACH-000994,-1.22525621666
ACH-000996,-1.19211120987
ACH-001001,-1.43499952176
ACH-001020,-1.38038959079
ACH-001028,-1.35328950511
ACH-001031,-1.3163264296500001
ACH-001038,-1.3235489138
ACH-001048,-1.35250106018
ACH-001050,-1.28887766985
ACH-001053,-0.9531229616
ACH-001054,-1.28151825736
ACH-001061,-1.42920368739
ACH-001067,-1.3157342750399998
ACH-001075,-1.18592557095
ACH-001096,-1.29366775963
ACH-001128,-1.3607239290600002
ACH-001134,-1.4136972932
ACH-001151,-1.43588798614
ACH-001163,-1.25867035785
ACH-001164,-1.32585973258
ACH-001173,-1.30147764603
ACH-001183,-1.40875606692
ACH-001184,-1.24335435626
ACH-001190,-0.993517794013
ACH-001192,-0.833522766557
ACH-001193,-1.30962838645
ACH-001196,-1.1757511049
ACH-001197,-1.3181698204799999
ACH-001205,-1.1786427916
ACH-001211,-0.9633979165530001
ACH-001212,-1.12644606544
ACH-001228,-1.05358821572
ACH-001232,-0.942458176154
ACH-001239,-1.45637617428
ACH-001274,-1.30617901107
ACH-001275,-1.17864011622
ACH-001277,-0.8958859417630001
ACH-001278,-1.26828989279
ACH-001280,-1.62509832753
ACH-001283,-1.5133855305200001
ACH-001289,-1.57581767563
ACH-001295,-1.47608004259
ACH-001300,-1.6223371245200002
ACH-001301,-1.32574570715
ACH-001302,-1.3079499425399999
ACH-001303,-1.3610724898
ACH-001306,-1.1248756361599999
ACH-001318,-1.36873560402
ACH-001322,-0.905691498856
ACH-001328,-1.20590747696
ACH-001332,-0.583529309387
ACH-001333,-1.3928907409
ACH-001336,-1.0721720534299999
ACH-001340,-1.3832826784399999
ACH-001346,-1.00586515498
ACH-001353,-1.2929956108299998
ACH-001354,-1.92976389874
ACH-001367,-0.9796524806470001
ACH-001368,-1.5360348453000001
ACH-001374,-0.8462733035369999
ACH-001375,-1.44410222935
ACH-001377,-1.49002588504
ACH-001380,-1.31262110712
ACH-001391,-1.5110104755000002
ACH-001407,-1.24143436754
ACH-001408,-1.60399659134
ACH-001413,-1.16877777516
ACH-001430,-1.15439893064
ACH-001431,-1.2291066479100001
ACH-001450,-1.71894484972
ACH-001496,-1.1690199914100001
ACH-001500,-1.13308153268
ACH-001521,-1.1195072243000002
ACH-001523,-1.27364285395
ACH-001532,-1.44005947778
ACH-001536,-1.02494277184
ACH-001550,-1.44815666331
ACH-001552,-1.18307945956
ACH-001554,-1.43473584579
ACH-001645,-1.34749344597
ACH-001654,-1.36359426191
ACH-001715,-1.37776094864
ACH-001735,-1.5918226631
ACH-001736,-1.74118597688
ACH-001737,-1.04588987551
ACH-001740,-1.4497460495399999
ACH-001745,-1.2614092323700001
ACH-001750,-1.3823510004600001
ACH-001765,-1.12137968456
ACH-001956,-1.59580108713
ACH-001957,-1.40901158512
