,CCNE2 (9134)
ACH-000004,0.0154286332317
ACH-000007,0.0603703878546
ACH-000009,0.168191694027
ACH-000011,0.12009074093000001
ACH-000012,0.028805615255900002
ACH-000013,-0.005170712645109999
ACH-000014,0.169019370382
ACH-000015,-0.0916625115709
ACH-000017,0.0222346448476
ACH-000018,-0.0762455722614
ACH-000019,-0.09320827383760001
ACH-000021,-0.0249962457052
ACH-000022,-0.144810910405
ACH-000025,-0.0810185496044
ACH-000028,-0.0960441453612
ACH-000030,0.09995208320110001
ACH-000035,-0.116562204388
ACH-000036,0.0631837358947
ACH-000037,-0.302461346658
ACH-000039,-0.0420436960639
ACH-000040,-0.370806797927
ACH-000041,-0.207874547733
ACH-000042,-0.07345789480060001
ACH-000045,0.14677414979599998
ACH-000047,0.09478477515049999
ACH-000052,-0.16516166451199998
ACH-000053,0.176683036243
ACH-000054,-0.129116926072
ACH-000055,-0.326322615322
ACH-000060,-0.10216495655300001
ACH-000067,-0.0243365697945
ACH-000070,-0.147471022133
ACH-000075,-0.0364456613205
ACH-000078,0.0720063942987
ACH-000082,-0.0725466060146
ACH-000085,0.0652749519524
ACH-000086,0.11486974513699999
ACH-000087,0.0885330409981
ACH-000092,-0.129039095644
ACH-000095,0.0362203025334
ACH-000097,-0.159495495609
ACH-000098,0.0105919132575
ACH-000099,0.0900604703083
ACH-000108,0.10635571405099999
ACH-000113,-0.0147401655149
ACH-000115,-0.30789402445
ACH-000116,-0.0331486404702
ACH-000118,0.0453402495045
ACH-000120,-0.070715983555
ACH-000123,0.0267377487787
ACH-000127,-0.0812242723331
ACH-000128,-0.0998287224349
ACH-000132,-0.035655435239
ACH-000133,-0.279174761436
ACH-000137,-0.157361823173
ACH-000138,0.134859022664
ACH-000142,-0.09843192973710001
ACH-000143,-0.0831031196854
ACH-000146,-0.186909557973
ACH-000148,-0.0293491406567
ACH-000150,-0.201287712269
ACH-000152,-0.19033463786899998
ACH-000153,0.0467663588946
ACH-000159,-0.0739498110821
ACH-000160,-0.020916747108099997
ACH-000163,-0.330038809434
ACH-000167,-0.0701118155198
ACH-000168,-0.199180263818
ACH-000169,-0.035434190872
ACH-000178,-0.200035023855
ACH-000182,0.0121029899248
ACH-000183,-0.18529142455800002
