,COX8A (1351)
ACH-000004,-0.212919732874
ACH-000007,0.38836619123099997
ACH-000009,0.11551754905200001
ACH-000011,0.166170161229
ACH-000012,-0.0638860563642
ACH-000013,-0.0444062333674
ACH-000014,0.180276056244
ACH-000015,-0.151523298538
ACH-000017,-0.143037596772
ACH-000018,0.186201478509
ACH-000019,-0.0115979323909
ACH-000021,-0.0219210200204
ACH-000022,-0.09097662986400001
ACH-000025,-0.104299767653
ACH-000028,-0.27957005713399996
ACH-000030,-0.06065737638180001
ACH-000035,-0.0078872148055
ACH-000036,-0.0117546833985
ACH-000037,-0.287880541517
ACH-000039,-0.425095829894
ACH-000040,-0.30336161081
ACH-000041,-0.180252479149
ACH-000042,-0.11837944500999999
ACH-000045,-0.0581425842358
ACH-000047,-0.219192794241
ACH-000052,-0.166304194856
ACH-000053,0.036289106015199996
ACH-000054,0.063894595258
ACH-000055,-0.165984724715
ACH-000060,-0.09915029366080001
ACH-000067,-0.04434530671299999
ACH-000070,-0.0936412442398
ACH-000075,0.0884866797864
ACH-000078,0.140570536024
ACH-000082,-0.114895189253
ACH-000085,-0.245644698647
ACH-000086,-0.145222914393
ACH-000087,-0.113536017349
ACH-000092,-0.097380430201
ACH-000095,-0.0710262212391
ACH-000097,-0.0865704495998
ACH-000098,-0.05058084948480001
ACH-000099,-0.05462586542
ACH-000108,0.202558164014
ACH-000113,-0.23030009410100002
ACH-000115,-0.297060014263
ACH-000116,-0.316064674032
ACH-000118,-0.00909358282409
ACH-000120,-0.014603000659799999
ACH-000123,-0.0106089764836
ACH-000127,0.193507132381
ACH-000128,0.116476943342
ACH-000132,-0.40314031734899997
ACH-000133,-0.173373399538
ACH-000137,-0.20450052807500002
ACH-000138,-0.16652257545600002
ACH-000142,-0.251913536508
ACH-000143,0.218128950607
ACH-000146,-0.320622925757
ACH-000148,0.0126090556376
ACH-000150,-0.0666224803588
ACH-000152,-0.12141196722400001
ACH-000153,0.108431206128
ACH-000159,-0.13084433557800002
ACH-000160,-0.333217343152
ACH-000163,-0.119173668993
ACH-000167,-0.05555585372480001
ACH-000168,0.380584462856
ACH-000169,-0.0654103607178
ACH-000178,-0.148501045128
ACH-000182,-0.235152189755
ACH-000183,-0.231409663715
ACH-000188,-0.32120143288
ACH-000189,0.0168759482233
ACH-000190,-0.455717896321
ACH-000198,-0.061927858214699996
ACH-000204,-0.27008664140599997
ACH-000206,0.0797271026311
ACH-000207,-0.08792661127660001
ACH-000211,0.0219815412787
ACH-000215,0.0237413758707
ACH-000221,-0.0533114767304
ACH-000222,-0.0975724700209
ACH-000223,-0.22218261653000002
ACH-000226,0.0947729890511
ACH-000227,0.144189544199
ACH-000228,-0.100670847937
ACH-000231,0.130412002477
ACH-000232,0.15550217886499998
ACH-000233,0.0103207918175
ACH-000234,-0.310847259862
ACH-000235,-0.0588376383648
ACH-000237,0.231497897543
ACH-000238,0.0328990766989
ACH-000243,-0.08927443815160001
ACH-000244,0.19237349583399999
ACH-000246,-0.27945702223
ACH-000248,-0.187240520191
ACH-000250,-0.0813230506868
ACH-000251,-0.0170072664442
ACH-000253,0.0379168137021
ACH-000255,-0.056960925492400005
ACH-000256,-0.320267482181
ACH-000257,-0.259074684302
ACH-000258,0.0941711014127
ACH-000259,-0.237716993916
ACH-000260,-0.015769634129600002
ACH-000261,-0.154384950143
ACH-000262,-0.0482332542618
ACH-000263,-0.52768030813
ACH-000264,-0.09989557107580001
ACH-000265,0.012365332845100002
ACH-000266,-0.0939347065835
ACH-000272,-0.10009811030099999
ACH-000273,0.0120025144976
ACH-000274,-0.0562402368682
ACH-000277,-0.0407466924397
ACH-000278,0.138181091794
ACH-000279,0.0307241531468
ACH-000280,-0.058806176014400004
ACH-000281,-0.102102349721
ACH-000288,0.00459410030975
ACH-000291,0.04493531935740001
ACH-000293,-0.360226321702
ACH-000294,-0.00934509509969
ACH-000295,-0.060826545198
ACH-000296,-0.0127815208794
ACH-000302,-0.08211034037250001
ACH-000304,-0.128331937022
ACH-000307,0.0486837476343
ACH-000308,-0.19017989566399998
ACH-000310,0.123431197576
ACH-000311,-0.0716247290624
ACH-000312,-0.058192437037899995
ACH-000315,0.158430613752
ACH-000316,-0.19200312754700002
ACH-000317,-0.249831023482
ACH-000318,-0.274326219311
ACH-000319,-0.141628430605
ACH-000320,0.264885786475
ACH-000322,0.0198339796824
ACH-000323,0.00841201083856
ACH-000324,0.0666101080731
ACH-000329,-0.27158836829
ACH-000330,-0.170686926961
ACH-000331,-0.21451220547299998
ACH-000332,-0.0852179832835
ACH-000334,-0.5445638232850001
ACH-000335,-0.0118430608914
ACH-000336,-0.448370296978
ACH-000337,-0.248563989375
ACH-000339,-0.24056987214699999
ACH-000341,-0.08260468228689999
ACH-000348,0.15458867101600002
ACH-000350,-0.0899303160066
ACH-000352,-0.0341645460886
ACH-000356,-0.101277627054
ACH-000361,0.113094061875
ACH-000362,0.0827448112942
ACH-000363,-0.13488436939200002
ACH-000364,0.0756026551841
ACH-000365,-0.11398007204399999
ACH-000366,-0.125453340044
ACH-000368,-0.17041382025199997
ACH-000374,-0.279388936247
ACH-000375,-0.249952972096
ACH-000376,-0.10475017328500001
ACH-000381,0.0123357142807
ACH-000383,-0.0635224191041
ACH-000387,0.14789463094
ACH-000389,0.189501100433
ACH-000390,-0.23919321041799999
ACH-000393,-0.092464140603
ACH-000395,-0.151525651878
ACH-000397,-0.148469455097
ACH-000401,-0.0355790085572
ACH-000402,0.157106449676
ACH-000403,-0.0442294607916
ACH-000404,-0.103527044741
ACH-000406,-0.045284059222300006
ACH-000407,-0.0982361094307
ACH-000408,-0.09660837285860001
ACH-000410,-0.24979477146600002
ACH-000411,-0.09236576122580001
ACH-000414,-0.00686828597081
ACH-000415,-0.20466606080400002
ACH-000416,-0.059431262434199994
ACH-000420,-0.151525735604
ACH-000421,0.0264415443267
ACH-000424,0.179305420951
ACH-000425,-0.059400900865599994
ACH-000426,-0.29775444031599996
ACH-000427,-0.45477675965400005
ACH-000433,0.166863895879
ACH-000436,-0.0371426644845
ACH-000444,0.00140338510905
ACH-000445,0.181784036847
ACH-000448,-0.0013019539122
ACH-000450,-0.055758154440099995
ACH-000452,-0.0812472118649
ACH-000454,-0.17400920382399998
ACH-000458,-0.150620131917
ACH-000459,-0.0812643823737
ACH-000460,-0.013764514963799998
ACH-000461,-0.269968440829
ACH-000463,-0.228205150587
ACH-000464,0.0067130409892999995
ACH-000466,-0.255081281727
ACH-000467,-0.0647921417412
ACH-000468,0.0482599876994
ACH-000469,-0.296324726072
ACH-000470,-0.121245637256
ACH-000471,0.0032840227222500004
ACH-000472,0.08009977116389999
ACH-000473,-0.09169008385710001
ACH-000475,-0.276718706868
ACH-000476,-0.37395817343000004
ACH-000477,-0.36040031806
ACH-000480,-0.007040031523899999
ACH-000481,0.0846791221935
ACH-000483,0.098859037917
ACH-000484,0.031843284323900004
ACH-000485,0.158633050762
ACH-000486,-0.15464734230799998
ACH-000487,-0.200739471426
ACH-000488,-0.456038108951
ACH-000490,0.09369036969809999
ACH-000491,-0.122346289845
ACH-000495,0.0035975438709000005
ACH-000496,-0.12720221130200002
ACH-000499,-0.04769493854719999
ACH-000500,-0.28958193675
ACH-000502,0.131734410092
ACH-000503,-0.19026912421
ACH-000505,0.0342978394396
ACH-000507,-0.252358256819
ACH-000510,-0.0655479599521
ACH-000511,0.006251259914329999
ACH-000512,-0.10219600519500001
ACH-000516,0.084900816045
ACH-000517,-0.158509830518
ACH-000518,-0.20570416422600002
ACH-000520,-0.0709099349194
ACH-000521,-0.0566547798295
ACH-000522,-0.0460737169975
ACH-000524,-0.023905745987999997
ACH-000527,-0.0519246940316
ACH-000528,-0.11681313706700001
ACH-000537,-0.277250044436
ACH-000541,-0.30937561106600003
ACH-000542,0.04493861773630001
ACH-000544,-0.131770279085
ACH-000545,-0.205802691091
ACH-000547,-0.0109893313939
ACH-000548,-0.058463576308900006
ACH-000549,-0.0475604759937
ACH-000550,0.296913666989
ACH-000552,-0.226392584344
ACH-000556,-0.0792332868952
ACH-000557,-0.24369789163400002
ACH-000570,0.0753198839031
ACH-000571,-0.014627177699500001
ACH-000573,-0.140317372043
ACH-000576,-0.018172862667099998
ACH-000580,0.020120007067499997
ACH-000584,-0.0770292311188
ACH-000585,-0.0475291157505
ACH-000588,-0.0400251660191
ACH-000589,-0.04907094440140001
ACH-000591,-0.332320117258
ACH-000593,-0.0240993270174
ACH-000600,-0.309258755845
ACH-000601,-0.038918086173300004
ACH-000604,-0.39018265562700005
ACH-000605,-0.259832383057
ACH-000606,-0.28513969531399996
ACH-000608,-0.136890266209
ACH-000614,-0.329316746632
ACH-000616,0.0312108271277
ACH-000618,-0.224900666976
ACH-000619,0.050833939813900005
ACH-000620,-0.102629377445
ACH-000621,-0.0833170549312
ACH-000622,0.152663489971
ACH-000623,0.022216319442099997
ACH-000624,0.0047731675804
ACH-000627,-0.00267154620643
ACH-000630,-0.0845337674382
ACH-000632,-0.252670106417
ACH-000633,-0.501480651051
ACH-000637,-0.35445458316699996
ACH-000638,-0.026743026563
ACH-000646,-0.116673928977
ACH-000647,-0.165010863998
ACH-000648,0.0145092906531
ACH-000649,0.05756484253409999
ACH-000651,-0.370990231427
ACH-000652,0.0710231647779
ACH-000653,-0.10308042658500001
ACH-000657,-0.0295723238539
ACH-000658,-0.0535404679944
ACH-000661,-0.36866797769000004
ACH-000662,-0.282061087093
ACH-000663,0.0195817442755
ACH-000665,-0.218805546133
ACH-000671,-0.164658165769
ACH-000673,-0.0630439696258
ACH-000676,-0.223865433983
ACH-000677,-0.630292541487
ACH-000681,-0.019647141039599997
ACH-000682,0.061776543546099995
ACH-000683,-0.150434089945
ACH-000684,-0.347438863969
ACH-000688,0.135483096084
ACH-000693,-0.368854753024
ACH-000694,-0.17612792222100002
ACH-000695,0.407175308893
ACH-000696,0.0882663535484
ACH-000697,-0.442657989335
ACH-000699,-0.248396650866
ACH-000701,-0.039595276534300006
ACH-000706,-0.13847698224000002
ACH-000711,-0.17944209047899998
ACH-000713,-0.0317791853497
ACH-000714,-0.0511081325309
ACH-000718,-0.200485573438
ACH-000720,-0.233473623304
ACH-000721,0.030966724660200003
ACH-000724,0.0171595380926
ACH-000725,-0.35996664147
ACH-000732,-0.426336439399
ACH-000734,-0.21155211684099998
ACH-000735,-0.119073113732
ACH-000736,-0.349440206087
ACH-000738,-0.280088035112
ACH-000746,-0.257754044563
ACH-000747,-0.307021463116
ACH-000748,-0.0784267734546
ACH-000753,-0.0265329667822
ACH-000756,-0.183993566205
ACH-000757,0.00257720776903
ACH-000758,-0.152506057925
ACH-000760,0.0991584552929
ACH-000763,-0.37400131523100005
ACH-000764,-0.294616189129
ACH-000765,-0.165748694467
ACH-000766,-0.175180304891
ACH-000767,-0.201478601279
ACH-000768,-0.0228453283986
ACH-000769,-0.00434669788145
ACH-000770,-0.0495953330676
ACH-000771,0.0547710211168
ACH-000773,-0.054383504349300005
ACH-000776,-0.0800033134262
ACH-000777,0.0640778915853
ACH-000778,0.090052001431
ACH-000781,-0.017438858311
ACH-000782,-0.28113484752900003
ACH-000783,-0.08202449664900001
ACH-000784,-0.215290543856
ACH-000785,0.16104753407
ACH-000787,-0.283251674691
ACH-000788,-0.018744010065099997
ACH-000791,0.0211450032191
ACH-000792,-0.130337403959
ACH-000794,-0.149696007272
ACH-000796,0.178605397848
ACH-000799,0.051014250237699996
ACH-000800,-0.022286670355700002
ACH-000802,-0.000767091014214
