,THBD (7056)
ACH-000541,-0.013957513855399999
ACH-000542,-0.04912413763
ACH-000544,-0.036669397416400004
ACH-000545,0.00288462587375
ACH-000547,-0.09409441470619999
ACH-000548,-0.143985216871
ACH-000549,-0.05731272397340001
ACH-000550,-0.291105832319
ACH-000552,-0.249088471823
ACH-000556,-0.147307656624
ACH-000557,-0.264108525895
ACH-000570,-0.177223189912
ACH-000571,-0.124112321981
ACH-000573,-0.098674729567
ACH-000576,-0.107769811747
ACH-000580,-0.37473573865800003
ACH-000584,-0.0342677946419
ACH-000585,-0.0641315937539
ACH-000588,-0.0524248172279
ACH-000589,-0.0736218714911
ACH-000591,-0.08839259450269998
ACH-000593,-0.051785767949299996
ACH-000600,-0.0677378330561
ACH-000601,-0.0722967180233
ACH-000604,-0.09108465059180001
ACH-000605,-0.125424166163
ACH-000606,0.0876486737487
ACH-000608,-0.161289124393
ACH-000614,0.0362787601866
ACH-000616,0.0312938112253
ACH-000618,-0.283444426914
ACH-000619,0.013029565656700002
ACH-000620,-0.192239812361
ACH-000621,-0.00407706984506
ACH-000622,-0.042474937013300004
ACH-000623,0.00930490138821
ACH-000624,-0.046085460395
ACH-000627,-0.159218650062
ACH-000630,0.010984319402700001
ACH-000632,0.09692338893039999
ACH-000633,0.018064585985999998
ACH-000637,-0.00927705299984
ACH-000638,-0.22683720743500002
ACH-000646,-0.0339183597415
ACH-000647,-0.168355823543
ACH-000648,0.0186294386526
ACH-000649,-0.0352006500935
ACH-000651,-0.356968940862
ACH-000652,-0.5043055700460001
ACH-000653,-0.213112175139
ACH-000657,-0.0481862136901
ACH-000658,-0.178026374613
ACH-000661,-0.053117070724900003
ACH-000662,-0.435735640099
ACH-000663,-0.137676215939
ACH-000665,-0.202848624054
ACH-000671,-0.16772694730499998
ACH-000673,-0.0509675377488
ACH-000676,-0.139487244066
ACH-000677,-0.032712064892
ACH-000681,-0.223644063802
ACH-000682,0.0490936724446
ACH-000683,-0.18021346928800003
ACH-000684,-0.07324955087460001
ACH-000688,-0.145992568889
ACH-000693,0.047619502807300006
ACH-000694,-0.09511406254650001
ACH-000695,-0.282825506234
ACH-000696,-0.121956024561
ACH-000697,-0.0180759955361
ACH-000699,-0.285208863427
ACH-000701,-0.30811743289
ACH-000706,0.145362113374
ACH-000711,-0.12438425775699999
ACH-000713,-0.262325292612
ACH-000714,0.0121882630399
ACH-000718,-0.306665964157
ACH-000720,-0.122095712225
ACH-000721,-0.107711506784
ACH-000724,0.0486494372888
ACH-000725,-0.08980892518950001
ACH-000732,-0.0447449212004
ACH-000734,0.0593479421158
ACH-000735,0.0183329756243
ACH-000736,-0.0383284227935
ACH-000738,-0.175846781625
ACH-000746,-0.0216002054127
ACH-000747,-0.111777928259
ACH-000748,0.00662778716134
ACH-000753,-0.00918230577984
ACH-000756,0.19663698929900003
ACH-000757,-0.130463487575
ACH-000758,-0.266623063093
ACH-000760,-0.179414373654
ACH-000763,0.0415683908784
ACH-000764,-0.136491805217
ACH-000765,0.11634286952400001
ACH-000766,-0.0950129031584
ACH-000767,0.0303100206404
ACH-000768,-0.221133537186
ACH-000769,0.0508761978418
ACH-000770,-0.17465783600200002
ACH-000771,-0.0601548003803
ACH-000773,0.06378899855819999
ACH-000776,-0.177411055082
ACH-000777,-0.0988572441436
ACH-000778,-0.321450720442
ACH-000781,-0.1018094533
ACH-000782,0.10436375287
ACH-000783,0.0873577852413
ACH-000784,-0.11127437506799999
ACH-000785,0.0600037782168
ACH-000787,-0.207642297869
ACH-000788,-0.136391427687
ACH-000791,-0.0252726329655
ACH-000792,-0.00017351606321900002
ACH-000794,0.159526443436
ACH-000796,-0.150888284225
ACH-000799,0.106324796241
ACH-000800,-0.145385637693
ACH-000802,-0.009629686834950002
ACH-000804,0.035542133270699994
ACH-000805,-0.030662743746700003
ACH-000809,-0.0853842905238
ACH-000810,-0.352543761561
ACH-000811,-0.22464226634799997
ACH-000817,0.289921928887
ACH-000819,-0.0779775508575
ACH-000820,-0.631114737588
ACH-000821,0.0611058932771
ACH-000822,-0.139471841214
ACH-000823,-0.139418816167
ACH-000824,-0.089941550047
ACH-000827,-0.121500095658
ACH-000829,0.0332423794833
ACH-000831,-0.07435631248119999
ACH-000832,0.115023385903
ACH-000833,-0.057264765348800005
ACH-000834,-0.127535944162
ACH-000835,-0.130155445063
ACH-000836,-0.140102308426
ACH-000837,-0.0899208165965
ACH-000838,-0.196550800286
ACH-000839,-0.16521562646500002
ACH-000840,-0.413706201258
ACH-000841,-0.253636479766
ACH-000843,-0.034826361288
ACH-000846,-0.207489675805
ACH-000847,-0.24285793677900003
ACH-000848,-0.127308367184
ACH-000849,-0.0993882554446
ACH-000851,0.0336448219716
ACH-000855,-0.11497713795
ACH-000856,0.0226176453535
ACH-000858,-0.0393042473496
ACH-000859,-0.0638141340051
ACH-000861,0.07896985304
ACH-000862,0.0319401904375
ACH-000865,-0.227290590571
ACH-000866,-0.152478100747
ACH-000867,-0.204381253637
ACH-000869,-0.119460877137
ACH-000872,-0.0392802951922
ACH-000873,-0.171271469159
ACH-000876,-0.0938578984087
ACH-000878,-0.10147944769200001
ACH-000880,-0.052896122335599996
ACH-000881,0.0551067826641
ACH-000882,-0.0623014268428
ACH-000884,-0.0168729767422
ACH-000885,-0.18822700821899999
ACH-000887,-0.122025629481
ACH-000888,-0.09485290329389999
ACH-000889,0.08763168875970001
ACH-000890,-0.019952238739099997
ACH-000896,-0.052506624726200005
ACH-000898,-0.17638033768
ACH-000900,-0.0689886844276
ACH-000901,-0.0964796395221
ACH-000905,-0.077705800898
ACH-000906,-0.11481489847000001
ACH-000907,-0.121027554622
ACH-000910,0.0228470466239
ACH-000911,0.0297436768334
ACH-000912,-0.208087287805
ACH-000913,-0.0837703274432
ACH-000915,-0.20579347638
ACH-000916,-0.817456035831
ACH-000917,-0.0989628254718
ACH-000921,-0.182685984887
ACH-000924,-0.12659265937699998
ACH-000926,-0.28413736247099997
ACH-000928,-0.129391735089
ACH-000929,0.0633513372778
ACH-000932,-0.291086063225
ACH-000935,0.163851085349
ACH-000936,-0.252323915772
ACH-000937,-0.22633072821199998
ACH-000938,-0.20132045422699998
ACH-000939,-0.13902220849400002
ACH-000941,-0.186699990432
ACH-000943,0.0372220043788
ACH-000946,-0.10877678022399999
ACH-000947,-0.21633276418900002
ACH-000948,-0.0802396658259
ACH-000950,-0.148950729294
ACH-000953,0.0443994772782
ACH-000957,-0.13853008315999998
ACH-000958,0.011242660038
ACH-000960,-0.00830700535775
ACH-000963,0.277949250451
ACH-000968,0.22439946038400002
ACH-000969,-0.0977371974426
ACH-000973,-0.163501914455
ACH-000974,-0.12744976587200002
ACH-000975,-0.21055295765999998
ACH-000976,0.08068490923560001
ACH-000978,-0.0722214696005
ACH-000980,-0.07163429702480001
ACH-000984,-0.276762525289
ACH-000986,-0.0842852490426
ACH-000988,-0.210312785816
ACH-000993,0.0855719053642
ACH-000994,-0.169794406327
ACH-000996,-0.341044316606
ACH-001001,-0.224465023805
ACH-001020,0.10208867515799999
ACH-001028,-0.12618272742699999
ACH-001031,-0.24383770379900002
ACH-001038,-0.220145190367
ACH-001048,-0.009416241472670001
ACH-001050,0.049879255865
ACH-001053,0.302777134673
ACH-001054,0.185069601283
ACH-001061,-0.18065587843699998
ACH-001067,0.012471791910299998
ACH-001075,-0.0008763085081200001
ACH-001096,0.0045327938657
ACH-001128,-0.106060389384
ACH-001134,-0.174233487718
ACH-001151,-0.20495143071199998
ACH-001163,0.029608738538199997
ACH-001164,-0.529925429455
ACH-001173,-0.18374471301800002
ACH-001183,-0.224337295632
ACH-001184,-0.20100870998599998
ACH-001190,-0.207041753225
ACH-001192,-0.237839786446
ACH-001193,0.238874035276
ACH-001196,-0.330589171011
ACH-001197,-0.119265351083
ACH-001205,0.100928011313
ACH-001211,0.0035595978551799996
ACH-001212,-0.36367750428
ACH-001228,-0.0363525766701
ACH-001232,-0.0394049991586
ACH-001239,-0.069913892917
ACH-001274,0.10060671706700001
ACH-001275,-0.0621995613449
ACH-001277,-0.17560491844300002
ACH-001278,-0.125889866538
ACH-001280,-0.187179904996
ACH-001283,-0.024828495083599997
ACH-001289,-0.159157673073
ACH-001295,-0.17542487278000002
ACH-001300,-0.0626501816096
ACH-001301,-0.421288610934
ACH-001302,0.052171547238800006
ACH-001303,-0.10953190284700001
ACH-001306,-0.0756933245192
ACH-001318,-0.192411653882
ACH-001322,-0.0686104915525
ACH-001328,-0.0278411007008
ACH-001332,-0.160393750812
ACH-001333,-0.33341088770300004
ACH-001336,0.019432542673400003
ACH-001340,-0.0321224904305
ACH-001346,-0.0780465228745
ACH-001353,-0.0400165927937
ACH-001354,0.113770740355
ACH-001367,-0.10446429925100001
ACH-001368,-0.13383515155200001
ACH-001374,0.158878009107
ACH-001375,0.0588256292012
ACH-001377,-0.25800255146400003
ACH-001380,-0.09441994967039999
ACH-001391,0.0759956373971
ACH-001407,0.0322694640188
ACH-001408,0.058651667473800004
ACH-001413,-0.12145629405300001
ACH-001430,-0.11286093966399999
ACH-001431,-0.286847999328
ACH-001450,-0.157091618795
ACH-001496,-0.0608486523701
ACH-001500,-0.04287011653390001
ACH-001521,-0.162467121911
ACH-001523,-0.22445307924600003
ACH-001532,-0.05328468189680001
ACH-001536,-0.12974564258
ACH-001550,-0.209256916825
ACH-001552,-0.125382355842
ACH-001554,-0.0365219908283
ACH-001645,-0.173122846464
ACH-001654,-0.0939028453015
ACH-001715,0.0532875276625
ACH-001735,-0.182692933847
ACH-001736,-0.11777440161599999
ACH-001737,-0.177938999229
ACH-001740,-0.0932208856422
ACH-001745,-0.12288261289300001
ACH-001750,-0.10032361669800001
ACH-001765,-0.0813308975347
ACH-001956,-0.0693216212013
ACH-001957,-0.104395733091
