,TRAPPC6B (122553)
ACH-000260,-0.08686411404580001
ACH-000261,-0.283320888866
ACH-000262,-0.215985083154
ACH-000263,-0.058123820388099996
ACH-000264,-0.054417961181899996
ACH-000265,-0.09394521540269998
ACH-000266,-0.13982344658
ACH-000272,-0.286410024992
ACH-000273,-0.28818593995
ACH-000274,-0.24469969018000004
ACH-000277,0.00307207870673
ACH-000278,-0.117153332273
ACH-000279,-0.30313289531800003
ACH-000280,0.04818144885890001
ACH-000281,0.0673021213745
ACH-000288,-0.223382248186
ACH-000291,-0.139381966256
ACH-000293,-0.244196788774
ACH-000294,-0.0217504673158
ACH-000295,-0.294407806325
ACH-000296,-0.266775696633
ACH-000302,-0.112841141151
ACH-000304,-0.09682580823419999
ACH-000307,-0.33989874274400006
ACH-000308,-0.19587258320599998
ACH-000310,-0.35188349216
ACH-000311,-0.10741579875
ACH-000312,0.00204878939546
ACH-000315,-0.212413743403
ACH-000316,-0.122535640287
ACH-000317,-0.395543898745
ACH-000318,-0.161339677312
ACH-000319,-0.149303170576
ACH-000320,-0.241526693451
ACH-000322,-0.369662353252
ACH-000323,0.0147096217901
ACH-000324,-0.038764743597199995
ACH-000329,-0.286102864745
ACH-000330,-0.0692167019449
ACH-000331,-0.419604198157
ACH-000332,-0.22116314643100002
ACH-000334,-0.274210087874
ACH-000335,-0.43465169175499996
ACH-000336,-0.250912402691
ACH-000337,-0.390605257637
ACH-000339,-0.124846601367
ACH-000341,-0.34942614734099997
ACH-000348,-0.461612304554
ACH-000350,-0.0127480265865
ACH-000352,-0.00129121429985
ACH-000356,0.08730895543539999
ACH-000361,-0.24857011668600001
ACH-000362,-0.204902685549
ACH-000363,-0.179171626349
ACH-000364,-0.058412106560199996
ACH-000365,-0.051098117083700004
ACH-000366,-0.204348862045
ACH-000368,-0.296463555182
ACH-000374,-0.224432483499
ACH-000375,-0.144262793911
ACH-000376,-0.213382295975
ACH-000381,0.11718759302699999
ACH-000383,-0.234073875651
ACH-000387,-0.112660361733
ACH-000389,-0.254830221175
ACH-000390,-0.293861210621
ACH-000393,-0.37787486133299997
ACH-000395,-0.305685425544
ACH-000397,-0.284785058991
ACH-000401,-0.21872427908599998
ACH-000402,-0.207274557884
ACH-000403,-0.20843757367
ACH-000404,-0.228075419152
ACH-000406,-0.126742495287
ACH-000407,-0.16465954685599998
ACH-000408,-0.35829650410999997
ACH-000410,-0.13705826709799998
ACH-000411,-0.41240541795100005
ACH-000414,-0.164719415115
ACH-000415,-0.133548962574
ACH-000416,-0.252841222808
ACH-000420,-0.0252813848405
ACH-000421,-0.177622120631
ACH-000424,-0.217054847855
ACH-000425,-0.143185880423
ACH-000426,-0.189036843771
ACH-000427,-0.131166432722
ACH-000433,-0.246178732447
ACH-000436,-0.21815472252700002
ACH-000444,-0.08662366485850001
ACH-000445,-0.192582136136
ACH-000448,-0.278786895323
ACH-000450,-0.189835311063
ACH-000452,-0.19118286716
ACH-000454,-0.231152259284
ACH-000458,-0.164960730829
ACH-000459,-0.17374072156800002
ACH-000460,-0.207885361061
ACH-000461,-0.060853074057300005
ACH-000463,-0.409561601509
ACH-000464,-0.22888919887899997
ACH-000466,-0.04834049612
ACH-000467,-0.20021655535799998
ACH-000468,-0.10859937919500001
ACH-000469,-0.197673114047
ACH-000470,0.011591730294299999
ACH-000471,-0.160053309071
ACH-000472,-0.238109988845
ACH-000473,-0.14767853933
ACH-000475,-0.117228984188
ACH-000476,-0.44265986669699997
ACH-000477,-0.237747805493
ACH-000480,-0.18231085539
ACH-000481,-0.406053511716
ACH-000483,-0.289320691134
ACH-000484,-0.238106750002
ACH-000485,-0.046240887821800004
ACH-000486,-0.169961855994
ACH-000487,-0.08407693478889999
ACH-000488,-0.168810009222
ACH-000490,-0.336102659563
ACH-000491,-0.413496102109
ACH-000495,-0.395646018196
ACH-000496,-0.0368364873691
ACH-000499,-0.29307183172
ACH-000500,-0.456065480357
ACH-000502,-0.133364084031
ACH-000503,-0.09283585810450001
ACH-000505,-0.224703729335
ACH-000507,-0.0575917796833
ACH-000510,-0.242148397195
ACH-000511,-0.202782721654
ACH-000512,0.136191200313
ACH-000516,-0.482309921267
ACH-000517,-0.190991412999
ACH-000518,-0.260604863304
ACH-000520,-0.571561770828
ACH-000521,-0.149412825351
ACH-000522,-0.410916238226
ACH-000524,-0.243098868813
ACH-000527,-0.12594904028599999
ACH-000528,-0.106294779806
ACH-000537,-0.114481151226
ACH-000541,-0.260666336792
ACH-000542,-0.179250505358
ACH-000544,-0.283010637654
ACH-000545,-0.0174096065027
ACH-000547,-0.204450310359
ACH-000548,-0.18045163842099998
ACH-000549,-0.0827731203851
ACH-000550,-0.34247000788599996
ACH-000552,-0.16219341664200002
ACH-000556,-0.38104746321099997
ACH-000557,-0.152031862688
ACH-000570,-0.287709548193
ACH-000571,-0.34091318506499996
ACH-000573,-0.230004596949
ACH-000576,-0.24425937318000004
ACH-000580,-0.297035488014
ACH-000584,-0.122780677709
ACH-000585,-0.172437315596
ACH-000588,-0.267421926692
ACH-000589,-0.250225504369
ACH-000591,-0.313453951643
ACH-000593,-0.227111731126
ACH-000600,-0.376859093472
ACH-000601,-0.16928571035999998
ACH-000604,0.109018997901
ACH-000605,-0.27503139897100004
ACH-000606,-0.342772957707
ACH-000608,-0.27778177013300004
ACH-000614,-0.216140657921
ACH-000616,-0.174545612317
ACH-000618,-0.0424103294056
ACH-000619,-0.246562215876
ACH-000620,-0.21079152631200002
ACH-000621,-0.283678692214
ACH-000622,-0.36268469121200003
ACH-000623,-0.27767823863200003
ACH-000624,-0.229769454535
ACH-000627,-0.0224773788213
ACH-000630,-0.255978281529
ACH-000632,-0.22804954050299997
ACH-000633,-0.0644330074029
ACH-000637,-0.09904188095339998
ACH-000638,-0.20936315143599998
ACH-000646,-0.15113512752299998
ACH-000647,-0.147252510833
ACH-000648,-0.30116500057900003
ACH-000649,-0.30998511613699997
ACH-000651,-0.18202477196699998
ACH-000652,-0.07122115813180001
ACH-000653,-0.3083512938
ACH-000657,-0.186652304806
ACH-000658,-0.0617904705029
ACH-000661,-0.208107189908
ACH-000662,-0.333453770616
ACH-000663,-0.26955724786400004
ACH-000665,-0.17756747059300002
ACH-000671,-0.297791328471
ACH-000673,-0.265670500924
ACH-000676,-0.09567852180269999
ACH-000677,-0.142688314664
ACH-000681,0.0674688993045
ACH-000682,-0.0928390312177
ACH-000683,-0.12164061711400001
ACH-000684,-0.360082498253
ACH-000688,-0.0867312834457
ACH-000693,0.047247656311999994
ACH-000694,-0.12543091526900002
ACH-000695,-0.418438003359
ACH-000696,-0.266239447831
ACH-000697,-0.0381314134812
ACH-000699,-0.321134556674
ACH-000701,-0.250862677066
ACH-000706,-0.0536904195064
ACH-000711,-0.14852297172700002
ACH-000713,-0.377010030451
ACH-000714,-0.0400886591239
ACH-000718,-0.38616832432099996
ACH-000720,-0.194941418111
ACH-000721,-0.268401299733
ACH-000724,-0.211926732115
ACH-000725,0.17231296646699998
ACH-000732,-0.272729149683
ACH-000734,-0.10690004872400001
ACH-000735,-0.180996123295
ACH-000736,-0.35793710872400003
ACH-000738,-0.419676010264
ACH-000746,-0.07613858040350001
ACH-000747,-0.178927895956
ACH-000748,-0.24530233375500002
ACH-000753,-0.163319382146
ACH-000756,-0.0740848689753
ACH-000757,-0.0287967065799
ACH-000758,-0.120167150514
ACH-000760,-0.247062698246
ACH-000763,-0.31221668242
ACH-000764,-0.281759660762
ACH-000765,-0.307009642055
ACH-000766,-0.430442174509
ACH-000767,0.0384846384605
ACH-000768,-0.328321924202
ACH-000769,-0.132498721215
ACH-000770,-0.307005056445
ACH-000771,-0.236415374424
ACH-000773,-0.214875933235
ACH-000776,-0.09597973181500001
ACH-000777,-0.160681995949
ACH-000778,-0.406471972205
ACH-000781,-0.20813963180999998
ACH-000782,-0.37183343636200006
ACH-000783,-0.200445183827
ACH-000784,-0.13858704855999998
ACH-000785,0.117274181967
ACH-000787,-0.121327922805
ACH-000788,-0.19963680535
ACH-000791,-0.190306819007
ACH-000792,-0.335724488679
ACH-000794,-0.33395369771600003
ACH-000796,-0.286736639556
ACH-000799,-0.350504937703
ACH-000800,-0.241291831526
ACH-000802,-0.0455602037004
ACH-000804,-0.318651661195
ACH-000805,-0.246847654407
ACH-000809,-0.0449051356683
ACH-000810,-0.441338100849
ACH-000811,-0.17234963397999997
ACH-000817,-0.210929136053
ACH-000819,-0.165461017827
ACH-000820,0.32712415712
ACH-000821,-0.300957374835
ACH-000822,-0.254670331176
ACH-000823,-0.405315684816
ACH-000824,-0.320027847969
ACH-000827,-0.37248483517700004
ACH-000829,-0.237546129714
ACH-000831,-0.261125395879
ACH-000832,-0.43267099429300004
ACH-000833,-0.151895865664
ACH-000834,-0.16055040578500002
ACH-000835,-0.262879772769
ACH-000836,-0.05364110617190001
ACH-000837,-0.0255408304256
ACH-000838,-0.023678028250700003
ACH-000839,-0.00869729794758
ACH-000840,-0.36090947490900005
ACH-000841,-0.10138174768300001
ACH-000843,-0.0809369581557
ACH-000846,-0.458281503777
ACH-000847,0.095572571902
ACH-000848,0.0444223180272
ACH-000849,-0.136537467964
ACH-000851,-0.141034395215
ACH-000855,-0.518397550426
ACH-000856,-0.18093476569800002
ACH-000858,-0.059214051517199995
ACH-000859,-0.173633848312
ACH-000861,-0.263264849386
ACH-000862,-0.173627018742
ACH-000865,-0.07663712378910001
ACH-000866,-0.123066717439
ACH-000867,-0.193610455169
ACH-000869,0.0204627840983
ACH-000872,0.024101002193
ACH-000873,-0.0223121814654
ACH-000876,-0.10572315383
ACH-000878,-0.00992358383114
ACH-000880,-0.12146350105699999
ACH-000881,-0.19106929394299998
ACH-000882,-0.279700570358
ACH-000884,-0.180212153151
ACH-000885,-0.102127772489
ACH-000887,-0.283675820691
ACH-000888,-0.21393231559999998
ACH-000889,-0.0807871104085
ACH-000890,-0.38198240460999994
ACH-000896,-0.33095155073000004
ACH-000898,-0.36303464964800003
ACH-000900,-0.183861361726
ACH-000901,-0.20534036327100003
ACH-000905,-0.172196855969
ACH-000906,-0.14239713205399998
ACH-000907,-0.39664367739100004
ACH-000910,-0.08787524262060001
ACH-000911,-0.303195706909
ACH-000912,-0.0684775805593
ACH-000913,-0.106954003167
ACH-000915,-0.18669685970600003
ACH-000916,-0.755402896999
ACH-000917,-0.387747045678
ACH-000921,-0.21514438751499998
ACH-000924,-0.0768110845408
ACH-000926,0.000898654947188
ACH-000928,-0.33033853724
ACH-000929,-0.184834359956
ACH-000932,-0.33692760156499996
ACH-000935,-0.303446805879
ACH-000936,-0.21985704348299998
ACH-000937,-0.256478547244
ACH-000938,-0.304660719467
ACH-000939,-0.213108399399
ACH-000941,-0.269973959721
ACH-000943,-0.20255765429900002
ACH-000946,-0.175748811511
ACH-000947,-0.0654997666127
ACH-000948,-0.20443418398899998
ACH-000950,-0.418649578292
ACH-000953,-0.275774265429
ACH-000957,-0.374009472452
ACH-000958,-0.39977019974699995
ACH-000960,-0.33905314241800005
ACH-000963,-0.110343224873
ACH-000968,-0.23161858212900002
ACH-000969,-0.182254221507
ACH-000973,-0.264815209238
ACH-000974,-0.137860843408
ACH-000975,-0.184736327805
ACH-000976,-0.291605000185
ACH-000978,-0.31313599554
ACH-000980,-0.14199584731599998
ACH-000984,0.10844673349600001
ACH-000986,-0.13207367306099999
ACH-000988,-0.29032424759
ACH-000993,-0.09912117486080001
ACH-000994,0.327029350259
ACH-000996,-0.285682009885
ACH-001001,-0.185765006326
ACH-001020,-0.143486017755
ACH-001028,-0.18925480858600002
ACH-001031,-0.12337779365399999
ACH-001038,-0.20655518035999998
ACH-001048,-0.251342078853
ACH-001050,-0.255684393141
ACH-001053,-0.301469919829
ACH-001054,-0.269911468906
ACH-001061,-0.12321747580499999
ACH-001067,-0.340248101751
ACH-001075,-0.14556588194700001
ACH-001096,-0.181304073791
ACH-001128,0.10490687591299999
ACH-001134,-0.231770868284
ACH-001151,-0.21828456660300002
ACH-001163,-0.03365419670540001
ACH-001164,-0.278600021331
ACH-001173,-0.25073181783799997
ACH-001183,-0.268602006153
ACH-001184,-0.221264941706
ACH-001190,-0.287517852226
ACH-001192,-0.140397997203
ACH-001193,0.022771049563599998
ACH-001196,-0.283935409866
ACH-001197,-0.131476004567
ACH-001205,-0.454569824822
ACH-001211,-0.230874996272
ACH-001212,0.0554102018338
ACH-001228,-0.257528993615
ACH-001232,-0.26887101083
ACH-001239,-0.124121009314
ACH-001274,-0.246267476188
ACH-001275,-0.155011275572
ACH-001277,-0.27724527462
ACH-001278,-0.213481130952
ACH-001280,-0.19853786467300003
ACH-001283,-0.164837520822
ACH-001289,-0.30849305021400003
ACH-001295,-0.36251142397
ACH-001300,-0.175504046546
ACH-001301,-0.110010749521
ACH-001302,-0.0022799132802800003
ACH-001303,-0.168485888143
ACH-001306,-0.272435494128
ACH-001318,-0.22956729581500002
ACH-001322,-0.292208307842
ACH-001328,-0.19058646955800002
ACH-001332,-0.09957124769510001
ACH-001333,-0.0617716762067
ACH-001336,-0.029382911746799998
ACH-001340,-0.22193815037200001
ACH-001346,-0.207607178149
ACH-001353,-0.329016307996
ACH-001354,-0.43060913138499995
ACH-001367,-0.177967545684
ACH-001368,-0.114316974637
ACH-001374,-0.37034684171800003
ACH-001375,-0.320205777169
ACH-001377,-0.24948278218800002
ACH-001380,-0.31128437755
ACH-001391,-0.09851843936219999
ACH-001407,0.0154097880426
ACH-001408,-0.239736850986
ACH-001413,-0.186358929497
ACH-001430,-0.44562153529799997
ACH-001431,-0.20047204626899998
ACH-001450,-0.243185908053
ACH-001496,-0.15790968394899998
ACH-001500,-0.0644702473487
ACH-001521,0.039407060296
ACH-001523,-0.162675116866
ACH-001532,-0.370123338112
ACH-001536,-0.15033683604599998
ACH-001550,-0.331083541977
ACH-001552,-0.0993351337581
ACH-001554,-0.246856986461
ACH-001645,-0.042323425210300004
ACH-001654,-0.2143282826
ACH-001715,-0.37712221105
ACH-001735,-0.07373321693649999
ACH-001736,-0.253223728155
ACH-001737,-0.758698750493
ACH-001740,-0.254153691411
ACH-001745,-0.19291423519200002
ACH-001750,-0.260690122828
ACH-001765,-0.37638025220700005
ACH-001956,-0.3218104227
ACH-001957,-0.289594846226
