,MARCH10 (162333)
ACH-000004,-0.213773261435
ACH-000007,-0.0261257840184
ACH-000009,-0.11849572518200001
ACH-000011,-0.018201216423
ACH-000012,-0.0396015932948
ACH-000013,0.060297406674499995
ACH-000014,0.09632444865489999
ACH-000015,0.0246020571918
ACH-000017,-0.105284740682
ACH-000018,0.150434830258
ACH-000019,-0.344702201333
ACH-000021,-0.057566090790999995
ACH-000022,-0.0582788260908
ACH-000025,-0.0871554990644
ACH-000028,0.0319740654885
ACH-000030,-0.06752708879080001
ACH-000035,-0.201590259016
ACH-000036,-0.0309122834541
ACH-000037,-0.04303887677490001
ACH-000039,-0.134077040217
ACH-000040,-0.0186827617085
ACH-000041,-0.122480940352
ACH-000042,-0.0124788846931
ACH-000045,-0.195460700519
ACH-000047,0.10421778178999999
ACH-000052,-0.261440562658
ACH-000053,0.0429726816139
ACH-000054,-0.0543575316792
ACH-000055,-0.0684297649981
ACH-000060,-0.117977108673
ACH-000067,-0.035141870794300006
ACH-000070,0.103021230908
ACH-000075,0.130809013941
ACH-000078,-0.298833738755
ACH-000082,-0.102548826776
ACH-000085,-0.0458283372485
ACH-000086,-0.134595961009
ACH-000087,0.204646355422
ACH-000092,0.041803476106099996
ACH-000095,-0.137589705616
ACH-000097,-0.015403066207900001
ACH-000098,-0.040739791313400005
ACH-000099,-0.10116041705
ACH-000108,-0.0423723892605
ACH-000113,-0.0620075701645
ACH-000115,-0.111332291557
ACH-000116,-0.165681774578
ACH-000118,-0.34737734955399996
ACH-000120,-0.161469692344
ACH-000123,-0.0116398084101
ACH-000127,0.0357263570326
ACH-000128,-0.030912750870199998
ACH-000132,-0.133382288471
ACH-000133,-0.04681059161230001
ACH-000137,-0.0747576099951
ACH-000138,-0.07151603455889999
ACH-000142,-0.0855453866681
ACH-000143,0.153763036904
ACH-000146,-0.10423713487500001
ACH-000148,-0.0604786756248
ACH-000150,-0.174148537878
ACH-000152,-0.0772259553625
ACH-000153,0.213845841708
ACH-000159,0.10734092446
ACH-000160,-0.055529407535800004
ACH-000163,0.080179925041
ACH-000167,-0.017478068242799998
ACH-000168,-0.0372288880386
ACH-000169,0.0638328550365
ACH-000178,-0.0964481168046
ACH-000182,0.15155913007400001
ACH-000183,0.0831196769557
ACH-000188,-0.0662338105801
ACH-000189,-0.055676967274400004
ACH-000190,-0.10311381179099999
ACH-000198,-0.0390920253827
ACH-000204,0.027241884012000003
ACH-000206,-0.036119786386599996
ACH-000207,-0.196363876455
ACH-000211,-0.0292557482057
ACH-000215,-0.00299406813317
ACH-000221,-0.04127155184569999
ACH-000222,-0.06423171508669999
ACH-000223,-0.047247266282
ACH-000226,-0.086118493724
ACH-000227,-0.172841944395
ACH-000228,-0.119556617554
ACH-000231,-0.046110945766699996
ACH-000232,0.0217142759378
ACH-000233,-0.016395419935000002
ACH-000234,0.0579409540608
ACH-000235,-0.0697776961948
ACH-000237,-0.0129429981547
ACH-000238,-0.06692044475100001
ACH-000243,-0.18275544464000001
ACH-000244,-0.151115047619
ACH-000246,-0.0239557393157
ACH-000248,-0.290338213922
ACH-000250,-0.00192164356134
ACH-000251,-0.114912874518
ACH-000253,-0.044314920239
ACH-000255,-0.17506449119000003
ACH-000256,0.0618540835305
ACH-000257,-0.0577710864776
ACH-000258,-0.368888388952
ACH-000259,-0.008022925240720001
ACH-000260,-0.100727964535
ACH-000261,0.00550594810803
ACH-000262,-0.08099336808410001
ACH-000263,-0.010830970039899999
ACH-000264,-0.10649205166200001
ACH-000265,0.0212319937115
ACH-000266,-0.0292626433215
ACH-000272,-0.110745071832
ACH-000273,0.08177022893360002
ACH-000274,-0.141311306914
ACH-000277,-0.070952094381
ACH-000278,0.10767422819
ACH-000279,-0.144353484948
ACH-000280,-0.10214847119899999
ACH-000281,-0.087713648517
ACH-000288,-0.139957237933
ACH-000291,-0.0538609005953
ACH-000293,0.058014258308
ACH-000294,-0.208066410297
ACH-000295,-0.13478685093
ACH-000296,0.0989567689722
ACH-000302,0.020530186276200003
ACH-000304,0.353410234414
ACH-000307,0.0510697863004
ACH-000308,0.00873851047642
ACH-000310,-0.289153284568
ACH-000311,-0.132104509063
ACH-000312,-0.172239606734
ACH-000315,-0.038143285737900004
ACH-000316,0.0737715198774
ACH-000317,0.0652029835464
ACH-000318,-0.0380873178087
ACH-000319,-0.08980911702700001
ACH-000320,-0.13399346452400002
ACH-000322,0.202473834271
ACH-000323,0.0691112832966
ACH-000324,-0.10027649290200001
ACH-000329,-0.120025315248
