,IRF5 (3663)
ACH-000004,-0.0360712883523
ACH-000007,0.10816664035800001
ACH-000009,-0.15827249355999998
ACH-000011,-0.23956503420699998
ACH-000012,-0.038730293191
ACH-000013,-0.0798970294912
ACH-000014,-0.261126805737
ACH-000015,-0.149369128528
ACH-000017,0.0257587674387
ACH-000018,-0.00955920414051
ACH-000019,0.0701085333675
ACH-000021,-0.438268573398
ACH-000022,-0.10519361518999999
ACH-000025,-0.118268729254
ACH-000028,-0.20033774869000004
ACH-000030,-0.098046631849
ACH-000035,-0.299263337412
ACH-000036,-0.424839802283
ACH-000037,-0.146396106312
ACH-000039,0.04748492910069999
ACH-000040,-0.195373574078
ACH-000041,-0.264079257728
ACH-000042,-0.245355300856
ACH-000045,-0.07386811410210001
ACH-000047,-0.0695368813738
ACH-000052,-0.0673974649844
ACH-000053,-0.130058322754
ACH-000054,-0.174422623248
ACH-000055,-0.38280813961800003
ACH-000060,0.027085200496400005
ACH-000067,-0.11161603872300001
ACH-000070,-0.252051027252
ACH-000075,-0.226824506466
ACH-000078,-0.17002368170200002
ACH-000082,-0.39199239531900004
ACH-000085,-0.18416311841699998
ACH-000086,0.0714503405328
ACH-000087,-0.36224936086900006
ACH-000092,-0.211228052033
ACH-000095,-0.0981194481147
ACH-000097,-0.0305493011018
ACH-000098,-0.156993302921
ACH-000099,-0.178420640845
ACH-000108,-0.24587121704700002
ACH-000113,-0.33006965005600003
ACH-000115,-0.24184358587299998
ACH-000116,-0.206633816575
ACH-000118,-0.167183512142
ACH-000120,-0.183304963433
ACH-000123,-0.128227817035
ACH-000127,-0.374190336643
ACH-000128,-0.22871824560100001
ACH-000132,-0.0535782868272
ACH-000133,-0.18692065438900002
ACH-000137,-0.05461192515840001
ACH-000138,-0.07078989854439999
ACH-000142,-0.0603674944272
ACH-000143,-0.3639617442
ACH-000146,-0.08087210966780001
ACH-000148,-0.045772269737800006
ACH-000150,-0.201398130423
ACH-000152,-0.043506617988400005
ACH-000153,0.126880886815
ACH-000159,-0.267800980689
ACH-000160,-0.11108234338199999
ACH-000163,-0.320793671935
ACH-000167,0.198177438423
ACH-000168,-0.148688984364
ACH-000169,-0.215922190341
ACH-000178,-0.18117627505999997
ACH-000182,-0.08458861623710001
ACH-000183,-0.22611114869600002
ACH-000188,0.020934664701900002
ACH-000189,-0.0947655368708
ACH-000190,-0.10937491420999998
ACH-000198,-0.187664904861
ACH-000204,-0.6036729293509999
ACH-000206,-0.10280540053
ACH-000207,-0.208696934692
ACH-000211,-0.288005830569
ACH-000215,-0.217583500428
ACH-000221,-0.233017089639
ACH-000222,-0.142381061612
ACH-000223,-0.0211959066377
ACH-000226,-0.174318561943
ACH-000227,-0.0008946980745639998
ACH-000228,-0.134332612243
ACH-000231,-0.258508625761
ACH-000232,-0.274468002141
ACH-000233,-0.0269287999126
ACH-000234,-0.19869960975499998
ACH-000235,-0.37861207701
ACH-000237,-0.275617405907
ACH-000238,-0.09858132598950001
ACH-000243,-0.331742133756
ACH-000244,-0.756181867006
ACH-000246,-0.177079867734
ACH-000248,-0.0196030630294
ACH-000250,-0.281783733664
ACH-000251,-0.335902921002
ACH-000253,-0.35898994416599994
ACH-000255,-0.140259735987
ACH-000256,-0.0897946937815
ACH-000257,0.015684308585
ACH-000258,-0.07429172113360001
ACH-000259,-0.203224962299
ACH-000260,-0.280641926695
ACH-000261,-0.176949168646
ACH-000262,-0.218297263792
ACH-000263,0.046925714330400006
ACH-000264,-0.244929570069
ACH-000265,-0.0667993786885
ACH-000266,-0.19439711354699998
ACH-000272,-0.32043184952
ACH-000273,-0.186024132697
ACH-000274,-0.36326819120399995
ACH-000277,-0.21242203843
ACH-000278,-0.178732673668
ACH-000279,-0.337696801184
ACH-000280,-0.11352334056199999
ACH-000281,-0.0939382783272
ACH-000288,-0.341882232442
ACH-000291,-0.149325238932
ACH-000293,-0.271969158233
ACH-000294,-0.160856422832
ACH-000295,0.178393480814
ACH-000296,-0.354783475919
ACH-000302,-0.166842882148
ACH-000304,-0.138472926896
ACH-000307,-0.07520777854949999
ACH-000308,-0.18414261645500002
ACH-000310,-0.088503361882
ACH-000311,-0.39641392914000007
ACH-000312,-0.414019687644
ACH-000315,-0.00824827518522
ACH-000316,-0.102740129956
ACH-000317,-0.33244145210000003
ACH-000318,0.047794197875699995
ACH-000319,0.0176994660647
ACH-000320,-0.29556822520799997
ACH-000322,-0.216673390563
ACH-000323,-0.059198039537500004
ACH-000324,-0.15280775885700001
ACH-000329,-0.0406910671247
ACH-000330,-0.10700346680400001
ACH-000331,-0.166926042438
ACH-000332,-0.196802244028
ACH-000334,-0.310483189912
ACH-000335,-0.39237761848200003
ACH-000336,-0.171801208165
ACH-000337,-0.151107479455
ACH-000339,-0.24931252849100002
ACH-000341,0.250335285307
ACH-000348,-0.0860788913717
ACH-000350,-0.0143659430149
ACH-000352,-0.14699012008600001
ACH-000356,-0.258879288785
ACH-000361,-0.284107513519
ACH-000362,-0.124713502155
ACH-000363,-0.120924568545
ACH-000364,-0.38666030009
ACH-000365,-0.12513860412699998
ACH-000366,-0.290053129619
ACH-000368,-0.31654846342099996
ACH-000374,-0.31005445181200003
ACH-000375,-0.208450953961
ACH-000376,-0.201101006147
ACH-000381,-0.313235525309
ACH-000383,-0.170963665977
ACH-000387,-0.329209031328
ACH-000389,-0.300305791456
ACH-000390,-0.15097629037799998
ACH-000393,-0.14507483007400002
ACH-000395,0.05537412506469999
ACH-000397,-0.159867799532
ACH-000401,-0.587976247902
ACH-000402,-0.416998844901
ACH-000403,-0.160504338925
ACH-000404,-0.148958609268
ACH-000406,-0.152638671117
ACH-000407,-0.38807297662600004
ACH-000408,-0.308650559379
ACH-000410,-0.227808956043
ACH-000411,-0.242310416032
ACH-000414,-0.07770916450839999
ACH-000415,-0.135083831772
ACH-000416,-0.162130121612
ACH-000420,-0.0218879133297
ACH-000421,-0.176052239193
ACH-000424,-0.335188238894
ACH-000425,-0.39038358409999996
ACH-000426,-0.06438711799909999
ACH-000427,-0.0279068219613
ACH-000433,-0.139159965212
ACH-000436,-0.196286745425
ACH-000444,-0.127319400908
ACH-000445,0.0775141190462
ACH-000448,-0.250209205866
ACH-000450,-0.495232506134
