,HYDIN (54768)
ACH-000481,-0.282689875222
ACH-000483,-0.457552103093
ACH-000484,-0.159793599201
ACH-000485,0.0238369465306
ACH-000486,-0.125362878915
ACH-000487,-0.18843601150800002
ACH-000488,-0.181369693109
ACH-000490,-0.268214228557
ACH-000491,-0.134065093621
ACH-000495,-0.259676759482
ACH-000496,-0.37077217344999996
ACH-000499,-0.234148357537
ACH-000500,-0.0298725702168
ACH-000502,-0.30139113459
ACH-000503,-0.53065768397
ACH-000505,-0.391586146316
ACH-000507,-0.362550039757
ACH-000510,-0.488546276882
ACH-000511,-0.196953150485
ACH-000512,-0.216763765943
ACH-000516,-0.229226656518
ACH-000517,-0.26239720454300003
ACH-000518,-0.293731538217
ACH-000520,-0.12159760668099999
ACH-000521,-0.521422372294
ACH-000522,-0.413734381524
ACH-000524,-0.234545955557
ACH-000527,-0.293673975512
ACH-000528,-0.263962523556
ACH-000537,-0.259781450751
ACH-000541,-0.354628124238
ACH-000542,-0.19319016225699998
ACH-000544,-0.43919031533999997
ACH-000545,-0.421262121444
ACH-000547,-0.117883180198
ACH-000548,-0.508046394177
ACH-000549,-0.10592796713199999
ACH-000550,-0.43580344965499995
ACH-000552,-0.309919335154
ACH-000556,-0.44789355447800006
ACH-000557,-0.41071652963699995
ACH-000570,-0.130181049962
ACH-000571,-0.358125635259
ACH-000573,-0.296146927942
ACH-000576,-0.48433594735299995
ACH-000580,-0.09196661014789999
ACH-000584,-0.18247646586
ACH-000585,-0.336993461265
ACH-000588,-0.230426701506
ACH-000589,-0.492364443437
ACH-000591,-0.11209331812300001
ACH-000593,-0.36142867014799995
ACH-000600,-0.14265020113
ACH-000601,-0.323304170873
ACH-000604,-0.380531904951
ACH-000605,-0.21051817028099998
ACH-000606,-0.196098079324
ACH-000608,-0.167847819245
ACH-000614,-0.06898564784939999
ACH-000616,-0.162482387866
ACH-000618,-0.337337705765
ACH-000619,-0.12730223987400002
ACH-000620,-0.307211583371
ACH-000621,-0.21615471266300001
ACH-000622,-0.519191520669
ACH-000623,-0.177360123777
ACH-000624,-0.23011919879
ACH-000627,-0.34397794780900004
ACH-000630,-0.10832075040400001
ACH-000632,-0.166351902532
ACH-000633,-0.408895037257
ACH-000637,-0.618693670102
ACH-000638,-0.259671867796
ACH-000646,-0.44770513521000005
ACH-000647,-0.458043842766
ACH-000648,-0.24047938047400003
ACH-000649,-0.263319977705
ACH-000651,-0.7413873380760001
ACH-000652,-0.395191017201
ACH-000653,-0.34643967908600004
ACH-000657,-0.439966980289
ACH-000658,-0.658778276112
ACH-000661,-0.203919802074
ACH-000662,0.167606551484
ACH-000663,-0.11094783133300001
ACH-000665,-0.215831718638
ACH-000671,-0.22195763671
ACH-000673,-0.147830112889
ACH-000676,-0.381704323587
ACH-000677,-0.180913496999
ACH-000681,-0.301632124287
ACH-000682,-0.304185175901
ACH-000683,-0.335595679819
ACH-000684,0.150536234396
ACH-000688,-0.41067730633599997
ACH-000693,-0.201603998633
ACH-000694,-0.19607544171500002
ACH-000695,-0.299907557177
ACH-000696,-0.2602042354
ACH-000697,-0.26211878205600003
ACH-000699,-0.301076225546
ACH-000701,0.029614728955799998
ACH-000706,-0.283916916734
ACH-000711,-0.190989449773
ACH-000713,-0.293425433149
ACH-000714,-0.5919298116430001
ACH-000718,-0.0583983223599
ACH-000720,-0.23339817989199999
ACH-000721,-0.18154005831
ACH-000724,-0.48540950869599997
ACH-000725,-0.48066635819200004
ACH-000732,-0.331842267786
ACH-000734,-0.208717350425
ACH-000735,-0.23440445163000004
ACH-000736,-0.0471438598052
ACH-000738,-0.22827394835499998
ACH-000746,-0.36779447735299997
ACH-000747,-0.293492685579
ACH-000748,-0.20718797640500003
ACH-000753,-0.427427489389
ACH-000756,-0.201214108775
ACH-000757,-0.442316097475
ACH-000758,-0.209415178601
ACH-000760,-0.522836166382
ACH-000763,-0.268740179259
ACH-000764,-0.254939944202
ACH-000765,-0.293939666941
ACH-000766,-0.11707102686200001
ACH-000767,-0.292336563752
ACH-000768,-0.23649434154100002
ACH-000769,-0.504198688431
ACH-000770,-0.313996712106
ACH-000771,-0.0784238959728
ACH-000773,-0.352382869457
ACH-000776,-0.341157888422
ACH-000777,-0.22010296178000002
ACH-000778,-0.39748940858099996
ACH-000781,-0.230686496652
ACH-000782,-0.304508006588
ACH-000783,-0.455929371427
ACH-000784,-0.288513446247
ACH-000785,-0.634447990235
ACH-000787,-0.330505985757
ACH-000788,-0.370608296633
ACH-000791,-0.32289985798500004
ACH-000792,-0.246388275673
ACH-000794,-0.271529354207
ACH-000796,-0.242519961633
ACH-000799,-0.07387998760969999
ACH-000800,-0.127498476935
ACH-000802,-0.345277009648
ACH-000804,-0.538805299812
ACH-000805,-0.372121706576
ACH-000809,-0.21197172390799998
ACH-000810,-0.256960953233
ACH-000811,-0.21756789867899998
ACH-000817,-0.461476998159
ACH-000819,-0.31641737641600004
ACH-000820,-0.332992895319
ACH-000821,-0.423922549882
ACH-000822,-0.302689943754
ACH-000823,-0.051700255118899995
ACH-000824,-0.0613025599761
ACH-000827,-0.220023870621
ACH-000829,-0.16065266245100002
ACH-000831,-0.42422954127400003
ACH-000832,-0.259808889221
ACH-000833,-0.093053075385
ACH-000834,-0.175997179407
ACH-000835,-0.172566123384
ACH-000836,-0.34536855256099996
ACH-000837,-0.291268108217
ACH-000838,-0.72340689678
ACH-000839,-0.209590044261
ACH-000840,-0.088563405268
ACH-000841,-0.363059845312
ACH-000843,-0.17577947141699998
ACH-000846,-0.379552629758
ACH-000847,-0.45468672953
ACH-000848,-0.233935588142
ACH-000849,-0.36604330096
ACH-000851,-0.190462604515
ACH-000855,-0.0639279394905
ACH-000856,-0.363009868645
ACH-000858,-0.048919344100400004
ACH-000859,-0.515173651734
ACH-000861,-0.38020695829499995
ACH-000862,-0.45200570616
ACH-000865,-0.22733268606600002
ACH-000866,-0.248524728153
ACH-000867,-0.30003418518
ACH-000869,-0.688290470971
ACH-000872,-0.276477174921
ACH-000873,-0.303768898256
ACH-000876,-0.168369769209
ACH-000878,0.12567930033299998
ACH-000880,-0.378405636252
ACH-000881,-0.252431616886
ACH-000882,-0.196199632373
ACH-000884,-0.18273671949099998
ACH-000885,-0.25580413081799996
ACH-000887,-0.214433206475
ACH-000888,-0.324643473909
ACH-000889,-0.662806181416
ACH-000890,-0.520404461434
ACH-000896,-0.292129769085
ACH-000898,-0.225895761341
ACH-000900,-0.192787077641
ACH-000901,-0.21037786887600002
ACH-000905,-0.417575809511
ACH-000906,-0.256744473284
ACH-000907,-0.218610505527
ACH-000910,-0.26551716407
ACH-000911,-0.0651831146881
ACH-000912,-0.232173273109
ACH-000913,-0.396364779484
ACH-000915,-0.273836170973
ACH-000916,-0.360724215239
ACH-000917,-0.12345528465500001
ACH-000921,-0.347279627013
ACH-000924,-0.389565887499
ACH-000926,-0.295888712191
ACH-000928,-0.42978381145000005
ACH-000929,-0.21127568244199998
ACH-000932,-0.175170019266
ACH-000935,0.169148108092
ACH-000936,-0.374917302482
ACH-000937,-0.15208414032700002
ACH-000938,-0.403625975857
ACH-000939,-0.291591281867
ACH-000941,-0.410712966457
ACH-000943,-0.35593401319
ACH-000946,-0.24520440039900002
ACH-000947,-0.374344309943
ACH-000948,-0.432065514853
ACH-000950,-0.2570894431
ACH-000953,-0.23184441809300002
ACH-000957,-0.230261761389
ACH-000958,-0.39644800779
ACH-000960,-0.259918262067
ACH-000963,-0.271107421062
ACH-000968,-0.271036451033
ACH-000969,-0.321844543546
ACH-000973,-0.304082928942
ACH-000974,-0.192270231459
ACH-000975,-0.214820195135
ACH-000976,-0.40078709682400004
ACH-000978,-0.236414153999
ACH-000980,-0.304531881709
ACH-000984,-0.598342821863
ACH-000986,-0.311995830964
ACH-000988,-0.510162136718
ACH-000993,-0.09119177518660002
ACH-000994,-0.427066670194
ACH-000996,-0.178216333878
ACH-001001,-0.42853711590800003
ACH-001020,-0.235303023273
ACH-001028,-0.34555570658600004
ACH-001031,-0.086499082689
ACH-001038,-0.313182303352
ACH-001048,-0.278399199738
ACH-001050,-0.304986056247
ACH-001053,-0.27655431535999997
ACH-001054,-0.32266494904599996
ACH-001061,-0.251721859238
ACH-001067,-0.12682658110099998
ACH-001075,-0.24390795714299998
ACH-001096,-0.301489552705
ACH-001128,0.167675878959
ACH-001134,-0.116606736074
ACH-001151,-0.39345991801700003
ACH-001163,-0.38954218909599997
ACH-001164,-0.026640442158499998
ACH-001173,-0.259441466736
ACH-001183,-0.36295027270900004
ACH-001184,-0.07873326394539999
ACH-001190,-0.26972517159000003
ACH-001192,-0.33026042524599997
ACH-001193,-0.43689470899599997
ACH-001196,-0.49217954237499995
ACH-001197,-0.228129330264
ACH-001205,-0.38028899922799997
ACH-001211,-0.625869477425
ACH-001212,0.0391802838304
ACH-001228,-0.34197199810199996
ACH-001232,-0.187023359557
ACH-001239,-0.17556754711599998
ACH-001274,0.106342370562
ACH-001275,-0.353554527707
ACH-001277,-0.486553495104
ACH-001278,-0.0852771464554
ACH-001280,-0.34926449205
ACH-001283,-0.154065431829
ACH-001289,-0.246163116556
ACH-001295,-0.36392951074
ACH-001300,-0.219157122702
ACH-001301,-0.192541762696
ACH-001302,-0.18676248847899998
ACH-001303,-0.0313370173281
ACH-001306,-0.34384754342
ACH-001318,-0.242573090429
ACH-001322,-0.500636525135
ACH-001328,-0.092313131684
ACH-001332,0.17025026155900003
ACH-001333,-0.0473850445586
ACH-001336,-0.343562302058
ACH-001340,-0.23919005128899998
ACH-001346,-0.219481251379
ACH-001353,-0.365539473883
ACH-001354,-0.31601712035999996
ACH-001367,-0.39959363474200005
ACH-001368,-0.282398892227
ACH-001374,-0.567120903847
ACH-001375,-0.210087964095
ACH-001377,-0.364674006815
ACH-001380,-0.352447607588
ACH-001391,-0.48167945381899996
ACH-001407,-0.402760025013
ACH-001408,-0.36483645997599995
ACH-001413,-0.226215725116
ACH-001430,-0.558603596883
ACH-001431,-0.347259731419
ACH-001450,-0.373707246321
ACH-001496,-0.150762072083
ACH-001500,-0.0919021144955
ACH-001521,-0.161216520864
ACH-001523,-0.250980087598
ACH-001532,-0.263409108651
ACH-001536,-0.192751396042
ACH-001550,-0.114887012982
ACH-001552,-0.365251805257
ACH-001554,-0.324734254462
ACH-001645,-0.22323337809799998
ACH-001654,-0.363123699215
ACH-001715,-0.048989659287400004
ACH-001735,-0.21648574865400003
ACH-001736,-0.107011758916
ACH-001737,-0.105716581361
ACH-001740,-0.210063425402
ACH-001745,-0.184742901934
ACH-001750,-0.0318753187372
ACH-001765,-0.239864549059
ACH-001956,-0.266257659954
ACH-001957,-0.23260617151500002
