,ZNF75A (7627)
ACH-000004,-0.317619315312
ACH-000007,-0.29699733400600004
ACH-000009,-0.0108014816854
ACH-000011,-0.36945655458000004
ACH-000012,-0.37396712452200004
ACH-000013,-0.287932963298
ACH-000014,-0.236512674158
ACH-000015,-0.29773551512400004
ACH-000017,-0.20472263884
ACH-000018,-0.385822536984
ACH-000019,0.0652565777554
ACH-000021,-0.30427736442200004
ACH-000022,-0.255674562718
ACH-000025,-0.39761207241499996
ACH-000028,-0.293450157067
ACH-000030,-0.15352937431
ACH-000035,-0.36170708609499996
ACH-000036,-0.37506426525799996
ACH-000037,-0.251805047535
ACH-000039,-0.264315274313
ACH-000040,-0.284548333587
ACH-000041,-0.234829067098
ACH-000042,-0.12032258412699999
ACH-000045,-0.419752096894
ACH-000047,-0.225773520665
ACH-000052,-0.011640856430600002
ACH-000053,-0.34564579577
ACH-000054,-0.199907555261
ACH-000055,-0.360974008712
ACH-000060,-0.178347099472
ACH-000067,-0.246437864685
ACH-000070,-0.0833802549856
ACH-000075,-0.158513908212
ACH-000078,-0.570622598333
ACH-000082,-0.0972096308497
ACH-000085,-0.27932097850800003
ACH-000086,-0.0959835156333
ACH-000087,-0.149681276213
ACH-000092,-0.25623101775400003
ACH-000095,-0.186561585783
ACH-000097,-0.299146816161
ACH-000098,-0.33316688535300004
ACH-000099,-0.166888180548
ACH-000108,-0.402403114248
ACH-000113,-0.135657982019
ACH-000115,-0.237486062148
ACH-000116,-0.25207235001899997
ACH-000118,-0.36083304976400005
ACH-000120,-0.396816183446
ACH-000123,-0.441677983252
ACH-000127,-0.31261657299600004
ACH-000128,-0.0395757793569
ACH-000132,-0.20174330635499998
ACH-000133,-0.165307320215
ACH-000137,-0.40450165870399996
ACH-000138,-0.19569490123
ACH-000142,-0.439571760211
ACH-000143,-0.132926901437
ACH-000146,-0.21469550821699998
ACH-000148,-0.276618980246
ACH-000150,-0.472820550322
ACH-000152,-0.349276055415
ACH-000153,-0.109715468462
ACH-000159,-0.411916479609
ACH-000160,-0.16494327811599999
ACH-000163,-0.143120720241
ACH-000167,-0.170730772765
ACH-000168,-0.315887417494
ACH-000169,-0.315629334832
ACH-000178,-0.399839605835
ACH-000182,-0.10896826518300001
ACH-000183,-0.0948756063961
ACH-000188,-0.345302114134
ACH-000189,-0.15958618140699998
ACH-000190,-0.272381909218
ACH-000198,-0.19202183270999998
ACH-000204,-0.085139789337
ACH-000206,-0.232924119186
ACH-000207,-0.30333363056699997
ACH-000211,-0.237821515654
ACH-000215,-0.19038785881099998
ACH-000221,-0.261340762966
ACH-000222,-0.523492517115
ACH-000223,-0.164124266705
ACH-000226,-0.22467624805599998
ACH-000227,-0.24130556136700002
ACH-000228,-0.280539851054
ACH-000231,-0.270811322395
ACH-000232,-0.205367870231
ACH-000233,-0.318019050436
ACH-000234,-0.05286370293880001
ACH-000235,-0.20779779641899998
ACH-000237,-0.293118172369
ACH-000238,-0.0521077189684
ACH-000243,-0.330130289969
ACH-000244,-0.272356062575
ACH-000246,-0.31564062279599997
ACH-000248,-0.45045107522600003
ACH-000250,-0.223361569297
ACH-000251,-0.107704646207
ACH-000253,-0.237710235993
ACH-000255,-0.120584977486
ACH-000256,-0.192842777636
ACH-000257,-0.307055744133
ACH-000258,-0.356521485193
ACH-000259,-0.200017456906
ACH-000260,-0.238540124474
ACH-000261,-0.242628008119
ACH-000262,-0.127728609071
ACH-000263,-0.44254724333400003
ACH-000264,-0.21380615804900002
ACH-000265,-0.40668175763400005
ACH-000266,-0.315352183098
ACH-000272,-0.101826510548
ACH-000273,-0.274133397313
ACH-000274,-0.163957655334
ACH-000277,-0.245905103622
ACH-000278,-0.280266119959
ACH-000279,-0.16114412697799999
ACH-000280,-0.317017481148
ACH-000281,-0.49513970375
ACH-000288,-0.22860361754900002
ACH-000291,-0.24473687064
ACH-000293,-0.192346881504
ACH-000294,-0.0510106263163
ACH-000295,-0.40045698572300004
ACH-000296,-0.386380134366
ACH-000302,-0.2549926281
