,IPO13 (9670)
ACH-000004,-1.00337505035
ACH-000007,-0.972599410896
ACH-000009,-1.3595127967299998
ACH-000011,-0.6298799133290001
ACH-000012,-0.7593564432009999
ACH-000013,-1.06867349417
ACH-000014,-0.858858976707
ACH-000015,-0.9363129867659999
ACH-000017,-1.05495873611
ACH-000018,-0.833172225544
ACH-000019,-1.08402670762
ACH-000021,-1.00725593119
ACH-000022,-1.11869792499
ACH-000025,-0.831629237298
ACH-000028,-1.0907600161
ACH-000030,-1.0295269722799998
ACH-000035,-0.7556924539129999
ACH-000036,-0.834284951421
ACH-000037,-1.0546599270299999
ACH-000039,-1.02959143532
ACH-000040,-1.16122387284
ACH-000041,-0.353385855303
ACH-000042,-1.12346600419
ACH-000045,-0.8338129088590001
ACH-000047,-0.8835161080410001
ACH-000052,-1.3405768120200001
ACH-000053,-1.15127873229
ACH-000054,-0.748406106216
ACH-000055,-1.21187751083
ACH-000060,-0.8892293398469999
ACH-000067,-0.783624969586
ACH-000070,-1.06612297469
ACH-000075,-0.828631477689
ACH-000078,-0.7808932180979999
ACH-000082,-1.1175207499200002
ACH-000085,-0.551067399321
ACH-000086,-0.641906930701
ACH-000087,-0.7354101920199999
ACH-000092,-1.06197473031
ACH-000095,-0.995543378882
ACH-000097,-0.902812717523
ACH-000098,-0.716853509174
ACH-000099,-1.00788605473
ACH-000108,-0.6985155894509999
ACH-000113,-0.8638449547310001
ACH-000115,-1.16211160934
ACH-000116,-0.89287993981
ACH-000118,-0.9362537136660001
ACH-000120,-1.14532005469
ACH-000123,-0.947119961825
ACH-000127,-1.0298609404999999
ACH-000128,-0.663094520653
ACH-000132,-0.7211323347349999
ACH-000133,-1.00298460088
ACH-000137,-0.906244229619
ACH-000138,-0.954965151247
ACH-000142,-0.972535418332
ACH-000143,-0.63838035048
ACH-000146,-0.885717870369
ACH-000148,-0.9579995678799998
ACH-000150,-0.7654505899709999
ACH-000152,-0.888867131538
ACH-000153,-1.5034767491699998
ACH-000159,-0.989127992419
ACH-000160,-1.4305215335600001
ACH-000163,-0.543177592954
ACH-000167,-1.30145807341
ACH-000168,-1.1883909559499999
ACH-000169,-0.342989486448
ACH-000178,-0.8119474417739999
ACH-000182,-0.8724330159110001
ACH-000183,-1.04287076544
ACH-000188,-1.0027369987399999
ACH-000189,-1.0578543179100002
ACH-000190,-1.2193102633700001
ACH-000198,-0.977238937677
