,MAP7 (9053)
ACH-000004,-0.0649975835482
ACH-000007,-0.323185398372
ACH-000009,-0.229839931569
ACH-000011,-0.24783296161899998
ACH-000012,-0.12022714469200001
ACH-000013,-0.194927952638
ACH-000014,-0.0852824323147
ACH-000015,-0.060032906808900006
ACH-000017,-0.07665362712610001
ACH-000018,-0.0629895648269
ACH-000019,-0.22289150511199998
ACH-000021,-0.237591575696
ACH-000022,-0.007908898438029999
ACH-000025,-0.0750162523002
ACH-000028,-0.12749002610500001
ACH-000030,-0.0289377606353
ACH-000035,0.0216983497327
ACH-000036,-0.0701107581601
ACH-000037,-4.2729169587e-05
ACH-000039,-0.21883795219500002
ACH-000040,-0.11961145908
ACH-000041,-0.125870563556
ACH-000042,-0.17705508755600002
ACH-000045,-0.0354399772004
ACH-000047,-0.27491658244100003
ACH-000052,-0.265192885276
ACH-000053,-0.039925845180199995
ACH-000054,-0.160915735255
ACH-000055,-0.21268601130800002
ACH-000060,-0.149924771241
ACH-000067,-0.222455684322
ACH-000070,-0.354537637447
ACH-000075,0.185316702593
ACH-000078,-0.142947940008
ACH-000082,-0.21422007103000001
ACH-000085,-0.33789320188
ACH-000086,-0.164491099103
ACH-000087,-0.377427944476
ACH-000092,-0.105445563445
ACH-000095,-0.0669808002631
ACH-000097,-0.147063456621
ACH-000098,-0.13630682492
ACH-000099,-0.11767801407600001
ACH-000108,-0.0487462158296
ACH-000113,-0.114106853428
ACH-000115,-0.303890067731
ACH-000116,-0.119620757031
ACH-000118,-0.28607621466899996
ACH-000120,-0.0960950234774
ACH-000123,-0.197832985651
ACH-000127,-0.08681861526580001
ACH-000128,-0.0578083025715
ACH-000132,-0.418766876537
ACH-000133,-0.193257210488
ACH-000137,-0.256816243713
ACH-000138,-0.0771606189188
ACH-000142,-0.172407725861
ACH-000143,0.18277723488400002
ACH-000146,-0.0922043505121
ACH-000148,-0.088823079309
ACH-000150,-0.133886247185
ACH-000152,0.209265604558
ACH-000153,-0.119515606371
ACH-000159,-0.018204041843
ACH-000160,-0.231391001596
ACH-000163,-0.237615637291
ACH-000167,-0.0844673832205
ACH-000168,0.06671289235030001
ACH-000169,-0.0265246274788
ACH-000178,-0.0426076848328
ACH-000182,-0.1313156253
ACH-000183,-0.232514089225
ACH-000188,0.0501084696566
ACH-000189,-0.0585890237975
ACH-000190,-0.146015015163
ACH-000198,-0.142851929809
ACH-000204,-0.24216988433800002
ACH-000206,0.233331866977
ACH-000207,-0.188481180823
ACH-000211,-0.16602211023900001
ACH-000215,-0.199302812918
ACH-000221,-0.08264729658210002
ACH-000222,0.175027271428
ACH-000223,-0.079003018247
ACH-000226,-0.200010275781
ACH-000227,-0.0675912417575
ACH-000228,-0.227009056693
ACH-000231,-0.155758239589
ACH-000232,-0.0378150259939
ACH-000233,-0.160597048122
ACH-000234,0.127045305865
ACH-000235,-0.166702884463
ACH-000237,-0.0694340035284
ACH-000238,0.0651888330805
ACH-000243,-0.051898617907999996
ACH-000244,-0.152700630906
ACH-000246,-0.0989643172566
ACH-000248,-0.329124429286
ACH-000250,-0.09796437229879999
ACH-000251,0.12482203727800001
ACH-000253,-0.389377237186
ACH-000255,-0.07665886099889999
ACH-000256,0.195857435026
ACH-000257,0.0145980947663
ACH-000258,-0.0849673338831
ACH-000259,-0.102949069533
ACH-000260,-0.00819551105545
ACH-000261,-0.153586507315
ACH-000262,-0.131830250619
ACH-000263,-0.371545186748
ACH-000264,-0.18122472695500003
ACH-000265,-0.080324494252
ACH-000266,-0.268919646646
ACH-000272,-0.200652169901
ACH-000273,-0.353753773812
ACH-000274,-0.18265943965999998
ACH-000277,0.216261047341
ACH-000278,-0.057663198716500004
ACH-000279,-0.32932914224599996
ACH-000280,-0.15530547218000001
ACH-000281,0.0024087806984000003
ACH-000288,-0.149170370204
ACH-000291,-0.140734110528
ACH-000293,0.0194487247679
ACH-000294,-0.0390864248743
ACH-000295,-0.221263319719
ACH-000296,0.157269985014
ACH-000302,-0.206817703833
ACH-000304,-0.695657768225
ACH-000307,-0.100482159859
ACH-000308,-0.193379742119
ACH-000310,0.023561748497
ACH-000311,-0.156498356913
ACH-000312,-0.134513596533
ACH-000315,-0.18457004857
ACH-000316,0.054962052394900006
ACH-000317,0.0598826650961
ACH-000318,-0.08625376127760001
ACH-000319,-0.245540015498
ACH-000320,-0.116529520141
ACH-000322,-0.236009186474
ACH-000323,-0.0198314502227
ACH-000324,-0.07487795938519999
ACH-000329,-0.169487909403
ACH-000330,-0.174870753396
ACH-000331,-0.263032718257
ACH-000332,-0.07239624795199999
ACH-000334,-0.09937929839500001
ACH-000335,-0.136403848303
ACH-000336,-0.43855033071599997
ACH-000337,-0.348030946967
ACH-000339,-0.134535365919
ACH-000341,0.0311714139835
ACH-000348,-0.0309627092349
ACH-000350,-0.0739444527187
ACH-000352,-0.121540234285
ACH-000356,0.0047880098224600005
