,HMCN1 (83872)
ACH-000004,0.0186946614345
ACH-000007,0.231641817378
ACH-000009,-0.13776844689200002
ACH-000011,0.0383195428788
ACH-000012,0.07262520267860001
ACH-000013,0.054588381630300005
ACH-000014,-0.166606185242
ACH-000015,-0.125650881144
ACH-000017,0.15996994362
ACH-000018,0.010956154556
ACH-000019,-0.00841281944797
ACH-000021,-0.09924491060830001
ACH-000022,0.09652766888710002
ACH-000025,0.0866805804591
ACH-000028,-0.12353640700099999
ACH-000030,-0.0444333165221
ACH-000035,-0.0333685881237
ACH-000036,-0.07084583332880001
ACH-000037,0.151089947189
ACH-000039,-0.047408033442
ACH-000040,-0.0167012408621
ACH-000041,0.0359022281842
ACH-000042,-0.035269953171699994
ACH-000045,-0.0897367290691
ACH-000047,-0.127235683128
ACH-000052,-0.384664959697
ACH-000053,0.00178824448505
ACH-000054,-0.0881109269476
ACH-000055,-0.04975559627119999
ACH-000060,0.0883691735795
ACH-000067,0.16238319714500002
ACH-000070,-0.08712703918569999
ACH-000075,-0.258179105936
ACH-000078,0.037820421734
ACH-000082,0.007237168911859999
ACH-000085,0.0144352283521
ACH-000086,-0.34673972669200004
ACH-000087,0.11192141878699999
ACH-000092,-0.016938665922
ACH-000095,-0.0155243597655
ACH-000097,-0.0266901593528
ACH-000098,-0.139000947105
ACH-000099,0.0666911967277
ACH-000108,-0.136540987712
ACH-000113,-0.0417415187748
ACH-000115,0.09555478627589999
ACH-000116,-0.0844875052795
ACH-000118,0.029402925992999998
ACH-000120,0.180216183924
ACH-000123,-0.08166921297589999
ACH-000127,-0.0129456338538
ACH-000128,0.13309645023
ACH-000132,0.0384824849992
ACH-000133,-0.05228585776769999
ACH-000137,0.0376967192081
ACH-000138,0.059509874759
ACH-000142,0.0854144155856
ACH-000143,0.011116256110100002
ACH-000146,-0.08934941394160001
ACH-000148,-0.0128207792848
ACH-000150,-0.046624906914300004
ACH-000152,-0.0535265647748
ACH-000153,-0.23739750203499999
ACH-000159,-0.162680859679
ACH-000160,-0.173181347709
ACH-000163,0.0215117819624
ACH-000167,0.31073994145
ACH-000168,0.0784303696802
ACH-000169,0.043670067484099996
ACH-000178,-0.042342907680800006
ACH-000182,-0.0208110762143
ACH-000183,-0.09522782855
ACH-000188,0.018186384970900003
ACH-000189,0.274339381034
ACH-000190,0.052455018195
ACH-000198,0.0111552593288
ACH-000204,-0.324443431989
ACH-000206,0.0495422062964
ACH-000207,0.0132125396664
ACH-000211,0.10260007601299999
ACH-000215,0.119640494195
ACH-000221,-0.08668643722660001
ACH-000222,-0.11114253393899999
ACH-000223,-0.052317820244300005
ACH-000226,0.0341110853423
ACH-000227,0.0953846939407
ACH-000228,-0.08182725217230001
ACH-000231,-0.0391532379456
ACH-000232,0.0733179634537
ACH-000233,-0.200984618743
ACH-000234,0.114856419574
ACH-000235,-0.08492392846560001
ACH-000237,-0.12368175600800001
ACH-000238,0.109797649053
ACH-000243,-0.0655087849189
ACH-000244,-0.06472145070640001
ACH-000246,-0.07346520103529999
ACH-000248,-0.067950919176
ACH-000250,0.054627852622
ACH-000251,-0.105651387238
ACH-000253,-0.0293511209216
ACH-000255,0.10376549179899999
ACH-000256,0.15982585629499999
ACH-000257,0.09145773108889999
ACH-000258,0.0774928585234
ACH-000259,0.0498692167575
ACH-000260,-0.00506945921051
ACH-000261,-0.10284710400599999
ACH-000262,0.079436099777
ACH-000263,-0.209560161545
ACH-000264,-0.113284489554
ACH-000265,0.127313170528
ACH-000266,-0.0650583972965
ACH-000272,-0.110860524841
ACH-000273,-0.0286925437617
ACH-000274,0.07303954341039999
ACH-000277,0.122318544219
ACH-000278,0.14978119128599998
ACH-000279,-0.0569660546072
ACH-000280,0.124352997678
ACH-000281,0.0696262800857
ACH-000288,-0.125554455141
ACH-000291,0.0447915581795
ACH-000293,-0.0792429289487
ACH-000294,-0.130044105609
ACH-000295,0.05904690043190001
ACH-000296,0.00135691453576
ACH-000302,-0.0272182856348
ACH-000304,0.106058150578
ACH-000307,0.173219561745
ACH-000308,-0.00652012533804
ACH-000310,-0.0686087793846
ACH-000311,0.00979141083743
ACH-000312,0.0322776125808
ACH-000315,0.008529267720739999
ACH-000316,-0.207769570905
ACH-000317,0.106223418017
ACH-000318,-0.0827227606464
ACH-000319,0.0881968620074
ACH-000320,0.181937318312
ACH-000322,-0.00696958889522
ACH-000323,-0.108540391699
ACH-000324,-0.193810755664
ACH-000329,0.0322274397788
