,HOXA6 (3203)
ACH-000004,-0.19635925730999998
ACH-000007,-0.173514558386
ACH-000009,-0.181669603131
ACH-000011,-0.33398195870999997
ACH-000012,-0.060551875525099996
ACH-000013,-0.10928558303300001
ACH-000014,-0.0882535785871
ACH-000015,-0.00546173997892
ACH-000017,0.0293542462873
ACH-000018,-0.105583828549
ACH-000019,-0.217613279974
ACH-000021,-0.23476351025699999
ACH-000022,-0.269899145812
ACH-000025,-0.181491944967
ACH-000028,-0.116047032039
ACH-000030,0.00182015193621
ACH-000035,-0.0760397371231
ACH-000036,-0.20536182215399998
ACH-000037,-0.403799564724
ACH-000039,-0.219589058132
ACH-000040,-0.0202185380159
ACH-000041,-0.0764552067525
ACH-000042,-0.264463019532
ACH-000045,-0.288475857442
ACH-000047,-0.0973249433133
ACH-000052,-0.48263893918000006
ACH-000053,-0.07079813128700001
ACH-000054,-0.153374155811
ACH-000055,-0.0327754703269
ACH-000060,-0.129794626714
ACH-000067,0.0395103943951
ACH-000070,-0.19854786985700001
ACH-000075,-0.21458141943700001
ACH-000078,0.050568264381400004
ACH-000082,-0.140115224376
ACH-000085,-0.156833781571
ACH-000086,0.13790618236
ACH-000087,-0.481574974692
ACH-000092,-0.020883385829599997
ACH-000095,-0.25047547097
ACH-000097,-0.123308296249
ACH-000098,-0.147648031149
ACH-000099,0.0727224136029
ACH-000108,-0.179694842391
ACH-000113,-0.22993648575300002
ACH-000115,-0.268282189692
ACH-000116,-0.34072055674999996
ACH-000118,0.0325240784301
ACH-000120,-0.135356214988
ACH-000123,-0.141515622596
ACH-000127,-0.165816132354
ACH-000128,-0.26106689274
ACH-000132,-0.0377159533603
ACH-000133,0.0731608568552
ACH-000137,0.0855333094925
ACH-000138,-0.09022152164370001
ACH-000142,-0.31535370415999997
ACH-000143,-0.161758484192
ACH-000146,-0.186613934066
ACH-000148,-0.155018548867
ACH-000150,-0.235760679418
ACH-000152,-0.216626706175
ACH-000153,-0.101508663227
ACH-000159,-0.182596040791
ACH-000160,-0.0289723332314
