,UGT1A4 (54657)
ACH-000004,-0.18885795025199997
ACH-000007,-0.377229040373
ACH-000009,0.025375225646599997
ACH-000011,-0.00887188255723
ACH-000012,-0.028105135541099998
ACH-000013,-0.130115585233
ACH-000014,-0.308419342582
ACH-000015,-0.0789192097731
ACH-000017,-0.138118967038
ACH-000018,-0.33607270260600003
ACH-000019,-0.104930858889
ACH-000021,-0.0106528763791
ACH-000022,0.0712867694989
ACH-000025,-0.0662064160243
ACH-000028,-0.188942016192
ACH-000030,-0.0625699756151
ACH-000035,0.0986764526186
ACH-000036,-0.08959654045320001
ACH-000037,-0.308455419099
ACH-000039,-0.334493765192
ACH-000040,-0.174221010268
ACH-000041,-0.210644967894
ACH-000042,-0.152154994353
ACH-000045,-0.20388487197799998
ACH-000047,-0.11337940027799999
ACH-000052,-0.156199219971
ACH-000053,-0.17893883575599998
ACH-000054,-0.241040651667
ACH-000055,-0.18487077121
ACH-000060,-0.0255595568983
ACH-000067,-0.0851864781932
ACH-000070,-0.313307761779
ACH-000075,-0.273424952007
ACH-000078,-0.36783321598000007
ACH-000082,-0.181884367589
ACH-000085,-0.162811869692
ACH-000086,-0.21684586029
ACH-000087,-0.21977561903999998
ACH-000092,-0.113574029959
ACH-000095,-0.26276831275699997
ACH-000097,-0.149949622477
ACH-000098,-0.0641114991933
ACH-000099,-0.202052105607
ACH-000108,-0.21062689930999998
ACH-000113,-0.0981284332337
ACH-000115,-0.209236765646
ACH-000116,-0.0224979950155
ACH-000118,-0.022641662373599998
ACH-000120,-0.136510165447
ACH-000123,-0.135050953583
ACH-000127,-0.27517588701699996
ACH-000128,-0.0729911009656
ACH-000132,-0.150669446874
ACH-000133,-0.0890018280581
ACH-000137,-0.0159626459411
ACH-000138,-0.026404206920799998
ACH-000142,-0.261640002687
ACH-000143,0.208428122817
ACH-000146,-0.240241778076
ACH-000148,-0.10312555239299999
ACH-000150,-0.26757990865200004
ACH-000152,-0.103911300489
ACH-000153,0.28063154129
ACH-000159,-0.14060756658
ACH-000160,-0.133426098029
ACH-000163,-0.0249338400119
ACH-000167,-0.277807007429
