,PAFAH1B3 (5050)
ACH-000004,-0.14923412894500002
ACH-000007,-0.360540149983
ACH-000009,-0.16494322321
ACH-000011,-0.221017796446
ACH-000012,-0.12133896851800001
ACH-000013,-0.22051793304900003
ACH-000014,-0.22053738839899997
ACH-000015,-0.275954973954
ACH-000017,-0.18453287117699999
ACH-000018,-0.122405207424
ACH-000019,-0.0805053733125
ACH-000021,-0.108197037376
ACH-000022,-0.107920910043
ACH-000025,-0.039423680007699996
ACH-000028,-0.276517775308
ACH-000030,-0.309287008362
ACH-000035,-0.23560025197299997
ACH-000036,-0.19160658827500002
ACH-000037,-0.21615275731699998
ACH-000039,-0.0530387284843
ACH-000040,-0.100399515214
ACH-000041,-0.0680335548169
ACH-000042,-0.011772289713399999
ACH-000045,-0.188165917008
ACH-000047,-0.0684396746689
ACH-000052,-0.46111745102300006
ACH-000053,-0.139289756503
ACH-000054,-0.10269129712000001
ACH-000055,-0.122506298369
ACH-000060,-0.0160943681133
ACH-000067,-0.0911683891595
ACH-000070,-0.159527274227
ACH-000075,-0.49817168236299997
ACH-000078,0.12840910592399998
ACH-000082,-0.07754983169929999
ACH-000085,-0.176465901723
ACH-000086,-0.0211766347639
ACH-000087,-0.20823587141
ACH-000092,-0.187800205651
ACH-000095,-0.080493832652
ACH-000097,-0.282376243134
ACH-000098,-0.285995783953
ACH-000099,-0.128265155116
ACH-000108,0.09271688038560001
ACH-000113,0.07136598558639999
ACH-000115,-0.190895130778
ACH-000116,-0.188820258066
ACH-000118,-0.152883993113
ACH-000120,-0.12594905496
ACH-000123,-0.0105460291774
ACH-000127,-0.298632559385
ACH-000128,-0.417162527439
ACH-000132,-0.36067589981
ACH-000133,-0.262568276828
ACH-000137,-0.0809667564262
ACH-000138,-0.140243010945
ACH-000142,-0.173354125811
ACH-000143,-0.107707350848
ACH-000146,-0.09135597187179999
ACH-000148,-0.168673877083
ACH-000150,-0.19991518602699998
ACH-000152,-0.135535410567
ACH-000153,-0.151778773485
ACH-000159,-0.18468484597600002
ACH-000160,-0.291001142148
ACH-000163,-0.158901402892
ACH-000167,-0.16616914290999998
ACH-000168,-0.254213696021
ACH-000169,-0.21822652844300003
ACH-000178,-0.037533047697699995
ACH-000182,-0.0589925402175
ACH-000183,0.09661066476189999
ACH-000188,0.0209791000092
ACH-000189,-0.339748576825
ACH-000190,-0.23926600472100001
ACH-000198,-0.28384386901
ACH-000204,0.36817164469
ACH-000206,0.08683104620930002
ACH-000207,-0.20845819928800002
ACH-000211,-0.213666570182
ACH-000215,-0.19501292073399998
ACH-000221,0.05251112876019999
ACH-000222,-0.261115212674
ACH-000223,-0.0312870863813
ACH-000226,-0.07507934757519999
ACH-000227,-0.048286951998399996
ACH-000228,-0.20167610358899998
ACH-000231,0.0613695579342
ACH-000232,-0.217722729754
ACH-000233,-0.302678753957
ACH-000234,-0.336442917698
ACH-000235,-0.19869620678199998
ACH-000237,-0.107589465727
ACH-000238,0.00550775742034
ACH-000243,-0.07581390826569999
ACH-000244,0.422978089045
ACH-000246,-0.19191739049000003
ACH-000248,-0.27828174344900003
ACH-000250,-0.21004762555
ACH-000251,-0.48635143562700006
