,CROT (54677)
ACH-000004,-0.030106867715699998
ACH-000007,0.07463492587210001
ACH-000009,0.0237376386766
ACH-000011,0.12636636469499998
ACH-000012,0.136056492713
ACH-000013,0.07819154207580001
ACH-000014,0.262171099857
ACH-000015,0.119594126861
ACH-000017,0.184967629001
ACH-000018,0.09983472039039999
ACH-000019,-0.247433323211
ACH-000021,-0.0561597428965
ACH-000022,-0.0172126529429
ACH-000025,0.147401631968
ACH-000028,0.17378086272399998
ACH-000030,0.107353183457
ACH-000035,0.0655205345032
ACH-000036,0.0651049283966
ACH-000037,0.0041685453928200005
ACH-000039,0.160045194444
ACH-000040,0.21619685788000004
ACH-000041,0.158726905715
ACH-000042,0.24719717579199998
ACH-000045,0.249617669354
ACH-000047,0.110383370242
ACH-000052,0.0170306462898
ACH-000053,-0.051773850317699995
ACH-000054,0.08505591561930001
ACH-000055,0.17309949427299998
ACH-000060,-0.012194498134899999
ACH-000067,-0.045388673816300004
ACH-000070,0.23056206580400002
ACH-000075,0.100958858981
ACH-000078,-0.08087212131180001
ACH-000082,-0.105338405151
ACH-000085,0.16840170966899998
ACH-000086,0.130951290262
ACH-000087,0.010845732850200001
ACH-000092,0.155252571653
ACH-000095,0.0940840094108
ACH-000097,-0.00975597034332
ACH-000098,0.0223285153435
ACH-000099,0.17358461582600002
ACH-000108,-0.0360370274364
ACH-000113,-0.168374905409
ACH-000115,0.297800103521
ACH-000116,0.17573733741
ACH-000118,-0.0191855251719
ACH-000120,-0.0270095041812
ACH-000123,0.0670154439523
ACH-000127,-0.005822446657680001
ACH-000128,0.021116045588899998
ACH-000132,0.127834968609
ACH-000133,0.069735903673
ACH-000137,0.20221405537099998
ACH-000138,0.18932123203600001
ACH-000142,0.0741503773897
ACH-000143,0.162693819847
ACH-000146,0.0036743531719000003
ACH-000148,-0.000562984813666
ACH-000150,0.0608493544763
ACH-000152,0.00033079215457800003
ACH-000153,-0.341518188114
ACH-000159,0.164521743791
ACH-000160,-0.183574905021
ACH-000163,-0.0532789947614
ACH-000167,-0.16064842670499999
ACH-000168,-0.132797461683
ACH-000169,-0.00586568128941
ACH-000178,0.147577925415
ACH-000182,-0.04266974434230001
ACH-000183,-0.0245384615121
ACH-000188,-0.00780492188238
ACH-000189,0.18912309081300002
ACH-000190,0.0304011069838
ACH-000198,0.0661508566373
ACH-000204,0.060883256718300006
ACH-000206,-0.044187038511
ACH-000207,-0.09073575591019999
ACH-000211,-0.023089360288100002
ACH-000215,0.0583922687156
ACH-000221,0.0136056245435
ACH-000222,0.318329890667
ACH-000223,0.147109628064
ACH-000226,-0.059359636818
ACH-000227,-0.139973553492
ACH-000228,-0.00584074590409
ACH-000231,0.0154450452535
ACH-000232,0.0745189050886
ACH-000233,0.14384256739700002
ACH-000234,0.0224812562701
ACH-000235,0.11805646964500001
ACH-000237,-0.018221422760099998
ACH-000238,-0.0637397226811
ACH-000243,0.0959889306502
ACH-000244,0.27586989659600003
ACH-000246,0.0774744758865
ACH-000248,0.359358352026
ACH-000250,0.065184079401
ACH-000251,0.00950349251325
ACH-000253,0.0215387660456
ACH-000255,0.174834448915
ACH-000256,0.0350534916956
ACH-000257,0.203055521052
ACH-000258,0.115776783738
ACH-000259,0.126959595266
ACH-000260,0.0200913449728
ACH-000261,0.0847871080157
ACH-000262,-0.0165505287513
ACH-000263,-0.0651527352722
ACH-000264,0.123525698905
ACH-000265,0.164441992705
ACH-000266,0.040133537482099996
ACH-000272,0.019649873973599997
ACH-000273,0.09219896164899999
ACH-000274,0.0236966173508
ACH-000277,0.145588651627
ACH-000278,0.039094347225
ACH-000279,-0.00467347300936
ACH-000280,0.23513133400400002
ACH-000281,0.0437893396444
ACH-000288,0.08337101121860001
ACH-000291,-0.0012548784869500001
ACH-000293,-0.157545723993
ACH-000294,0.006875252331399999
ACH-000295,0.140933444356
ACH-000296,0.191101004122
ACH-000302,-0.12954964582
ACH-000304,-0.0584157827973
ACH-000307,0.202829263621
ACH-000308,0.0979834759454
ACH-000310,0.085684523212
ACH-000311,0.15411471475
ACH-000312,0.146985215964
ACH-000315,-0.115688002553
ACH-000316,0.09645947892300001
ACH-000317,-0.0327211125018
ACH-000318,-0.143989339017
ACH-000319,-0.023725038115500002
ACH-000320,0.0700460835535
ACH-000322,0.312824766793
ACH-000323,-0.0425692315276
ACH-000324,-0.0514416042043
ACH-000329,0.15874401576400002
ACH-000330,0.159972336447
ACH-000331,-0.243519344245
ACH-000332,0.178962776845
ACH-000334,-0.2622639584
ACH-000335,0.0463806948879
ACH-000336,0.169644564732
ACH-000337,-0.0846346262872
ACH-000339,-0.0594732597945
ACH-000341,0.16072844748600001
ACH-000348,0.07727994096310001
ACH-000350,0.26779152421700003
ACH-000352,0.172621562124
ACH-000356,0.0502657226299
ACH-000361,0.0845224028847
ACH-000362,0.00475080392686
ACH-000363,0.0176220016828
ACH-000364,-0.026183344188599997
ACH-000365,0.0383350105909
ACH-000366,0.0649584084692
ACH-000368,-0.165796342585
ACH-000374,0.0112006629022
ACH-000375,0.212829268876
ACH-000376,-0.0205715658742
ACH-000381,0.24335779493700002
ACH-000383,-0.0399750179207
ACH-000387,0.0379548465949
ACH-000389,0.116612900271
ACH-000390,0.305150236068
ACH-000393,0.0985385308447
ACH-000395,0.0249029097811
ACH-000397,0.0706372209244
ACH-000401,0.0717910188969
ACH-000402,-0.032316764074
ACH-000403,0.11698838707
ACH-000404,0.457682365369
ACH-000406,-0.0170516347847
ACH-000407,0.189156575723
ACH-000408,-0.15185238036499998
ACH-000410,0.054506139010500006
ACH-000411,0.14557044706800001
ACH-000414,0.100194741961
ACH-000415,-0.0163855133761
ACH-000416,0.07134524883860001
ACH-000420,-0.013153467462599999
ACH-000421,0.032086558462
ACH-000424,-0.17458252846500003
ACH-000425,0.007343923532189999
ACH-000426,0.0401373000433
ACH-000427,-0.129722726631
ACH-000433,0.34619322865400004
ACH-000436,0.0738009710883
ACH-000444,0.053196398047400006
ACH-000445,0.015133046129100002
ACH-000448,0.0588574353707
ACH-000450,0.014821750714499999
ACH-000452,0.056480124103
ACH-000454,0.249832816296
ACH-000458,-0.006597525698439999
ACH-000459,-0.0215675160426
ACH-000460,0.158501836333
ACH-000461,-0.087848526199
ACH-000463,0.109006391445
ACH-000464,0.11543394602399999
ACH-000466,0.143359322204
ACH-000467,0.0162815348573
ACH-000468,0.041961729268899996
ACH-000469,0.18973073380199998
ACH-000470,0.104678370997
ACH-000471,0.046864686989599995
ACH-000472,0.0932259871234
ACH-000473,0.268253471137
ACH-000475,0.09220196523219999
ACH-000476,0.208791941605
ACH-000477,-0.00845244629905
ACH-000480,0.130178517774
ACH-000481,-0.0920832602265
ACH-000483,0.0706372370606
ACH-000484,0.060510305581
ACH-000485,0.06792957347180001
ACH-000486,0.16675630692500001
ACH-000487,0.000864649276755
ACH-000488,0.004342114414979999
ACH-000490,0.00539527343109
ACH-000491,3.57979279981e-05
ACH-000495,0.18992527809300003
ACH-000496,0.0463031036423
ACH-000499,0.30728084738600003
ACH-000500,-0.342692875633
ACH-000502,0.09313935786460001
ACH-000503,0.0399793146835
ACH-000505,0.021114747401099997
ACH-000507,-0.0406965163533
ACH-000510,0.0575627403693
ACH-000511,0.112820267399
ACH-000512,-0.20038736987199998
ACH-000516,0.00366072451572
ACH-000517,0.023810927097900003
