,MT1HL1 (645745)
ACH-000256,0.00914596921581
ACH-000257,0.111399684
ACH-000258,1.3309731447e-06
ACH-000259,-0.17141415860999998
ACH-000260,-0.04505102078769999
ACH-000261,-0.207922589644
ACH-000262,-0.162630207474
ACH-000263,0.11040096195499999
ACH-000264,-0.309474578758
ACH-000265,0.0331756005457
ACH-000266,-0.163141706518
ACH-000272,-0.0508808214346
ACH-000273,-0.17303635302499998
ACH-000274,-0.20722060043499999
ACH-000277,-0.19841226694400002
ACH-000278,-0.0513624850848
ACH-000279,-0.05565126582259999
ACH-000280,-0.132403258852
ACH-000281,-0.21200451395300002
ACH-000288,-0.0942906189148
ACH-000291,-0.06667536777830001
ACH-000293,0.058514459945099996
ACH-000294,0.145281128284
ACH-000295,0.0630818688634
ACH-000296,-0.09586029704219999
ACH-000302,0.016898410843799998
ACH-000304,-0.221904194424
ACH-000307,-0.0803508977896
ACH-000308,-0.123035786085
ACH-000310,-0.18456634682300002
ACH-000311,-0.011924896695100001
ACH-000312,-0.435179962507
ACH-000315,0.203496691279
ACH-000316,-0.0835880990846
ACH-000317,0.0824192218722
ACH-000318,0.06734182033660001
ACH-000319,0.143929733419
ACH-000320,0.040164865818199995
ACH-000322,-0.25460839919
ACH-000323,-0.13412333239600002
ACH-000324,-0.317718668891
ACH-000329,-0.07550859987939999
ACH-000330,-0.101328127705
ACH-000331,-0.25697184391
ACH-000332,-0.06809683989580001
ACH-000334,-0.030019753895900003
ACH-000335,-0.20041309214000003
ACH-000336,-0.314622335695
ACH-000337,-0.582782022461
ACH-000339,-0.0292415285054
ACH-000341,-0.244048118648
ACH-000348,-0.0275804265575
ACH-000350,-0.102030093223
ACH-000352,-0.0842184971981
ACH-000356,-0.23073814420699998
ACH-000361,-0.12086505794000002
ACH-000362,0.031336947405599995
ACH-000363,-0.29857915245
ACH-000364,-0.0986760672778
ACH-000365,-0.04347497474169999
ACH-000366,-0.116587366242
ACH-000368,-0.154869087342
ACH-000374,-0.0281410692077
ACH-000375,-0.121979177426
ACH-000376,-0.18533778443
ACH-000381,-0.0032718122324699997
ACH-000383,0.0371641170194
ACH-000387,-0.123902026227
ACH-000389,-0.20545857083500002
ACH-000390,0.156112305478
ACH-000393,0.00860558161831
ACH-000395,-0.105619007132
ACH-000397,0.0425391620435
ACH-000401,0.10394877706700001
ACH-000402,-0.023762204751900003
ACH-000403,-0.07445494709
ACH-000404,-0.0355052807166
ACH-000406,-0.016267200041399997
ACH-000407,-0.252966373896
ACH-000408,-0.136399007789
ACH-000410,-0.111434638573
ACH-000411,-0.287918016497
ACH-000414,-0.20011649893599998
ACH-000415,-0.08826803280210001
ACH-000416,-0.141528625598
ACH-000420,-0.378057493789
ACH-000421,0.0799749963912
ACH-000424,-0.234292794231
ACH-000425,-0.24160929706099998
ACH-000426,-0.227741693115
ACH-000427,-0.44907959270400005
ACH-000433,0.0732322251191
ACH-000436,-0.143477065309
ACH-000444,-0.325353529024
ACH-000445,-0.22594197649
ACH-000448,-0.056091956884900006
ACH-000450,-0.283219422839
ACH-000452,-0.00707638848139
ACH-000454,0.0461276762997
ACH-000458,-0.0348982622469
ACH-000459,0.0217418174374
ACH-000460,-0.0140261652495
ACH-000461,-0.229235233765
ACH-000463,-0.12176438193700001
ACH-000464,0.13448789543
ACH-000466,-0.11138908725400001
ACH-000467,-0.0045810670836000005
ACH-000468,-0.17946672012200002
ACH-000469,-0.094064100592
ACH-000470,-0.0704446370374
ACH-000471,0.126883333593
ACH-000472,-0.046333368775300005
ACH-000473,-0.048417137147500004
ACH-000475,-0.0457594570331
ACH-000476,-0.22290583623100002
ACH-000477,-0.21918896762099999
ACH-000480,-0.017393723448099998
ACH-000481,0.0197525014237
ACH-000483,-0.015513136698100002
ACH-000484,-0.113604854891
ACH-000485,0.0324662246878
ACH-000486,-0.0890035714178
ACH-000487,-0.11051055106899998
ACH-000488,-0.307480630293
ACH-000490,-0.035389071286
ACH-000491,-0.00305333142027
ACH-000495,-0.290644306111
ACH-000496,0.14991046179300002
ACH-000499,0.407121975151
ACH-000500,0.164549065295
ACH-000502,-0.0486214883309
ACH-000503,0.120549112902
ACH-000505,-0.0403314455353
ACH-000507,-0.13715221959499999
ACH-000510,-0.00650163231284
ACH-000511,-0.16802274496800002
ACH-000512,0.00389012578578
ACH-000516,-0.0399099333263
ACH-000517,-0.13678885758
ACH-000518,-0.14999439210100002
ACH-000520,-0.0180969367417
ACH-000521,0.0274053570904
ACH-000522,-0.228867084076
ACH-000524,-0.361308215528
ACH-000527,-0.106358300778
ACH-000528,-0.0885106578404
ACH-000537,-0.197881630068
ACH-000541,0.144076128253
ACH-000542,-0.11342214801200001
ACH-000544,-0.033283449043
ACH-000545,-0.0646454648684
ACH-000547,-0.16893019056400002
ACH-000548,-0.11110340273199999
ACH-000549,-0.12281896823100001
ACH-000550,-0.244986540988
ACH-000552,-0.0365861255252
ACH-000556,-0.060354526764
ACH-000557,0.00668672853993
ACH-000570,-0.11004529373199999
ACH-000571,-0.189772063004
ACH-000573,-0.0216683356573
ACH-000576,-0.0124428546267
ACH-000580,-0.13537365136600002
ACH-000584,-0.049393914370499996
ACH-000585,-0.0746627803595
ACH-000588,-0.05732139441319999
ACH-000589,-0.0672763142769
ACH-000591,0.20608713950100002
ACH-000593,0.147310750177
ACH-000600,-0.190333394291
ACH-000601,-0.061410380010599994
ACH-000604,-0.0727416897302
ACH-000605,-0.213090538636
ACH-000606,-0.09414603214410001
ACH-000608,-0.146880768764
ACH-000614,-0.034458326883
ACH-000616,-0.28873859126400003
ACH-000618,0.0307828279369
ACH-000619,0.125582328286
ACH-000620,-0.0889867903893
ACH-000621,-0.106953439516
ACH-000622,-0.168817214749
ACH-000623,-0.0652855548975
ACH-000624,-0.18934140790800003
ACH-000627,-0.029528137593999998
ACH-000630,0.0211962979485
ACH-000632,-0.043626755258499995
ACH-000633,-0.08933872722519999
ACH-000637,-0.0131323096264
ACH-000638,-0.0896623301504
ACH-000646,-0.193850943646
ACH-000647,-0.101575836725
ACH-000648,-0.131897419647
ACH-000649,-0.06911375914310001
ACH-000651,-0.07035487843060001
ACH-000652,-0.12282638190999999
ACH-000653,-0.293585410139
ACH-000657,-0.12260279707800001
ACH-000658,0.06822282802469999
ACH-000661,-0.11460073301200001
ACH-000662,-0.12441498801100001
ACH-000663,-0.18365903601300002
ACH-000665,-0.014343600143600001
ACH-000671,-0.0425544892722
ACH-000673,-0.148958561105
ACH-000676,-0.122494925086
ACH-000677,-0.123699761353
ACH-000681,-0.04769241231219999
ACH-000682,0.00187325329921
ACH-000683,-0.0625401936473
ACH-000684,-0.11986529245500001
ACH-000688,-0.254011408509
ACH-000693,0.0916065490604
ACH-000694,-0.0254051115727
ACH-000695,0.009626391640670001
ACH-000696,-0.107322121075
ACH-000697,0.135743593896
ACH-000699,-0.0244951481505
ACH-000701,-0.09071527642260001
ACH-000706,-0.00633763426129
ACH-000711,-0.13350138526
ACH-000713,-0.0289776959702
ACH-000714,0.0048816897364
ACH-000718,0.0508769106377
ACH-000720,0.066177972692
ACH-000721,-0.0188896545837
ACH-000724,-0.13810175851099998
ACH-000725,0.0306527775991
ACH-000732,-0.360144172017
ACH-000734,-0.04824891921
ACH-000735,-0.0981837093626
ACH-000736,-0.297617229772
ACH-000738,-0.17297092579300002
ACH-000746,-0.0325231283294
ACH-000747,-0.102105365659
ACH-000748,-0.08146122075869999
ACH-000753,-0.024179659797400003
ACH-000756,-0.249414498709
ACH-000757,-0.046380703493400004
ACH-000758,-0.429621816984
ACH-000760,-0.135736842179
ACH-000763,-0.0165605835794
ACH-000764,0.130691104085
ACH-000765,-0.0708450912778
ACH-000766,-0.0359878185679
ACH-000767,0.019526379868099998
ACH-000768,-0.11418763708900001
ACH-000769,-0.029722173755
ACH-000770,0.0534368679175
ACH-000771,-0.0933082010947
ACH-000773,0.021726975072499998
ACH-000776,-0.00516978719237
ACH-000777,-0.0627830070087
ACH-000778,-0.0033275624573800002
ACH-000781,-0.00498778623486
ACH-000782,-0.008726624397950002
ACH-000783,0.0271337016433
ACH-000784,-0.104951280962
ACH-000785,-0.00380084583532
ACH-000787,-0.0329811518283
ACH-000788,-0.141493956021
ACH-000791,0.10155572738600001
ACH-000792,0.0840382904721
ACH-000794,-0.0586523606266
ACH-000796,-0.16097488252599998
ACH-000799,-0.275154985231
ACH-000800,0.0600952662028
ACH-000802,0.0874020622659
ACH-000804,-0.020556338703400002
ACH-000805,-0.0894502388487
ACH-000809,0.030660389156
ACH-000810,-0.165146410549
ACH-000811,-0.0605126797691
ACH-000817,-0.136896650941
ACH-000819,-0.07532900001239999
ACH-000820,-0.39337177738000006
ACH-000821,0.0214764857453
ACH-000822,-0.0775539796511
ACH-000823,-0.0436990195517
ACH-000824,-0.08915418168780001
ACH-000827,-0.232880275211
ACH-000829,-0.06683241879219999
ACH-000831,0.0610602466452
ACH-000832,0.0654563384525
ACH-000833,-0.333960643705
ACH-000834,0.161368113244
ACH-000835,-0.24880193256799998
ACH-000836,0.026701668178099998
ACH-000837,0.0563972779436
ACH-000838,0.20743678747000002
ACH-000839,-0.200170549908
ACH-000840,-0.229778614187
ACH-000841,0.260454466741
ACH-000843,-0.049059228854800005
ACH-000846,-0.04953047551530001
ACH-000847,0.15832147805500002
ACH-000848,-0.147717736344
ACH-000849,-0.015018468854200002
ACH-000851,0.00982222759883
ACH-000855,0.0913712070115
ACH-000856,-0.0559687802738
ACH-000858,-0.158052804409
ACH-000859,-0.18033818357099998
ACH-000861,-0.028339876086499998
ACH-000862,-0.153978212784
ACH-000865,-0.007975435709930001
ACH-000866,-0.0532715845789
ACH-000867,-0.155627695637
ACH-000869,-0.162523969443
ACH-000872,-0.0428941173651
ACH-000873,0.187254210652
ACH-000876,-0.134653737779
ACH-000878,-0.024323340696700002
ACH-000880,-0.065111990169
ACH-000881,-0.138764864428
ACH-000882,-0.12518304630000002
ACH-000884,-0.0143120090744
ACH-000885,-0.145535958296
ACH-000887,0.10225801421
ACH-000888,-0.163663506525
ACH-000889,0.09390414220410001
ACH-000890,-0.21609213964200003
ACH-000896,-0.0749593323791
ACH-000898,-0.20877761287399998
ACH-000900,-0.09605863543330001
ACH-000901,-0.13392049930299998
ACH-000905,0.039554504614300004
ACH-000906,-0.15210464824300002
ACH-000907,-0.19696503551300001
ACH-000910,-0.168879949591
ACH-000911,-0.22924520605700002
ACH-000912,-0.0559770091414
ACH-000913,0.094840525578
ACH-000915,-0.17824679200899998
ACH-000916,0.249091374855
ACH-000917,-0.0550637817258
ACH-000921,-0.226023845788
ACH-000924,-0.161758381612
ACH-000926,-0.000599409021962
ACH-000928,-0.102584983783
ACH-000929,-0.06104859115680001
ACH-000932,-0.00820168792049
ACH-000935,0.0177552683156
ACH-000936,0.023908279081000003
ACH-000937,0.056048047178699996
ACH-000938,0.036670631245300005
ACH-000939,0.058397256492800004
ACH-000941,-0.06823797858080001
ACH-000943,-0.00405835193293
ACH-000946,-0.11080972966800001
ACH-000947,-0.038528787271599994
ACH-000948,-0.218666629999
ACH-000950,-0.0287477864783
ACH-000953,0.0110038967219
ACH-000957,-0.21527484924100002
ACH-000958,-0.126934417828
ACH-000960,0.023532769153900002
ACH-000963,-0.05255428554330001
ACH-000968,-0.142820459536
ACH-000969,-0.0509514219785
ACH-000973,-0.009789658132379999
ACH-000974,-0.222742308332
ACH-000975,0.0155208704513
ACH-000976,-0.0651588399211
ACH-000978,-0.22125236985999996
ACH-000980,-0.0587081769769
ACH-000984,-0.22846827271899997
ACH-000986,-0.038658056482
ACH-000988,-0.183399775547
ACH-000993,-0.05292869649569999
ACH-000994,-0.268854118793
ACH-000996,-0.33402373762800003
ACH-001001,-0.119827165811
ACH-001020,-0.08938587122860002
ACH-001028,-0.19425139144099998
ACH-001031,-0.0312858254939
ACH-001038,-0.06777327271700001
ACH-001048,0.0316631910559
ACH-001050,-0.08874875450539998
ACH-001053,-0.0984611697693
ACH-001054,-0.00194911809392
ACH-001061,-0.0939919455615
ACH-001067,0.0182639083762
ACH-001075,-0.12633284772199999
ACH-001096,-0.23343222464699998
ACH-001128,-0.0572653121184
ACH-001134,-0.08663755729839999
ACH-001151,-0.164461427145
ACH-001163,-0.08150995622280001
ACH-001164,0.152622554792
ACH-001173,-0.039573312018
ACH-001183,-0.0559063396379
ACH-001184,-0.0203008226096
ACH-001190,-0.045760079310800006
ACH-001192,-0.0815324923456
ACH-001193,0.18462372927499998
ACH-001196,-0.101058010175
ACH-001197,0.152950884743
ACH-001205,-0.24355358077
ACH-001211,-0.307156367239
ACH-001212,0.103554164538
ACH-001228,0.0445129675267
ACH-001232,-0.017952609065400003
ACH-001239,-0.310043450742
ACH-001274,-0.222477585585
ACH-001275,-0.10380208686
ACH-001277,-0.0296455934607
ACH-001278,-0.192677549967
ACH-001280,-0.152237421056
ACH-001283,0.0294954404354
ACH-001289,-0.159879662468
ACH-001295,-0.300440243566
ACH-001300,-0.06932765953039999
ACH-001301,-0.20885691274999998
ACH-001302,-0.25509272867
ACH-001303,-0.31024996564199997
ACH-001306,-0.14075175624199998
ACH-001318,-0.11392910273
ACH-001322,-0.31420492509500003
ACH-001328,0.04561767667169999
ACH-001332,0.37916424055200004
ACH-001333,0.0431233187141
ACH-001336,0.0656826040185
ACH-001340,-0.07743001757460001
ACH-001346,-0.0877170509526
ACH-001353,0.00567144449723
ACH-001354,0.09532838591010001
ACH-001367,-0.048831397277800004
ACH-001368,-0.131448681347
ACH-001374,-0.31237933019499997
ACH-001375,-0.0701712802925
ACH-001377,-0.084513783895
ACH-001380,-0.0764855946131
ACH-001391,0.0513408048156
ACH-001407,0.0031928748494299995
ACH-001408,0.025556248075200003
ACH-001413,-0.38199725549
ACH-001430,-0.23530647526299997
ACH-001431,-0.310772771628
ACH-001450,-0.128910898583
ACH-001496,0.010663837658299999
ACH-001500,0.000378353955962
ACH-001521,0.13061167754699998
ACH-001523,-0.0169425149534
ACH-001532,-0.287710170977
ACH-001536,-0.0230859006299
ACH-001550,-0.041283498028800006
ACH-001552,0.08493149462639998
ACH-001554,-0.0852295706071
ACH-001645,-0.31705242882
ACH-001654,-0.136944478275
ACH-001715,-0.240822828983
ACH-001735,-0.196645102967
ACH-001736,-0.115483708092
ACH-001737,0.425853172998
ACH-001740,-0.0246528301785
ACH-001745,-0.285597570787
ACH-001750,0.049745249715300005
ACH-001765,-0.000526656445082
ACH-001956,-0.0248008493047
ACH-001957,-0.07859298041469999
