,GTF3C2 (2976)
ACH-000004,-0.553515539756
ACH-000007,-0.856799480986
ACH-000009,-0.524430230921
ACH-000011,-0.7039991628290001
ACH-000012,-0.625086399117
ACH-000013,-0.6949625670209999
ACH-000014,-0.6482170114060001
ACH-000015,-0.66658044749
ACH-000017,-0.584312957592
ACH-000018,-0.475057478614
ACH-000019,-0.45048022749300004
ACH-000021,-0.633102289595
ACH-000022,-0.675283994073
ACH-000025,-0.551170837106
ACH-000028,-0.441770269926
ACH-000030,-0.660995183869
ACH-000035,-0.768804719678
ACH-000036,-0.646300616497
ACH-000037,-0.86452382573
ACH-000039,-0.8763410745260001
ACH-000040,-0.415697710542
ACH-000041,-0.73678819174
ACH-000042,-0.8014708621879999
ACH-000045,-0.819862685316
ACH-000047,-0.52160497017
ACH-000052,-0.50505138431
ACH-000053,-0.48063065797399995
ACH-000054,-0.8853354616519999
ACH-000055,-0.623448286586
ACH-000060,-0.6650711541
ACH-000067,-0.565483526354
ACH-000070,-0.760843220237
ACH-000075,-0.47568922405
ACH-000078,-0.580863003154
ACH-000082,-0.73423985166
ACH-000085,-0.659707967541
ACH-000086,-0.624506167962
ACH-000087,-0.44938484322899996
ACH-000092,-0.8535594474729999
ACH-000095,-0.733155620495
ACH-000097,-0.535534746896
ACH-000098,-0.8816850950640001
ACH-000099,-0.690142556151
ACH-000108,-0.613565113943
ACH-000113,-0.762462622468
ACH-000115,-0.44064617623400004
ACH-000116,-0.667217504918
ACH-000118,-0.5882281301510001
ACH-000120,-0.545586289535
ACH-000123,-0.771984735379
ACH-000127,-0.657393176939
ACH-000128,-0.6337854212340001
ACH-000132,-0.999291738689
ACH-000133,-0.638781302331
ACH-000137,-0.93011387335
ACH-000138,-0.612333704697
ACH-000142,-0.427812047676
ACH-000143,-0.56982554692
ACH-000146,-0.566311927421
ACH-000148,-0.748748981972
ACH-000150,-0.773329076589
ACH-000152,-0.770635104517
ACH-000153,-0.585143362976
ACH-000159,-0.612660541433
ACH-000160,-0.5033260606750001
ACH-000163,-0.529092543432
ACH-000167,-0.5795511206530001
ACH-000168,-0.9382869405519999
ACH-000169,-0.57409661965
ACH-000178,-0.664092176645
ACH-000182,-0.665961305379
ACH-000183,-0.640387465087
ACH-000188,-0.59538041052
ACH-000189,-0.24490986237
ACH-000190,-0.281351441921
ACH-000198,-0.7374597889290001
ACH-000204,-0.42372214597499996
ACH-000206,-0.646980142817
ACH-000207,-0.24879090134399998
ACH-000211,-0.601776607256
ACH-000215,-0.600824230491
ACH-000221,-0.692568614459
ACH-000222,-0.71724512356
ACH-000223,-0.741976926802
ACH-000226,-0.452061094668
ACH-000227,-0.736418516685
ACH-000228,-0.7643006796840001
ACH-000231,-0.704899679508
ACH-000232,-0.6945158641689999
ACH-000233,-0.66684020889
ACH-000234,-0.892606432649
ACH-000235,-0.6745129647079999
ACH-000237,-0.553689899832
ACH-000238,-0.591597069591
ACH-000243,-0.6743874095669999
ACH-000244,-0.719705254848
ACH-000246,-0.660410198173
ACH-000248,-0.421282028575
ACH-000250,-0.7206412816750001
ACH-000251,-0.669021185788
ACH-000253,-0.738762669965
ACH-000255,-0.35820647582099996
ACH-000256,-0.612609653917
ACH-000257,-0.846421086997
ACH-000258,-0.75997744389
ACH-000259,-0.621183459005
ACH-000260,-0.508348167963
ACH-000261,-0.9057251758079999
ACH-000262,-0.591840033478
ACH-000263,-0.8194717016840001
ACH-000264,-0.8180769930239999
ACH-000265,-0.5153382036249999
ACH-000266,-0.6756198929620001
ACH-000272,-0.864639674404
ACH-000273,-0.653163944781
ACH-000274,-1.01729265269
ACH-000277,-0.752503663962
ACH-000278,-0.385185258799
