,TIMMDC1 (51300)
ACH-000004,-0.20873062069
ACH-000007,-0.479112343899
ACH-000009,-0.218603931428
ACH-000011,-0.114563688498
ACH-000012,-0.266973032716
ACH-000013,-0.351036651119
ACH-000014,-0.298139997418
ACH-000015,-0.313253867906
ACH-000017,-0.20805434795699998
ACH-000018,-0.254359691723
ACH-000019,-1.08822502681
ACH-000021,-0.413328620406
ACH-000022,-0.0831951180817
ACH-000025,-0.36796674257600004
ACH-000028,-0.725809434298
ACH-000030,-0.215514363224
ACH-000035,-0.316327899943
ACH-000036,0.016906714871399997
ACH-000037,-0.191997572311
ACH-000039,-0.157408959269
ACH-000040,-0.06434534873169999
ACH-000041,-0.30475855909899996
ACH-000042,-0.11736972537999998
ACH-000045,-0.45952429368299996
ACH-000047,-0.7466860909630001
ACH-000052,-0.222529979732
ACH-000053,-0.254823115818
ACH-000054,-0.372903401034
ACH-000055,-0.36279550767499996
ACH-000060,-0.32647654263799997
ACH-000067,-0.301993116409
ACH-000070,-0.18388825484700003
ACH-000075,-0.170042317036
ACH-000078,-0.328526435877
ACH-000082,-0.326325988625
ACH-000085,-0.204933693968
ACH-000086,-0.294892905277
ACH-000087,-0.291829525514
ACH-000092,-0.194510548385
ACH-000095,-0.110171085822
ACH-000097,-0.296845987967
ACH-000098,-0.038045399505300004
ACH-000099,-0.276709158655
ACH-000108,-0.12320506335100001
ACH-000113,-0.44705239405
ACH-000115,0.0674862776344
ACH-000116,-0.237168744558
ACH-000118,-0.671056537174
ACH-000120,-0.272336609987
ACH-000123,-0.34176820414399994
ACH-000127,-0.360379989539
ACH-000128,-0.683901657147
ACH-000132,-0.400264757
ACH-000133,-0.0690839942433
ACH-000137,-0.0966663342727
ACH-000138,-0.49605413340300003
ACH-000142,-0.19817440472199999
ACH-000143,-0.28546404486
ACH-000146,-0.057622016553800004
ACH-000148,-0.32109947477699996
ACH-000150,-0.19898367677200002
ACH-000152,-0.24547265587499997
ACH-000153,-0.596102664793
ACH-000159,-0.509089508026
ACH-000160,-0.658432516419
ACH-000163,-0.301306797165
ACH-000167,-0.210208405973
ACH-000168,0.011646645680799999
ACH-000169,-0.38267708657399996
ACH-000178,-0.141625846098
ACH-000182,-0.889494972935
ACH-000183,-0.347926175831
ACH-000188,-0.154169465762
ACH-000189,-0.29867488178
ACH-000190,-0.393288210864
ACH-000198,-0.429832728186
ACH-000204,-0.505066294337
ACH-000206,-0.251704957881
ACH-000207,-0.339493904332
ACH-000211,-0.27489483233199996
ACH-000215,-0.201591857304
ACH-000221,-0.7968854083269999
ACH-000222,-0.659706401234
ACH-000223,-0.278054482836
ACH-000226,-0.121622161137
ACH-000227,0.17095446298099998
ACH-000228,-0.346370567812
ACH-000231,-0.120026122
ACH-000232,-0.263913331039
ACH-000233,-0.409132759889
ACH-000234,-0.234554162364
ACH-000235,-0.302652204135
ACH-000237,0.0287061984465
ACH-000238,-0.153312793714
ACH-000243,-0.268767860401
ACH-000244,-0.201323658935
ACH-000246,-0.567472335566
ACH-000248,-0.45420152433
ACH-000250,-0.10193535576400001
ACH-000251,-0.205568889746
ACH-000253,-0.119677578147
ACH-000255,-0.22967085054900002
ACH-000256,0.0814167100197
ACH-000257,-0.169464666468
ACH-000258,0.0124779426256
ACH-000259,-0.35358097523299997
ACH-000260,-0.145227141217
ACH-000261,-0.246994508933
ACH-000262,-0.409739936307
ACH-000263,-0.34167132464
ACH-000264,-0.280362191631
ACH-000265,-0.535283026128
ACH-000266,-0.240669229719
ACH-000272,-0.44813067564900005
ACH-000273,-0.113588265178
ACH-000274,-0.383535475673
ACH-000277,-0.8752637949429999
ACH-000278,-0.192941902621
ACH-000279,-0.332797478066
ACH-000280,-0.329672876143
ACH-000281,-0.186251320804
ACH-000288,-0.24048451307500002
ACH-000291,-0.275315664676
ACH-000293,-0.381258979381
ACH-000294,0.284552173884
ACH-000295,-0.488895745085
ACH-000296,-0.06886805764939999
ACH-000302,-0.510807389058
ACH-000304,-0.8528990692470001
ACH-000307,-0.187585677065
ACH-000308,-0.311753572535
ACH-000310,-0.0237027015369
ACH-000311,-0.251092812139
ACH-000312,-0.436989681386
ACH-000315,0.309330106722
ACH-000316,-0.290124516406
ACH-000317,-0.515137184408
ACH-000318,-0.174447985159
ACH-000319,-0.321911122523
ACH-000320,-0.385224391713
ACH-000322,-0.576209789974
ACH-000323,-0.5763882954249999
ACH-000324,0.060240437874600004
ACH-000329,-0.664135876944
ACH-000330,-0.353964752941
ACH-000331,-0.164215410052
ACH-000332,-0.030619939838900004
ACH-000334,0.020216612125599998
ACH-000335,-0.477119074361
ACH-000336,-0.49095944498000005
ACH-000337,-0.135246159265
ACH-000339,-0.35150023453400003
ACH-000341,-0.431573552938
ACH-000348,-0.298096996994
ACH-000350,-0.464177078737
ACH-000352,-0.492225954046
ACH-000356,-0.337250042689
ACH-000361,-0.235464668442
ACH-000362,-0.330802462974
ACH-000363,-0.31240996453000003
ACH-000364,-0.7466714845260001
ACH-000365,-0.31569735276
ACH-000366,-0.0634151729696
ACH-000368,-0.200752426292
ACH-000374,-0.315719568219
ACH-000375,-0.44849852914899996
ACH-000376,-0.498966667492
ACH-000381,-0.30506225407299997
ACH-000383,-0.371295187363
ACH-000387,-0.0114486455675
ACH-000389,-0.0425576038088
ACH-000390,-0.396954839486
ACH-000393,-0.221804484609
ACH-000395,-0.348957953109
ACH-000397,-0.17251424564399997
ACH-000401,0.00028514740097
ACH-000402,-0.09347412446860001
ACH-000403,-0.266436090036
ACH-000404,-0.239874126145
ACH-000406,-0.509534475828
ACH-000407,-0.246187783404
ACH-000408,-0.4867683636399999
ACH-000410,-0.295294096168
ACH-000411,-0.152646462017
ACH-000414,-0.347530002436
ACH-000415,-0.19533375598299998
ACH-000416,-0.216859102219
ACH-000420,-0.331419129815
ACH-000421,-0.21623375427900002
ACH-000424,-0.376134504173
ACH-000425,-0.260499691041
ACH-000426,-0.490701590339
ACH-000427,-0.471826335872
ACH-000433,-0.011537897411799999
ACH-000436,0.015505000464200001
ACH-000444,-0.332224623859
ACH-000445,0.209604178333
ACH-000448,-0.23445617388599999
ACH-000450,-0.545592513709
ACH-000452,-0.305446466003
ACH-000454,-0.574404338874
ACH-000458,0.0399360180345
ACH-000459,-0.9818025545799999
ACH-000460,-0.18372481387200001
ACH-000461,-0.635517384853
ACH-000463,-0.073073636158
ACH-000464,-0.09417177167469999
ACH-000466,-0.158166286111
ACH-000467,-0.568099051177
ACH-000468,-0.200269576783
ACH-000469,-0.37723153539000004
ACH-000470,-0.10544813757799999
ACH-000471,-0.12822756263
ACH-000472,-0.34159460883299997
ACH-000473,-0.306083887617
ACH-000475,-0.44944786178999996
ACH-000476,-0.645965116634
ACH-000477,-0.161625584546
ACH-000480,-0.314808504714
ACH-000481,-0.338709130348
ACH-000483,-0.488091283892
ACH-000484,-0.15962923296700002
ACH-000485,-0.014518687144899999
ACH-000486,-0.324482580407
ACH-000487,-0.38324574187399996
ACH-000488,-0.608556184595
ACH-000490,-0.335696542239
ACH-000491,-0.537019013065
ACH-000495,-0.24327281298300002
ACH-000496,-0.27921448425
ACH-000499,-0.647218955786
ACH-000500,-0.268623712123
ACH-000502,-0.119232832289
ACH-000503,-0.311622300389
ACH-000505,-0.291318425531
ACH-000507,-0.415621086501
ACH-000510,-0.116515282052
ACH-000511,-0.0143230154901
ACH-000512,-0.41423095258599996
ACH-000516,-0.20242762268300002
ACH-000517,-0.193810069876
ACH-000518,-0.058754966999000006
ACH-000520,-0.0815209479117
ACH-000521,-0.341846569153
ACH-000522,-0.337462881167
ACH-000524,-0.14004325073499999
ACH-000527,-0.17449458911
ACH-000528,-0.607081391578
ACH-000537,-0.466625067303
ACH-000541,-0.179682906418
ACH-000542,-0.215870550185
ACH-000544,-0.331391328931
ACH-000545,-0.204556682508
ACH-000547,-0.951274797152
ACH-000548,-0.312918331671
ACH-000549,-0.625836974735
ACH-000550,-0.124716037955
ACH-000552,-0.354336457878
ACH-000556,-0.430739075479
ACH-000557,-0.329889222649
ACH-000570,-0.361427083443
ACH-000571,-0.28411509314
ACH-000573,-0.327930825416
ACH-000576,-0.11570356468599999
ACH-000580,-0.319522803789
ACH-000584,-0.232840560808
ACH-000585,-0.20421658279899998
ACH-000588,-0.166867171085
ACH-000589,-0.844453973308
ACH-000591,-0.261624973868
ACH-000593,-0.517999086922
ACH-000600,-0.39388973253200005
ACH-000601,-0.22546435706
ACH-000604,-0.349388566637
ACH-000605,-0.18326141620099998
ACH-000606,-0.21965567501400002
ACH-000608,-0.255271388878
ACH-000614,-0.559638552282
ACH-000616,-0.12856064003599998
ACH-000618,-1.0060812586799999
ACH-000619,-0.347723582772
ACH-000620,-0.624047317861
ACH-000621,-0.248304769684
ACH-000622,-0.291075449895
ACH-000623,-0.0882267562858
ACH-000624,-0.0643927417053
ACH-000627,-0.0739685450753
ACH-000630,-0.293622254066
ACH-000632,-0.262793776351
ACH-000633,-0.871803290032
ACH-000637,-0.49799331179899997
ACH-000638,-0.32142949836999996
ACH-000646,-0.522453532729
ACH-000647,-0.377880101854
ACH-000648,-0.282254900904
