,ECHS1 (1892)
ACH-000004,0.23747932195399998
ACH-000007,0.055838100947199994
ACH-000009,0.114183098874
ACH-000011,0.258577307057
ACH-000012,0.045991190657000004
ACH-000013,0.11036789138599999
ACH-000014,0.13317961127
ACH-000015,0.102382009015
ACH-000017,0.0356116666214
ACH-000018,0.11170665944
ACH-000019,0.20330628288600003
ACH-000021,0.09301263829230001
ACH-000022,0.163608643
ACH-000025,0.132848141989
ACH-000028,-0.148034797647
ACH-000030,0.162363572988
ACH-000035,-0.006735012564159999
ACH-000036,0.143578287474
ACH-000037,-0.159462036181
ACH-000039,0.057335183269100004
ACH-000040,0.19000228129900001
ACH-000041,-0.09157663302480001
ACH-000042,-0.051919540400099995
ACH-000045,0.0956933386428
ACH-000047,0.334831378845
ACH-000052,0.240723980696
ACH-000053,0.0800008691794
ACH-000054,0.0745007634711
ACH-000055,-0.163370401314
ACH-000060,0.0387166795034
ACH-000067,0.020743115691400003
ACH-000070,0.23590630650699998
ACH-000075,0.138481191652
ACH-000078,-0.155825781416
ACH-000082,0.196935102211
ACH-000085,0.0789020601606
ACH-000086,-0.07226322845260001
ACH-000087,-0.0107842568289
ACH-000092,0.21254226969599999
ACH-000095,0.0128653712136
ACH-000097,0.127125457916
ACH-000098,0.0795397818715
ACH-000099,0.0767822393227
ACH-000108,-0.0135938286467
ACH-000113,-0.19827239422100001
ACH-000115,0.170631972933
ACH-000116,0.0508554070397
ACH-000118,-0.0029048266958600004
ACH-000120,0.1303436615
ACH-000123,0.116774648837
ACH-000127,0.139382500007
ACH-000128,-0.0122955906939
ACH-000132,-0.026127318059200003
ACH-000133,0.049475625077400005
ACH-000137,0.311926886124
ACH-000138,-0.0794362821651
ACH-000142,0.186352066992
ACH-000143,0.284892834062
ACH-000146,0.103000208118
ACH-000148,-0.24427729071499998
ACH-000150,-0.188338924306
ACH-000152,0.18110274783
ACH-000153,0.026671444383799998
ACH-000159,0.0704530744508
ACH-000160,-0.0959707768633
ACH-000163,0.182137729842
ACH-000167,0.09051135222560001
ACH-000168,0.169403418604
ACH-000169,-0.041789884560599996
ACH-000178,0.204639312122
ACH-000182,0.135990176537
ACH-000183,-0.042343182075899995
ACH-000188,0.0408956667381
ACH-000189,0.0265975896268
ACH-000190,0.0587999122413
ACH-000198,0.0844783961234
ACH-000204,0.165883270157
ACH-000206,0.19052800559799998
ACH-000207,-0.0633900258761
ACH-000211,0.171567891216
ACH-000215,0.267827332664
ACH-000221,-0.684999660722
ACH-000222,-0.0185612354657
ACH-000223,0.174917655262
ACH-000226,0.106257176283
ACH-000227,0.00984502346192
ACH-000228,0.114731383107
ACH-000231,-0.0227640685016
ACH-000232,-0.32088131077
ACH-000233,0.18703446487199998
ACH-000234,-0.048565315105099996
ACH-000235,0.023264208757799998
ACH-000237,0.0114361588585
ACH-000238,0.0177050543592
ACH-000243,0.12136118486099999
ACH-000244,0.24084001380199999
ACH-000246,0.0932861636369
ACH-000248,0.124171440011
ACH-000250,0.205504827865
ACH-000251,0.261358776667
ACH-000253,0.00231837168783
ACH-000255,0.032774394662
ACH-000256,0.137485405429
ACH-000257,-0.0784876729903
ACH-000258,0.248721270807
ACH-000259,0.175900843064
ACH-000260,0.194146031153
ACH-000261,-0.0345017359487
ACH-000262,0.0795114899776
ACH-000263,0.127116808244
ACH-000264,0.137321584461
ACH-000265,-0.012712730256299999
ACH-000266,-0.0248609504821
ACH-000272,0.006321189242479999
ACH-000273,0.071411897921
ACH-000274,0.171908147527
ACH-000277,-0.056806397652000004
ACH-000278,-0.059499849440599994
ACH-000279,-0.024734499687200002
ACH-000280,-0.08506145728869999
ACH-000281,-0.285609721722
ACH-000288,-0.017674962198299997
ACH-000291,0.0967777554696
ACH-000293,0.32851659969999997
ACH-000294,-0.105805493731
ACH-000295,-0.175422824389
ACH-000296,-0.271083284252
ACH-000302,0.121589595347
ACH-000304,0.22737850359499998
ACH-000307,0.184614084454
ACH-000308,0.009302692284639999
ACH-000310,-0.0575361312572
ACH-000311,0.08274278657869999
ACH-000312,-0.112961885952
ACH-000315,-0.0569728224225
ACH-000316,0.10306220732999999
ACH-000317,0.0156197027321
ACH-000318,0.189286361686
ACH-000319,-0.520838438935
ACH-000320,-0.312080024815
ACH-000322,0.04497591645409999
