,MNDA (4332)
ACH-000004,0.204492658745
ACH-000007,0.0450902926028
ACH-000009,0.00829100524141
ACH-000011,0.243219516698
ACH-000012,0.0737613990781
ACH-000013,0.0616521766345
ACH-000014,0.235392731818
ACH-000015,0.005735936503409999
ACH-000017,0.06848770212790001
ACH-000018,-0.0761426693245
ACH-000019,-0.164191393915
ACH-000021,0.199103308482
ACH-000022,0.0209337757879
ACH-000025,-0.0501216406903
ACH-000028,0.0515336604435
ACH-000030,0.204480142804
ACH-000035,0.019440671256599998
ACH-000036,0.136613148259
ACH-000037,0.277676232186
ACH-000039,-0.07366897163210001
ACH-000040,0.133993012283
ACH-000041,0.0604065246524
ACH-000042,0.21500108975200002
ACH-000045,0.0630857828974
ACH-000047,0.038550444027199995
ACH-000052,-0.00219669891669
ACH-000053,0.165643774848
ACH-000054,-0.0175153969667
ACH-000055,0.18229836236299998
ACH-000060,0.056240461656599995
ACH-000067,0.165613242721
ACH-000070,0.138189714089
ACH-000075,0.158304793508
ACH-000078,0.0984082745565
ACH-000082,0.0520370414118
ACH-000085,0.171597553792
ACH-000086,-0.11514258776399999
ACH-000087,0.20093020454799998
ACH-000092,0.15582060375999998
ACH-000095,0.17839712240699998
ACH-000097,0.17384084434799998
ACH-000098,0.05262521721749999
ACH-000099,0.170663192843
ACH-000108,0.169998682361
ACH-000113,0.05760644694519999
ACH-000115,0.0975755168076
ACH-000116,0.052950910011300006
ACH-000118,0.166457255651
ACH-000120,0.110489568379
ACH-000123,0.12117805691500001
ACH-000127,0.08317190632419999
ACH-000128,0.273108057221
ACH-000132,0.054124408029399995
ACH-000133,0.014204821096299999
ACH-000137,0.523450114573
ACH-000138,0.20346566849800002
ACH-000142,-0.00796428898825
ACH-000143,-0.017585068839599996
ACH-000146,0.146624013454
ACH-000148,0.0604837907991
ACH-000150,-0.0059476948950399995
ACH-000152,0.186717448012
ACH-000153,0.034189811396400004
ACH-000159,0.0167375495246
ACH-000160,0.138772478956
ACH-000163,0.05759736933180001
ACH-000167,0.039094445362800004
ACH-000168,0.16411623202700001
ACH-000169,0.00996623921836
ACH-000178,0.13430973815799999
ACH-000182,-0.0408359176602
ACH-000183,0.0729016731179
ACH-000188,0.06128779864
ACH-000189,-0.12471956097300001
ACH-000190,0.0780175285207
ACH-000198,0.144145703274
ACH-000204,-0.26375027413400004
ACH-000206,0.24751722115400002
ACH-000207,0.0555124628785
