,MYADM (91663)
ACH-000258,0.014404606111000001
ACH-000259,-0.14970849814099998
ACH-000260,0.0395521904215
ACH-000261,-0.12325472189400001
ACH-000262,-0.209796580257
ACH-000263,-0.0432681984138
ACH-000264,-0.0487374771748
ACH-000265,-0.0649643902007
ACH-000266,-0.200930798973
ACH-000272,-0.09786776869729999
ACH-000273,-0.09429563886389998
ACH-000274,-0.138961502831
ACH-000277,0.00597317334703
ACH-000278,-0.0591177010035
ACH-000279,0.0369425684022
ACH-000280,-0.0779784386708
ACH-000281,-0.18591254123599998
ACH-000288,-0.08411621425100001
ACH-000291,-0.182090375301
ACH-000293,-0.430914681627
ACH-000294,-0.118872412185
ACH-000295,-0.48395675683399997
ACH-000296,-0.010058114235999999
ACH-000302,-0.39746892890600005
ACH-000304,-0.327304106922
ACH-000307,-0.153211070062
ACH-000308,-0.20698366722300002
ACH-000310,0.13093410217
ACH-000311,-0.21705380116300002
ACH-000312,-0.030591864939900005
ACH-000315,-0.240014843569
ACH-000316,-0.21838950581900002
ACH-000317,-0.117289299974
ACH-000318,-0.250162807029
ACH-000319,-0.217012809838
ACH-000320,-0.239982992623
ACH-000322,0.0238884668615
ACH-000323,-0.261066727512
ACH-000324,-0.230868325595
ACH-000329,-0.159132556891
ACH-000330,-0.13436442295999998
ACH-000331,-0.325966152781
ACH-000332,-0.20204628638900002
ACH-000334,-0.14386024366900002
ACH-000335,-0.223438064846
ACH-000336,0.00895972287259
ACH-000337,-0.149774320976
ACH-000339,-0.18969861707199998
ACH-000341,-0.39453935036
ACH-000348,-0.193250475037
ACH-000350,-0.0886994609323
ACH-000352,-0.20128149173700002
ACH-000356,0.15237019017
ACH-000361,-0.25870025448
ACH-000362,-0.133863885428
ACH-000363,-0.159196184093
ACH-000364,-0.0705566411935
ACH-000365,-0.0385332398841
ACH-000366,-0.00997433936567
ACH-000368,-0.49184954771899997
ACH-000374,0.0248975528008
ACH-000375,-0.36641998469000003
ACH-000376,-0.346946042305
ACH-000381,-0.12142306013800001
ACH-000383,-0.0909738603471
ACH-000387,-0.196964557456
ACH-000389,-0.11573641171099999
ACH-000390,-0.0522705803746
ACH-000393,-0.324793264416
ACH-000395,-0.190838852177
ACH-000397,-0.30471920998700003
ACH-000401,-0.208491973572
ACH-000402,-0.18935736044399998
ACH-000403,-0.0172546134949
ACH-000404,-0.10542724243999999
ACH-000406,-0.05704069646459999
ACH-000407,-0.16313131091900002
ACH-000408,-0.158863315557
ACH-000410,-0.300217791963
ACH-000411,-0.296976612672
ACH-000414,-0.270955379266
ACH-000415,0.0143178958906
ACH-000416,-0.17405134482299997
ACH-000420,-0.066071187616
ACH-000421,-0.219828912543
ACH-000424,-0.0603787060334
ACH-000425,-0.141352656255
ACH-000426,-0.36237302280100003
ACH-000427,-0.272440111634
ACH-000433,-0.15262965230699999
ACH-000436,-0.0156704409807
ACH-000444,-0.124344422885
ACH-000445,0.027507897526700003
ACH-000448,-0.0970563196246
ACH-000450,-0.11030283367999999
ACH-000452,-0.14334464634400002
ACH-000454,-0.258071641909
ACH-000458,-0.0681433253936
ACH-000459,0.138083660238
ACH-000460,-0.0630054853343
ACH-000461,-0.104893039371
ACH-000463,-0.0976053608657
ACH-000464,-0.425857186122
ACH-000466,-0.289977835932
ACH-000467,-0.00409731749054
ACH-000468,-0.178986241585
ACH-000469,0.00120271457032
ACH-000470,-0.17195128377799998
ACH-000471,-0.54714986674
ACH-000472,-0.197338576959
ACH-000473,-0.192769702329
ACH-000475,-0.142236689506
ACH-000476,-0.105962544669
ACH-000477,-0.237501277599
ACH-000480,-0.250522298152
ACH-000481,-0.23605678641
ACH-000483,-0.160009065732
ACH-000484,-0.103233550573
ACH-000485,-0.200646315801
ACH-000486,-0.0531607262962
ACH-000487,-0.0430945173964
ACH-000488,-0.20897297138300003
ACH-000490,-0.244185834857
ACH-000491,-0.150030963589
ACH-000495,0.0644203902779
ACH-000496,-0.325739034905
ACH-000499,-0.29605143806699996
ACH-000500,0.0397337199738
ACH-000502,-0.06866965884
ACH-000503,0.166377169577
ACH-000505,-0.159267469148
ACH-000507,0.006362143900390001
ACH-000510,-0.155529683475
ACH-000511,-0.274178594269
ACH-000512,-0.309792365007
ACH-000516,-0.255375456223
ACH-000517,-0.130302003068
ACH-000518,-0.189052214
ACH-000520,-0.314911499733
ACH-000521,-0.165312642434
ACH-000522,0.008645193673889998
ACH-000524,-0.246614195317
ACH-000527,-0.355463069889
ACH-000528,-0.07063691703700001
ACH-000537,-0.117206446865
ACH-000541,-0.37308327192
ACH-000542,-0.0814015528251
ACH-000544,-0.296437982302
ACH-000545,-0.07239774978380001
ACH-000547,-0.447573664428
ACH-000548,-0.157883429338
ACH-000549,-0.209436038876
ACH-000550,-0.0613383963091
ACH-000552,-0.10544976142899999
ACH-000556,-0.14307340616699998
ACH-000557,0.026149349945799996
ACH-000570,0.09796735035430001
ACH-000571,-0.227186236332
ACH-000573,-0.16336511888699998
ACH-000576,-0.204474757268
ACH-000580,-0.026279295289
ACH-000584,-0.108197698875
ACH-000585,-0.193065633025
ACH-000588,0.14335335268
ACH-000589,-0.163994053789
ACH-000591,-0.133700852009
ACH-000593,-0.19414793865600002
ACH-000600,-0.125284206778
ACH-000601,-0.143259491696
ACH-000604,-0.0706451457858
ACH-000605,-0.18587232056400002
ACH-000606,-0.08081286850569999
ACH-000608,-0.144619988276
ACH-000614,0.061852752030699995
ACH-000616,0.00958236484012
ACH-000618,-0.0238925460855
ACH-000619,0.039269372749999996
ACH-000620,-0.428566511435
ACH-000621,-0.192329190085
ACH-000622,-0.29273023649700003
ACH-000623,-0.246309685239
ACH-000624,-0.11124878459000001
ACH-000627,-0.010386178611799999
ACH-000630,-0.136911820273
ACH-000632,-0.210583233669
ACH-000633,-0.20445076697999998
ACH-000637,-0.229535750284
ACH-000638,-0.0735985792233
ACH-000646,-0.546718481238
ACH-000647,-0.22471386367899998
ACH-000648,-0.042580075625200005
ACH-000649,-0.142376220981
ACH-000651,-0.09969355048360001
ACH-000652,-0.346914578367
ACH-000653,-0.163873286472
ACH-000657,-0.18037152149799998
ACH-000658,-0.151256816136
ACH-000661,-0.0798056434102
ACH-000662,-0.0594307700421
ACH-000663,-0.17948248026
ACH-000665,-0.06956503056180001
ACH-000671,-0.0560322534418
ACH-000673,-0.151117400785
ACH-000676,-0.0141888736619
ACH-000677,-0.164477085752
ACH-000681,-0.165325320075
ACH-000682,-0.0268828036919
ACH-000683,-0.09850992817260001
ACH-000684,-0.156179852747
ACH-000688,-0.09780025716919999
ACH-000693,-0.07617381800010001
ACH-000694,-0.317106937876
ACH-000695,-0.29213590273400003
ACH-000696,-0.102306664712
ACH-000697,-0.212034620426
ACH-000699,-0.0187568162841
ACH-000701,-0.307017192852
ACH-000706,-0.181579175029
ACH-000711,-0.192986593823
ACH-000713,0.074029915643
ACH-000714,-0.218186410635
ACH-000718,-0.19933804412
ACH-000720,-0.136784458238
ACH-000721,-0.023780337474700004
ACH-000724,0.08560757740160002
ACH-000725,-0.0655691022596
ACH-000732,-0.0723969620794
ACH-000734,-0.250765277416
ACH-000735,-0.12096439617900001
ACH-000736,-0.0848442010816
ACH-000738,-0.0850890282618
ACH-000746,-0.182785242053
ACH-000747,-0.0474950306895
ACH-000748,-0.115455031651
ACH-000753,-0.015297369333299999
ACH-000756,-0.22443827296399999
ACH-000757,-0.305348815951
ACH-000758,0.008617264499809998
ACH-000760,-0.0854522470892
ACH-000763,-0.09420305597880001
ACH-000764,-0.268220660763
ACH-000765,-0.0746904407527
ACH-000766,-0.066499668735
ACH-000767,-0.19053959652
ACH-000768,-0.259723192112
ACH-000769,-0.141506556389
ACH-000770,0.0032667444374800004
ACH-000771,0.0164203437677
ACH-000773,-0.0521836980681
ACH-000776,-0.281473314312
ACH-000777,-0.130926673944
ACH-000778,0.026564360181299998
ACH-000781,-0.248885512117
ACH-000782,-0.224548433328
ACH-000783,-0.281874009756
ACH-000784,-0.14044821279300002
ACH-000785,-0.234930066677
ACH-000787,-0.344076742553
ACH-000788,-0.113850117699
ACH-000791,-0.06594488167530001
ACH-000792,-0.193689141207
ACH-000794,-0.117648834046
ACH-000796,-0.15383703688
ACH-000799,-0.19183060145
ACH-000800,0.175406119335
ACH-000802,-0.011877434839299999
ACH-000804,-0.10996659425899999
ACH-000805,0.0745876038473
ACH-000809,-0.08407784314889999
ACH-000810,-0.143211061374
ACH-000811,-0.16726345527
ACH-000817,-0.15070202349
ACH-000819,-0.34714554185400004
ACH-000820,0.0372655295064
ACH-000821,-0.27598032045000004
ACH-000822,-0.394590771409
ACH-000823,-0.251198726002
ACH-000824,-0.443013492829
ACH-000827,-0.247546482312
ACH-000829,0.030308311660099996
ACH-000831,-0.25997804491500004
ACH-000832,0.040453849362800005
ACH-000833,-0.316819461474
ACH-000834,-0.26212543137600003
ACH-000835,-0.192477360055
ACH-000836,-0.258785808494
ACH-000837,-0.235089721405
ACH-000838,-0.139600978228
ACH-000839,0.053553571664300005
ACH-000840,-0.215815909275
ACH-000841,-0.141534277095
ACH-000843,-0.118245760064
ACH-000846,-0.502911382303
ACH-000847,-0.09540961493030001
ACH-000848,-0.13423824384000002
ACH-000849,-0.0576922206893
ACH-000851,-0.022912337317400003
ACH-000855,0.013941962614500002
ACH-000856,-0.289080887508
ACH-000858,-0.273484012338
ACH-000859,-0.0738454682635
ACH-000861,-0.06946541652260001
ACH-000862,-0.0886187284588
ACH-000865,-0.0634666364129
ACH-000866,0.0166177574277
ACH-000867,-0.129198355097
ACH-000869,0.08402339617219999
ACH-000872,-0.175156289095
ACH-000873,-0.0444218011121
ACH-000876,-0.12277965699200001
ACH-000878,-0.591798267367
ACH-000880,-0.343305758349
ACH-000881,-0.20760847781800001
ACH-000882,-0.161929793993
ACH-000884,-0.189197416844
ACH-000885,-0.13693264496500002
ACH-000887,-0.262235332947
ACH-000888,-0.131920541129
ACH-000889,-0.0585955933261
ACH-000890,-0.021581548766799998
ACH-000896,-0.0761072067269
ACH-000898,-0.000536535709359
ACH-000900,-0.16734077893100002
ACH-000901,-0.198620141681
ACH-000905,0.213251159322
ACH-000906,0.0685608563875
ACH-000907,-0.0323548678142
ACH-000910,-0.0610602062727
ACH-000911,-0.185562266202
ACH-000912,-0.137299824456
ACH-000913,0.0131912466139
ACH-000915,-0.185000575305
ACH-000916,-0.317236091107
ACH-000917,-0.0456864680497
ACH-000921,0.000860716323967
ACH-000924,-0.240649613156
ACH-000926,0.09205744302100001
ACH-000928,-0.0695273425587
ACH-000929,-0.268641264181
ACH-000932,-0.028041054865299998
ACH-000935,-0.0958080956343
ACH-000936,-0.173397192512
ACH-000937,-0.0340636095767
ACH-000938,-0.124169833794
ACH-000939,0.0152386691554
ACH-000941,-0.28736507052099997
ACH-000943,-0.0808859579394
ACH-000946,-0.122225261955
ACH-000947,-0.160285785358
ACH-000948,-0.0579099810705
ACH-000950,0.0711063129029
ACH-000953,-0.0675000663043
ACH-000957,-0.232439658435
ACH-000958,0.053650938617900004
ACH-000960,-0.165521782211
ACH-000963,-0.515914097508
ACH-000968,-0.20318064106
ACH-000969,-0.133669643018
ACH-000973,-0.083097687411
ACH-000974,-0.251834355223
ACH-000975,-0.00307893725844
ACH-000976,-0.0637918270429
ACH-000978,0.0392723954282
ACH-000980,-0.212131604852
ACH-000984,-0.143820207633
ACH-000986,0.0163793269442
ACH-000988,-0.0850255974171
ACH-000993,-0.104375783005
ACH-000994,-0.307778266536
ACH-000996,-0.424187560614
ACH-001001,-0.140030703699
ACH-001020,-0.111073894934
ACH-001028,-0.150069532731
ACH-001031,0.0021291676163
ACH-001038,-0.197307327881
ACH-001048,-0.0651096482132
ACH-001050,-0.258108351283
ACH-001053,-0.136727838779
ACH-001054,-0.106065297521
ACH-001061,-0.23771827647500002
ACH-001067,-0.207320331852
ACH-001075,-0.0846710155367
ACH-001096,0.00753102279327
ACH-001128,-0.471765684209
ACH-001134,-0.11619197566299999
ACH-001151,-0.204572338477
ACH-001163,-0.0356251514684
ACH-001164,-0.0778838711123
ACH-001173,-0.041521470650199996
ACH-001183,-0.164945301017
ACH-001184,-0.165964574787
ACH-001190,-0.0612723496268
ACH-001192,-0.303777207403
ACH-001193,-0.345238351808
ACH-001196,-0.254939927663
ACH-001197,-0.07638312865880001
ACH-001205,-0.147305363041
ACH-001211,-0.244121814653
ACH-001212,-0.031183009613799998
ACH-001228,-0.33622525174900003
ACH-001232,-0.0735350212452
ACH-001239,-0.109204750592
ACH-001274,-0.05652779740259999
ACH-001275,-0.130944475726
ACH-001277,-0.35455883107600006
ACH-001278,-0.15286400931500002
ACH-001280,-0.135396103081
ACH-001283,-0.0315518398718
ACH-001289,-0.284169716759
ACH-001295,-0.137993717939
ACH-001300,-0.273177217791
ACH-001301,0.017400482283700003
ACH-001302,-0.399729041115
ACH-001303,-0.45857539749700005
ACH-001306,-0.222305032969
ACH-001318,-0.14724762944599998
ACH-001322,-0.227498497202
ACH-001328,-0.0029504941555199998
ACH-001332,0.0437953455693
ACH-001333,-0.23567714182900001
ACH-001336,-0.0166421491295
ACH-001340,-0.162141771832
ACH-001346,-0.161170923217
ACH-001353,-0.21887242601999998
ACH-001354,0.0750198279532
ACH-001367,-0.045703427051300004
ACH-001368,-0.198847734561
ACH-001374,-0.34994548631
ACH-001375,-0.361993500121
ACH-001377,-0.34006190685000004
ACH-001380,-0.196140460949
ACH-001391,-0.26459387366500003
ACH-001407,-0.23619012619000002
ACH-001408,-0.253471784113
ACH-001413,-0.035913062327
ACH-001430,0.061632800675
ACH-001431,-0.13908041009000002
ACH-001450,0.0788426485229
ACH-001496,-0.0570106690443
ACH-001500,-0.13713544401799999
ACH-001521,0.126691044459
ACH-001523,-0.270825762685
ACH-001532,-0.144326405467
ACH-001536,-0.40469479286300003
ACH-001550,-0.319709576153
ACH-001552,0.0629388421506
ACH-001554,-0.165010883414
ACH-001645,-0.525411932412
ACH-001654,-0.154387365339
ACH-001715,-0.0370209729971
ACH-001735,-0.0628226814828
ACH-001736,0.013188877384899999
ACH-001737,0.36658476934699996
ACH-001740,-0.140833549518
ACH-001745,-0.12054501131300001
ACH-001750,-0.373897267148
ACH-001765,-0.131615496787
ACH-001956,-0.135482397005
ACH-001957,-0.09542123212860001
