,TYROBP (7305)
ACH-000004,-0.09898120733310001
ACH-000007,0.195432643456
ACH-000009,0.118904553762
ACH-000011,0.18798605867100002
ACH-000012,0.144838166036
ACH-000013,-0.036834921308800006
ACH-000014,0.021692971428999997
ACH-000015,-0.00063888576491
ACH-000017,0.0530678611601
ACH-000018,-0.0357347716586
ACH-000019,-0.165783215858
ACH-000021,0.0702233493814
ACH-000022,-0.20956413115400002
ACH-000025,0.175317930208
ACH-000028,0.0797721341344
ACH-000030,-0.00729126279664
ACH-000035,0.0784913703817
ACH-000036,-0.0671070137276
ACH-000037,0.269576348909
ACH-000039,0.325852720471
ACH-000040,0.30818642296300003
ACH-000041,-0.028791811955400003
ACH-000042,0.08627543190209999
ACH-000045,0.16847287682999998
ACH-000047,0.109852983159
ACH-000052,0.151215284887
ACH-000053,0.142221933747
ACH-000054,0.0914374556447
ACH-000055,0.143311508706
ACH-000060,0.100623724845
ACH-000067,0.269112836076
ACH-000070,-0.10701807967499999
ACH-000075,-0.0160851928795
ACH-000078,0.239955172196
ACH-000082,0.203863496692
ACH-000085,0.00785811717708
ACH-000086,-0.121971113671
ACH-000087,-0.0573708010009
ACH-000092,0.050716289298099994
ACH-000095,0.050119580075900005
ACH-000097,0.0130257997266
ACH-000098,0.046428004347
ACH-000099,0.28922540181999995
ACH-000108,0.23501980531599997
ACH-000113,0.148566040905
ACH-000115,0.148106143735
ACH-000116,0.261957502915
ACH-000118,0.0959390017394
ACH-000120,0.222877670315
ACH-000123,0.157770051876
ACH-000127,0.187643662493
ACH-000128,0.125041419105
ACH-000132,0.293467737079
ACH-000133,-0.00450097631975
ACH-000137,-0.12292716328
ACH-000138,0.144610486668
ACH-000142,0.018645619618900003
ACH-000143,0.283496394199
ACH-000146,0.053561475611699993
ACH-000148,0.08557120953950001
ACH-000150,0.0342669412191
ACH-000152,0.117619988933
ACH-000153,-0.168527268067
ACH-000159,0.203322410332
ACH-000160,0.12790774137
ACH-000163,0.0571480951951
ACH-000167,0.311896983171
ACH-000168,0.152160966484
ACH-000169,0.10148104215399999
ACH-000178,0.261734399264
ACH-000182,0.129207193813
ACH-000183,-0.008874014660340001
ACH-000188,-0.015835638459700003
ACH-000189,-0.135701228447
ACH-000190,-0.0784770323407
ACH-000198,0.0443704600098
ACH-000204,-0.249017307791
ACH-000206,0.0449517546392
ACH-000207,-0.0374564390148
ACH-000211,0.178519590486
ACH-000215,0.255880171608
ACH-000221,0.04064123811109999
ACH-000222,0.20816609452799997
ACH-000223,0.22093742871199998
ACH-000226,0.164198341241
ACH-000227,-0.0459058047618
ACH-000228,0.0514130316601
ACH-000231,0.25160694379799997
ACH-000232,0.19755646470600002
ACH-000233,0.112008776788
ACH-000234,0.0934716034856
ACH-000235,0.0751023831943
ACH-000237,0.04804475671519999
ACH-000238,0.236684749482
ACH-000243,0.19555734484099999
ACH-000244,0.104846221271
ACH-000246,0.10629108190400001
ACH-000248,0.240953405121
ACH-000250,0.0382860956828
ACH-000251,0.18484702329999997
ACH-000253,0.0627065978419
ACH-000255,0.0528756417082
ACH-000256,-0.0101444275652
ACH-000257,0.21787686229000003
ACH-000258,0.152312454879
ACH-000259,0.159813553375
ACH-000260,0.0228689186115
ACH-000261,0.531927410943
ACH-000262,-0.11839184728
ACH-000263,0.110585925524
ACH-000264,0.185807904095
ACH-000265,0.121987891267
ACH-000266,0.141339601889
ACH-000272,0.151527878661
ACH-000273,0.106226774432
ACH-000274,-0.00171434338725
ACH-000277,0.30605142475
ACH-000278,0.07577041093610001
ACH-000279,0.125433544019
ACH-000280,0.100983986557
ACH-000281,0.351552440551
ACH-000288,0.210579855313
ACH-000291,0.0092858730614
ACH-000293,0.071253357704
ACH-000294,0.0499740044829
ACH-000295,0.20690355504299998
ACH-000296,0.41087966612300003
ACH-000302,-0.018411433947299997
ACH-000304,0.31606533743299997
ACH-000307,0.503016344536
ACH-000308,0.0758545057365
ACH-000310,0.5687392270939999
ACH-000311,0.290652051831
ACH-000312,0.126966336423
ACH-000315,0.304790475137
ACH-000316,0.0096698285161
ACH-000317,0.00798756200274
ACH-000318,-0.10657207725500001
ACH-000319,0.0115239621102
ACH-000320,0.172095971176
ACH-000322,-0.08629135523749999
ACH-000323,0.0444610588196
ACH-000324,0.11294578039200001
ACH-000329,0.310426297709
ACH-000330,0.07763273714919999
ACH-000331,0.113623715893
ACH-000332,0.137245973813
ACH-000334,0.0501625558386
ACH-000335,0.0154214970199
ACH-000336,0.21932527588000003
ACH-000337,-0.0593830997225
ACH-000339,0.181961118635
ACH-000341,0.0316093441071
ACH-000348,0.183689940471
ACH-000350,0.0873178486572
ACH-000352,0.0970660350674
ACH-000356,0.08462841662380001
ACH-000361,0.0549005604985
ACH-000362,0.033123851555
ACH-000363,0.055614769440599995
ACH-000364,-0.0855988944169
ACH-000365,-0.0176504821344
ACH-000366,-0.043160909499000005
ACH-000368,0.200281687954
ACH-000374,0.353814127988
ACH-000375,0.0841121113514
ACH-000376,0.11026353795
ACH-000381,0.0261654481996
ACH-000383,0.0770427765767
ACH-000387,0.162871254178
ACH-000389,0.172862289604
ACH-000390,0.153976014416
ACH-000393,0.19090338988699998
ACH-000395,0.226220968451
ACH-000397,0.0343260468694
ACH-000401,0.10645320352
ACH-000402,0.0484281628425
ACH-000403,0.0621570438958
ACH-000404,0.231754138952
ACH-000406,0.12677916135
ACH-000407,0.0229711748227
ACH-000408,-0.013324929734200002
ACH-000410,0.16146590189
ACH-000411,0.18308790356899998
ACH-000414,0.171532150193
ACH-000415,0.15998319634000002
ACH-000416,0.137568143232
ACH-000420,-0.07193018330369999
ACH-000421,0.00993572524491
ACH-000424,-0.00556126902088
ACH-000425,0.200623918529
ACH-000426,0.00414847655599
ACH-000427,-0.172635025379
ACH-000433,0.20946573861900003
ACH-000436,0.210846288866
ACH-000444,0.23295491210799998
ACH-000445,0.0623809535713
ACH-000448,0.0385474309102
ACH-000450,0.0803900613876
ACH-000452,0.18667646125300003
ACH-000454,0.10413585095000001
ACH-000458,0.0620112916401
ACH-000459,-0.0411966397074
ACH-000460,0.16571225859400002
ACH-000461,0.228309584444
ACH-000463,-0.0223979432883
ACH-000464,0.084509875799
ACH-000466,0.046622901311800004
ACH-000467,0.25156055057
ACH-000468,0.0418909956571
ACH-000469,0.0807501878048
ACH-000470,0.0398911214354
ACH-000471,0.125549022043
ACH-000472,-0.00513584842218
ACH-000473,-0.09448978608789999
ACH-000475,-0.00164942403771
ACH-000476,0.335199317996
ACH-000477,0.313624524696
ACH-000480,0.0498889145225
ACH-000481,-0.0304606273147
ACH-000483,0.14740771961500002
ACH-000484,-0.194950554562
ACH-000485,0.267171590039
ACH-000486,0.0637768895087
ACH-000487,0.124683077259
ACH-000488,0.10192082757200001
ACH-000490,0.0324431129754
ACH-000491,0.0614389873321
ACH-000495,0.08407566356460001
ACH-000496,0.14741978552
ACH-000499,-0.09579473530210002
ACH-000500,0.219650650858
ACH-000502,0.0353981682901
ACH-000503,0.16307935232100002
ACH-000505,-0.0032725046301900003
ACH-000507,0.054796103174199993
ACH-000510,-0.0670309692544
ACH-000511,0.020821170687599998
ACH-000512,0.175108358957
ACH-000516,-0.018978735340099997
ACH-000517,0.0428331741354
ACH-000518,0.049696434195
ACH-000520,0.0779857138381
ACH-000521,0.222877734221
ACH-000522,0.08165790554380001
ACH-000524,-0.023242543979599996
ACH-000527,0.109382414163
ACH-000528,0.162745189736
ACH-000537,-0.0631333532679
ACH-000541,-0.127437232057
ACH-000542,0.0844107975532
ACH-000544,0.0717790710546
ACH-000545,0.0755371458248
ACH-000547,0.037381577377499996
ACH-000548,0.08518514541889999
ACH-000549,0.0693946495893
ACH-000550,0.07676584494460001
ACH-000552,0.0525759275968
ACH-000556,-0.133326262352
ACH-000557,0.204168141647
ACH-000570,0.149894755088
ACH-000571,0.051288632670300004
ACH-000573,0.103596402274
ACH-000576,0.138907000272
ACH-000580,0.0280960138613
ACH-000584,0.0768807279791
ACH-000585,0.07819978785710001
ACH-000588,0.051184412864199995
ACH-000589,0.058620547614400005
ACH-000591,0.025608132700400004
ACH-000593,0.178045895979
ACH-000600,0.175185452607
ACH-000601,0.160747028348
ACH-000604,-0.0337466721692
ACH-000605,0.103040288859
ACH-000606,-0.0757790226817
ACH-000608,0.029414948480099998
ACH-000614,0.168965751435
ACH-000616,0.0192633888556
ACH-000618,0.09831225188889998
ACH-000619,0.13723253842299998
ACH-000620,0.13716208441199998
ACH-000621,0.129173679967
ACH-000622,-0.063462657725
ACH-000623,0.16137760963300002
ACH-000624,0.10955383853499999
ACH-000627,0.162572026923
ACH-000630,0.193707648167
ACH-000632,0.0262303995368
ACH-000633,0.09930013942970001
ACH-000637,0.08643773288519999
ACH-000638,0.20992849100400002
ACH-000646,-0.0112190100719
ACH-000647,0.21428307164000002
ACH-000648,-0.11522229162
ACH-000649,0.17156774092399998
ACH-000651,0.20270975071800001
ACH-000652,0.049961565604999994
ACH-000653,0.07101430495739999
ACH-000657,0.0444029616276
ACH-000658,0.171229795367
ACH-000661,-0.0685463781321
ACH-000662,-0.312272607493
ACH-000663,0.23822615175200001
ACH-000665,0.0896377565315
ACH-000671,0.021959901534199997
ACH-000673,0.119161233924
ACH-000676,0.24966208068100001
ACH-000677,0.0949012691371
ACH-000681,0.23256695981400002
ACH-000682,0.006133825380149999
ACH-000683,0.23697336143199998
ACH-000684,0.5270361420040001
ACH-000688,0.07010435785380001
ACH-000693,0.0682775241649
ACH-000694,0.092059199518
ACH-000695,0.052029168461199995
ACH-000696,0.050411035299000005
ACH-000697,-0.037907663315
ACH-000699,0.0640772095025
ACH-000701,0.25876818647
ACH-000706,0.0954496691958
ACH-000711,0.0655307983004
ACH-000713,0.0154463077509
ACH-000714,0.26004397883499997
ACH-000718,0.12394391856899999
ACH-000720,0.031899221817
ACH-000721,0.07797860818310001
ACH-000724,0.214048697078
ACH-000725,-0.0693911426669
ACH-000732,-0.042530773
ACH-000734,0.15544280322
ACH-000735,-0.0058687933467200006
ACH-000736,-0.0825865637543
ACH-000738,0.130799238756
ACH-000746,-0.110366246647
ACH-000747,0.12497536114
ACH-000748,0.230160507703
