,ZFAND5 (7763)
ACH-000004,-0.473768061153
ACH-000007,-0.760238786346
ACH-000009,-0.359007678192
ACH-000011,-0.634339590473
ACH-000012,-0.320960131036
ACH-000013,-0.403464522293
ACH-000014,-0.35206661035
ACH-000015,-0.505942746309
ACH-000017,-0.281627028085
ACH-000018,-0.555015129684
ACH-000019,0.11195625017100001
ACH-000021,-0.39891887123499997
ACH-000022,-0.213575555843
ACH-000025,-0.217236820127
ACH-000028,-0.283059184321
ACH-000030,-0.516241205777
ACH-000035,-0.28163940780900004
ACH-000036,-0.17343114361099998
ACH-000037,-0.205606406046
ACH-000039,-0.244952803358
ACH-000040,-0.41374874067100004
ACH-000041,-0.42674327759999997
ACH-000042,-0.13915815093599998
ACH-000045,-0.50022019287
ACH-000047,-0.501379575914
ACH-000052,-0.7932261139569999
ACH-000053,-0.254650169082
ACH-000054,-0.37008498214
ACH-000055,-0.659659832791
ACH-000060,0.0127264445132
ACH-000067,-0.045669819872
ACH-000070,0.15890833023
ACH-000075,-0.6454883827100001
ACH-000078,-0.267232389597
ACH-000082,-0.0836058173553
ACH-000085,-0.313010415017
ACH-000086,-0.334270795361
ACH-000087,-0.413044538102
ACH-000092,-0.28978439781800003
ACH-000095,-0.279098243455
ACH-000097,-0.386867716656
ACH-000098,-0.332003930727
ACH-000099,-0.139344838892
ACH-000108,-0.543973329892
ACH-000113,-0.25856246455
ACH-000115,-0.0542139506938
ACH-000116,-0.276595712431
ACH-000118,-0.233045807943
ACH-000120,-0.326517705572
ACH-000123,-0.169573022866
ACH-000127,-0.289754374219
ACH-000128,-0.104912824869
ACH-000132,-0.368830714456
ACH-000133,-0.28111671324799997
ACH-000137,-0.535803350766
ACH-000138,-0.642592884878
ACH-000142,-0.535999409777
ACH-000143,-0.39773552463
ACH-000146,-0.348432094167
ACH-000148,-0.28044695919199997
ACH-000150,-0.20480464307500001
ACH-000152,-0.406815605442
ACH-000153,-0.150104466512
ACH-000159,-0.35348375299699997
ACH-000160,-0.387908019099
ACH-000163,-0.6895829843719999
ACH-000167,-0.138809096716
ACH-000168,-0.0960121294588
ACH-000169,-0.23734531750799998
ACH-000178,-0.41626206053900006
ACH-000182,-0.34458402004600003
ACH-000183,-0.34984240739699995
ACH-000188,-0.34520857206600003
ACH-000189,-0.313936726716
ACH-000190,-0.633800532033
ACH-000198,-0.339192352297
ACH-000204,-0.43582990479199996
ACH-000206,-0.272733990165
ACH-000207,-0.509624669573
ACH-000211,-0.295149863393
ACH-000215,-0.29205168696199996
ACH-000221,-0.47026059195799996
ACH-000222,-0.182547133374
ACH-000223,-0.245478560476
ACH-000226,-0.513550236189
ACH-000227,0.004529288312859999
ACH-000228,-0.21729600101399998
ACH-000231,-0.287539263224
ACH-000232,-0.32292983074799997
ACH-000233,-0.046943196155400005
ACH-000234,-0.247185549074
ACH-000235,-0.371574415085
ACH-000237,-0.322661116907
ACH-000238,-0.26488414281800005
ACH-000243,-0.23133456168400002
ACH-000244,-0.324885059622
ACH-000246,-0.555055911232
ACH-000248,-0.394266424756
