,TMEM87A (25963)
ACH-000004,-0.111918807573
ACH-000007,-0.282910884314
ACH-000009,-0.315023229375
ACH-000011,-0.396343788654
ACH-000012,-0.171262443312
ACH-000013,-0.239498575707
ACH-000014,-0.397733317483
ACH-000015,-0.114503489867
ACH-000017,-0.204553252637
ACH-000018,-0.0909359038368
ACH-000019,-0.149297050067
ACH-000021,-0.16636855592
ACH-000022,-0.23033310380199998
ACH-000025,-0.21819769049600002
ACH-000028,-0.0939624241213
ACH-000030,-0.278606184501
ACH-000035,-0.291954351296
ACH-000036,-0.20348585777
ACH-000037,-0.336783860779
ACH-000039,-0.344115276418
ACH-000040,-0.349668540175
ACH-000041,-0.420204238466
ACH-000042,-0.20243401290600002
ACH-000045,-0.355786537407
ACH-000047,-0.184407945166
ACH-000052,-0.169887050244
ACH-000053,-0.188486147108
ACH-000054,-0.265223337211
ACH-000055,-0.292065084548
ACH-000060,-0.394922717143
ACH-000067,-0.217654418129
ACH-000070,-0.249863557644
ACH-000075,-0.5100201260239999
ACH-000078,-0.15839459956399998
ACH-000082,-0.396501958699
ACH-000085,-0.23164991238699997
ACH-000086,-0.12900592545
ACH-000087,-0.506720307346
ACH-000092,-0.268595480436
ACH-000095,-0.315155038957
ACH-000097,-0.230317385458
ACH-000098,-0.147848680763
ACH-000099,-0.198798806886
ACH-000108,-0.181585825749
ACH-000113,-0.31944480376699996
ACH-000115,-0.278145561992
ACH-000116,-0.13008272453800002
ACH-000118,-0.13477663789799998
ACH-000120,-0.418910483881
ACH-000123,-0.31486237402399997
ACH-000127,-0.265670414676
ACH-000128,-0.34701825198299996
ACH-000132,-0.36069147480700003
ACH-000133,-0.130352783304
ACH-000137,-0.40989462279600003
ACH-000138,-0.0144594717436
ACH-000142,-0.142912127783
ACH-000143,-0.36161549289800005
ACH-000146,-0.262928743486
ACH-000148,-0.200201283968
ACH-000150,-0.124216727285
ACH-000152,-0.250365313193
ACH-000153,-0.0568026296739
ACH-000159,-0.162982818786
ACH-000160,-0.233355952291
ACH-000163,-0.225235829873
ACH-000167,-0.475298715239
ACH-000168,-0.329875899721
ACH-000169,-0.259323770277
ACH-000178,-0.340174007334
ACH-000182,-0.24453425501499998
ACH-000183,-0.46743459163900003
ACH-000188,-0.408865600924
ACH-000189,-0.442259284736
ACH-000190,-0.460894096862
ACH-000198,-0.30313388507
ACH-000204,-0.43956476909100006
ACH-000206,-0.380505621065
ACH-000207,-0.433393228636
ACH-000211,-0.298394213588
ACH-000215,-0.305683635693
ACH-000221,-0.19218782575399998
ACH-000222,-0.0463632806494
ACH-000223,-0.33302651951699996
ACH-000226,-0.301774759362
ACH-000227,-0.62918921807
ACH-000228,-0.199161836193
ACH-000231,-0.36633276766
ACH-000232,-0.45316482436800004
ACH-000233,-0.399730661769
ACH-000234,-0.472988121809
ACH-000235,-0.276036749864
ACH-000237,-0.284613913996
ACH-000238,-0.15982272464199998
ACH-000243,-0.29419207864
ACH-000244,-0.441334607804
ACH-000246,-0.34883645294699994
ACH-000248,-0.243663194185
ACH-000250,-0.350842855823
ACH-000251,-0.243726750783
ACH-000253,-0.27469109758099997
ACH-000255,-0.341300912144
ACH-000256,-0.216818593758
ACH-000257,-0.23227840328899999
ACH-000258,-0.33961851137599997
ACH-000259,-0.282002300838
ACH-000260,-0.252475021365
ACH-000261,-0.236605963639
ACH-000262,-0.31804395486299997
ACH-000263,0.0446647384356
ACH-000264,-0.22410004498799999
ACH-000265,-0.311080303307
ACH-000266,-0.293375633103
ACH-000272,-0.239131920887
ACH-000273,-0.107981266514
ACH-000274,-0.280127634665
ACH-000277,-0.27965021829500003
ACH-000278,-0.21493598852499998
ACH-000279,-0.431646945198
ACH-000280,-0.166704264992
ACH-000281,0.11558718349300001
ACH-000288,-0.202924225707
ACH-000291,-0.224906099025
ACH-000293,-0.384228187744
ACH-000294,0.1383679792
ACH-000295,0.0383517175106
ACH-000296,-0.030444582954799997
ACH-000302,-0.265461600678
ACH-000304,-0.140441579782
ACH-000307,-0.272967085633
ACH-000308,-0.203781669419
ACH-000310,-0.0684997405036
ACH-000311,-0.127524495163
ACH-000312,-0.24600427021899998
ACH-000315,-0.368871704786
ACH-000316,-0.365005513821
ACH-000317,-0.0373995479808
ACH-000318,-0.211171785059
ACH-000319,-0.205224970664
ACH-000320,-0.22236105629099998
ACH-000322,-0.236799884954
ACH-000323,-0.0642252757194
ACH-000324,-0.243688642241
ACH-000329,-0.24482677039
