,NUP37 (79023)
ACH-000004,-0.410062374581
ACH-000007,-0.4636125887
ACH-000009,-0.332131219947
ACH-000011,0.14268663580399998
ACH-000012,0.0479758129294
ACH-000013,-0.464918202757
ACH-000014,-0.6511882382
ACH-000015,-0.20829037394400002
ACH-000017,-0.516288218027
ACH-000018,-0.5643513051860001
ACH-000019,-0.320209140301
ACH-000021,-0.420672935886
ACH-000022,-0.161990763438
ACH-000025,-0.51662476257
ACH-000028,-0.33342919145399996
ACH-000030,-0.299135655617
ACH-000035,-0.333046186716
ACH-000036,-0.22239960140299997
ACH-000037,-0.40006214472400004
ACH-000039,-0.16500161089600002
ACH-000040,-0.34366049854599995
ACH-000041,-0.351992151424
ACH-000042,-0.45236548204899996
ACH-000045,-0.32586338625
ACH-000047,-0.5523937095
ACH-000052,-0.32149257022
ACH-000053,-0.122614142963
ACH-000054,0.014320771356799999
ACH-000055,-0.724707608131
ACH-000060,-0.45608728946599997
ACH-000067,-0.46134029403399995
ACH-000070,0.206651427454
ACH-000075,-0.383405539745
ACH-000078,-0.176266206972
ACH-000082,-0.645430051421
ACH-000085,-0.523534464211
ACH-000086,-0.5292887186249999
ACH-000087,-0.228412828292
ACH-000092,-0.122628919022
ACH-000095,-0.702722956039
ACH-000097,-0.448090895983
ACH-000098,-0.36001329580499997
ACH-000099,-0.168139570579
ACH-000108,-0.411377466369
ACH-000113,-0.111153289696
ACH-000115,-0.465847958331
ACH-000116,-0.24712650020100002
ACH-000118,-0.658352926749
ACH-000120,-0.668660006554
ACH-000123,-0.41032746389200003
ACH-000127,-0.310701742025
ACH-000128,-0.0964858120314
ACH-000132,-0.19735588331599999
ACH-000133,-0.301263797312
ACH-000137,-0.271727143952
ACH-000138,-0.38611837700999996
ACH-000142,-0.39855030394100005
ACH-000143,-0.242637365823
ACH-000146,-0.23726902692200003
ACH-000148,-0.0768123287272
ACH-000150,-0.129975444151
ACH-000152,-0.33114930267
ACH-000153,-0.553177028379
ACH-000159,-0.0838390912888
ACH-000160,-0.16047553704
ACH-000163,-0.371597204713
ACH-000167,-0.00587243207415
ACH-000168,-0.287116626649
ACH-000169,-0.11790617589400001
ACH-000178,-0.255500153671
ACH-000182,-0.375917171579
ACH-000183,-0.507190286875
ACH-000188,-0.0427780287381
ACH-000189,-0.0876146797239
ACH-000190,-0.041781510317000004
ACH-000198,-0.7371938780349999
ACH-000204,-0.933735114113
ACH-000206,-0.5007755278930001
ACH-000207,-0.460495457822
ACH-000211,-0.22914795683699998
ACH-000215,-0.39160323340400005
ACH-000221,-0.08556961034569999
ACH-000222,-0.525769041806
ACH-000223,-0.446323708074
ACH-000226,-0.393529182619
ACH-000227,-0.134960085539
ACH-000228,-0.237812697654
ACH-000231,-0.534595358956
ACH-000232,-0.202396116097
ACH-000233,-0.124250729038
ACH-000234,-0.396692998027
ACH-000235,-0.564096017109
ACH-000237,-0.393596292922
ACH-000238,-0.38357453416599996
ACH-000243,-0.37307969365800003
ACH-000244,0.251422991762
ACH-000246,-0.11520190777599999
ACH-000248,-0.45893245702
ACH-000250,-0.155089164288
ACH-000251,-0.388893707852
ACH-000253,-0.7092809302590001
ACH-000255,-0.168276113191
ACH-000256,-0.286486501149
ACH-000257,-0.362238657607
ACH-000258,-0.554856475874
