,MAP1LC3B2 (643246)
ACH-000390,-0.0601518533213
ACH-000393,-0.136448966407
ACH-000395,-0.268204950525
ACH-000397,-0.09375877044839999
ACH-000401,-0.183221100986
ACH-000402,-0.33360597959399996
ACH-000403,-0.0156712495836
ACH-000404,-0.239611713013
ACH-000406,-0.15566589946599999
ACH-000407,-0.155190402134
ACH-000408,-0.027725425440700002
ACH-000410,-0.0589277130855
ACH-000411,-0.177114042533
ACH-000414,-0.0332389538584
ACH-000415,-0.0431698105572
ACH-000416,-0.23952596107299998
ACH-000420,0.0339101537831
ACH-000421,-0.13481036868
ACH-000424,0.0174536909898
ACH-000425,0.0488640751346
ACH-000426,0.09740665584239999
ACH-000427,0.0189647416562
ACH-000433,0.247421282257
ACH-000436,-0.285002447166
ACH-000444,-0.45982039141000003
ACH-000445,-0.0591323967509
ACH-000448,-0.109854458115
ACH-000450,0.106600302102
ACH-000452,-0.15878288660700002
ACH-000454,0.029384432871900002
ACH-000458,0.039778010949499995
ACH-000459,-0.14695039472899998
ACH-000460,0.015435900102299999
ACH-000461,-0.283501683594
ACH-000463,-0.116799003616
ACH-000464,-0.206867327844
ACH-000466,-0.113353956878
ACH-000467,-0.101017137509
ACH-000468,-0.09440768973099999
ACH-000469,-0.00396094833548
ACH-000470,-0.190193737266
ACH-000471,0.0489260037732
ACH-000472,-0.139527422994
ACH-000473,-0.10520445849400001
ACH-000475,-0.0980677862915
ACH-000476,-0.0149746906415
ACH-000477,-0.11906168204000002
ACH-000480,-0.24017544607900002
ACH-000481,-0.14271095238700002
ACH-000483,-0.42525055747199997
ACH-000484,-0.155884201578
ACH-000485,-0.196369602753
ACH-000486,-0.0439847425375
ACH-000487,-0.268407390714
ACH-000488,-0.226474223238
ACH-000490,-0.18456699516
ACH-000491,-0.187030722989
ACH-000495,-0.041114986074699995
ACH-000496,-0.149316279887
ACH-000499,-0.40239197922700004
ACH-000500,-0.45711772653899996
ACH-000502,-0.121952492587
ACH-000503,-0.152036630861
ACH-000505,-0.264341484769
ACH-000507,-0.209915943918
ACH-000510,-0.09114244018239999
ACH-000511,-0.201529832294
ACH-000512,-0.10929504504799999
ACH-000516,-0.22952888615699998
ACH-000517,-0.227579320199
ACH-000518,0.0619514821569
ACH-000520,-0.286328620124
ACH-000521,0.00693448378967
ACH-000522,-0.23111885361900003
ACH-000524,-0.0713587492607
ACH-000527,-0.161593365156
ACH-000528,-0.030636879188900002
ACH-000537,-0.0687023969283
ACH-000541,0.08553573677539998
ACH-000542,-0.0477311572539
ACH-000544,0.135201218915
ACH-000545,-0.026190873482400002
ACH-000547,-0.13511502127
ACH-000548,-0.0840431541732
ACH-000549,-0.274361361497
ACH-000550,-0.41068477005599996
ACH-000552,0.0326503949245
ACH-000556,-0.14534810214299998
ACH-000557,-0.051307751080800004
ACH-000570,-0.0157565369877
ACH-000571,-0.329787176675
ACH-000573,-0.0371157378048
ACH-000576,-0.12507920532400002
ACH-000580,-0.0297676312761
ACH-000584,-0.236436538452
ACH-000585,-0.20776764204700002
ACH-000588,-0.106569915088
ACH-000589,-0.09364069283029999
ACH-000591,-0.343980520139
ACH-000593,-0.10819830905
ACH-000600,-0.0577073982786
ACH-000601,-0.280521583123
ACH-000604,-0.227278976974
ACH-000605,-0.0773203234208
ACH-000606,0.057096096039500006
ACH-000608,-0.0161558562652
ACH-000614,-0.137861748172
ACH-000616,-0.20385546062399998
ACH-000618,-0.106903694176
ACH-000619,0.0454482672496
ACH-000620,-0.131584721253
ACH-000621,-0.31897214110399996
ACH-000622,-0.0689424292044
ACH-000623,-0.23960604637699998
ACH-000624,-0.074262110994
ACH-000627,-0.0756962104448
ACH-000630,-0.0538787086895
ACH-000632,-0.163413825383
ACH-000633,-0.132507508017
ACH-000637,-0.20777381027800002
ACH-000638,-0.0769658677613
ACH-000646,-0.042103565256900004
ACH-000647,-0.124620934199
ACH-000648,-0.201760266872
ACH-000649,-0.179569672468
ACH-000651,-0.20911991699299998
ACH-000652,-0.0361877552278
ACH-000653,0.0781101122521
ACH-000657,-0.140294902783
ACH-000658,0.024415382328599997
ACH-000661,0.11404826545
ACH-000662,-0.0892373440426
ACH-000663,-0.069698611397
ACH-000665,0.0100784328239
ACH-000671,0.146389740075
ACH-000673,-0.047159245941500005
ACH-000676,-0.20061393564899999
ACH-000677,-0.135507890239
ACH-000681,-0.375766159009
ACH-000682,-0.140470753255
ACH-000683,-0.3903407732
ACH-000684,0.10618417234300001
ACH-000688,-0.153480590499
ACH-000693,-0.061968944033900006
ACH-000694,-0.07312690980889999
ACH-000695,-0.126154877728
ACH-000696,-0.07826056968810001
ACH-000697,0.011168925261799998
ACH-000699,-0.109028526613
ACH-000701,-0.274883633733
ACH-000706,-0.145511605419
ACH-000711,-0.0324023798441
ACH-000713,-0.11173461004100001
ACH-000714,-0.0120092419451
ACH-000718,0.000726158465287
ACH-000720,0.052553342787300006
ACH-000721,-0.0108922916247
ACH-000724,0.0756424806229
ACH-000725,0.0237347946623
ACH-000732,-0.08213460884439999
ACH-000734,-0.148624986575
ACH-000735,-0.0563273825533
ACH-000736,-0.204495258136
ACH-000738,-0.13697662293500001
ACH-000746,-0.0544776511027
ACH-000747,-0.273030593454
ACH-000748,-0.223480571888
ACH-000753,-0.197312427305
ACH-000756,-0.356780439811
ACH-000757,-0.35511186809699996
ACH-000758,-0.152098075064
ACH-000760,-0.123344618335
ACH-000763,-0.132084849643
ACH-000764,0.024299541819
ACH-000765,-0.191914435479
ACH-000766,-0.0939484318444
ACH-000767,-0.07850183853239999
ACH-000768,-0.214847447646
ACH-000769,-0.257994188965
ACH-000770,-0.09595162772489998
ACH-000771,-0.0960246892953
ACH-000773,-0.028517500499
ACH-000776,-0.232691596277
ACH-000777,-0.0274698549788
ACH-000778,-0.0264065248985
ACH-000781,-0.158437540794
ACH-000782,-0.18538652967099997
ACH-000783,-0.137977640902
ACH-000784,-0.233793368735
ACH-000785,-0.264806075126
ACH-000787,-0.13058043633199998
ACH-000788,-0.0664892634146
ACH-000791,-0.122503442055
ACH-000792,-0.06401468013980001
ACH-000794,-0.00460936501384
ACH-000796,-0.153836976893
ACH-000799,-0.21464051277600002
ACH-000800,-0.35247083958700004
ACH-000802,-0.324130790487
ACH-000804,-0.08836107630110002
ACH-000805,-0.247659285172
ACH-000809,-0.111455032026
ACH-000810,-0.114384143529
ACH-000811,-0.05579585226480001
ACH-000817,-0.025420638966900003
ACH-000819,-0.314669380768
ACH-000820,-0.120271346935
ACH-000821,-0.111760093813
ACH-000822,-0.19659151104800002
ACH-000823,-0.14330931994899998
ACH-000824,-0.272283582489
ACH-000827,-0.123044780077
ACH-000829,0.0599457547119
ACH-000831,-0.21435662486499998
ACH-000832,-0.12120965602700001
ACH-000833,-0.35268883607600005
ACH-000834,-0.257200026436
ACH-000835,-0.122856749352
ACH-000836,-0.0186092828313
ACH-000837,-0.17226250020300002
ACH-000838,-0.0157905467326
ACH-000839,0.0666856205494
ACH-000840,-0.268087382581
ACH-000841,-0.0826035753513
ACH-000843,-0.0803233018132
ACH-000846,0.13675662531
ACH-000847,-0.0518563793739
ACH-000848,-0.26944433998399997
ACH-000849,-0.17158541395100002
ACH-000851,-0.0745026624863
ACH-000855,-0.05503296411180001
ACH-000856,0.0325198024318
ACH-000858,0.0285838967795
ACH-000859,0.029459173892900002
ACH-000861,-0.0093407446521
ACH-000862,-0.18612344900299999
ACH-000865,-0.28349275867400003
ACH-000866,-0.0741179234017
ACH-000867,-0.0565972436446
ACH-000869,-0.053505191353400004
ACH-000872,-0.123575275672
ACH-000873,-0.121693285776
ACH-000876,-0.296942352884
ACH-000878,-0.160762957706
ACH-000880,0.084306235639
ACH-000881,-0.157223068328
ACH-000882,-0.09133189967430001
ACH-000884,-0.0371568031996
ACH-000885,-0.159964199006
ACH-000887,-0.217014424747
ACH-000888,-0.029735715064300002
ACH-000889,-0.115560995676
ACH-000890,-0.114050311458
ACH-000896,-0.0708516443534
ACH-000898,-0.046684720148499996
ACH-000900,-0.0614352000076
ACH-000901,-0.205271774943
ACH-000905,-0.160446813169
ACH-000906,-0.191080225575
ACH-000907,0.0536320910219
ACH-000910,-0.144458013557
ACH-000911,-0.123543425023
ACH-000912,-0.156071714637
ACH-000913,-0.22563125380600002
ACH-000915,0.035465483942
ACH-000916,-0.243799378207
ACH-000917,-0.328291299342
ACH-000921,-0.14106041346200002
ACH-000924,0.044540955741
ACH-000926,-0.08045331046939999
ACH-000928,0.149535784738
ACH-000929,-0.07430459990789999
ACH-000932,-0.100914871673
ACH-000935,-0.0845114548704
ACH-000936,-0.0535476941878
ACH-000937,-0.105184947895
ACH-000938,0.054035693374699996
ACH-000939,0.11565078784600001
ACH-000941,0.175145446082
ACH-000943,-0.08735990414439998
ACH-000946,-0.09880330429510001
ACH-000947,-0.181286151404
ACH-000948,-0.23934465496399998
ACH-000950,-0.184699465201
ACH-000953,-0.158183509286
ACH-000957,-0.133223953377
ACH-000958,-0.23772835312399998
ACH-000960,0.061049850900699996
ACH-000963,-0.289143068933
ACH-000968,-0.23071882199299998
ACH-000969,-0.322754866725
ACH-000973,-0.19668849091200002
ACH-000974,-0.021473070306700003
ACH-000975,-0.229538617363
ACH-000976,-0.261433523275
ACH-000978,-0.129290997976
ACH-000980,-0.186030450347
ACH-000984,-0.245798451642
ACH-000986,-0.142292152684
ACH-000988,-0.170821475351
ACH-000993,-0.285803138981
ACH-000994,-0.0767606732302
ACH-000996,-0.17683195351
ACH-001001,-0.0454047143822
ACH-001020,-0.0876560384739
ACH-001028,-0.147012414456
ACH-001031,-0.0535852516417
ACH-001038,-0.0648426829666
ACH-001048,-0.137807980695
ACH-001050,-0.21061743106199998
ACH-001053,-0.264780269066
ACH-001054,-0.18809571403900002
ACH-001061,-0.152859644731
ACH-001067,-0.394894624017
ACH-001075,-0.42395053122000004
ACH-001096,-0.206886300621
ACH-001128,-0.290172259623
ACH-001134,-0.297027461689
ACH-001151,-0.08448170775419998
ACH-001163,-0.17248184270199998
ACH-001164,-0.25774036837
ACH-001173,-0.17959376625
ACH-001183,-0.0375882399273
ACH-001184,-0.270203441314
ACH-001190,0.157693870894
ACH-001192,-0.17432803554499998
ACH-001193,-0.116343415186
ACH-001196,-0.13286123353
ACH-001197,-0.0377776008069
ACH-001205,-0.20114245545200002
ACH-001211,-0.251150074113
ACH-001212,0.127471598585
ACH-001228,-0.21908861958700002
ACH-001232,-0.139092650568
ACH-001239,-0.05996776331399999
ACH-001274,-0.217277620025
ACH-001275,-0.35310201050800005
ACH-001277,-0.19537661392099998
ACH-001278,-0.155185908792
ACH-001280,-0.289881378998
ACH-001283,-0.0534544276195
ACH-001289,-0.254365530688
ACH-001295,-0.17755029398400002
ACH-001300,-0.295204845686
ACH-001301,-0.23128074334600002
ACH-001302,-0.24474020960499998
ACH-001303,0.10004878011
ACH-001306,-0.240227156487
ACH-001318,-0.21477464545400002
ACH-001322,-0.373403107813
ACH-001328,-0.05518849567819999
ACH-001332,0.183668809645
ACH-001333,-0.277179414294
ACH-001336,-0.363740929886
ACH-001340,-0.044995769518
ACH-001346,0.0629912142525
ACH-001353,-0.0824957721505
ACH-001354,0.0627019106136
ACH-001367,-0.062262482742400004
ACH-001368,-0.0767679629363
ACH-001374,-0.061763609859499996
ACH-001375,-0.0656556619288
ACH-001377,-0.0376296844055
ACH-001380,-0.22737497251
ACH-001391,-0.208250121363
ACH-001407,-0.198224581102
ACH-001408,0.0202755104963
ACH-001413,-0.141068105596
ACH-001430,-0.051333667714200004
ACH-001431,-0.111355476591
ACH-001450,-0.00181060660056
ACH-001496,-0.248258244306
ACH-001500,0.017309170241900002
ACH-001521,0.155078255476
ACH-001523,-0.12259710962300001
ACH-001532,-0.18740475789500002
ACH-001536,-0.135895086331
ACH-001550,-0.0626893083465
ACH-001552,-0.0348099134952
ACH-001554,-0.0518275090586
ACH-001645,-0.10695874599300001
ACH-001654,-0.155323151843
ACH-001715,-0.127748260626
ACH-001735,-0.24974284819899997
ACH-001736,-0.078747935005
ACH-001737,-0.293131094286
ACH-001740,-0.21834727244000002
ACH-001745,-0.341775636489
ACH-001750,-0.30094990969700003
ACH-001765,-0.16470405875299998
ACH-001956,-0.147487802088
ACH-001957,-0.129688216059
