,CHST6 (4166)
ACH-000004,-0.215446117025
ACH-000007,-0.108021941077
ACH-000009,-0.214020929094
ACH-000011,-0.228350139738
ACH-000012,-0.063894889932
ACH-000013,-0.180837686572
ACH-000014,-0.07859896833539999
ACH-000015,-0.0725005217048
ACH-000017,-0.0573275967141
ACH-000018,-0.173814208229
ACH-000019,-0.142802607396
ACH-000021,-0.22503750809300002
ACH-000022,-0.234778844731
ACH-000025,-0.140689128051
ACH-000028,-0.0671077516898
ACH-000030,-0.100375069425
ACH-000035,-0.15201251708799998
ACH-000036,-0.246140794774
ACH-000037,-0.42596001684900003
ACH-000039,-0.40296009131
ACH-000040,-0.251947175642
ACH-000041,0.054296606933199994
ACH-000042,-0.166383509026
ACH-000045,-0.182061334064
ACH-000047,-0.163837257515
ACH-000052,-0.309019694295
ACH-000053,-0.143275772877
ACH-000054,-0.042518564899199994
ACH-000055,-0.27675637671799996
ACH-000060,-0.11769384691700001
ACH-000067,-0.10501451008099999
ACH-000070,-0.21525546462499998
ACH-000075,0.07184082317200001
ACH-000078,-0.142394772036
ACH-000082,-0.298843385332
ACH-000085,-0.663116711317
ACH-000086,-0.268120040074
ACH-000087,-0.0508388549486
ACH-000092,-0.158530187577
ACH-000095,-0.43368714410899994
ACH-000097,-0.173122064311
ACH-000098,-0.277798550626
ACH-000099,-0.119414768278
ACH-000108,-0.0179457803665
ACH-000113,-0.293010170307
ACH-000115,-0.419250469916
ACH-000116,-0.20992384375
ACH-000118,-0.139462519414
ACH-000120,-0.296471886215
ACH-000123,-0.0938083161583
ACH-000127,-0.311119626353
ACH-000128,-0.387523691514
ACH-000132,-0.480055726572
ACH-000133,-0.13795855898
ACH-000137,-0.07715303731760001
ACH-000138,-0.151448830201
ACH-000142,-0.118672100764
ACH-000143,0.166542493994
ACH-000146,-0.181128509247
ACH-000148,-0.19701108233399997
ACH-000150,0.223584128046
ACH-000152,-0.265482771838
ACH-000153,-0.170586353302
ACH-000159,-0.24367098776700002
ACH-000160,-0.206348478034
ACH-000163,-0.0190307181408
ACH-000167,0.117851346057
ACH-000168,-0.28622043924400004
ACH-000169,-0.177648760241
ACH-000178,-0.24209832816799998
ACH-000182,-0.31341642644699996
ACH-000183,-0.166766304568
ACH-000188,-0.0272967830885
ACH-000189,0.054585116924
ACH-000190,0.0510036969279
ACH-000198,-0.315102812172
ACH-000204,-0.116269998927
ACH-000206,-0.251347385849
ACH-000207,-0.035523389253
ACH-000211,-0.16960574164500003
ACH-000215,-0.200969460568
ACH-000221,-0.124007536681
ACH-000222,-0.317744820243
ACH-000223,-0.300821240064
ACH-000226,0.059178351827
ACH-000227,-0.453211572308
ACH-000228,-0.30834840559300003
ACH-000231,-0.17085544605900002
ACH-000232,-0.24158459652
ACH-000233,-0.26868944495
ACH-000234,-0.00582516706929
ACH-000235,-0.144061616222
ACH-000237,-0.223181093805
ACH-000238,-0.20248966147199998
ACH-000243,-0.174396843105
ACH-000244,-0.162850956535
ACH-000246,0.0527578410897
ACH-000248,0.00810583603642
ACH-000250,-0.258571842587
ACH-000251,-0.38087277323299995
ACH-000253,-0.11714045825200001
ACH-000255,-0.21843075339
ACH-000256,0.125461378297
ACH-000257,-0.666430134648
ACH-000258,-0.299302833173
ACH-000259,-0.173181457313
ACH-000260,-0.215037627229
ACH-000261,-0.18644549544300001
ACH-000262,-0.375647854245
ACH-000263,-0.33727478477399997
ACH-000264,-0.175635290414
ACH-000265,0.0739754661412
ACH-000266,-0.202267908728
ACH-000272,0.0950819042024
ACH-000273,-0.0477670751014
ACH-000274,-0.278731584636
ACH-000277,0.0115363989204
ACH-000278,-0.294129544272
ACH-000279,-0.16375481476
ACH-000280,-0.221750424368
ACH-000281,-0.208008119857
ACH-000288,-0.185653936285
ACH-000291,0.06654000354799999
ACH-000293,-0.250267158253
ACH-000294,-0.31993617159000004
ACH-000295,-0.598346811702
ACH-000296,-0.11720281890499999
ACH-000302,-0.22921762247900002
ACH-000304,-0.0968117661289
ACH-000307,-0.237835066065
ACH-000308,-0.0899274129528
ACH-000310,-0.0986726538646
ACH-000311,-0.172123935506
ACH-000312,-0.18458368595600003
ACH-000315,-0.12669305019899998
ACH-000316,-0.30638006627799996
ACH-000317,-0.230525131614
ACH-000318,0.030321934410200004
ACH-000319,0.0042206722292700005
ACH-000320,-0.049325833435300004
ACH-000322,-0.0743829303417
ACH-000323,-0.0119992403465
ACH-000324,-0.110681193433
ACH-000329,-0.22916812919
ACH-000330,-0.17228049774999998
ACH-000331,-0.28146399633200003
ACH-000332,-0.0826109064482
ACH-000334,-0.0925448227423
ACH-000335,-0.41694261787500003
ACH-000336,0.13769451003900002
ACH-000337,-0.203021693396
ACH-000339,-0.209811946494
ACH-000341,-0.0833269853872
ACH-000348,-0.0878635980748
ACH-000350,-0.1351908134
ACH-000352,-0.229579777325
ACH-000356,0.00365895678048
ACH-000361,-0.298292335771
ACH-000362,0.0135509829226
ACH-000363,-0.06744630711
ACH-000364,-0.0360646182651
ACH-000365,-0.00895053720732
ACH-000366,-0.386269172444
ACH-000368,-0.338917110669
ACH-000374,-0.162984611018
ACH-000375,-0.281584553977
ACH-000376,-0.247071677271
ACH-000381,-0.151012273154
ACH-000383,-0.19535573774
ACH-000387,-0.322479287348
ACH-000389,-0.203829111341
ACH-000390,-0.200769442524
ACH-000393,-0.19433178732999998
ACH-000395,-0.325253454046
ACH-000397,-0.277416665502
ACH-000401,-0.412210892865
ACH-000402,-0.319271920801
ACH-000403,-0.15539739494899998
ACH-000404,-0.254763642223
ACH-000406,-0.168927436195
ACH-000407,-0.1388601472
ACH-000408,0.042042206161199996
ACH-000410,-0.24315496841899997
ACH-000411,-0.09538847724819999
ACH-000414,-0.193253770238
ACH-000415,-0.0785809530804
ACH-000416,-0.454353319941
ACH-000420,-0.216630899232
ACH-000421,-0.128672177888
ACH-000424,-0.386411071708
ACH-000425,-0.07684747705799999
ACH-000426,-0.224745830579
ACH-000427,-0.0726774753
ACH-000433,-0.145094144314
ACH-000436,-0.256340434411
ACH-000444,-0.039517574755099996
ACH-000445,-0.37591991656499996
ACH-000448,-0.12574138478
ACH-000450,-0.0257799331392
ACH-000452,-0.309911060133
ACH-000454,-0.51989482981
ACH-000458,-0.0450595587321
ACH-000459,-0.13413569174
ACH-000460,-0.08883544714649999
ACH-000461,-0.355579875615
ACH-000463,-0.278565677352
ACH-000464,-0.30475831791700003
ACH-000466,-0.101009924433
ACH-000467,0.11890376578600001
ACH-000468,-0.190428828966
ACH-000469,-0.17060051717900002
ACH-000470,0.0645133869411
ACH-000471,-0.10839647357000001
ACH-000472,-0.243422795226
ACH-000473,-0.28447887219
ACH-000475,-0.324655402554
ACH-000476,-0.0722859755023
ACH-000477,-0.356661859698
ACH-000480,-0.0790973097931
ACH-000481,-0.19036824500500002
ACH-000483,-0.0675500314845
ACH-000484,0.0551258181965
ACH-000485,0.0638504026916
ACH-000486,-0.0412360778655
ACH-000487,-0.10171971603
ACH-000488,-0.12769102044800001
ACH-000490,-0.241001818994
ACH-000491,-0.19235767271200002
ACH-000495,-0.199680531794
ACH-000496,-0.203454551411
ACH-000499,0.011662116387200001
ACH-000500,-0.16436434954600002
ACH-000502,-0.259953894839
ACH-000503,0.0980101275309
ACH-000505,-0.41181584130000004
ACH-000507,-0.146168380196
ACH-000510,-0.23953199362799998
ACH-000511,-0.190418267176
ACH-000512,-0.009743570099410001
ACH-000516,-0.207055702968
ACH-000517,-0.18895056153099998
ACH-000518,-0.179168172555
ACH-000520,-0.131832011208
ACH-000521,-0.380186511641
ACH-000522,-0.497232428288
ACH-000524,-0.19620244978700002
ACH-000527,-0.15230934852
ACH-000528,-0.16166811201099998
ACH-000537,-0.242351035713
ACH-000541,-0.51900156617
ACH-000542,-0.24343013456700002
ACH-000544,-0.278463980775
ACH-000545,-0.19263036879599998
ACH-000547,-0.06489610569740001
ACH-000548,-0.20539050233800002
ACH-000549,-0.27023690176
ACH-000550,-0.0983308484718
ACH-000552,-0.139897733457
ACH-000556,-0.196957552673
ACH-000557,-0.179904592551
ACH-000570,-0.33945035463
ACH-000571,-0.284226051227
ACH-000573,-0.130089964453
ACH-000576,-0.23269961099599998
ACH-000580,-0.015414937480500001
ACH-000584,-0.25071568033
ACH-000585,-0.048233647071
ACH-000588,-0.152150662711
ACH-000589,-0.0830166308501
ACH-000591,-0.333518444254
ACH-000593,-0.248501813229
ACH-000600,-0.18806781223700003
ACH-000601,-0.21243327308200002
ACH-000604,-0.00737831988868
ACH-000605,-0.07649496358360001
ACH-000606,-0.0316138414713
ACH-000608,-0.24718220011
ACH-000614,-0.268486384578
ACH-000616,-0.39069042673
ACH-000618,-0.0357867955307
ACH-000619,-0.429984340581
ACH-000620,-0.236766519705
ACH-000621,-0.17842159673
ACH-000622,-0.248024908308
ACH-000623,-0.207114108427
ACH-000624,-0.32578280910999996
ACH-000627,-0.13839341621600001
ACH-000630,-0.16182948969900002
ACH-000632,-0.144939238895
ACH-000633,-0.453978856573
ACH-000637,-0.197163307612
ACH-000638,-0.19086951989599998
ACH-000646,-0.22918974921
ACH-000647,-0.182897552381
ACH-000648,-0.19680497506900002
ACH-000649,-0.08592722145649999
ACH-000651,-0.57749129039
ACH-000652,-0.131374771368
ACH-000653,-0.381223927876
ACH-000657,-0.266183958348
ACH-000658,-0.19194383013500002
ACH-000661,-0.344488254422
ACH-000662,-0.250947496496
ACH-000663,-0.120408630316
ACH-000665,-0.157240464602
ACH-000671,-0.197662299735
ACH-000673,-0.162309159143
ACH-000676,-0.0644427356547
ACH-000677,0.07582226762489999
ACH-000681,-0.117580434174
ACH-000682,-0.159073207235
ACH-000683,-0.149648521416
ACH-000684,-0.32414473588799997
ACH-000688,-0.37215727417499994
ACH-000693,-0.179952039336
ACH-000694,-0.113650812118
ACH-000695,-0.606385057486
ACH-000696,-0.0966990330752
ACH-000697,-0.26378205061099996
ACH-000699,-0.14754606857
ACH-000701,0.09750944628789998
ACH-000706,-0.0277592564955
ACH-000711,-0.14296292981699998
ACH-000713,-0.22914194305900001
ACH-000714,-0.0976470391323
ACH-000718,-0.0569594490665
ACH-000720,-0.446973400686
ACH-000721,-0.163880348246
ACH-000724,-0.131663257019
ACH-000725,-0.144486291185
ACH-000732,-0.349459970239
ACH-000734,-0.157495013725
ACH-000735,-0.106670735062
ACH-000736,-0.170451985362
ACH-000738,-0.117558688989
ACH-000746,0.0589544192246
ACH-000747,-0.188640632025
ACH-000748,-0.0464036118186
ACH-000753,-0.146600312374
ACH-000756,-0.109480718949
ACH-000757,-0.161065273643
ACH-000758,-0.0585710938164
ACH-000760,-0.021341297357
ACH-000763,-0.11027784759000002
ACH-000764,-0.316737424973
ACH-000765,-0.0482581371816
ACH-000766,-0.17033088754
ACH-000767,-0.207677270515
ACH-000768,-0.0434381807716
ACH-000769,-0.242537852188
ACH-000770,-0.366373011611
ACH-000771,-0.200064021514
ACH-000773,0.028868281478
ACH-000776,-0.383969553968
ACH-000777,-0.10851862249199999
ACH-000778,-0.34811025285999997
ACH-000781,-0.110700805281
ACH-000782,-0.414214033314
ACH-000783,-0.10557741582499999
ACH-000784,-0.132930183264
ACH-000785,-0.041517255462599996
ACH-000787,-0.187640765989
ACH-000788,-0.160072089577
ACH-000791,0.09917450900800001
ACH-000792,-0.08619500769999999
ACH-000794,-0.0565612520022
ACH-000796,-0.108383897352
ACH-000799,-0.0148355340769
ACH-000800,-0.326450541886
ACH-000802,-0.315221519086
ACH-000804,-0.211989015644
ACH-000805,-0.124319010496
ACH-000809,-0.224444963405
ACH-000810,-0.11875256935
ACH-000811,-0.26783147818
ACH-000817,-0.304561602979
ACH-000819,-0.348000994856
ACH-000820,-0.130506009345
ACH-000821,-0.530049557945
ACH-000822,0.017772736190400002
ACH-000823,-0.236018367225
ACH-000824,-0.350876035265
ACH-000827,-0.171899304487
ACH-000829,-0.0801791442599
ACH-000831,-0.0835985384478
ACH-000832,0.053839550202
ACH-000833,-0.267784959162
ACH-000834,-0.156849063481
ACH-000835,-0.28892337010499997
ACH-000836,-0.289347441674
ACH-000837,-0.096286879718
ACH-000838,-0.369655497712
ACH-000839,-0.349992412658
ACH-000840,-0.205864181664
ACH-000841,-0.18139623859200002
ACH-000843,-0.0491223874339
ACH-000846,-0.283399684302
ACH-000847,-0.21346287394900001
ACH-000848,0.038890904333099996
ACH-000849,-0.144457424898
ACH-000851,-0.253589793328
ACH-000855,-0.143323184406
ACH-000856,-0.0159605937948
ACH-000858,-0.19456259071600002
ACH-000859,-0.0614377499793
ACH-000861,-0.277592513405
ACH-000862,-0.15337437139
ACH-000865,-0.266032735927
ACH-000866,-0.08562700455630001
ACH-000867,-0.0878543599151
ACH-000869,-0.303396673249
ACH-000872,-0.090279476481
ACH-000873,-0.130825254361
ACH-000876,-0.22962943794
