,PDF (64146)
ACH-000207,-0.183992755324
ACH-000211,-0.0594160456955
ACH-000215,-0.109168883455
ACH-000221,-0.24178543936799998
ACH-000222,-0.14537182870999998
ACH-000223,0.005385953700529999
ACH-000226,0.0103903273207
ACH-000227,-0.052372589755999996
ACH-000228,-0.0144333371729
ACH-000231,0.00143753039127
ACH-000232,-0.127743199941
ACH-000233,-0.06619552417209999
ACH-000234,-0.0833386577402
ACH-000235,-0.0708357630292
ACH-000237,-0.112083368201
ACH-000238,-0.053743616354999996
ACH-000243,-0.0859855180903
ACH-000244,0.0262459754714
ACH-000246,-0.07524796690550001
ACH-000248,-0.062428282056800004
ACH-000250,-0.175000489553
ACH-000251,-0.0036474025355900004
ACH-000253,-0.0602570021625
ACH-000255,-0.102758064349
ACH-000256,0.0364613351424
ACH-000257,-0.0283771521771
ACH-000258,-0.0211868664952
ACH-000259,-0.0182276325565
ACH-000260,-0.117243073874
ACH-000261,-0.120554292493
ACH-000262,0.09802959331219999
ACH-000263,-0.0103884565775
ACH-000264,-0.135235382024
ACH-000265,0.08136044212
ACH-000266,-0.08117611006110001
ACH-000272,-0.170986239028
ACH-000273,-0.014050282526
ACH-000274,-0.129399096796
ACH-000277,-0.118592695793
ACH-000278,-0.174355558762
ACH-000279,-0.0821623844795
ACH-000280,-0.100428151109
ACH-000281,0.0122573400597
ACH-000288,-0.261414234797
ACH-000291,0.0460815665024
ACH-000293,0.0632096991338
ACH-000294,-0.0497959497475
ACH-000295,0.154886199985
ACH-000296,0.0074571820091699995
ACH-000302,-0.0468643014908
ACH-000304,0.036592040504
ACH-000307,-0.127550047601
ACH-000308,-0.0612678529978
ACH-000310,-0.25254549202599996
ACH-000311,0.0224614594656
ACH-000312,-0.005805647243380001
ACH-000315,-0.044859444409
ACH-000316,-0.022223677025500002
ACH-000317,0.16911803318100002
ACH-000318,-0.189841979836
ACH-000319,-0.084017247544
ACH-000320,0.013568748042
ACH-000322,-0.371925786301
ACH-000323,-0.033807474183
ACH-000324,-0.141199276844
ACH-000329,-0.082996544386
ACH-000330,-0.037739409552599995
ACH-000331,-0.052593376279100004
ACH-000332,0.00230776886487
ACH-000334,0.133797018693
ACH-000335,-0.156478681593
ACH-000336,0.18813033861900003
ACH-000337,-0.21489522801199998
ACH-000339,-0.16000820035399999
ACH-000341,-0.176604725167
ACH-000348,-0.08068805379760001
ACH-000350,0.0484427905062
ACH-000352,-0.0312314677391
ACH-000356,-0.141562694297
ACH-000361,0.0492403107472
ACH-000362,0.0657147905122
ACH-000363,-0.157841733826
ACH-000364,0.018216395813400003
ACH-000365,-0.0500547691535
ACH-000366,0.00954943366683
ACH-000368,0.132668923559
ACH-000374,-0.0896587824783
ACH-000375,0.053741771069199994
ACH-000376,-0.119206418185
ACH-000381,-0.225237813879
ACH-000383,-0.0621266681398
ACH-000387,-0.0727088256864
ACH-000389,-0.0697725872353
ACH-000390,0.00931238794682
ACH-000393,0.04676548470919999
ACH-000395,-0.09099172815199999
ACH-000397,-0.139904366011
ACH-000401,-0.157838876261
ACH-000402,-0.099513040501
ACH-000403,-0.19557344915999997
ACH-000404,-0.141728429633
ACH-000406,-0.06566623123790001
ACH-000407,0.0245900466622
ACH-000408,0.12886837428
ACH-000410,0.0327606237268
ACH-000411,-0.0273439774982
ACH-000414,0.0487993234789
ACH-000415,0.023293967198
ACH-000416,-0.302465332349
ACH-000420,-0.0981977190653
ACH-000421,-0.0819183155994
ACH-000424,-0.0831155372583
ACH-000425,0.0759360593294
ACH-000426,0.0907202848768
ACH-000427,0.20687384677
ACH-000433,-0.417219376386
ACH-000436,-0.053920518245099996
ACH-000444,0.13721988059100002
ACH-000445,0.17193826593800002
ACH-000448,-0.101057884083
ACH-000450,-0.14995454375999998
ACH-000452,-0.122971532048
ACH-000454,-0.12230233559800001
ACH-000458,-0.0680815213722
ACH-000459,-0.07866883556910001
ACH-000460,-0.226531729627
ACH-000461,-0.05601788868009999
ACH-000463,0.135652274782
ACH-000464,-0.136412361264
ACH-000466,-0.147346647931
ACH-000467,-0.15635080443399998
ACH-000468,-0.181920299548
ACH-000469,-0.0743524123376
ACH-000470,-0.160789777163
ACH-000471,-0.15697514557
ACH-000472,-0.0155678439358
ACH-000473,0.0355812984989
ACH-000475,-0.150325877469
ACH-000476,-0.0563604363755
ACH-000477,0.12627881285
ACH-000480,-0.141941462594
ACH-000481,-0.043312048479699994
ACH-000483,-0.00442701060957
ACH-000484,-0.26943420096299997
ACH-000485,-0.252011808917
ACH-000486,-0.00889273532867
ACH-000487,-0.041594361008099996
ACH-000488,-0.019154459377800002
ACH-000490,-0.196165425156
ACH-000491,0.12724884606599998
ACH-000495,-0.131607790934
ACH-000496,-0.183977277087
ACH-000499,0.0293969497112
ACH-000500,0.0707268359495
ACH-000502,-0.160023054589
ACH-000503,0.468734964981
ACH-000505,-0.16410135263
ACH-000507,0.024384285338099998
ACH-000510,-0.10971280722999999
ACH-000511,-0.07556721283489999
ACH-000512,0.190525543629
ACH-000516,-0.286840038554
ACH-000517,-0.161315060615
ACH-000518,-0.207318560476
ACH-000520,-0.18133306503199997
ACH-000521,-0.0858248407807
ACH-000522,-0.264100698577
ACH-000524,-0.10405550223400001
ACH-000527,-0.0441394871942
ACH-000528,0.014269833324799999
ACH-000537,-0.11724027853499999
ACH-000541,-0.33811956608599997
ACH-000542,-0.164766510822
ACH-000544,-0.15701682173
ACH-000545,-0.16831940442
ACH-000547,-0.0939007540849
ACH-000548,-0.394141988331
ACH-000549,-0.0880366794474
ACH-000550,-0.193543902498
ACH-000552,0.00469082095942
ACH-000556,0.0299856225055
ACH-000557,-0.11099178289799999
ACH-000570,-0.054560563367499995
ACH-000571,-0.21192256593199998
ACH-000573,-0.0798507099187
ACH-000576,-0.152400271502
ACH-000580,-0.100964218402
ACH-000584,-0.0401511878186
ACH-000585,-0.0109784590053
ACH-000588,0.039494042173900006
ACH-000589,-0.09277762571760001
ACH-000591,-0.15952684024
ACH-000593,-0.0771742555207
ACH-000600,-0.08081164150989999
ACH-000601,-0.03803698949480001
ACH-000604,0.0104665578911
ACH-000605,-0.170420248932
ACH-000606,-0.0343286579869
ACH-000608,-0.191774902267
ACH-000614,-0.178504197319
ACH-000616,-0.0369750049152
ACH-000618,-0.0173012965973
ACH-000619,-0.24815051039900002
ACH-000620,-0.030873703820099997
ACH-000621,-0.146328439994
ACH-000622,0.157222741723
ACH-000623,-0.040059592123400004
ACH-000624,-0.179670469288
ACH-000627,-0.167551096095
ACH-000630,-0.154359755546
ACH-000632,0.00571689915715
ACH-000633,0.027987123884099997
ACH-000637,-0.212199783574
ACH-000638,-0.173577773988
ACH-000646,-0.222701841051
ACH-000647,-0.0180585483628
ACH-000648,-0.09146216134150001
ACH-000649,0.0283368833845
ACH-000651,-0.30133124778799997
ACH-000652,0.0323911706931
ACH-000653,-0.056502709349
ACH-000657,-0.046352785148
ACH-000658,-0.055295717263400004
ACH-000661,-0.0135081310508
ACH-000662,-0.127324137716
ACH-000663,0.010199837852200001
ACH-000665,-0.034147276020299995
ACH-000671,0.0986757829455
ACH-000673,-0.0789097136325
ACH-000676,0.035515091291499996
ACH-000677,-0.123849172547
ACH-000681,-0.00432270086881
ACH-000682,0.15139152051
ACH-000683,-0.011570048224200002
ACH-000684,0.08551480871020001
ACH-000688,-0.27228030020300004
ACH-000693,-0.0469086598608
ACH-000694,-0.0374346733629
ACH-000695,-0.259068360669
ACH-000696,-0.0422356868497
ACH-000697,-0.212526354009
ACH-000699,-0.0768486818085
ACH-000701,-0.0348461659961
ACH-000706,-0.048588069576900005
ACH-000711,-0.06572413604230001
ACH-000713,-0.05053297130969999
ACH-000714,-0.07442635179530001
ACH-000718,-0.13073992762599998
ACH-000720,0.0384875093803
ACH-000721,0.0795094283385
ACH-000724,-0.238509534995
ACH-000725,-0.230709651068
ACH-000732,0.0627053606446
ACH-000734,0.0854191591973
ACH-000735,-0.0683334414326
ACH-000736,-0.0028747559349899996
ACH-000738,-0.19392600144000002
ACH-000746,-0.06531803372469999
ACH-000747,-0.013885519939700003
ACH-000748,-0.137263157745
ACH-000753,-0.0826891195654
ACH-000756,-0.0522632510139
ACH-000757,0.119241496743
ACH-000758,-0.36303004100100006
ACH-000760,-0.0890973595951
ACH-000763,-0.264768612283
ACH-000764,-0.23343501806400002
ACH-000765,0.023834066911999997
ACH-000766,-0.19259727430399998
ACH-000767,-0.259812123847
ACH-000768,-0.060489417817099995
ACH-000769,-0.0464688048639
ACH-000770,-0.0791994974378
ACH-000771,-0.16418708485
ACH-000773,-0.205955745253
ACH-000776,0.051378475912300006
ACH-000777,0.04398575018899999
ACH-000778,0.112821078231
ACH-000781,0.0402325454477
ACH-000782,0.14185557169000002
ACH-000783,-0.127162248009
ACH-000784,-0.0709471162059
ACH-000785,-0.0895986176187
ACH-000787,-0.15602287264599998
ACH-000788,-0.07440950294080001
ACH-000791,-0.0070790505940799995
ACH-000792,-0.0631644189127
ACH-000794,0.0483599919025
ACH-000796,0.0031425551138499997
ACH-000799,0.141288421263
ACH-000800,-0.150532293507
ACH-000802,-0.333882418255
ACH-000804,-0.135595599728
ACH-000805,-0.158918191357
ACH-000809,-0.113495269517
ACH-000810,-0.142225024931
ACH-000811,-0.104741912713
ACH-000817,-0.390222515269
ACH-000819,-0.330113033868
ACH-000820,-0.380315957582
ACH-000821,-0.019703758428499998
ACH-000822,-0.0273298630842
ACH-000823,-0.0029972482620300002
ACH-000824,-0.011554310953799999
ACH-000827,-0.116328970404
ACH-000829,-0.273585554159
ACH-000831,-0.0896878744055
ACH-000832,-0.0986422539956
ACH-000833,0.06561309476919999
ACH-000834,-0.246971228977
ACH-000835,-0.08705446439850001
ACH-000836,-0.182947177859
ACH-000837,-0.0657681397562
ACH-000838,-0.07315845916000001
ACH-000839,-0.317163381322
ACH-000840,-0.0922667790519
ACH-000841,-0.23279686199000002
ACH-000843,-0.0647421318036
ACH-000846,-0.134215507317
ACH-000847,-0.351067722802
ACH-000848,0.00935075494017
ACH-000849,-0.0272946149573
ACH-000851,-0.111149637461
ACH-000855,-0.106686135442
ACH-000856,-0.254790211585
ACH-000858,-0.128346299262
ACH-000859,-0.223759882139
ACH-000861,-0.107734994837
ACH-000862,-0.0425796382385
ACH-000865,-0.0790266385613
ACH-000866,-0.0688483488032
ACH-000867,-0.09831431611510001
ACH-000869,-0.029874461716400003
ACH-000872,-0.021485039046700002
ACH-000873,-0.117488324923
ACH-000876,-0.191262651285
ACH-000878,-0.342695609162
ACH-000880,-0.08093891582889999
ACH-000881,0.0830933309048
ACH-000882,-0.0103491755607
ACH-000884,0.0663883347626
ACH-000885,0.0384056475964
ACH-000887,-0.0613194951773
ACH-000888,-0.33669442941
ACH-000889,-0.10791405168899999
ACH-000890,-0.316713857012
ACH-000896,-0.183763754087
ACH-000898,-0.214043897903
ACH-000900,-0.00808626425196
ACH-000901,-0.12322471665
ACH-000905,-0.19695007722199998
ACH-000906,-0.130144985504
ACH-000907,-0.0167602867645
ACH-000910,-0.0754989451921
ACH-000911,-0.17628507909899999
ACH-000912,0.0149335339702
ACH-000913,0.197110547357
ACH-000915,-0.150343328712
ACH-000916,-0.625961714856
ACH-000917,0.0492952198525
ACH-000921,-0.275251973421
ACH-000924,0.029614886860199998
ACH-000926,-0.274395124909
ACH-000928,0.079356629166
ACH-000929,-0.126747047077
ACH-000932,-0.007297893253319999
ACH-000935,0.061951260804000007
ACH-000936,0.047580841447099995
ACH-000937,-0.0145170909415
ACH-000938,-0.0627347877024
ACH-000939,-0.312218181146
ACH-000941,-0.0412448649767
ACH-000943,-0.054077099309599995
ACH-000946,-0.00662734441946
ACH-000947,0.0114075349308
ACH-000948,-0.140538421246
ACH-000950,0.0855903539704
ACH-000953,-0.0499419106877
ACH-000957,-0.273125181238
ACH-000958,-0.2893646786
ACH-000960,-0.162735310981
ACH-000963,0.0711892529555
ACH-000968,0.05344837694040001
ACH-000969,-0.183721571976
ACH-000973,-0.14459026714
ACH-000974,0.032075776751200005
ACH-000975,-0.0675522914741
ACH-000976,-0.178070999917
ACH-000978,-0.47230237938999997
ACH-000980,-0.0678148730051
ACH-000984,-0.116941803643
ACH-000986,-0.28088916422
ACH-000988,-0.0295031121169
ACH-000993,-0.125599706366
ACH-000994,-0.685161971896
ACH-000996,-0.05035987775550001
ACH-001001,-0.162266085527
ACH-001020,-0.310503691459
ACH-001028,-0.0905148698148
ACH-001031,-0.153136064386
ACH-001038,-0.107097570794
ACH-001048,-0.113115554781
ACH-001050,-0.136245319184
ACH-001053,-0.14587598686
ACH-001054,-0.19442685251699998
ACH-001061,-0.0987537652363
ACH-001067,-0.14923449394000002
ACH-001075,-0.0022987127966
ACH-001096,-0.0859568738284
ACH-001128,-0.541199837057
ACH-001134,-0.09573266266989998
ACH-001151,-0.025127326171
ACH-001163,-0.0182718246369
ACH-001164,0.0630689230209
ACH-001173,-0.117716985219
ACH-001183,-0.180363811683
ACH-001184,0.255837556461
ACH-001190,-0.12404335874500001
ACH-001192,-0.194788193814
ACH-001193,-0.43368726753200004
ACH-001196,-0.13722248531
ACH-001197,-0.156829695249
ACH-001205,0.0779616643628
ACH-001211,0.036180784807
ACH-001212,-0.111468523192
ACH-001228,-0.258084048869
ACH-001232,-0.144847212419
ACH-001239,-0.0881117644588
ACH-001274,0.00770114728091
ACH-001275,0.137200086936
ACH-001277,-0.273180385109
ACH-001278,-0.171298652458
ACH-001280,0.0366422497505
ACH-001283,-0.00150357791558
ACH-001289,-0.24050410337499997
ACH-001295,-0.029193276372
ACH-001300,0.0973763553036
ACH-001301,-0.1413822968
ACH-001302,0.108187099635
ACH-001303,-0.219588563812
ACH-001306,-0.159310602616
ACH-001318,0.0621802905966
ACH-001322,-0.052712732287800004
ACH-001328,-0.15838821966299999
ACH-001332,0.301649453899
ACH-001333,0.132442298253
ACH-001336,-0.316840767277
ACH-001340,-0.098320904531
ACH-001346,0.0317769458012
ACH-001353,-0.08603213635460001
ACH-001354,-0.112014925008
ACH-001367,0.203813635746
ACH-001368,-0.0782019236616
ACH-001374,0.105729555361
ACH-001375,-0.14134555970499998
ACH-001377,0.0518171542013
ACH-001380,0.012307829860399999
ACH-001391,-0.05285047793819999
ACH-001407,-0.05410088455709999
ACH-001408,-0.0479889602503
ACH-001413,-0.0859106218908
ACH-001430,0.11146692333699999
ACH-001431,0.0855372214235
ACH-001450,-0.17655157838100002
ACH-001496,-0.200400485503
ACH-001500,-0.09958282919960001
ACH-001521,0.0697713251074
ACH-001523,-0.0997410063938
ACH-001532,-0.166176007509
ACH-001536,-0.182396823121
ACH-001550,-0.0424958252
ACH-001552,-0.0612909093261
ACH-001554,-0.0807880582544
ACH-001645,-0.136427100471
ACH-001654,-0.0787963813755
ACH-001715,-0.18329477010899997
ACH-001735,-0.010488311138500002
ACH-001736,-0.0631712653936
ACH-001737,-0.400661723078
ACH-001740,-0.19296959543699999
ACH-001745,0.107574087295
ACH-001750,-0.196359072852
ACH-001765,-0.04951995387540001
ACH-001956,-0.13852525983
ACH-001957,-0.058660507622300004
