,GNL1 (2794)
ACH-000788,-0.155678379034
ACH-000791,-0.273789983627
ACH-000792,-0.20801832690299998
ACH-000794,-0.31021881964000003
ACH-000796,-0.147391778774
ACH-000799,-0.11153917419199999
ACH-000800,-0.297211945981
ACH-000802,-0.41503248369400003
ACH-000804,-0.190532487383
ACH-000805,-0.200703385337
ACH-000809,-0.253827910652
ACH-000810,-0.356493953499
ACH-000811,-0.19451294710099998
ACH-000817,-0.39169750462999997
ACH-000819,-0.141341504253
ACH-000820,-0.055527393724
ACH-000821,-0.119037972762
ACH-000822,0.000464402617819
ACH-000823,-0.179814548576
ACH-000824,-0.155749471516
ACH-000827,-0.523609384013
ACH-000829,-0.23478599956500001
ACH-000831,-0.16471540150699998
ACH-000832,-0.29399042022
ACH-000833,-0.0943880180932
ACH-000834,-0.20671179932599998
ACH-000835,-0.258863099689
ACH-000836,-0.294384488481
ACH-000837,-0.206140116791
ACH-000838,-0.07449219158689999
ACH-000839,-0.16116262596
ACH-000840,-0.220487637101
ACH-000841,-0.20223691349
ACH-000843,-0.0872989888372
ACH-000846,-0.171373262234
ACH-000847,-0.07984912973689999
ACH-000848,-0.21990972467599998
ACH-000849,-0.07762250891099999
ACH-000851,-0.14807887226299998
ACH-000855,0.10169836696699999
ACH-000856,-0.06970193513799999
ACH-000858,-0.043400063224900004
ACH-000859,-0.477607104919
ACH-000861,-0.299862069514
ACH-000862,-0.140282871623
ACH-000865,-0.41009030669600005
ACH-000866,-0.067853598885
ACH-000867,-0.0667318282112
ACH-000869,-0.199375666051
ACH-000872,-0.180028342317
ACH-000873,-0.393328219621
ACH-000876,-0.34953459509999996
ACH-000878,0.206016001129
ACH-000880,-0.133733110149
ACH-000881,-0.570101799916
ACH-000882,-0.275460704855
ACH-000884,-0.324271312949
ACH-000885,-0.267775449662
ACH-000887,-0.158490993902
ACH-000888,-0.197493201393
ACH-000889,-0.47955973772200006
ACH-000890,-0.152723561596
ACH-000896,-0.0126483483216
ACH-000898,-0.339172748856
ACH-000900,-0.243604363264
ACH-000901,-0.21040238907699998
ACH-000905,-0.29523487597
ACH-000906,-0.277417150598
ACH-000907,-0.205116508277
ACH-000910,-0.140742602391
ACH-000911,-0.294266866929
ACH-000912,-0.274126865828
ACH-000913,-0.517593715671
ACH-000915,0.05368861212809999
ACH-000916,-0.13715653532400002
ACH-000917,-0.014122198925000001
ACH-000921,-0.285338262214
ACH-000924,-0.361492728333
ACH-000926,-0.35234326358
ACH-000928,-0.148904710196
ACH-000929,-0.53912872571
ACH-000932,-0.231299886918
ACH-000935,-0.417768388812
ACH-000936,-0.224357168738
ACH-000937,-0.0555542150909
ACH-000938,-0.10211537766699999
ACH-000939,0.00776095985984
ACH-000941,-0.384580956389
ACH-000943,-0.20489365369100002
ACH-000946,-0.142301648499
ACH-000947,-0.219051909437
ACH-000948,-0.209649990901
ACH-000950,-0.21015223772
ACH-000953,-0.061880162939
ACH-000957,-0.0731106129989
ACH-000958,-0.20643624386300002
ACH-000960,-0.138800145031
ACH-000963,-0.216574234073
ACH-000968,0.0335294917961
ACH-000969,-0.201065800429
ACH-000973,-0.20405341760899998
ACH-000974,-0.279827578272
ACH-000975,-0.282353895676
ACH-000976,-0.353426686599
ACH-000978,-0.347531655858
ACH-000980,-0.186113864868
ACH-000984,-0.0999721720106
ACH-000986,-0.206513769023
ACH-000988,-0.204843330687
ACH-000993,-0.30040438729
ACH-000994,-0.19544541778400001
ACH-000996,-0.3142975607
ACH-001001,-0.229686531847
ACH-001020,-0.313261437325
ACH-001028,-0.0796465906984
ACH-001031,-0.63068462736
ACH-001038,-0.0479158928486
ACH-001048,-0.0425893677446
ACH-001050,-0.35645492266199996
ACH-001053,-0.317702014111
ACH-001054,-0.0568847504022
ACH-001061,-0.293163046441
ACH-001067,-0.467729408628
ACH-001075,-0.31596746242400003
ACH-001096,-0.215830446791
ACH-001128,-0.573684537403
ACH-001134,-0.309533249455
ACH-001151,-0.29601775149799997
ACH-001163,-0.14261569174900002
ACH-001164,-0.397105772214
ACH-001173,-0.254452793742
ACH-001183,-0.389792799139
ACH-001184,-0.0575456526985
ACH-001190,-0.39061871951899996
ACH-001192,-0.0350510375863
ACH-001193,-0.22516285405699998
ACH-001196,-0.0307475679162
ACH-001197,0.0552141080505
ACH-001205,-0.580026040986
ACH-001211,-0.350070642659
ACH-001212,-0.589072266253
ACH-001228,-0.238310475815
ACH-001232,-0.282582446617
ACH-001239,-0.317010478586
ACH-001274,-0.281855446947
ACH-001275,-0.23465977378699998
ACH-001277,-0.08573931408810001
ACH-001278,-0.435722131547
ACH-001280,-0.38414755660899996
ACH-001283,-0.293627826408
ACH-001289,-0.18955219770399998
ACH-001295,-0.10288177534
ACH-001300,-0.545407142025
ACH-001301,-0.146198800544
ACH-001302,0.17419960011799998
ACH-001303,0.042294774014300006
ACH-001306,-0.47932289053599997
ACH-001318,-0.20335438730900002
ACH-001322,-0.253357384082
ACH-001328,-0.41859257179
ACH-001332,-0.0586238304392
ACH-001333,-0.152277443126
ACH-001336,-0.274328193107
ACH-001340,-0.197454028143
ACH-001346,-0.326035444879
ACH-001353,-0.280986134462
ACH-001354,-0.079913430324
ACH-001367,0.0666158702501
ACH-001368,-0.104209837454
ACH-001374,-0.5898576992660001
ACH-001375,-0.08910002350310002
ACH-001377,-0.215457859621
ACH-001380,-0.082164978671
ACH-001391,-0.21584987644099998
ACH-001407,-0.0878746224382
ACH-001408,-0.257232431421
ACH-001413,-0.417456237543
ACH-001430,-0.604210595476
ACH-001431,-0.215131641357
ACH-001450,0.172501681334
ACH-001496,-0.403680515206
ACH-001500,-0.20321017757800003
ACH-001521,0.0718882077877
ACH-001523,-0.0928838034068
ACH-001532,-0.45274154735100003
ACH-001536,-0.302982975183
ACH-001550,-0.230290167727
ACH-001552,-0.400210470339
ACH-001554,-0.263466350166
ACH-001645,-0.285896423427
ACH-001654,-0.220512469354
ACH-001715,-0.409404536816
ACH-001735,-0.124568859525
ACH-001736,-0.215857864575
ACH-001737,-0.270069786933
ACH-001740,-0.111231525183
ACH-001745,0.00343609684099
ACH-001750,-0.350686849467
ACH-001765,-0.39843746998400004
ACH-001956,-0.208582758167
ACH-001957,-0.35365449758699996
