,RALGAPB (57148)
ACH-000004,-0.13521168336
ACH-000007,0.409975696551
ACH-000009,0.219649412756
ACH-000011,0.559522903455
ACH-000012,-0.29988793115400003
ACH-000013,0.279484941594
ACH-000014,0.174193804541
ACH-000015,0.184755545933
ACH-000017,-0.216982066611
ACH-000018,0.309082577588
ACH-000019,-0.044555357715800006
ACH-000021,0.0212893076773
ACH-000022,-0.0570687753693
ACH-000025,0.272430432116
ACH-000028,-0.0993326501413
ACH-000030,0.108835419747
ACH-000035,-0.0458078441635
ACH-000036,-0.101120373998
ACH-000037,0.032414117382499996
ACH-000039,0.008949561114520001
ACH-000040,0.118405987224
ACH-000041,0.32308200776900003
ACH-000042,-0.0344149333247
ACH-000045,-0.427928447967
ACH-000047,-0.0647862508087
ACH-000052,0.20509450679900001
ACH-000053,-0.17549913534699998
ACH-000054,0.364623489832
ACH-000055,-0.30653921984
ACH-000060,0.429310984855
ACH-000067,0.255471148321
ACH-000070,0.038471382645199996
ACH-000075,-0.134210702507
ACH-000078,0.293952034828
ACH-000082,0.295092664012
ACH-000085,-0.455478428104
ACH-000086,0.0908472747288
ACH-000087,-0.0814602661865
ACH-000092,0.37179352407899996
ACH-000095,0.622804850344
ACH-000097,0.108292339684
ACH-000098,0.6612402097810001
ACH-000099,0.0324902194061
ACH-000108,-0.25698978314
ACH-000113,-0.039748716467800004
ACH-000115,0.0353423627437
ACH-000116,0.11708999734999999
ACH-000118,-0.30275484918
ACH-000120,0.0242645397388
ACH-000123,-0.126332605846
ACH-000127,0.304275744044
ACH-000128,-0.022578391638000003
ACH-000132,0.0636030778277
ACH-000133,-0.112887459347
ACH-000137,0.177567653718
ACH-000138,0.11504394857799999
ACH-000142,0.110216102623
ACH-000143,0.23579517817899998
ACH-000146,-0.062511109541
ACH-000148,-0.11299119843399999
ACH-000150,-0.006933647722359999
ACH-000152,-0.103451037458
ACH-000153,-0.18506516907099999
ACH-000159,-0.0393675324154
ACH-000160,-0.030434705036
ACH-000163,-0.175802306253
ACH-000167,-0.0735630064587
ACH-000168,0.150929040763
ACH-000169,-0.215446282601
ACH-000178,0.0681398692954
ACH-000182,-0.361737271119
ACH-000183,0.0940588743957
ACH-000188,-0.22233658900400002
ACH-000189,-0.00571448684896
ACH-000190,-0.06956592994989999
ACH-000198,-0.0566979847612
ACH-000204,0.17070739003
ACH-000206,0.11764121480900001
ACH-000207,0.00444465265798
ACH-000211,-0.054516875281300003
ACH-000215,-0.0923980661392
ACH-000221,0.0510766253682
ACH-000222,-0.152371181955
ACH-000223,-0.190857917492
ACH-000226,-0.309878492007
ACH-000227,-0.335426031686
ACH-000228,-0.0248322722434
ACH-000231,-0.212713791768
ACH-000232,0.387878193837
ACH-000233,-0.13354731308499998
ACH-000234,0.06945921156830001
ACH-000235,0.123413433728
ACH-000237,0.053472316471100005
ACH-000238,-0.0377608039029
ACH-000243,-0.682850032068
ACH-000244,-0.056428513960300006
ACH-000246,0.435285373851
ACH-000248,0.0159141852773
ACH-000250,-0.013208453725299997
ACH-000251,0.0679993157612
ACH-000253,0.235832387544
ACH-000255,-0.0627598626913
ACH-000256,-0.349162382439
ACH-000257,0.191172301897
ACH-000258,0.0183023429667
ACH-000259,0.21253394868900002
ACH-000260,-0.194227646059
ACH-000261,-0.08130203748380001
ACH-000262,0.0804811362568
ACH-000263,0.34172231344400006
ACH-000264,-0.0138852708668
ACH-000265,-0.10457151608899999
ACH-000266,0.508288661402
ACH-000272,0.10383742451099999
ACH-000273,0.014011417963399999
ACH-000274,0.014800411166399999
ACH-000277,-0.341807203842
ACH-000278,-0.235750383931
ACH-000279,0.190489168933
ACH-000280,0.0479658115604
ACH-000281,-0.0714225267558
ACH-000288,-0.0393047297815
ACH-000291,0.0879301577157
ACH-000293,-0.100399184376
ACH-000294,-0.128491679623
ACH-000295,-0.618086330906
ACH-000296,0.670275482411
ACH-000302,0.126768260067
ACH-000304,-0.0501405988549
ACH-000307,0.0942062961939
ACH-000308,0.0527778068072
ACH-000310,-0.0007121575733839999
ACH-000311,-0.0573467454293
ACH-000312,-0.0397353598024
ACH-000315,-0.502561016703
ACH-000316,0.178874457401
ACH-000317,-0.113880323049
ACH-000318,0.40398336732199996
ACH-000319,0.157176283552
ACH-000320,0.241949022382
ACH-000322,-0.17722344556400002
ACH-000323,-0.172668324211
ACH-000324,-0.0821927550472
ACH-000329,-0.180478494747
ACH-000330,0.144024251885
ACH-000331,0.5278573305550001
ACH-000332,0.17178257582800002
ACH-000334,0.046887653112699997
ACH-000335,-0.138936673204
ACH-000336,-0.320638096674
ACH-000337,0.500951696281
ACH-000339,-0.0774105825535
ACH-000341,-0.177260048887
ACH-000348,0.040194848310199996
ACH-000350,-0.247445496815
ACH-000352,0.104716935557
ACH-000356,-0.325119798266
ACH-000361,-0.357589831039
ACH-000362,-0.19890509744000004
ACH-000363,0.128376535503
ACH-000364,0.361924249586
ACH-000365,0.205194697448
ACH-000366,-0.07184805144419999
ACH-000368,-0.141949555688
ACH-000374,-0.0889107883127
ACH-000375,-0.0340926844021
ACH-000376,0.07215788469010001
ACH-000381,0.202736549457
ACH-000383,0.123863428961
ACH-000387,0.0142855349377
ACH-000389,0.16253250891899998
ACH-000390,0.0949562890078
ACH-000393,0.00347932538891
ACH-000395,0.0532029336756
ACH-000397,0.060469709408
ACH-000401,0.0744002282032
ACH-000402,0.268010454463
ACH-000403,-0.023985417234799997
ACH-000404,0.08703780995230001
ACH-000406,-0.07674474000249999
ACH-000407,0.36604150938600005
ACH-000408,-0.0440299008506
ACH-000410,-0.0357337332146
ACH-000411,0.178358587447
ACH-000414,-0.009140726856569999
ACH-000415,-0.350356701172
ACH-000416,0.050702021555599996
ACH-000420,0.229541448398
ACH-000421,-0.174241134642
ACH-000424,0.326098728283
ACH-000425,-0.0483897679232
ACH-000426,0.141437118653
ACH-000427,0.167791849338
ACH-000433,-0.150078659655
ACH-000436,0.09430160107310001
ACH-000444,0.122573635295
ACH-000445,0.140024250272
ACH-000448,-0.000747361038143
ACH-000450,0.132495805823
ACH-000452,-0.06074377365809999
ACH-000454,0.26014300099300003
ACH-000458,0.0558992031755
ACH-000459,-0.0615965165767
ACH-000460,-0.09706042042000002
ACH-000461,-0.0397032569683
ACH-000463,-0.125669327689
ACH-000464,0.012228946544299998
ACH-000466,-0.302293467204
ACH-000467,0.12402584805099999
ACH-000468,0.13786378153200002
ACH-000469,-0.28843440734700004
ACH-000470,0.0328009855752
ACH-000471,0.213466087665
ACH-000472,-0.0838417941597
ACH-000473,-0.17560500749299998
ACH-000475,0.062347743277599996
ACH-000476,0.406565562373
ACH-000477,-0.0883107068
ACH-000480,0.025630898553200002
ACH-000481,-0.019240237082
