,PHOX2B (8929)
ACH-000004,0.148214527111
ACH-000007,0.056587816124599996
ACH-000009,0.0747257526304
ACH-000011,0.167643047423
ACH-000012,0.057503957065699995
ACH-000013,0.0142324887341
ACH-000014,-0.0722789521048
ACH-000015,0.0882500749907
ACH-000017,-0.12894240761700002
ACH-000018,-0.0298004351628
ACH-000019,0.0933835675432
ACH-000021,0.0432330783964
ACH-000022,0.19037521789
ACH-000025,0.174444158985
ACH-000028,0.12648127507999998
ACH-000030,0.153692106977
ACH-000035,0.26247259374000004
ACH-000036,0.201720084837
ACH-000037,-0.230916896992
ACH-000039,0.204800259799
ACH-000040,-0.133302122148
ACH-000041,0.393687017975
ACH-000042,-0.00805916317759
ACH-000045,0.21566909063700002
ACH-000047,0.0272761068628
ACH-000052,0.0557428337436
ACH-000053,0.160658598225
ACH-000054,0.163218246145
ACH-000055,-0.20513691018199998
ACH-000060,0.0465217860785
ACH-000067,0.12338626316500001
ACH-000070,0.114064516588
ACH-000075,0.0572516096245
ACH-000078,-0.047411534105699996
ACH-000082,-0.129428662652
ACH-000085,0.239952343193
ACH-000086,-0.0225473562347
ACH-000087,0.15602901829399998
ACH-000092,0.07092591014119999
ACH-000095,0.09621057678960002
ACH-000097,0.021493018053700002
ACH-000098,0.184667415922
ACH-000099,-0.340454891731
ACH-000108,0.250512947335
ACH-000113,0.310612937088
ACH-000115,-0.060410373366
ACH-000116,0.085425105169
ACH-000118,0.18881725774799998
ACH-000120,-0.43024639111999996
ACH-000123,0.299676046131
ACH-000127,0.147825669561
ACH-000128,-0.129002957658
ACH-000132,0.118929908664
ACH-000133,0.135543554563
ACH-000137,0.016162028760899998
ACH-000138,0.273433190786
ACH-000142,0.09795246535180001
ACH-000143,-0.013505116249500002
ACH-000146,0.162949997466
ACH-000148,-0.00156550183871
ACH-000150,0.0782579448508
ACH-000152,0.08081985613989999
ACH-000153,0.08695548224260001
ACH-000159,-0.19336606580200003
ACH-000160,0.139973398187
ACH-000163,0.026500169804500002
ACH-000167,0.056430023613300004
ACH-000168,0.48081448800300003
ACH-000169,0.111259703107
ACH-000178,0.103629512266
ACH-000182,0.047218760907300004
