,GXYLT1 (283464)
ACH-000004,0.0012287550738800002
ACH-000007,0.159191667337
ACH-000009,0.137126004207
ACH-000011,-0.08393155150149999
ACH-000012,0.10141787747000001
ACH-000013,-0.0846751357789
ACH-000014,0.0739173377994
ACH-000015,-0.0417704924009
ACH-000017,0.10245903213199999
ACH-000018,0.18635983062800002
ACH-000019,0.037901365524
ACH-000021,0.10535490471
ACH-000022,-0.0366131873017
ACH-000025,0.0320009812972
ACH-000028,-0.114402144621
ACH-000030,0.11989288693499998
ACH-000035,-0.00755750387657
ACH-000036,-0.058854168323
ACH-000037,-0.158679832715
ACH-000039,-0.06141194572269999
ACH-000040,-0.0550145490147
ACH-000041,0.10218374090700001
ACH-000042,0.0726996393399
ACH-000045,0.140199863854
ACH-000047,0.0912200110641
ACH-000052,0.235778957384
ACH-000053,0.010528095143600001
ACH-000054,0.030697631792
ACH-000055,0.0555181869359
ACH-000060,0.348757255439
ACH-000067,0.0382000427684
ACH-000070,0.23362854955200002
ACH-000075,-0.211913350665
ACH-000078,0.09420955734369998
ACH-000082,-0.039087189183699994
ACH-000085,0.2045131711
ACH-000086,-0.0428424468392
ACH-000087,-0.09030711890630001
ACH-000092,0.116812892224
ACH-000095,-0.00841303989376
ACH-000097,-0.0148377221739
ACH-000098,0.277278041298
ACH-000099,-0.0530526683666
ACH-000108,0.193888675252
ACH-000113,0.0477911831951
ACH-000115,0.118119699796
ACH-000116,-0.0680730878229
ACH-000118,0.0632215857615
ACH-000120,-0.127173034465
ACH-000123,-0.0529910083887
ACH-000127,0.229572617333
ACH-000128,-0.026658860556400005
ACH-000132,-0.059322479957400004
ACH-000133,-0.133508159675
ACH-000137,-0.051472386642000004
ACH-000138,0.00674590355071
ACH-000142,-0.00111018683047
ACH-000143,0.18354050600000002
ACH-000146,-0.024785814589900004
ACH-000148,0.125260835937
ACH-000150,0.063738219696
ACH-000152,0.0882239524436
ACH-000153,-0.09427352523150001
ACH-000159,0.0953677844628
ACH-000160,-0.0373504186031
ACH-000163,0.021366388449400003
ACH-000167,0.18368427790300002
ACH-000168,0.014177335760700002
ACH-000169,-0.041957452360300004
ACH-000178,0.0857883349601
ACH-000182,0.13097396642
ACH-000183,-0.002774799603
ACH-000188,0.216693871398
ACH-000189,-0.110500356725
ACH-000190,0.0696149206188
ACH-000198,0.0858301659544
ACH-000204,-0.21712762544300002
ACH-000206,0.038128253566099994
ACH-000207,0.300015238183
ACH-000211,0.10386503111400001
ACH-000215,0.0931747530571
ACH-000221,0.0927762666383
ACH-000222,-0.0186790503652
ACH-000223,-0.111484910111
ACH-000226,-0.139193580228
ACH-000227,0.32869693061599997
ACH-000228,-0.0820568740987
ACH-000231,0.07123416245589999
ACH-000232,-0.0653200603389
ACH-000233,0.094507061381
ACH-000234,-0.0709773568936
ACH-000235,0.06176147867000001
ACH-000237,-0.0301251410508
ACH-000238,0.135459619605
ACH-000243,0.0417208292152
ACH-000244,0.362396650129
ACH-000246,-0.0900976696652
ACH-000248,-0.0319365827917
ACH-000250,0.09179515491250001
ACH-000251,0.128251967288
ACH-000253,0.128414254556
ACH-000255,0.024925139448199997
ACH-000256,0.22805911793000003
ACH-000257,0.16138690365299999
ACH-000258,-0.265436661484
ACH-000259,-0.012096447142799999
ACH-000260,0.09235746549219999
ACH-000261,-0.0353367294268
ACH-000262,0.08885695951760002
ACH-000263,-0.311112999357
ACH-000264,-0.0154558094937
ACH-000265,0.0448825721303
ACH-000266,-0.0557852915954
ACH-000272,-0.0240269170429
ACH-000273,-0.132767425067
ACH-000274,0.054410329383699996
ACH-000277,0.05240599165990001
ACH-000278,-0.164784479672
ACH-000279,0.148443404911
ACH-000280,0.08719992887849999
ACH-000281,0.146556769453
ACH-000288,0.11229964121300001
ACH-000291,0.11431240904500001
ACH-000293,0.0663324878357
ACH-000294,0.0431744934408
ACH-000295,-0.0411704060922
ACH-000296,0.023124235968800002
ACH-000302,0.0621891682723
ACH-000304,-0.017335870444700002
ACH-000307,0.157213325223
ACH-000308,-0.00814361189088
ACH-000310,0.041558802068
ACH-000311,-0.204135285132
ACH-000312,0.13049958730900002
ACH-000315,0.23959115739700002
ACH-000316,0.0386277777011
ACH-000317,-0.05007588970099999
ACH-000318,-0.0816149511982
ACH-000319,0.350639240728
ACH-000320,-0.21937798408700002
ACH-000322,-0.029077611062
ACH-000323,0.0596145972097
ACH-000324,0.034333148015799994
ACH-000329,-0.00508873424158
ACH-000330,-0.0147028652834
ACH-000331,-0.0654674555811
ACH-000332,-0.0135000431192
ACH-000334,-0.016040600996700002
ACH-000335,-0.270372570603
ACH-000336,-0.0762257155791
ACH-000337,-0.212969285018
ACH-000339,-0.0658324052499
ACH-000341,0.133429405447
ACH-000348,-0.0175265507225
ACH-000350,0.051456523802800004
ACH-000352,-0.0012030969722899999
ACH-000356,-0.0480521902286
ACH-000361,0.42794889548299997
ACH-000362,0.153970334177
ACH-000363,0.00819302155206
ACH-000364,-0.128144209459
ACH-000365,0.096298954187
ACH-000366,0.0770673709166
ACH-000368,0.0663782331084
ACH-000374,-0.151894103357
ACH-000375,-0.148055142537
ACH-000376,0.027289153216
ACH-000381,-0.0166741307431
ACH-000383,0.11878522485
ACH-000387,0.0440026234215
ACH-000389,0.0769817376616
ACH-000390,-0.130366631962
ACH-000393,0.162539413209
ACH-000395,-0.013378240466700001
ACH-000397,0.234482031194
ACH-000401,0.155752362227
ACH-000402,-0.0651238595121
ACH-000403,0.0882535365487
ACH-000404,0.0020121816471300002
ACH-000406,0.165216583386
ACH-000407,0.0035182314673000005
ACH-000408,0.0615138276501
ACH-000410,-0.0133174344891
