,GSTM4 (2948)
ACH-000004,-0.526985603118
ACH-000007,-0.22978893339
ACH-000009,-0.370262126694
ACH-000011,-0.393863285664
ACH-000012,-0.453467159015
ACH-000013,-0.381642753502
ACH-000014,-0.46783503737599996
ACH-000015,-0.466096918909
ACH-000017,-0.237218615686
ACH-000018,-0.16041238094000002
ACH-000019,-0.103824611091
ACH-000021,-0.365344409956
ACH-000022,-0.38429106046899997
ACH-000025,-0.564376773253
ACH-000028,-0.499329006404
ACH-000030,-0.5057424538490001
ACH-000035,-0.357877740289
ACH-000036,-0.32656200785399997
ACH-000037,-0.284287208537
ACH-000039,-0.324538724457
ACH-000040,-0.274598436307
ACH-000041,-0.311353837285
ACH-000042,-0.241066236765
ACH-000045,-0.47448505899599996
ACH-000047,-0.224561614781
ACH-000052,-0.213452156021
ACH-000053,-0.266539184258
ACH-000054,-0.449684579044
ACH-000055,-0.19757680920200002
ACH-000060,-0.5841603370449999
ACH-000067,-0.551175616479
ACH-000070,-0.173221408633
ACH-000075,-0.132402819691
ACH-000078,-0.489474881333
ACH-000082,-0.37614611218500005
ACH-000085,-0.48384471224
ACH-000086,-0.528706119318
ACH-000087,-0.30879658854
ACH-000092,-0.603158160983
ACH-000095,-0.517818797971
ACH-000097,-0.36730252106899997
ACH-000098,-0.331424986149
ACH-000099,-0.304215608248
ACH-000108,-0.45088045808
ACH-000113,-0.487383451127
ACH-000115,-0.328781665634
ACH-000116,-0.269953133495
ACH-000118,-0.341957930756
ACH-000120,-0.188222057514
ACH-000123,-0.490903587922
ACH-000127,-0.43204963408
ACH-000128,-0.500611559825
ACH-000132,-0.582473951077
ACH-000133,-0.16864875081500003
ACH-000137,-0.425185090401
ACH-000138,-0.29878930556899996
ACH-000142,-0.40632561202600004
ACH-000143,-0.0327870094123
ACH-000146,-0.652599419034
ACH-000148,-0.251883773367
ACH-000150,-0.3461156568
ACH-000152,-0.44358809756800005
ACH-000153,-0.58967953724
ACH-000159,-0.503937010088
ACH-000160,-0.303431922204
ACH-000163,-0.21795151781199998
ACH-000167,-0.380938782031
ACH-000168,-0.324626326655
ACH-000169,-0.644109991942
ACH-000178,-0.307986344561
ACH-000182,-0.235916014467
ACH-000183,-0.444859374035
ACH-000188,-0.52493826025
ACH-000189,-0.287049334558
ACH-000190,0.00443152451742
ACH-000198,-0.23078572701699998
ACH-000204,-0.5550054228
ACH-000206,-0.361510538641
ACH-000207,-0.334985322
ACH-000211,-0.278246373449
ACH-000215,-0.36711003856799995
ACH-000221,-0.514369261827
ACH-000222,-0.196812547264
ACH-000223,-0.331833810748
ACH-000226,-0.35028804864600005
ACH-000227,-0.667638636392
ACH-000228,-0.51245556635
ACH-000231,-0.342521559591
ACH-000232,-0.395186079412
ACH-000233,-0.16911369505100002
ACH-000234,-0.436893742277
ACH-000235,-0.405120939231
ACH-000237,-0.43507954379600006
ACH-000238,-0.310470150898
ACH-000243,-0.407975587996
ACH-000244,-0.368992748131
ACH-000246,-0.503251557061
ACH-000248,-0.43093981415700006
ACH-000250,-0.35272367105400004
