,ALX3 (257)
ACH-000004,-0.0869538336713
ACH-000007,-0.008771634229979999
ACH-000009,-0.314966098311
ACH-000011,-0.281115718218
ACH-000012,-0.462270153107
ACH-000013,-0.475833396532
ACH-000014,-0.5107224376030001
ACH-000015,-0.39992689291699995
ACH-000017,-0.267103858503
ACH-000018,-0.323174878146
ACH-000019,-0.460652798241
ACH-000021,-0.283468642359
ACH-000022,-0.437134017945
ACH-000025,-0.486345317624
ACH-000028,-0.43745466502499997
ACH-000030,-0.402129816872
ACH-000035,-0.454807462079
ACH-000036,-0.437022959583
ACH-000037,-0.450738422783
ACH-000039,-0.19554787915999997
ACH-000040,-0.5670918451820001
ACH-000041,-0.283951250335
ACH-000042,-0.44826366526699996
ACH-000045,-0.412135848336
ACH-000047,-0.273272282062
ACH-000052,-0.48113051263499995
ACH-000053,-0.257375272035
ACH-000054,-0.598609965719
ACH-000055,-0.35486774157300005
ACH-000060,-0.45922092155199995
ACH-000067,-0.32151813394699996
ACH-000070,-0.280892263144
ACH-000075,-0.435269893438
ACH-000078,-0.147601203908
ACH-000082,-0.0795337078544
ACH-000085,-0.230873901356
ACH-000086,-0.49671391382
ACH-000087,-0.47781143976
ACH-000092,-0.622048539866
ACH-000095,-0.326375557184
ACH-000097,-0.370724954083
ACH-000098,-0.300318402304
ACH-000099,-0.313782696696
ACH-000108,-0.35453399656400003
ACH-000113,-0.46723308866
ACH-000115,-0.34296213254
ACH-000116,-0.258267789111
ACH-000118,-0.273272880755
ACH-000120,-0.29433222343000004
ACH-000123,-0.311383042502
ACH-000127,-0.528376700664
ACH-000128,-0.444838112425
ACH-000132,-0.399235674703
ACH-000133,-0.349772366582
ACH-000137,-0.5251276837969999
ACH-000138,-0.34718543609499997
ACH-000142,-0.250848672781
ACH-000143,-0.404936381318
ACH-000146,-0.23067982106999996
ACH-000148,-0.163531330252
ACH-000150,-0.328762733792
ACH-000152,-0.467653943479
ACH-000153,-0.302089704138
ACH-000159,-0.705136009735
ACH-000160,-0.290968639384
ACH-000163,-0.24661521983000004
ACH-000167,-0.46038203011999995
ACH-000168,0.08185397987069999
ACH-000169,-0.266825742942
ACH-000178,-0.38220720300300004
ACH-000182,-0.374011283279
ACH-000183,-0.30918886255399997
ACH-000188,-0.24323333439199998
ACH-000189,-0.5065061665439999
ACH-000190,-0.534877562424
ACH-000198,-0.342211872336
ACH-000204,-0.243993393872
ACH-000206,-0.34333030381499996
ACH-000207,-0.36309093773199996
ACH-000211,-0.316226524259
ACH-000215,-0.349693494778
ACH-000221,-0.47218361050200003
ACH-000222,-0.325896182509
ACH-000223,-0.284656770999
ACH-000226,-0.47385441444700005
ACH-000227,-0.612412446583
ACH-000228,-0.424220811827
ACH-000231,-0.35678528705300006
ACH-000232,-0.41957368023100006
ACH-000233,-0.21780169003000002
ACH-000234,-0.12149356878900001
ACH-000235,-0.273274158994
ACH-000237,-0.5619219730489999
ACH-000238,-0.554290581076
ACH-000243,-0.157100244201
ACH-000244,0.255616336048
ACH-000246,-0.329930934383
ACH-000248,-0.451357991188
ACH-000250,-0.472013902793
ACH-000251,-0.311947090648
ACH-000253,-0.367749231514
ACH-000255,-0.259808999517
ACH-000256,-0.376178686737
ACH-000257,-0.249699975547
ACH-000258,-0.333482884544
ACH-000259,-0.374849481463
ACH-000260,-0.288101409139
ACH-000261,-0.321000631948
ACH-000262,-0.192344018077
ACH-000263,-0.6374532239280001
ACH-000264,-0.46303713169699995
ACH-000265,-0.466637679275
ACH-000266,-0.43440451900300003
ACH-000272,-0.34358871014
ACH-000273,-0.39799338227
ACH-000274,-0.5297128671670001
ACH-000277,-0.564478289124
ACH-000278,-0.431528706135
ACH-000279,-0.27286767581599997
ACH-000280,-0.311978615668
ACH-000281,-0.22501079803000004
