,DIEXF (27042)
ACH-000339,-0.7666137297460001
ACH-000341,-0.836215449594
ACH-000348,-0.737375477078
ACH-000350,-0.49219232657399997
ACH-000352,-0.720686013694
ACH-000356,-0.7652223249510001
ACH-000361,-1.08997725832
ACH-000362,-0.746510184828
ACH-000363,-0.563839297694
ACH-000364,-0.752320500107
ACH-000365,-0.6774812353290001
ACH-000366,-0.6179994251609999
ACH-000368,-0.6084707943509999
ACH-000374,-0.471195124177
ACH-000375,-0.654144909983
ACH-000376,-0.703815671525
ACH-000381,-0.558633690812
ACH-000383,-0.621562792439
ACH-000387,-0.561917054317
ACH-000389,-0.694403440962
ACH-000390,-0.591980650256
ACH-000393,-0.944532432578
ACH-000395,-0.75991201122
ACH-000397,-0.575071565099
ACH-000401,-0.736231600961
ACH-000402,-0.5840346908690001
ACH-000403,-0.6401733249229999
ACH-000404,-0.233024343722
ACH-000406,-0.666033134371
ACH-000407,-0.548574795837
ACH-000408,-0.581905013156
ACH-000410,-0.947691772965
ACH-000411,-0.664778894606
ACH-000414,-0.61820561847
ACH-000415,-0.592347775907
ACH-000416,-0.8487622243240001
ACH-000420,-0.545251748209
ACH-000421,-0.904767986842
ACH-000424,-0.737146159872
ACH-000425,-0.7981165764470001
ACH-000426,-0.555531223808
ACH-000427,-0.541690495016
ACH-000433,-0.866849309811
ACH-000436,-0.583880592573
ACH-000444,-0.556420390801
ACH-000445,-0.801979108224
ACH-000448,-0.706945634736
ACH-000450,-0.7051787858859999
ACH-000452,-0.585155571685
ACH-000454,-0.697811605983
ACH-000458,-0.591253943688
ACH-000459,-0.21454440616300002
ACH-000460,-0.532583988907
ACH-000461,-0.317976367908
ACH-000463,-0.572449633577
ACH-000464,-0.7291469433230001
ACH-000466,-0.891678889514
ACH-000467,-0.724761137994
ACH-000468,-0.7457424022110001
ACH-000469,-0.7566913069300001
ACH-000470,-0.482479264548
ACH-000471,-0.45351746600500004
ACH-000472,-0.833525028779
ACH-000473,-0.5816004656229999
ACH-000475,-0.8643286178210001
ACH-000476,-0.33563545702799996
ACH-000477,-0.422128307127
ACH-000480,-0.866762646691
ACH-000481,-0.584406087272
ACH-000483,-0.631250509339
ACH-000484,-0.643711317652
ACH-000485,-0.8131494395469999
ACH-000486,-0.807709577543
ACH-000487,-0.557740350635
ACH-000488,-0.6433541958910001
ACH-000490,-0.7748732856370001
ACH-000491,-0.614647651556
ACH-000495,-0.772364676669
ACH-000496,-0.5845466641920001
ACH-000499,-0.648778821569
ACH-000500,-0.767992992867
ACH-000502,-0.539241669374
ACH-000503,-0.966107986593
ACH-000505,-0.945315134754
ACH-000507,-0.724846624998
ACH-000510,-0.9683275396850001
ACH-000511,-0.6135390556970001
ACH-000512,-0.660819049275
ACH-000516,-0.913030718056
ACH-000517,-0.587820325166
ACH-000518,-0.8109940422349999
ACH-000520,-0.729239331839
ACH-000521,-0.717707913809
ACH-000522,-0.653630679717
ACH-000524,-0.44103758953
ACH-000527,-0.638786719705
ACH-000528,-0.598026389868
ACH-000537,-0.51039791146
ACH-000541,-0.5145265128350001
ACH-000542,-1.08119755338
ACH-000544,-0.574645868232
ACH-000545,-0.903512866731
ACH-000547,-0.91401167934
ACH-000548,-0.737068489622
ACH-000549,-0.7661026585340001
ACH-000550,-1.10732636532
ACH-000552,-0.520130340814
ACH-000556,-0.748252868471
ACH-000557,-0.716706504507
ACH-000570,-0.570908586171
ACH-000571,-0.648552195368
ACH-000573,-0.47640801718000003
ACH-000576,-0.576674576819
ACH-000580,-0.538631297182
ACH-000584,-0.7720156751109999
ACH-000585,-0.631271902932
ACH-000588,-0.39149082871
ACH-000589,-0.549879828964
ACH-000591,-0.5406221624090001
ACH-000593,-0.748023272612
ACH-000600,-0.652542093908
ACH-000601,-0.663273964906
ACH-000604,-0.31689862500599997
ACH-000605,-0.8301784906190001
ACH-000606,-0.793667430656
ACH-000608,-0.5100301638579999
ACH-000614,-0.558913716242
ACH-000616,-0.9608151330689999
ACH-000618,-0.644030216929
ACH-000619,-0.7113215067800001
ACH-000620,-0.500400485845
ACH-000621,-0.528749115029
ACH-000622,-0.674842943882
ACH-000623,-0.489926978012
ACH-000624,-0.870882596295
ACH-000627,-0.7706226125390001
ACH-000630,-0.7672526274600001
ACH-000632,-0.7173641303120001
ACH-000633,-0.39522247983099995
ACH-000637,-0.674853185463
ACH-000638,-0.612616828933
ACH-000646,-0.518128834671
ACH-000647,-0.7321164597579999
ACH-000648,-0.37663279721500004
ACH-000649,-0.6995894607430001
ACH-000651,-0.594506529341
ACH-000652,-0.745007703421
ACH-000653,-0.66822680318
ACH-000657,-0.7109067704369999
ACH-000658,-0.612578438504
ACH-000661,-0.38281095110200003
ACH-000662,-0.40175615315200003
ACH-000663,-0.468100105907
ACH-000665,-0.6095153767979999
ACH-000671,-0.693362540355
ACH-000673,-0.686340515317
ACH-000676,-0.857888461984
ACH-000677,-0.49665773778399996
ACH-000681,-0.401522016424
ACH-000682,-0.736435050662
ACH-000683,-0.752944327833
ACH-000684,-0.8021387897319999
ACH-000688,-0.6997984031739999
ACH-000693,-0.716844097264
ACH-000694,-0.623329574325
ACH-000695,-0.831342124569
ACH-000696,-0.983339049398
ACH-000697,-0.649767431158
ACH-000699,-0.5887321692
ACH-000701,-1.05209948794
ACH-000706,-0.623025113186
ACH-000711,-0.640243943999
ACH-000713,-1.03678783624
ACH-000714,-0.518505305483
ACH-000718,-0.547031787719
ACH-000720,-0.616289348909
ACH-000721,-0.747394858452
ACH-000724,-0.773522979733
ACH-000725,-0.439355681594
ACH-000732,-0.7787005494020001
ACH-000734,-0.530538963088
ACH-000735,-0.7057436715690001
ACH-000736,-0.40915791527400003
ACH-000738,-0.8266523390189999
ACH-000746,-0.629497882216
ACH-000747,-0.417682045315
ACH-000748,-1.0280597003
ACH-000753,-0.5119148609149999
ACH-000756,-0.40260705192
ACH-000757,-1.09076779067
ACH-000758,-0.945930580927
ACH-000760,-0.809575980418
ACH-000763,-0.608827249211
ACH-000764,-0.951350132801
ACH-000765,-0.88589100184
ACH-000766,-0.604496667692
ACH-000767,-1.04236430439
ACH-000768,-0.750958378249
ACH-000769,-0.7980151508
ACH-000770,-0.731716545108
ACH-000771,-0.7639426104770001
ACH-000773,-0.6307274010180001
ACH-000776,-0.567613715394
ACH-000777,-0.727484387879
ACH-000778,-0.703222437747
ACH-000781,-0.56746825828
ACH-000782,-0.764845356999
ACH-000783,-0.621245610805
ACH-000784,-0.709193427359
ACH-000785,-0.51699853733
ACH-000787,-0.636277998396
ACH-000788,-0.633688201941
ACH-000791,-0.726609780137
ACH-000792,-0.840523069697
ACH-000794,-0.74489340865
ACH-000796,-0.454504510353
ACH-000799,-0.710402679578
ACH-000800,-0.77963471299
ACH-000802,-0.845725152492
ACH-000804,-0.554482524776
ACH-000805,-0.769310933847
ACH-000809,-0.742667207217
ACH-000810,-0.935206585967
ACH-000811,-0.751853058599
ACH-000817,-0.352494547578
ACH-000819,-0.642468917276
ACH-000820,-0.679822164401
ACH-000821,-0.624486111136
ACH-000822,-0.415828719784
ACH-000823,-0.724988889799
ACH-000824,-0.602038053248
ACH-000827,-0.667402359805
ACH-000829,-0.738746246645
ACH-000831,-0.539274240789
ACH-000832,-0.72862733136
ACH-000833,-0.34050895439900003
ACH-000834,-0.456610939702
ACH-000835,-0.7820045926800001
ACH-000836,-0.835411068572
ACH-000837,-0.665825845348
ACH-000838,-0.7592400863259999
ACH-000839,-0.7627952896860001
ACH-000840,-0.778471645715
ACH-000841,-0.567369866036
ACH-000843,-0.6661571569210001
ACH-000846,-0.516915367831
ACH-000847,-0.563167705867
ACH-000848,-0.681385146664
ACH-000849,-0.7627059901600001
ACH-000851,-0.757834022678
ACH-000855,-0.650652957208
ACH-000856,-0.578609368302
ACH-000858,-0.554116282043
ACH-000859,-0.612527265335
ACH-000861,-0.740086393496
ACH-000862,-0.638516207211
ACH-000865,-0.607699978468
ACH-000866,-0.5241280535499999
ACH-000867,-0.598351372042
ACH-000869,-0.6971009125650001
ACH-000872,-0.575994918371
ACH-000873,-0.685327059813
ACH-000876,-0.602292192335
ACH-000878,-0.7450348072480001
ACH-000880,-0.432943110678
ACH-000881,-0.770265657179
ACH-000882,-0.8351178661900001
ACH-000884,-0.78253787337
ACH-000885,-0.629675759839
ACH-000887,-0.7959619343809999
ACH-000888,-0.619650365406
ACH-000889,-0.697229600572
ACH-000890,-0.793894764786
ACH-000896,-0.605897552254
ACH-000898,-0.475052582968
ACH-000900,-0.570972610381
ACH-000901,-0.5918250368600001
ACH-000905,-0.8098169283509999
ACH-000906,-0.604196485161
ACH-000907,-1.0187609830600002
ACH-000910,-0.468306912893
ACH-000911,-0.47135965774800004
ACH-000912,-0.8278322887270001
ACH-000913,-0.66308722147
ACH-000915,-0.696054765459
ACH-000916,-0.710142042171
ACH-000917,-0.5606215695929999
ACH-000921,-0.947223173836
ACH-000924,-0.752079965476
ACH-000926,-0.629656358702
ACH-000928,-0.682361827744
ACH-000929,-0.9897398832950001
ACH-000932,-0.769296947135
ACH-000935,-0.65974483202
ACH-000936,-0.6954253501250001
ACH-000937,-0.546227760979
ACH-000938,-0.507696862629
ACH-000939,-0.441206852108
ACH-000941,-0.479189873525
ACH-000943,-0.6863805025290001
ACH-000946,-0.6959206629090001
ACH-000947,-0.612665839625
ACH-000948,-0.584221679676
ACH-000950,-0.463178008721
ACH-000953,-0.529306399557
ACH-000957,-0.5653363939289999
ACH-000958,-0.753570943153
ACH-000960,-0.7514278965629999
ACH-000963,-0.7342775880600001
ACH-000968,-0.481086879312
ACH-000969,-0.568043183722
ACH-000973,-0.79410990756
ACH-000974,-0.662181358274
ACH-000975,-0.911764308709
ACH-000976,-0.605376872979
ACH-000978,-0.710780421309
ACH-000980,-0.8564634800059999
ACH-000984,-0.925453777148
ACH-000986,-0.7390977889920001
ACH-000988,-0.777240363151
ACH-000993,-0.7254855203239999
ACH-000994,-0.371369856535
ACH-000996,-0.7352539909270001
ACH-001001,-0.6896317670100001
ACH-001020,-0.587030164737
ACH-001028,-0.870278871925
ACH-001031,-0.665024101265
ACH-001038,-0.540971634843
ACH-001048,-0.550226657297
ACH-001050,-0.933213130634
ACH-001053,-0.626045971959
ACH-001054,-0.525586918793
ACH-001061,-0.818169818335
ACH-001067,-0.851462970881
ACH-001075,-0.551852755796
ACH-001096,-0.47792686916999993
ACH-001128,-1.1475185598200002
ACH-001134,-0.8160618559739999
ACH-001151,-0.668436036572
ACH-001163,-0.721633805913
ACH-001164,-0.591265410076
ACH-001173,-0.637988305379
ACH-001183,-0.597831985989
ACH-001184,-0.782102770839
ACH-001190,-0.651845961625
ACH-001192,-0.41102874804799994
ACH-001193,-0.468752755756
ACH-001196,-0.638636655875
ACH-001197,-0.496291942632
ACH-001205,-0.760996456772
ACH-001211,-0.46085931854199996
ACH-001212,-0.61718116247
ACH-001228,-0.758877987305
ACH-001232,-0.829364250152
ACH-001239,-0.803447482845
ACH-001274,-0.632831726462
ACH-001275,-0.471234447988
ACH-001277,-0.543719738645
ACH-001278,-0.524778287264
ACH-001280,-0.353152358961
ACH-001283,-0.6405666826749999
ACH-001289,-0.594206242057
ACH-001295,-0.6094836007150001
ACH-001300,-0.623859663518
ACH-001301,-0.614947375762
ACH-001302,-0.5242381787979999
ACH-001303,-0.529720978715
ACH-001306,-0.7971668163519999
ACH-001318,-0.805798454589
ACH-001322,-0.841685675148
ACH-001328,-0.562543847062
ACH-001332,-0.706376125995
ACH-001333,-0.7438876595880001
ACH-001336,-0.7133365242630001
ACH-001340,-0.562050063744
ACH-001346,-0.633997831213
ACH-001353,-0.639503484355
ACH-001354,-0.512448084434
ACH-001367,-0.541173916674
ACH-001368,-0.774630212595
ACH-001374,-1.0090797713200002
ACH-001375,-0.5145696941160001
ACH-001377,-0.576808857115
ACH-001380,-0.503514062392
ACH-001391,-0.791788962676
ACH-001407,-0.587694012858
ACH-001408,-0.5439852585130001
ACH-001413,-0.816798869428
ACH-001430,-0.651768125821
ACH-001431,-0.833906315825
ACH-001450,-0.68595281999
ACH-001496,-0.63462006183
ACH-001500,-0.6151355842
ACH-001521,-0.391808367509
ACH-001523,-0.5614232416570001
ACH-001532,-0.799302357298
ACH-001536,-0.766140438239
ACH-001550,-0.78532251885
ACH-001552,-0.79972640493
ACH-001554,-0.47330690760099997
ACH-001645,-0.634383902552
ACH-001654,-0.646399320061
ACH-001715,-0.780568336975
ACH-001735,-0.7384511609450001
ACH-001736,-0.618463900585
ACH-001737,-0.48809512719899995
ACH-001740,-0.376081358
ACH-001745,-0.49425048916000003
ACH-001750,-0.693369580684
ACH-001765,-0.655971573465
ACH-001956,-0.513328610177
ACH-001957,-0.855845374259
