,LRP2BP (55805)
ACH-000381,-0.12447324426300001
ACH-000383,-0.04744685110309999
ACH-000387,-0.0953532103784
ACH-000389,-0.058338650164800006
ACH-000390,0.0035175449815900003
ACH-000393,-0.119845946366
ACH-000395,0.161668382965
ACH-000397,0.052008519791
ACH-000401,-0.000144681964991
ACH-000402,-0.210597140646
ACH-000403,-0.0234242163222
ACH-000404,0.168604174153
ACH-000406,0.013865414798399998
ACH-000407,0.163820273825
ACH-000408,0.013793117156200001
ACH-000410,0.0271843061776
ACH-000411,-0.0278439780148
ACH-000414,0.013361100054899998
ACH-000415,0.136670050444
ACH-000416,-0.0210793298005
ACH-000420,0.0862936491161
ACH-000421,0.022951250386999997
ACH-000424,0.283394932792
ACH-000425,-0.017349336655
ACH-000426,0.0431936833685
ACH-000427,0.11103512313200001
ACH-000433,0.203067396974
ACH-000436,0.20789239737999998
ACH-000444,0.0575942761022
ACH-000445,-0.222023021389
ACH-000448,-0.013756034145799999
ACH-000450,0.00044060919412000003
ACH-000452,0.0124862555947
ACH-000454,0.056641669682999995
ACH-000458,0.160727571779
ACH-000459,-0.0441530670623
ACH-000460,-0.035223987346800004
ACH-000461,-0.0588645245688
ACH-000463,-0.00423703330278
ACH-000464,0.23280512815499999
ACH-000466,0.0448589982734
ACH-000467,-0.050078752794900004
ACH-000468,-0.0305672755119
ACH-000469,-0.0905830976457
ACH-000470,0.130130331252
ACH-000471,0.05967576414609999
ACH-000472,-0.00601723387979
ACH-000473,-0.0177963957796
ACH-000475,0.030873560079200002
ACH-000476,-0.053376605579199994
ACH-000477,0.18116310855
ACH-000480,-0.130828738002
ACH-000481,0.0932285748542
ACH-000483,0.20213749943
ACH-000484,0.08677903803680001
ACH-000485,0.116521483462
ACH-000486,-0.0701006283085
ACH-000487,0.166607014093
ACH-000488,0.06826833657890001
ACH-000490,0.0746659988644
ACH-000491,0.19597164460000002
ACH-000495,0.328035942199
ACH-000496,-0.0896568714359
ACH-000499,0.193685482791
ACH-000500,0.367227035095
ACH-000502,0.059352633466099994
ACH-000503,0.19114666190299998
ACH-000505,-0.0206008100765
ACH-000507,-0.16762283575
ACH-000510,-0.0076314403802099995
ACH-000511,-0.14027087285999998
ACH-000512,0.04288162394930001
ACH-000516,-0.127326249324
ACH-000517,0.028249314046200003
ACH-000518,0.212762094886
ACH-000520,0.106262526155
ACH-000521,0.0825514170314
ACH-000522,0.0325063142034
ACH-000524,0.07304632451000001
ACH-000527,-0.0465282278486
ACH-000528,0.0691871996363
ACH-000537,0.08322362232950001
ACH-000541,0.0990211899838
ACH-000542,0.0498975511778
ACH-000544,-0.0657601796742
ACH-000545,0.226263330264
ACH-000547,-0.071959182324
ACH-000548,0.0946931222982
ACH-000549,0.260678573405
ACH-000550,-0.038148267399
ACH-000552,0.173693267695
ACH-000556,0.019886244247599997
ACH-000557,-0.17750498636300002
ACH-000570,-0.05695698224140001
ACH-000571,-0.08739324931
ACH-000573,0.00744101441182
ACH-000576,-0.12134092149
ACH-000580,0.129198904916
ACH-000584,0.11698630613500001
ACH-000585,-0.0166136141387
ACH-000588,0.245461915777
ACH-000589,-0.019662771818
ACH-000591,-0.0644978973333
ACH-000593,-0.004784534189199999
ACH-000600,0.00384192478108
ACH-000601,-0.00034798047111699997
ACH-000604,0.032886601168599996
ACH-000605,-0.20533653275
ACH-000606,-0.24814158489100002
ACH-000608,-0.13394211942
ACH-000614,0.025241755475699998
ACH-000616,-0.11726923272399999
ACH-000618,0.126184467253
ACH-000619,0.40486308848
ACH-000620,-0.025785303015700003
ACH-000621,0.109301722874
ACH-000622,-0.041442515626300004
ACH-000623,-0.101498817716
ACH-000624,0.140624277067
ACH-000627,-0.185768287377
ACH-000630,0.0178558924721
ACH-000632,0.029946271409400003
ACH-000633,-0.123148903627
ACH-000637,0.14214104974400002
ACH-000638,0.0959633468065
ACH-000646,-0.164561636292
ACH-000647,-0.011459855092
ACH-000648,0.0025729379025
ACH-000649,-0.105116297782
ACH-000651,-0.0062235978799799994
ACH-000652,-0.06296488871059999
ACH-000653,0.117718014213
ACH-000657,0.005456442216949999
ACH-000658,-0.0128109366072
ACH-000661,0.255619417852
ACH-000662,-0.19222423194000002
ACH-000663,0.033034912590400006
ACH-000665,0.0114072099706
ACH-000671,0.219818034632
ACH-000673,0.00712312449554
ACH-000676,0.0487571910259
ACH-000677,0.165699109956
ACH-000681,-0.0362688783277
ACH-000682,0.0745958101376
ACH-000683,-0.104045252198
ACH-000684,0.203344695815
ACH-000688,0.0261081559178
ACH-000693,0.018674227750799997
ACH-000694,0.072989876251
ACH-000695,-0.15762676159800001
ACH-000696,0.0548898020336
ACH-000697,0.103893531235
ACH-000699,0.06408389846859999
ACH-000701,0.0656323420661
ACH-000706,-0.021560373188900004
ACH-000711,0.0291116228372
ACH-000713,0.0966608471566
ACH-000714,0.111023289081
ACH-000718,0.10659761627999999
ACH-000720,-0.0367594463455
ACH-000721,0.045433216729600004
ACH-000724,0.020229467623
ACH-000725,0.0654870563483
ACH-000732,0.09347839260749999
ACH-000734,-0.0132277935154
ACH-000735,-0.128813627701
ACH-000736,0.160867080713
ACH-000738,0.00548305437836
ACH-000746,0.240127762297
ACH-000747,0.11051036778899999
ACH-000748,0.0707663326095
ACH-000753,-0.0158306602234
ACH-000756,-0.021790241018300002
ACH-000757,0.18089351641399998
ACH-000758,-0.0417627726539
ACH-000760,0.042790854248400005
ACH-000763,-0.24489326552700003
ACH-000764,0.174742958277
ACH-000765,0.07073657930760001
ACH-000766,-0.102261620837
ACH-000767,-0.0655846521525
ACH-000768,-0.0048752555637
ACH-000769,-0.175022463889
ACH-000770,-0.0378913967739
ACH-000771,0.0457510311564
ACH-000773,0.107429865679
ACH-000776,0.0194284183579
ACH-000777,-0.06313546684759999
ACH-000778,0.020127952818799998
ACH-000781,-0.0129796085161
ACH-000782,0.026521612721899998
ACH-000783,-0.0993782247174
ACH-000784,0.10437340846899999
ACH-000785,-0.140807789924
ACH-000787,0.032043973350800004
ACH-000788,0.0220709911584
ACH-000791,0.06117978913919999
ACH-000792,-0.12445198343800001
ACH-000794,-0.04387712722019999
ACH-000796,-0.10483560123600001
ACH-000799,0.235707464439
ACH-000800,-0.19843316827
ACH-000802,-0.0507615311164
ACH-000804,-0.07140387245430001
ACH-000805,0.220624099342
ACH-000809,0.006700667023189999
ACH-000810,0.0456842038551
ACH-000811,-0.072143992111
ACH-000817,0.11190935694
ACH-000819,-0.0851342178299
ACH-000820,0.22862533210299998
ACH-000821,0.08559267535939999
ACH-000822,0.0533836926366
ACH-000823,0.0587126514066
ACH-000824,0.0205408702078
ACH-000827,0.0260710680313
ACH-000829,0.0493588930573
ACH-000831,0.0221550338766
ACH-000832,0.0617244965467
ACH-000833,0.219194995936
ACH-000834,-0.0350022394079
ACH-000835,0.0485647218546
ACH-000836,0.00327312107556
ACH-000837,-0.035043789304400004
ACH-000838,0.07237558082569999
ACH-000839,-0.15625795895199998
ACH-000840,0.14344469881400002
ACH-000841,-0.0169769434876
ACH-000843,0.11443516989000001
ACH-000846,0.136790097821
ACH-000847,-0.05129769398580001
ACH-000848,-0.20942796371800002
ACH-000849,-0.09025133063110001
ACH-000851,-0.0443687812534
ACH-000855,0.390682168531
ACH-000856,0.18214963961800001
ACH-000858,0.0661093995942
ACH-000859,0.265469619456
ACH-000861,-0.08086597307789999
ACH-000862,-0.0577491372798
ACH-000865,0.025029860526799997
ACH-000866,-0.00840884667435
ACH-000867,-0.0032507995652
ACH-000869,-0.11218992561699999
ACH-000872,0.052676053890800004
ACH-000873,0.0948714993247
ACH-000876,0.01386909217
ACH-000878,0.197743077787
ACH-000880,0.191137337385
ACH-000881,-0.0197606443495
ACH-000882,-0.10561503363199999
ACH-000884,0.0382320213836
ACH-000885,-0.157698181581
ACH-000887,-0.0146685328899
ACH-000888,-0.04576844701280001
ACH-000889,0.0211439323648
ACH-000890,0.0109890743451
ACH-000896,0.159130297899
ACH-000898,0.085221333383
ACH-000900,0.00256074366495
ACH-000901,0.00041497685383199995
ACH-000905,0.013666640825499999
ACH-000906,-0.0852528862871
ACH-000907,-0.0184825316172
ACH-000910,0.0760127934817
ACH-000911,0.08480853939619999
ACH-000912,0.23550959651
ACH-000913,-0.0223265725201
ACH-000915,0.040140673926499996
ACH-000916,0.00153609907707
ACH-000917,0.230984586124
ACH-000921,0.00998697235159
ACH-000924,0.016790135044799998
ACH-000926,0.07400903848330001
ACH-000928,0.0490187662719
ACH-000929,-0.18036468631400002
ACH-000932,-0.118897229921
ACH-000935,0.024670952609000003
ACH-000936,0.00651895805117
ACH-000937,0.0161887655639
ACH-000938,0.08543724760360001
ACH-000939,0.0998308223728
ACH-000941,-0.0596714394632
ACH-000943,0.0485608232485
ACH-000946,0.011602611164599999
ACH-000947,0.0700296932588
ACH-000948,0.12587528561699998
ACH-000950,0.20503420704599998
ACH-000953,0.033358854342400004
ACH-000957,-0.007312358565680001
ACH-000958,0.105528399518
ACH-000960,0.0155054250952
ACH-000963,-0.16181369083
ACH-000968,-0.120869480758
ACH-000969,-0.045788711794499996
ACH-000973,0.0534602428378
ACH-000974,0.019407647013
ACH-000975,0.094261483752
ACH-000976,0.0344460974112
ACH-000978,-0.45700122217100003
ACH-000980,-0.0369997006709
ACH-000984,-0.124650859759
ACH-000986,0.0360548632506
ACH-000988,0.06744739639740001
ACH-000993,-0.10392040040799999
ACH-000994,0.18109860151299997
ACH-000996,-0.0694885967635
ACH-001001,-0.145936874275
ACH-001020,0.08374566139260001
ACH-001028,0.0168955819618
ACH-001031,-0.019612814287
ACH-001038,-0.13734280232899998
ACH-001048,0.06102063014
ACH-001050,0.0026519846873700004
ACH-001053,0.09490083379809999
ACH-001054,0.035920131537
ACH-001061,0.129282133355
ACH-001067,0.128815694372
ACH-001075,0.00809828634705
ACH-001096,0.0203860702253
ACH-001128,-0.1453595916
ACH-001134,0.0820147694755
ACH-001151,-0.168815784133
ACH-001163,-0.112295089901
ACH-001164,0.190068058323
ACH-001173,0.0622913680982
ACH-001183,-0.023922567327499998
ACH-001184,-0.07573114747910001
ACH-001190,-0.0901217107117
ACH-001192,-0.014351562327299998
ACH-001193,-0.365578199123
ACH-001196,-0.0029469609795700004
ACH-001197,0.037087075082199994
ACH-001205,0.0220821634643
ACH-001211,-0.0780792480992
ACH-001212,0.210970467807
ACH-001228,0.122682159695
ACH-001232,-0.051294813735
ACH-001239,-0.0497271400843
ACH-001274,-0.0726463567803
ACH-001275,-0.103674226766
ACH-001277,-0.047715491060000004
ACH-001278,0.159902312174
ACH-001280,0.0882793990843
ACH-001283,-0.0588505686804
ACH-001289,-0.08529756681
ACH-001295,-0.000769406398177
ACH-001300,0.0413694310461
ACH-001301,-0.105338841995
ACH-001302,-0.246973408294
ACH-001303,0.308813339598
ACH-001306,0.135281791093
ACH-001318,-0.046491827134
ACH-001322,0.161719993341
ACH-001328,-0.0693376488412
ACH-001332,0.281569545285
ACH-001333,0.027369996335
ACH-001336,0.0410667153158
ACH-001340,0.00354142744091
ACH-001346,-0.152563709682
ACH-001353,0.05063458865519999
ACH-001354,-0.08307282142269999
ACH-001367,-0.17092663400400002
ACH-001368,0.038942052774699996
ACH-001374,0.37832013630500005
ACH-001375,0.09770313149
ACH-001377,0.0555857096743
ACH-001380,0.0567560983023
ACH-001391,-0.1146454733
ACH-001407,-0.0269158249302
ACH-001408,-0.02048097168
ACH-001413,-0.0324643831876
ACH-001430,-0.00399683444945
ACH-001431,-0.0327070779269
ACH-001450,-0.190870129488
ACH-001496,-0.025902676086499998
ACH-001500,0.00146915611405
ACH-001521,0.07278334248039998
ACH-001523,0.19385927299199998
ACH-001532,0.0187802793535
ACH-001536,-0.124028351511
ACH-001550,0.0576293094325
ACH-001552,-0.1908019823
ACH-001554,-0.017267235689599997
ACH-001645,-0.214132111517
ACH-001654,0.0475007276949
ACH-001715,0.0639718712501
ACH-001735,0.0530056091011
ACH-001736,0.126749152089
ACH-001737,-0.395697447534
ACH-001740,0.10099910011299999
ACH-001745,0.0673287410132
ACH-001750,0.09229276210010001
ACH-001765,0.031933730435900004
ACH-001956,0.07776941721319999
ACH-001957,-0.0239474446268
