,IQCF1 (132141)
ACH-000004,-0.388635905071
ACH-000007,-0.2974970098
ACH-000009,-0.384205998774
ACH-000011,-0.34273734602300004
ACH-000012,-0.428903126043
ACH-000013,-0.28175522578
ACH-000014,-0.12755517280200002
ACH-000015,-0.369944983426
ACH-000017,-0.191477048171
ACH-000018,-0.008289082328550001
ACH-000019,-0.5515126111199999
ACH-000021,-0.36262712056999996
ACH-000022,-0.214308351366
ACH-000025,-0.361925660616
ACH-000028,-0.314334438533
ACH-000030,-0.28395463239700003
ACH-000035,-0.174037847711
ACH-000036,-0.24051972729899998
ACH-000037,-0.271421088939
ACH-000039,-0.230053699362
ACH-000040,-0.21886497317499998
ACH-000041,-0.1463424797
ACH-000042,-0.24077895284000003
ACH-000045,-0.178499365257
ACH-000047,-0.305070419501
ACH-000052,-0.32761707722600003
ACH-000053,-0.31679676887200003
ACH-000054,-0.385942488137
ACH-000055,-0.570193639482
ACH-000060,-0.24097588990600002
ACH-000067,-0.28537783456300003
ACH-000070,-0.08486202625910001
ACH-000075,-0.452298512903
ACH-000078,-0.432128002519
ACH-000082,-0.251277161571
ACH-000085,-0.317213037624
ACH-000086,-0.312549225465
ACH-000087,-0.521086562708
ACH-000092,-0.192476170051
ACH-000095,-0.190168565704
ACH-000097,-0.201915464224
ACH-000098,-0.29096017897
ACH-000099,-0.391033994592
ACH-000108,-0.256532789881
ACH-000113,-0.285332929131
ACH-000115,-0.160251381846
ACH-000116,-0.286107899341
ACH-000118,-0.443421862063
ACH-000120,-0.305935517217
ACH-000123,-0.282087381092
ACH-000127,-0.116632753082
ACH-000128,-0.161842139637
ACH-000132,-0.273079027233
ACH-000133,-0.386609006587
ACH-000137,-0.45666849826300004
ACH-000138,-0.382525313815
ACH-000142,-0.118948192588
ACH-000143,-0.342012726791
ACH-000146,-0.316349112052
ACH-000148,-0.256668630771
ACH-000150,-0.371342673098
ACH-000152,-0.34386918581799997
ACH-000153,-0.18789939340700001
ACH-000159,-0.31562170498000003
ACH-000160,-0.149354475821
ACH-000163,-0.22810366713799998
ACH-000167,-0.26303680264
ACH-000168,-0.35575745326499997
ACH-000169,-0.361528986335
ACH-000178,-0.32631046899599997
ACH-000182,-0.20279388619000002
ACH-000183,-0.0809416195309
ACH-000188,-0.293208518288
ACH-000189,-0.397726569115
ACH-000190,-0.600936799216
ACH-000198,-0.174010913532
ACH-000204,-0.211779493824
ACH-000206,-0.367630808078
ACH-000207,-0.431730661536
ACH-000211,-0.34897280036899997
ACH-000215,-0.131604121973
ACH-000221,-0.30802145786400004
ACH-000222,-0.36257195676799997
ACH-000223,-0.198991453164
ACH-000226,-0.289551531263
ACH-000227,-0.409306383282
ACH-000228,-0.5348937015590001
ACH-000231,-0.304269140609
