,TNRC6B (23112)
ACH-000467,-0.17600493493799999
ACH-000468,-0.240980044134
ACH-000469,-0.24012739848
ACH-000470,-0.0275967719826
ACH-000471,-0.08911975435830001
ACH-000472,-0.35468995518700003
ACH-000473,-0.327520077476
ACH-000475,-0.21997443629500002
ACH-000476,-0.305413753267
ACH-000477,-0.175605283128
ACH-000480,-0.278092428632
ACH-000481,-0.31461639789
ACH-000483,-0.39928467357
ACH-000484,-0.472503197249
ACH-000485,0.0662187188262
ACH-000486,-0.36811400809100003
ACH-000487,-0.19439621171399998
ACH-000488,-0.10196972568499998
ACH-000490,-0.188987110869
ACH-000491,0.0534114511275
ACH-000495,0.134711843771
ACH-000496,-0.0522472935344
ACH-000499,-0.36921981282099997
ACH-000500,0.50993277875
ACH-000502,-0.184414836217
ACH-000503,0.16117514311
ACH-000505,-0.0552403521308
ACH-000507,-0.120831424285
ACH-000510,-0.0686287156344
ACH-000511,-0.319185513193
ACH-000512,-0.417617053261
ACH-000516,-0.315213189171
ACH-000517,-0.120007433923
ACH-000518,-0.179422181446
ACH-000520,-0.08595176573510001
ACH-000521,-0.0926852967887
ACH-000522,0.157115060484
ACH-000524,-0.182989847687
ACH-000527,-0.29196348994000004
ACH-000528,-0.41670010868
ACH-000537,-0.104087891545
ACH-000541,-0.104290319148
ACH-000542,-0.08528358375350001
ACH-000544,0.239294177093
ACH-000545,-0.152823397443
ACH-000547,-0.21192332027600003
ACH-000548,-0.31198860506299997
ACH-000549,-0.19560211989300003
ACH-000550,-0.0344284423575
ACH-000552,-0.0225062137638
ACH-000556,-0.0936486867614
ACH-000557,0.29484910679000004
ACH-000570,-0.380921829551
ACH-000571,-0.359981450762
ACH-000573,-0.114929320339
ACH-000576,-0.16796121183600002
ACH-000580,-0.0839415200262
ACH-000584,-0.279496555628
ACH-000585,-0.02547439722
ACH-000588,-0.030791521808400002
ACH-000589,-0.038351282092800004
ACH-000591,-0.30662844468199996
ACH-000593,0.237383114334
ACH-000600,-0.0685869158598
ACH-000601,-0.24307590436999998
ACH-000604,0.027776135894
ACH-000605,-0.25586467061
ACH-000606,-0.181674171717
ACH-000608,-0.24711383352
ACH-000614,0.0835163192692
ACH-000616,-0.182342202073
ACH-000618,-0.196693543394
ACH-000619,-0.304008576996
ACH-000620,-0.158249973479
ACH-000621,-0.221907633249
ACH-000622,-0.0670821894265
ACH-000623,-0.22905196786200002
ACH-000624,-0.149251775775
ACH-000627,-0.146371097084
ACH-000630,-0.265300961947
ACH-000632,-0.127302273769
ACH-000633,-0.29930620822
ACH-000637,-0.228664793512
ACH-000638,-0.26043315608600004
ACH-000646,-0.520092792188
ACH-000647,-0.250338361222
ACH-000648,-0.0344598853589
ACH-000649,-0.07699098147260001
ACH-000651,-0.364987719468
ACH-000652,-0.027364073521500002
ACH-000653,-0.332076970342
ACH-000657,-0.258770859499
ACH-000658,0.00912783412047
ACH-000661,0.0183446467502
ACH-000662,0.0132510333608
ACH-000663,-0.165680442682
ACH-000665,-0.228488478332
ACH-000671,-0.103177343454
ACH-000673,-0.358596664701
ACH-000676,-0.07437259272169999
ACH-000677,-0.275251150876
ACH-000681,-0.112154137451
ACH-000682,-0.271548077927
ACH-000683,-0.09306115442500001
ACH-000684,-0.0935789253886
ACH-000688,-0.427577614363
ACH-000693,-0.26557346530000003
ACH-000694,-0.222026687302
ACH-000695,-0.116308639035
ACH-000696,-0.116299246185
ACH-000697,-0.17041319849
ACH-000699,-0.33157038377799997
ACH-000701,-0.211412726849
ACH-000706,-0.16191154648
ACH-000711,-0.302914943597
ACH-000713,-0.163121155973
ACH-000714,-0.186878278604
ACH-000718,0.03317591567
ACH-000720,-0.252620126158
ACH-000721,-0.118102400453
ACH-000724,-0.414743395864
ACH-000725,-0.547767193981
ACH-000732,-0.34772677251100004
ACH-000734,-0.196155073044
ACH-000735,-0.0770097535337
ACH-000736,-0.0652885825958
ACH-000738,0.0014792165393499998
ACH-000746,-0.0111441015766
ACH-000747,-0.331576779162
ACH-000748,-0.0309464878304
ACH-000753,-0.24427249967099998
ACH-000756,-0.598649921255
ACH-000757,-0.37022871325499995
ACH-000758,-0.336789021384
ACH-000760,-0.13787602263499998
ACH-000763,-0.15762871914899998
ACH-000764,-0.12847187256200002
ACH-000765,-0.217892562795
ACH-000766,-0.25845459299400003
ACH-000767,-0.0686197757218
ACH-000768,-0.24190077311799998
ACH-000769,-0.419532694695
ACH-000770,-0.09850184619619999
ACH-000771,-0.170408560735
ACH-000773,-0.10246335408500001
ACH-000776,-0.14180339161
ACH-000777,-0.37850416536799997
ACH-000778,-0.262678231273
ACH-000781,-0.22292088097399998
ACH-000782,-0.20658486366099998
ACH-000783,0.013042440593900001
ACH-000784,-0.131745805169
ACH-000785,-0.021620617472700002
ACH-000787,-0.10867351147700001
ACH-000788,-0.36691870264700005
ACH-000791,-0.42169944961499994
ACH-000792,0.0676012933684
ACH-000794,-0.08862014700950001
ACH-000796,0.00110026380685
ACH-000799,-0.0492288857192
ACH-000800,-0.18337597078899998
ACH-000802,-0.0455945503242
ACH-000804,0.011140731233600001
ACH-000805,-0.377008283547
ACH-000809,-0.345548888069
ACH-000810,-0.0815552822306
ACH-000811,-0.0735166836442
ACH-000817,-0.128973949443
ACH-000819,-0.119180166337
ACH-000820,-0.0913694005395
ACH-000821,-0.565447600464
ACH-000822,-0.10724849452600001
ACH-000823,-0.156596050776
ACH-000824,-0.330450724204
ACH-000827,-0.08668452980489999
ACH-000829,-0.453047967632
ACH-000831,-0.160155560705
ACH-000832,-0.19950551347800002
ACH-000833,0.210182883351
ACH-000834,-0.33536337737599997
ACH-000835,-0.170206338752
ACH-000836,-0.444074918332
ACH-000837,-0.127635291555
ACH-000838,0.06938944922210001
ACH-000839,-0.0785423463998
ACH-000840,-0.157003389475
ACH-000841,-0.187222298426
ACH-000843,-0.0841686573416
ACH-000846,-0.30363273257199996
ACH-000847,0.153456063544
ACH-000848,-0.204373994706
ACH-000849,0.0355640922443
ACH-000851,-0.191226574593
ACH-000855,-0.41323337226400003
ACH-000856,-0.0422094783432
ACH-000858,-0.18723026761199998
ACH-000859,-0.513968091446
ACH-000861,0.049771737400599994
ACH-000862,-0.151902773764
ACH-000865,-0.0666781755738
ACH-000866,-0.117969743097
ACH-000867,-0.132025165337
ACH-000869,-0.173744832271
ACH-000872,-0.303106449537
ACH-000873,-0.38890658363700004
ACH-000876,0.05616763265580001
ACH-000878,-0.136453411041
ACH-000880,-0.161984346562
ACH-000881,-0.20125471163800002
ACH-000882,-0.36566056741700004
ACH-000884,-0.246098525938
ACH-000885,-0.333885430183
ACH-000887,-0.108959012738
ACH-000888,-0.0269243656381
ACH-000889,-0.0980925255311
ACH-000890,-0.653563157324
ACH-000896,-0.228629687011
ACH-000898,-0.0657467088494
ACH-000900,-0.36307621094000003
ACH-000901,-0.208842651769
ACH-000905,-0.287064312507
ACH-000906,-0.194974457555
ACH-000907,-0.042071611992499994
ACH-000910,-0.29430683153299997
ACH-000911,-0.242882843101
ACH-000912,-0.0951721898361
ACH-000913,-0.117627162489
ACH-000915,-0.302956432696
ACH-000916,-0.028121682991999998
ACH-000917,-0.168040378942
ACH-000921,-0.344275052128
ACH-000924,-0.182911473209
ACH-000926,-0.24109729420099998
ACH-000928,-0.11238307427100001
ACH-000929,0.017392498018200003
ACH-000932,0.0217991310997
ACH-000935,-0.05914861138730001
ACH-000936,-0.09477228503419999
ACH-000937,-0.24442511521
ACH-000938,-0.0696680846784
ACH-000939,-0.345383930601
ACH-000941,-0.15254136197899998
ACH-000943,-0.127719011199
ACH-000946,-0.19565123655900002
ACH-000947,-0.0950587609884
ACH-000948,-0.185593290526
ACH-000950,-0.337427215262
ACH-000953,-0.07272307133889999
ACH-000957,0.20227093786400002
ACH-000958,-0.112413526444
ACH-000960,-0.09972208597519999
ACH-000963,-0.161863900368
ACH-000968,-0.411864737092
ACH-000969,-0.336476876792
ACH-000973,0.06530278092950001
ACH-000974,-0.22158851485800002
ACH-000975,-0.147048821463
ACH-000976,-0.263812751166
ACH-000978,-0.282725939288
ACH-000980,-0.111203423301
ACH-000984,-0.104913900554
ACH-000986,-0.169744877026
ACH-000988,-0.157991147632
ACH-000993,-0.006744154415229999
ACH-000994,-0.143963909337
ACH-000996,-0.160139016016
ACH-001001,-0.391985786215
ACH-001020,-0.275696690447
ACH-001028,-0.142579230167
ACH-001031,-0.152781251121
ACH-001038,-0.227999964916
ACH-001048,-0.238792997241
ACH-001050,-0.34117793899000004
ACH-001053,-0.28982738061
ACH-001054,-0.0213654898889
ACH-001061,-0.296427577612
ACH-001067,-0.141808894154
ACH-001075,0.0599013852599
ACH-001096,-0.104507796472
ACH-001128,-0.284080713564
ACH-001134,0.011536833395200001
ACH-001151,-0.0684606503089
ACH-001163,-0.309703136215
ACH-001164,-0.0125763924597
ACH-001173,-0.200311055992
ACH-001183,-0.388153012249
ACH-001184,-0.228001450194
ACH-001190,-0.201210840325
ACH-001192,-0.267761630682
ACH-001193,-0.523715157933
ACH-001196,-0.323481078852
ACH-001197,-0.37015318842699996
ACH-001205,-0.10037632029200001
ACH-001211,0.195807130676
ACH-001212,-0.0589448128219
ACH-001228,-0.0834575338223
ACH-001232,0.0113000990402
ACH-001239,-0.25778252475499996
ACH-001274,-0.09376323556919999
ACH-001275,-0.302446255489
ACH-001277,-0.0133242088298
ACH-001278,-0.17436480198399998
ACH-001280,-0.18465187006499997
ACH-001283,-0.323017218187
ACH-001289,0.14397164562
ACH-001295,-0.247250190428
ACH-001300,-0.052260548674800004
ACH-001301,-0.411376238928
ACH-001302,-0.09157894697460002
ACH-001303,-0.457566058477
ACH-001306,-0.5581708030129999
ACH-001318,-0.228914534678
ACH-001322,-0.221731611805
ACH-001328,-0.0130203646784
ACH-001332,-0.550581548193
ACH-001333,-0.38304446696999994
ACH-001336,-0.23217727222100001
ACH-001340,0.0772852625932
ACH-001346,-0.273586025529
ACH-001353,-0.0218820854438
ACH-001354,-0.112928097906
ACH-001367,-0.429380953751
ACH-001368,-0.183213670631
ACH-001374,-0.266208828611
ACH-001375,-0.42259525768899997
ACH-001377,0.0318552843748
ACH-001380,-0.0264564314294
ACH-001391,-0.411136943821
ACH-001407,-0.351452761286
ACH-001408,-0.24630602094
ACH-001413,-0.164767847797
ACH-001430,-0.305891239386
ACH-001431,-0.104545551551
ACH-001450,-0.29029671214200004
ACH-001496,-0.117911218652
ACH-001500,-0.310477294549
ACH-001521,-0.45820255795000003
ACH-001523,-0.0157835579034
ACH-001532,-0.209664610137
ACH-001536,-0.142364533377
ACH-001550,-0.18077941461599997
ACH-001552,-0.271937584696
ACH-001554,-0.22262968285
ACH-001645,-0.153998343379
ACH-001654,-0.248602914631
ACH-001715,-0.5127482063050001
ACH-001735,-0.236321457449
ACH-001736,-0.0160294400578
ACH-001737,0.205075400258
ACH-001740,-0.07930083437180001
ACH-001745,-0.22962005597899998
ACH-001750,-0.336771695065
ACH-001765,-0.293546684871
ACH-001956,-0.0345380759699
ACH-001957,-0.209127393221
