,PREB (10113)
ACH-000584,-0.847520956567
ACH-000585,-0.6965172562909999
ACH-000588,-0.695888969483
ACH-000589,-0.659699754437
ACH-000591,-0.8172884119730001
ACH-000593,-0.890312909607
ACH-000600,-0.825721716753
ACH-000601,-0.908750206337
ACH-000604,-0.7909504806409999
ACH-000605,-0.780494550371
ACH-000606,-0.78077635033
ACH-000608,-1.4365015517200002
ACH-000614,-0.670841935176
ACH-000616,-0.968582430671
ACH-000618,-0.945897913928
ACH-000619,-0.886960376682
ACH-000620,-0.926164524824
ACH-000621,-0.739841078291
ACH-000622,-1.25719576619
ACH-000623,-1.09942408579
ACH-000624,-0.6158326287129999
ACH-000627,-0.8612817819840001
ACH-000630,-0.9759045408220001
ACH-000632,-0.7638516904780001
ACH-000633,-1.12386597498
ACH-000637,-0.604264446004
ACH-000638,-0.7207306379549999
ACH-000646,-0.825605519929
ACH-000647,-0.7879909533
ACH-000648,-0.901837781207
ACH-000649,-0.9711951861299999
ACH-000651,-0.812299002583
ACH-000652,-0.875635703634
ACH-000653,-1.02944247517
ACH-000657,-0.978207443552
ACH-000658,-1.10983063673
ACH-000661,-0.802376881923
ACH-000662,-0.710142999799
ACH-000663,-0.46065077450900005
ACH-000665,-0.992042229678
ACH-000671,-0.730778423996
ACH-000673,-0.9276544795399999
ACH-000676,-0.7664664182809999
ACH-000677,-0.122740172568
ACH-000681,-0.68265058684
ACH-000682,-0.8190562155760001
ACH-000683,-0.9092893422949999
ACH-000684,-0.6819520763879999
ACH-000688,-1.28031353534
ACH-000693,-0.867301974053
ACH-000694,-0.680576099506
ACH-000695,-1.5045913878600001
ACH-000696,-0.987927099343
ACH-000697,-1.03485292016
ACH-000699,-0.909083164718
ACH-000701,-0.9332418585100001
ACH-000706,-0.7777717698759999
ACH-000711,-0.87728976907
ACH-000713,-0.9749907480490001
ACH-000714,-0.8271622607520001
ACH-000718,-1.16796786176
ACH-000720,-0.834180018697
ACH-000721,-0.9347236870000001
ACH-000724,-0.7105510859440001
ACH-000725,-0.756684795666
ACH-000732,-0.961279322422
ACH-000734,-1.07693764591
ACH-000735,-0.64833093828
ACH-000736,-0.901938886674
ACH-000738,-0.962831093253
ACH-000746,-0.682420421093
ACH-000747,-0.615276575677
ACH-000748,-0.9663407526350001
ACH-000753,-0.837392293761
ACH-000756,-0.7162187928399999
ACH-000757,-0.618918090674
ACH-000758,-0.8343028738670001
ACH-000760,-0.892559082709
ACH-000763,-0.789741203926
ACH-000764,-0.9090224174670001
ACH-000765,-0.619097234887
ACH-000766,-1.04677513762
ACH-000767,-1.06588832219
ACH-000768,-0.614176707826
ACH-000769,-0.726924863276
ACH-000770,-0.9549866646240001
ACH-000771,-0.834921780092
ACH-000773,-0.801758709
ACH-000776,-0.869049851153
ACH-000777,-0.707736374576
ACH-000778,-0.878676875637
ACH-000781,-0.805124557948
ACH-000782,-0.768027209603
ACH-000783,-1.24876285479
ACH-000784,-1.04557129964
ACH-000785,-0.762105332357
ACH-000787,-0.820193171828
ACH-000788,-0.953908331265
ACH-000791,-0.864389907599
ACH-000792,-0.915210284178
ACH-000794,-0.714624442283
ACH-000796,-1.0153850258900001
ACH-000799,-0.756138979949
ACH-000800,-0.896997763288
ACH-000802,-0.8247687797419999
ACH-000804,-0.726842041587
ACH-000805,-0.8929567383
ACH-000809,-0.955858791072
ACH-000810,-1.1315862240799999
ACH-000811,-1.03873931552
ACH-000817,-0.76006257471
ACH-000819,-0.6990432601540001
ACH-000820,-1.39373297158
ACH-000821,-0.9513113860079999
ACH-000822,-1.05268381015
ACH-000823,-0.995381831571
ACH-000824,-0.7258939026469999
ACH-000827,-0.785643647319
ACH-000829,-1.01601163986
ACH-000831,-0.72697225028
ACH-000832,-0.9437596514550001
ACH-000833,-0.657706353055
ACH-000834,-0.801640221994
ACH-000835,-0.8378809105320001
ACH-000836,-0.8253341200030001
ACH-000837,-0.578073962127
ACH-000838,-0.773366894639
ACH-000839,-0.9493882453929999
ACH-000840,-0.30348501523000004
ACH-000841,-0.7983390507520001
ACH-000843,-0.8805142674969999
ACH-000846,-0.800184695351
ACH-000847,-0.8536997270450001
ACH-000848,-0.853203972762
ACH-000849,-0.7732512490019999
ACH-000851,-0.79533167786
ACH-000855,-0.790878271428
ACH-000856,-1.04835830875
ACH-000858,-0.917363349198
ACH-000859,-1.2354152458
ACH-000861,-0.816221119773
ACH-000862,-0.984084006925
ACH-000865,-0.8419823389450001
ACH-000866,-0.8322328258439999
ACH-000867,-1.07739510566
ACH-000869,-0.862704662772
ACH-000872,-0.921905179673
ACH-000873,-0.7811616696520001
ACH-000876,-0.5299938665649999
ACH-000878,-0.92960347129
ACH-000880,-0.803397461745
ACH-000881,-0.624777770473
ACH-000882,-0.8763190627959999
ACH-000884,-0.97041907998
ACH-000885,-0.849460658442
ACH-000887,-0.867782857931
ACH-000888,-0.768234708608
ACH-000889,-0.8327458112970001
ACH-000890,-0.6214748904249999
ACH-000896,-0.978840870713
ACH-000898,-0.944322906437
ACH-000900,-0.8418107407950001
ACH-000901,-0.9678271942560001
ACH-000905,-0.977377768663
ACH-000906,-0.720277563186
ACH-000907,-0.7377163872920001
ACH-000910,-0.869583005113
ACH-000911,-0.936288381213
ACH-000912,-0.843682607105
ACH-000913,-0.947932095852
ACH-000915,-0.878851905965
ACH-000916,-0.5448090062550001
ACH-000917,-0.858347608026
ACH-000921,-0.8813706983059999
ACH-000924,-0.930168238103
ACH-000926,-1.02992826641
ACH-000928,-0.875886322681
ACH-000929,-0.923776667701
ACH-000932,-1.00456810079
ACH-000935,-0.68551443895
ACH-000936,-0.890572535932
ACH-000937,-0.737853609524
ACH-000938,-0.799745579428
ACH-000939,-1.03651451521
ACH-000941,-1.01378704861
ACH-000943,-0.879536201987
ACH-000946,-0.908432135443
ACH-000947,-0.575325998047
ACH-000948,-0.650100213637
ACH-000950,-0.701265186522
ACH-000953,-0.827372261277
ACH-000957,-0.8906846597879999
ACH-000958,-0.860896773119
ACH-000960,-0.742674156468
ACH-000963,-0.393871140668
ACH-000968,-0.895426571912
ACH-000969,-0.96826303907
ACH-000973,-0.946664207804
ACH-000974,-0.856712729955
ACH-000975,-1.01036612162
ACH-000976,-0.731807390057
ACH-000978,-0.671242297442
ACH-000980,-0.6992415091590001
ACH-000984,-0.8938983334180001
ACH-000986,-0.9143064116609999
ACH-000988,-1.07692402017
ACH-000993,-0.9003164066339999
ACH-000994,-0.7244260306
ACH-000996,-1.07730129186
ACH-001001,-0.862016806186
ACH-001020,-1.11013564946
ACH-001028,-0.9316895744410001
ACH-001031,-0.863565948037
ACH-001038,-0.852282967424
ACH-001048,-1.07301035019
ACH-001050,-0.841236632816
ACH-001053,-1.00164841674
ACH-001054,-1.03042452631
ACH-001061,-0.817405866849
ACH-001067,-0.912853923509
ACH-001075,-1.0851832853799999
ACH-001096,-0.779437564555
ACH-001128,-1.25602228705
ACH-001134,-0.9241146734610001
ACH-001151,-0.48611202241000007
ACH-001163,-1.043123491
ACH-001164,-0.884531697938
ACH-001173,-0.763581006597
ACH-001183,-0.920212029129
ACH-001184,-0.717596166791
ACH-001190,-0.918870804522
ACH-001192,-0.989108111077
ACH-001193,-1.10591989953
ACH-001196,-0.8697759360230001
ACH-001197,-0.854238713923
ACH-001205,-0.907722209963
ACH-001211,-0.991740738546
ACH-001212,-0.986292304614
ACH-001228,-1.0289394756
ACH-001232,-0.980541095609
ACH-001239,-0.910279657384
ACH-001274,-0.656263323784
ACH-001275,-1.14237996855
ACH-001277,-0.900762448171
ACH-001278,-0.80477699632
ACH-001280,-0.8875337871879999
ACH-001283,-1.01519805948
ACH-001289,-0.87467178912
ACH-001295,-0.7749872133399999
ACH-001300,-1.09609506378
ACH-001301,-1.15997589166
ACH-001302,-0.733151253923
ACH-001303,-1.24219305255
ACH-001306,-0.9324168447669999
ACH-001318,-0.911277294932
ACH-001322,-1.04045314566
ACH-001328,-0.801495065859
ACH-001332,-0.955226651496
ACH-001333,-0.822416671127
ACH-001336,-0.829879386847
ACH-001340,-0.846871535458
ACH-001346,-0.685570293054
ACH-001353,-0.85809108281
ACH-001354,-0.8686145396189999
ACH-001367,-0.7833231556029999
ACH-001368,-0.9432809495190001
ACH-001374,-0.950434527437
ACH-001375,-0.683268146352
ACH-001377,-1.0821768484299998
ACH-001380,-0.7647958751189999
ACH-001391,-0.9903463954200001
ACH-001407,-0.965743222707
ACH-001408,-0.7503496429209999
ACH-001413,-0.868691963933
ACH-001430,-1.1510365635700002
ACH-001431,-0.992288140715
ACH-001450,-1.06486806499
ACH-001496,-0.843999507953
ACH-001500,-0.92784006013
ACH-001521,-1.18284138845
ACH-001523,-0.729536130736
ACH-001532,-0.873519954471
ACH-001536,-0.630239594816
ACH-001550,-0.795703019216
ACH-001552,-1.0590792687000001
ACH-001554,-1.0249124052299998
ACH-001645,-0.761954113476
ACH-001654,-0.745583517281
ACH-001715,-0.677054353336
ACH-001735,-0.837123426953
ACH-001736,-0.8235951802629999
ACH-001737,-1.18700573734
ACH-001740,-0.7194157013339999
ACH-001745,-0.613301047051
ACH-001750,-1.1135381476100001
ACH-001765,-0.880696939956
ACH-001956,-0.7708571923499999
ACH-001957,-0.804591157684
