,GALNS (2588)
ACH-000004,0.128214786357
ACH-000007,-0.18055728997200002
ACH-000009,0.12431996317600001
ACH-000011,-0.0647169338684
ACH-000012,0.0251719676262
ACH-000013,-0.155699086671
ACH-000014,0.154889462263
ACH-000015,0.0934285614964
ACH-000017,0.124674139473
ACH-000018,0.130006189781
ACH-000019,-0.233471659605
ACH-000021,-0.12909840944
ACH-000022,0.043432690775800004
ACH-000025,-0.33842948228299996
ACH-000028,0.0037795505121199996
ACH-000030,-0.104251750321
ACH-000035,0.0388917414235
ACH-000036,-0.276672599045
ACH-000037,-0.0732423550552
ACH-000039,0.0950450401764
ACH-000040,-0.223083422367
ACH-000041,0.106931579656
ACH-000042,0.013368157935899998
ACH-000045,0.0440987808708
ACH-000047,-0.10031671222500001
ACH-000052,-0.350061828453
ACH-000053,0.0487337056951
ACH-000054,0.005269279456890001
ACH-000055,-0.466629040663
ACH-000060,0.009248907345290002
ACH-000067,-0.0421566539767
ACH-000070,-0.0261380119912
ACH-000075,-0.031464921901700006
ACH-000078,0.16448832706299998
ACH-000082,-0.023323399331
ACH-000085,0.130007747775
ACH-000086,-0.136797694779
ACH-000087,-0.0740648860658
ACH-000092,-0.100748272022
ACH-000095,-0.16871001219300003
ACH-000097,0.08783485081
ACH-000098,0.015540065187299999
ACH-000099,0.033156340119599996
ACH-000108,-0.31210688723200003
ACH-000113,-0.136167072759
ACH-000115,0.0409898916168
ACH-000116,-0.166850240465
ACH-000118,-0.0365365460847
ACH-000120,0.043765820887400005
ACH-000123,-0.06293694125009999
ACH-000127,-0.0739936655695
ACH-000128,0.138239934199
ACH-000132,0.0225449005601
ACH-000133,-0.059651316320500004
ACH-000137,0.0143866339004
ACH-000138,-0.11290467728800001
ACH-000142,-0.44566920205300004
ACH-000143,0.0801045188251
ACH-000146,0.100935806657
ACH-000148,-0.08965445507960002
ACH-000150,0.128038519214
ACH-000152,-0.119585897809
ACH-000153,0.164598352518
ACH-000159,-0.269337497345
ACH-000160,0.206107957279
ACH-000163,-0.19354607378199998
ACH-000167,-0.101110421461
ACH-000168,0.10195947570800001
ACH-000169,-0.0664770461438
ACH-000178,0.07564373772300001
ACH-000182,-0.021460939081599996
ACH-000183,-0.148706996703
ACH-000188,-0.046377958922899996
ACH-000189,0.278955332805
ACH-000190,-0.0406671143089
ACH-000198,0.029299755693599997
ACH-000204,0.224244244326
ACH-000206,-0.10677077441600001
ACH-000207,0.18092611098499997
ACH-000211,-0.147354948953
ACH-000215,-0.0738798897362
ACH-000221,-0.0360060648126
ACH-000222,0.0143969987442
ACH-000223,-0.013958580698899999
ACH-000226,-0.0486534055287
ACH-000227,-0.0988877340823
ACH-000228,-0.0786331736701
ACH-000231,-0.0749624110649
ACH-000232,-0.013967554480999999
ACH-000233,-0.17174918493799998
ACH-000234,-0.0613083078046
ACH-000235,-0.0713568619448
ACH-000237,0.074940195411
ACH-000238,-0.037985808067800005
ACH-000243,0.0398842480433
ACH-000244,-3.9175479234e-05
ACH-000246,-0.0433268764768
ACH-000248,0.0712490306931
ACH-000250,-0.0968250538
ACH-000251,0.0665114203402
ACH-000253,0.0361671098154
ACH-000255,-0.0851552848443
ACH-000256,-0.19514828074700002
ACH-000257,0.048998545996199995
ACH-000258,-0.154717683729
ACH-000259,-0.164578729158
ACH-000260,0.143206159773
ACH-000261,0.012567433611899999
ACH-000262,0.07479156351260001
ACH-000263,0.25418251999499997
ACH-000264,-0.046222272182
ACH-000265,-0.0621579721798
ACH-000266,-0.100921202118
ACH-000272,-0.11457373934800001
ACH-000273,0.031622406513799994
ACH-000274,-0.0526173270604
ACH-000277,-0.097336583224
ACH-000278,0.0306366260428
ACH-000279,-0.13124546443
ACH-000280,-0.177809016699
ACH-000281,-0.16884891029100002
ACH-000288,-0.19759737728399998
ACH-000291,-0.00326695533782
ACH-000293,-0.030465373765699997
ACH-000294,-0.19099968227699998
ACH-000295,0.008759502424469998
ACH-000296,0.137150979438
ACH-000302,-0.08315165782339999
ACH-000304,-0.06356867038
ACH-000307,-0.123096177095
ACH-000308,-0.08006895943419999
ACH-000310,0.13110860339400002
ACH-000311,-0.125390876415
ACH-000312,-0.0205350433756
ACH-000315,0.23280770412500001
ACH-000316,-0.313549028591
ACH-000317,-0.261054089117
ACH-000318,0.11645402395099999
ACH-000319,-0.165569023903
ACH-000320,0.139082551001
ACH-000322,0.056470047074300006
ACH-000323,0.129937406961
ACH-000324,0.046361395188400004
ACH-000329,-0.160638218414
ACH-000330,0.29587199569
ACH-000331,0.032694478331
ACH-000332,-0.0948723805341
ACH-000334,-0.308416952867
ACH-000335,-0.292692723639
ACH-000336,0.145348476571
ACH-000337,0.009010096169489999
ACH-000339,0.0818480974943
ACH-000341,-0.0707350460097
ACH-000348,-0.10855094539000001
ACH-000350,0.0402090418649
ACH-000352,0.0203568742753
ACH-000356,-0.21815698154
ACH-000361,-0.204388403917
ACH-000362,0.12545690329700002
ACH-000363,-0.00589945935723
ACH-000364,0.0611655358861
ACH-000365,-0.220465942425
ACH-000366,-0.142738141786
ACH-000368,-0.25855993405
ACH-000374,-0.10171785193800001
ACH-000375,0.08930420144279999
ACH-000376,-0.24193515673500002
ACH-000381,0.12684641997999999
ACH-000383,-0.05845921287280001
ACH-000387,-0.125870875618
ACH-000389,-0.47780733510300005
ACH-000390,-0.0764037489433
ACH-000393,-0.203212564811
ACH-000395,0.12392288676100001
ACH-000397,-0.166093628177
ACH-000401,-0.159532664269
ACH-000402,0.0273913234011
ACH-000403,0.0085257591588
ACH-000404,-0.306135874582
ACH-000406,-0.016702169886199998
ACH-000407,-0.0770705604736
ACH-000408,0.0957518286466
ACH-000410,0.110756310743
ACH-000411,-0.06983314174760001
ACH-000414,0.0715614217791
ACH-000415,0.0680633199891
ACH-000416,0.0174855490668
ACH-000420,-0.35359496706999993
ACH-000421,-0.0053358206465200005
ACH-000424,0.0740241249313
ACH-000425,-0.0544504011231
ACH-000426,0.021574952064099998
ACH-000427,-0.23197826659200002
ACH-000433,-0.225232644302
ACH-000436,-0.0730371602951
ACH-000444,0.0402972915849
ACH-000445,-0.21812592171300002
ACH-000448,0.0835692978689
ACH-000450,0.18411002647
ACH-000452,-0.00509341905955
ACH-000454,0.0218118029336
ACH-000458,-0.13270315898600002
ACH-000459,-0.0613504276377
ACH-000460,-0.0810055041152
ACH-000461,0.11839159009500001
ACH-000463,-0.0859988140436
ACH-000464,-0.108605061515
ACH-000466,0.23210861409400002
ACH-000467,-0.0148071127217
ACH-000468,-0.08986391661820001
ACH-000469,-0.125011221085
ACH-000470,0.0364738184531
ACH-000471,-0.111841234574
ACH-000472,-0.029543230113
ACH-000473,-0.052297108789099996
ACH-000475,-0.0444713365123
ACH-000476,-0.10953114518200001
ACH-000477,0.25618399953000004
ACH-000480,0.10005485375
ACH-000481,-0.04287710575119999
ACH-000483,-0.269857993512
ACH-000484,-0.13868042095
ACH-000485,-0.013831183710600001
ACH-000486,-0.08588785194389999
ACH-000487,-0.199822060104
ACH-000488,0.0027132782437800005
ACH-000490,0.102103541872
ACH-000491,-0.0906618698915
ACH-000495,-0.137111552543
ACH-000496,-0.055997185709300006
ACH-000499,0.0988813858394
ACH-000500,-0.452647179555
ACH-000502,-0.119452170467
ACH-000503,0.07082019118789999
ACH-000505,-0.08562711386949999
ACH-000507,0.0510296340283
ACH-000510,-0.138765035271
ACH-000511,-0.232045269371
ACH-000512,0.0715097445918
ACH-000516,-0.0130353353932
ACH-000517,-0.044759662098599995
ACH-000518,-0.11040821409399999
ACH-000520,-0.16199456786699998
ACH-000521,-0.0323422861849
ACH-000522,-0.219314913938
ACH-000524,-0.129391294935
ACH-000527,-0.0678160255009
ACH-000528,-0.0169206694111
ACH-000537,-0.0856385559118
ACH-000541,-0.254999703069
ACH-000542,0.013586377562799998
ACH-000544,0.0101893234052
ACH-000545,-0.039334478411
ACH-000547,-0.305543985364
ACH-000548,-0.104189882237
ACH-000549,-0.146804015904
ACH-000550,0.0728165120275
ACH-000552,-0.09939486029380001
ACH-000556,0.049454886787300006
ACH-000557,-0.0495616240294
ACH-000570,0.09533600884089999
ACH-000571,-0.0374788612853
ACH-000573,0.0034271920352
ACH-000576,0.0173118796131
ACH-000580,-0.206162328437
ACH-000584,-0.168620995147
ACH-000585,-0.041353224674199995
ACH-000588,-0.0260810738747
ACH-000589,0.060440763471099994
ACH-000591,-0.0845007033109
ACH-000593,0.015260121484100001
ACH-000600,-0.0917044256069
ACH-000601,-0.0473301088888
ACH-000604,-0.7245018089899999
ACH-000605,0.0031512682205700002
ACH-000606,-0.146054103067
ACH-000608,-0.0794888052657
ACH-000614,-0.209739905951
ACH-000616,-0.013679474044299998
ACH-000618,-0.145400602999
ACH-000619,-0.085573619776
ACH-000620,-0.14996227235999998
ACH-000621,-0.117752753676
ACH-000622,-0.0331604691678
ACH-000623,-0.09307502982799999
ACH-000624,-0.00149756831726
ACH-000627,0.032224745217
ACH-000630,-0.127365370949
ACH-000632,-0.110416314455
ACH-000633,0.0504031420241
ACH-000637,-0.17640256032200002
ACH-000638,-0.0702987210532
ACH-000646,-0.07582460413160001
ACH-000647,-0.06100862020930001
ACH-000648,-0.173791101917
ACH-000649,0.000255457823175
ACH-000651,0.0465120322511
ACH-000652,0.0784090216704
ACH-000653,0.0541319414188
ACH-000657,-0.128015095469
ACH-000658,0.0361394168479
ACH-000661,0.028181177508400004
ACH-000662,-0.24921561289799998
ACH-000663,-0.06943715134489999
ACH-000665,-0.0217851949553
ACH-000671,-0.263894136507
ACH-000673,-0.018506505919
ACH-000676,0.07765649565169999
ACH-000677,0.0549095816841
ACH-000681,0.025207657165
ACH-000682,-0.0195587807248
ACH-000683,-0.103569778257
ACH-000684,-0.035737981819300005
ACH-000688,-0.193158907187
ACH-000693,-0.006591881042560001
ACH-000694,-0.009264749031459999
ACH-000695,-0.26870381341899996
ACH-000696,-0.166133343148
ACH-000697,0.181023484317
ACH-000699,0.0297383818404
ACH-000701,-0.053446185095899996
ACH-000706,-0.0570257641744
ACH-000711,0.18585107456099997
ACH-000713,-0.0715909358092
ACH-000714,-0.116173140534
ACH-000718,-0.046615601758
ACH-000720,-0.0056653752673
ACH-000721,-0.00904226827597
ACH-000724,-0.0485682260166
ACH-000725,0.197578614406
ACH-000732,0.31610412615899997
ACH-000734,0.114573459463
ACH-000735,-0.11956524444700001
ACH-000736,-0.21172828178300002
ACH-000738,-0.080554728136
ACH-000746,0.08941245652339999
ACH-000747,-0.133607611466
ACH-000748,0.0314122109263
ACH-000753,-0.126572211426
ACH-000756,0.0717063688963
ACH-000757,0.0461235128537
ACH-000758,0.0486840987161
ACH-000760,-0.08214641748410001
ACH-000763,-0.0482549366469
ACH-000764,0.0024375186204699997
ACH-000765,-0.0652474137074
ACH-000766,0.0619660124614
ACH-000767,-0.135329555789
ACH-000768,0.00216746445976
ACH-000769,0.11592165955900001
ACH-000770,0.0495637975808
ACH-000771,-0.0406790345462
ACH-000773,0.193064918271
ACH-000776,-0.157771742454
ACH-000777,0.00360431745061
ACH-000778,-0.18280194125500002
ACH-000781,-0.023744464303700002
ACH-000782,-0.338442402609
ACH-000783,-0.0606548289849
ACH-000784,-0.0657812067406
ACH-000785,0.15853656874000002
ACH-000787,0.208086883414
ACH-000788,-0.00791819398721
ACH-000791,0.10939940506
ACH-000792,-0.00361945099489
ACH-000794,0.05245504972059999
ACH-000796,-0.0266895702574
ACH-000799,0.0946303282711
ACH-000800,0.0195920190829
ACH-000802,-0.0331003802675
ACH-000804,0.301925971027
ACH-000805,0.22348925895799998
ACH-000809,-0.129196074962
ACH-000810,-0.401408725415
ACH-000811,0.00985382259337
ACH-000817,-0.06776240071280001
ACH-000819,-0.0800281408951
ACH-000820,-0.117564698544
ACH-000821,-0.224480110705
ACH-000822,-0.0574430981348
ACH-000823,-0.0700905152957
ACH-000824,-0.09381353530179999
ACH-000827,-0.017150074071599998
ACH-000829,-0.0940654608138
ACH-000831,0.0313172616181
ACH-000832,-0.06528007151359999
ACH-000833,0.16001429955
ACH-000834,-0.30326194808400003
ACH-000835,0.053119582773900005
ACH-000836,-0.147226291412
ACH-000837,-0.140763951096
ACH-000838,0.18402648956599998
ACH-000839,-0.08425626242039999
ACH-000840,-0.314865718069
ACH-000841,-0.24592927615200003
ACH-000843,-0.18918930009100002
ACH-000846,0.110435343415
ACH-000847,-0.072048908376
ACH-000848,0.11240971547800001
ACH-000849,0.0897494012923
ACH-000851,0.192557178595
ACH-000855,0.162098777284
ACH-000856,-0.28205090987500003
ACH-000858,0.0960120069082
ACH-000859,-0.0703958186728
