,TCTEX1D1 (200132)
ACH-000004,-0.10627790336100001
ACH-000007,-0.216888647278
ACH-000009,-0.08016928840410001
ACH-000011,0.022337127092300003
ACH-000012,-0.25882922222
ACH-000013,-0.11991769027
ACH-000014,-0.136883623355
ACH-000015,-0.185206443831
ACH-000017,-0.042786352403899996
ACH-000018,-0.301361540712
ACH-000019,-0.109796626584
ACH-000021,-0.309659828827
ACH-000022,-0.0267312489727
ACH-000025,0.0196870311188
ACH-000028,-0.275483644187
ACH-000030,-0.0452483019016
ACH-000035,-0.18416647188299998
ACH-000036,-0.226343176585
ACH-000037,-0.132693315462
ACH-000039,0.167206007083
ACH-000040,-0.262033741137
ACH-000041,-0.0725894497679
ACH-000042,0.016637497765299998
ACH-000045,-0.06769550302670001
ACH-000047,-0.21889384323199998
ACH-000052,-0.24100337015999998
ACH-000053,-0.182239478416
ACH-000054,-0.183641805064
ACH-000055,-0.051486606831
ACH-000060,0.026339310294400002
ACH-000067,-0.273160291048
ACH-000070,-0.256612550192
ACH-000075,-0.295550739612
ACH-000078,-0.159793931124
ACH-000082,-0.085049031488
ACH-000085,-0.266754592281
ACH-000086,-0.0794445670769
ACH-000087,-0.15909875889900002
ACH-000092,-0.41778300678900004
ACH-000095,-0.052366220296800006
ACH-000097,-0.117071425747
ACH-000098,0.015410248492999998
ACH-000099,-0.22190924161999998
ACH-000108,-0.183157365929
ACH-000113,-0.167573384056
ACH-000115,0.027418080641099997
ACH-000116,-0.244464604085
ACH-000118,-0.115643231953
ACH-000120,-0.0993894102926
ACH-000123,-0.0063065791667599996
ACH-000127,-0.0006761808700880001
ACH-000128,-0.06982581575389998
ACH-000132,-0.10726550967199999
ACH-000133,-0.273248402783
ACH-000137,-0.393698247522
ACH-000138,-0.0383765550657
ACH-000142,-0.07557090948049999
ACH-000143,-0.00557766766232
ACH-000146,-0.0396060715125
ACH-000148,-0.274841300047
ACH-000150,-0.258076488495
ACH-000152,-0.321150161954
ACH-000153,0.212299961979
ACH-000159,-0.055982865846499995
ACH-000160,-0.00934764109855
ACH-000163,-0.258317197668
ACH-000167,-0.123124827179
ACH-000168,0.0362906575538
ACH-000169,-0.0668996108007
ACH-000178,-0.08158942256980001
ACH-000182,0.0973287165842
ACH-000183,0.0336106858856
ACH-000188,-0.0540397116825
ACH-000189,-0.163661683725
ACH-000190,-0.221666842798
ACH-000198,-0.10401668657400001
ACH-000204,0.0312853665843
ACH-000206,-0.23656439144400002
ACH-000207,0.021354992548799998
ACH-000211,-0.0186240632494
ACH-000215,-0.256607871148
ACH-000221,0.08416533193610001
ACH-000222,-0.195957907886
ACH-000223,-0.039865230015599995
ACH-000226,-0.162194387104
ACH-000227,-0.23939873517700003
ACH-000228,-0.105125939924
ACH-000231,-0.0667539552787
ACH-000232,-0.026775980726900003
ACH-000233,-0.166698832424
ACH-000234,0.168877004965
ACH-000235,-0.0062132569355600005
ACH-000237,-0.160502084263
ACH-000238,-0.335462116822
ACH-000243,-0.09193770716289999
ACH-000244,0.203877918889
ACH-000246,-0.248884586127
ACH-000248,-0.339954605528
ACH-000250,-0.07567422856639999
ACH-000251,0.0684241904672
ACH-000253,-0.0794429545363
ACH-000255,-0.11345015295
ACH-000256,-0.228752201094
ACH-000257,-0.289514544061
ACH-000258,0.172645569699
ACH-000259,-0.123556426736
ACH-000260,-0.0682855066742
ACH-000261,-0.09380181523219999
ACH-000262,-0.217905482271
ACH-000263,0.187626977864
ACH-000264,-0.10138896773900001
ACH-000265,-0.174063081362
ACH-000266,-0.0204951346873
ACH-000272,-0.255524861816
ACH-000273,-0.173784775918
ACH-000274,-0.200249300284
ACH-000277,-0.11850376456499999
ACH-000278,-0.11833521442299999
ACH-000279,-0.148067429878
ACH-000280,-0.06665229545580001
ACH-000281,0.218857813191
ACH-000288,-0.195642328781
ACH-000291,-0.0732162711556
ACH-000293,-0.186185440028
ACH-000294,-0.07763278031000001
ACH-000295,0.177152174047
ACH-000296,-0.133956521014
ACH-000302,-0.07027398153360001
ACH-000304,-0.00127417168676
ACH-000307,-0.075477102312
ACH-000308,-0.06948511267350001
ACH-000310,-0.218843839927
ACH-000311,0.018631186899700003
ACH-000312,-0.15998710841299998
ACH-000315,-0.00420238704315
ACH-000316,-0.0518355452333
ACH-000317,-0.0256776181335
ACH-000318,0.0735487865022
ACH-000319,-0.142144955598
ACH-000320,-0.16447536789699999
ACH-000322,-0.39981456316200004
ACH-000323,-0.31115696580200003
ACH-000324,0.055059832671
ACH-000329,-0.190538071201
ACH-000330,-0.0954884001376
ACH-000331,-0.15045568203600002
ACH-000332,-0.0517442391653
ACH-000334,-0.175433873515
ACH-000335,-0.104029862603
ACH-000336,-0.250019291137
ACH-000337,-0.152756997664
ACH-000339,-0.024965618174700003
ACH-000341,-0.17472139793299998
ACH-000348,-0.13455635485300002
ACH-000350,-0.006563687984020001
ACH-000352,0.00871114087813
ACH-000356,-0.123999784926
ACH-000361,-0.211974913341
ACH-000362,-0.08624253893780001
ACH-000363,-0.20489233374200003
ACH-000364,-0.143344683154
ACH-000365,-0.08488310818269999
ACH-000366,-0.184415004384
ACH-000368,-0.231551177443
ACH-000374,-0.212878563074
ACH-000375,-0.0020699077438800003
ACH-000376,-0.0454238391251
ACH-000381,-0.0164699007701
ACH-000383,-0.13754339432
ACH-000387,-0.06397056722130001
ACH-000389,-0.163451619715
ACH-000390,-0.055310704627
ACH-000393,0.014760976151700002
ACH-000395,-0.178877933609
ACH-000397,-0.11993471355999999
ACH-000401,-0.15663889701199998
ACH-000402,-0.138338955279
ACH-000403,-0.062076117145
ACH-000404,-0.17079253909400002
ACH-000406,-0.0268579460324
ACH-000407,-0.105220893639
ACH-000408,-0.0810376113804
ACH-000410,-0.0569086098549
ACH-000411,-0.03619174894569999
ACH-000414,-0.0509992397298
ACH-000415,-0.146198958709
ACH-000416,-0.0328513356528
ACH-000420,-0.0456107394465
ACH-000421,-0.0989711045209
ACH-000424,-0.285235856987
ACH-000425,-0.14954741373400002
ACH-000426,-0.0488296397757
ACH-000427,-0.0292301104483
ACH-000433,-0.188167037725
ACH-000436,-0.21938357812800002
ACH-000444,-0.0882930348968
ACH-000445,0.0203606239841
ACH-000448,-0.123389985047
ACH-000450,-0.29852551447500003
ACH-000452,0.0446625638677
ACH-000454,-0.118935258004
ACH-000458,0.0548938386209
ACH-000459,0.0599322157382
ACH-000460,-0.21859395313299998
ACH-000461,-0.12789033727399998
ACH-000463,-0.122342630121
ACH-000464,-0.201961795278
ACH-000466,-0.039108734961
ACH-000467,-0.0442724146444
ACH-000468,-0.052795728804400005
ACH-000469,-0.0965502227509
ACH-000470,-0.08631151295719999
ACH-000471,0.0164602956404
ACH-000472,0.019050253448299997
ACH-000473,-0.07200096442619999
ACH-000475,0.0026062712263400004
ACH-000476,-0.246171765935
ACH-000477,-0.0176528830272
ACH-000480,-0.12894913573
ACH-000481,-0.0565233924002
ACH-000483,-0.192904776021
ACH-000484,-0.186817439714
ACH-000485,0.0229120189308
ACH-000486,-0.187063122935
ACH-000487,-0.237277375288
ACH-000488,-0.10794073195000001
ACH-000490,-0.109888316527
ACH-000491,-0.101345871062
ACH-000495,-0.11743538474700001
ACH-000496,-0.20860133031599998
ACH-000499,-0.157877621393
ACH-000500,-0.481184811605
ACH-000502,0.011329452444200002
ACH-000503,-0.20498336099800002
ACH-000505,-0.13409995887700002
ACH-000507,-0.154675904838
ACH-000510,-0.23488937480799998
ACH-000511,-0.102347018201
ACH-000512,-0.14178697978
ACH-000516,-0.25428428864999997
ACH-000517,-0.021351055182400002
ACH-000518,-0.041128272916699994
ACH-000520,-0.24145555047800002
ACH-000521,-0.21781434409400002
ACH-000522,-0.31005663381799997
ACH-000524,0.0618973076391
ACH-000527,-0.101510328605
ACH-000528,-0.0636415220452
ACH-000537,-0.101250024396
ACH-000541,-0.164130060177
ACH-000542,-0.163596081797
ACH-000544,-0.14914057393
ACH-000545,-0.139950782113
ACH-000547,-0.151710288185
ACH-000548,-0.159082293348
ACH-000549,-0.0250372392698
ACH-000550,-0.301046048919
ACH-000552,-0.0915081518451
ACH-000556,-0.250026512271
ACH-000557,-0.0232175518654
ACH-000570,0.09751772092260001
ACH-000571,-0.0191345398136
ACH-000573,-0.0312733417082
ACH-000576,-0.128772392801
ACH-000580,-0.0426056345414
ACH-000584,-0.038654358403199994
ACH-000585,-0.126362435795
ACH-000588,0.10462878734400001
ACH-000589,-0.190876229682
ACH-000591,-0.06548366508299999
ACH-000593,-0.199414969617
ACH-000600,-0.0033028575962199998
ACH-000601,-0.112652238825
ACH-000604,-0.202901883469
ACH-000605,-0.21199684158799997
ACH-000606,-0.309502187868
ACH-000608,0.0298499065888
ACH-000614,-0.059224374723199996
ACH-000616,-0.1665679666
ACH-000618,-0.065296415157
ACH-000619,-0.053063285550800005
ACH-000620,-0.206732022209
ACH-000621,-0.244821687632
ACH-000622,-0.01526115222
ACH-000623,-0.15182188136
ACH-000624,-0.11139161324100001
ACH-000627,-0.279371037398
ACH-000630,-0.0923551936
ACH-000632,0.07238496776360001
ACH-000633,-0.267991107742
ACH-000637,-0.0553269060494
ACH-000638,-0.283220161675
ACH-000646,0.0503304030241
ACH-000647,-0.09417951429549999
ACH-000648,-0.258792787124
ACH-000649,0.0251956306363
ACH-000651,-0.0707985745166
ACH-000652,0.156110737319
ACH-000653,-0.211987684349
ACH-000657,-0.173044346136
ACH-000658,-0.0627562496935
ACH-000661,-0.0516258928795
ACH-000662,-0.48294857771000005
ACH-000663,0.045474130408500006
ACH-000665,-0.117398317101
ACH-000671,-0.035073757145500005
ACH-000673,-0.171466595898
ACH-000676,-0.0754330967698
ACH-000677,-0.184680502489
ACH-000681,0.0647404028263
ACH-000682,-0.258854393148
ACH-000683,-0.298137777975
ACH-000684,-0.0279397158369
ACH-000688,-0.300597169985
ACH-000693,-0.113180720249
ACH-000694,-0.0455490233483
ACH-000695,-0.212544530084
ACH-000696,-0.12898259866200001
ACH-000697,-0.108882821137
ACH-000699,-0.0969783093832
ACH-000701,-0.319184979898
ACH-000706,-0.118530123276
ACH-000711,-0.126097996849
ACH-000713,-0.48609894272200005
ACH-000714,-0.120589079579
ACH-000718,-0.252427157129
ACH-000720,-0.18498446074299998
ACH-000721,-0.168464628138
ACH-000724,0.00130237210366
ACH-000725,-0.177945645373
ACH-000732,-0.106642545647
ACH-000734,-0.109338565261
ACH-000735,-0.29902314028099997
ACH-000736,-0.0260709941121
ACH-000738,-0.038411797965300004
ACH-000746,0.0234004180821
ACH-000747,-0.17591507181899999
ACH-000748,-0.0975426742293
ACH-000753,-0.145021270956
ACH-000756,-0.08356932884030001
ACH-000757,-0.135371644931
ACH-000758,-0.09902423186689999
ACH-000760,-0.117443952662
ACH-000763,-0.137017972641
ACH-000764,-0.186269435918
ACH-000765,0.211569876132
ACH-000766,-0.025619802749799997
ACH-000767,-0.291139220824
ACH-000768,-0.0853785896075
ACH-000769,-0.12529027362700002
ACH-000770,-0.0115970661559
ACH-000771,-0.0612582171398
ACH-000773,-0.123794412863
ACH-000776,-0.033257163344
ACH-000777,-0.0658284080303
ACH-000778,-0.00871618833494
ACH-000781,0.0335371672671
ACH-000782,0.00273903465504
ACH-000783,-0.00395434748189
ACH-000784,-0.011499743468799999
ACH-000785,-0.316026101464
ACH-000787,-0.121130076721
ACH-000788,-0.0935412655571
ACH-000791,-0.273138187965
ACH-000792,0.00640306929642
ACH-000794,-0.147976158135
ACH-000796,-0.0873456956105
ACH-000799,-0.12282577839099999
ACH-000800,-0.205464440933
ACH-000802,-0.0860999643709
ACH-000804,-0.166119514798
ACH-000805,-0.0524267567908
ACH-000809,0.00599532888292
ACH-000810,-0.535602295272
ACH-000811,-0.0882315037617
ACH-000817,-0.12930829141699998
ACH-000819,0.011750681023600001
ACH-000820,0.04886438789480001
ACH-000821,-0.0934859368199
ACH-000822,0.0686112564715
ACH-000823,-0.13611148861300001
ACH-000824,-0.110774515146
ACH-000827,0.0114164741451
ACH-000829,-0.00759690458154
ACH-000831,-0.282458142076
ACH-000832,-0.10737978619899999
ACH-000833,-0.0626203692908
ACH-000834,-0.265631922544
ACH-000835,-0.118283140306
ACH-000836,-0.0441991178376
ACH-000837,0.061885834762000005
ACH-000838,-0.000505026557297
ACH-000839,-0.295584908689
ACH-000840,0.07237278421910001
ACH-000841,0.0471294346066
ACH-000843,-0.179734724906
ACH-000846,-0.25609341090599996
ACH-000847,-0.06865606385459999
ACH-000848,0.111426088577
ACH-000849,-0.0122291864747
ACH-000851,-0.191523133574
ACH-000855,-0.172223246055
ACH-000856,0.0896389267196
ACH-000858,-0.199957237937
ACH-000859,-0.020701139481
ACH-000861,-0.191858470398
ACH-000862,-0.168683877937
ACH-000865,-0.024232960030099997
ACH-000866,-0.167650951648
ACH-000867,-0.054389064972
ACH-000869,-0.347712324611
ACH-000872,-0.18804586862599998
ACH-000873,-0.24739858038100002
ACH-000876,-0.17911812244300002
ACH-000878,0.07850936632839998
ACH-000880,0.0676351509109
ACH-000881,0.0559284756752
ACH-000882,-0.1047620373
ACH-000884,-0.0674620685336
ACH-000885,-0.136941416709
ACH-000887,-0.240684478923
ACH-000888,-0.0567598791606
