,ERLIN1 (10613)
ACH-000291,-0.18722725344399999
ACH-000293,-0.172723628009
ACH-000294,0.0171073499437
ACH-000295,-0.43597434572800003
ACH-000296,-0.20241052023699999
ACH-000302,-0.0868788586252
ACH-000304,-0.0794955613911
ACH-000307,-0.0420945104367
ACH-000308,-0.0924441106675
ACH-000310,-0.0372686871966
ACH-000311,-0.175368592405
ACH-000312,0.0104365690389
ACH-000315,0.08584230512150001
ACH-000316,-0.046509956058
ACH-000317,-0.41540281904
ACH-000318,-0.034818842361199996
ACH-000319,0.00549724758607
ACH-000320,-0.35944641051799997
ACH-000322,-0.053586176416999996
ACH-000323,-0.39024029365199997
ACH-000324,-0.141607536205
ACH-000329,-0.114879283236
ACH-000330,0.0165371466397
ACH-000331,-0.170864889636
ACH-000332,-0.15071456470300001
ACH-000334,-0.143270876495
ACH-000335,-0.114950032845
ACH-000336,0.450168907241
ACH-000337,-0.423784315728
ACH-000339,-0.0526749070268
ACH-000341,-0.126467587993
ACH-000348,0.052350513214600006
ACH-000350,-0.131721662235
ACH-000352,-0.111181520386
ACH-000356,-0.07621272901939999
ACH-000361,-0.131922154595
ACH-000362,-0.114686560274
ACH-000363,-0.0832209755416
ACH-000364,-0.129891122383
ACH-000365,-0.17777362892
ACH-000366,-0.08782999378249999
ACH-000368,-0.173472720744
ACH-000374,-0.163981416551
ACH-000375,0.0190121701272
ACH-000376,-0.211295099123
ACH-000381,-0.0851975526413
ACH-000383,-0.11380325497400001
ACH-000387,-0.0754947891998
ACH-000389,-0.17147171367400002
ACH-000390,-0.20637612612999998
ACH-000393,-0.059546524754099994
ACH-000395,-0.167818117218
ACH-000397,-0.00611152750441
ACH-000401,0.00813182983553
ACH-000402,-0.591028080773
ACH-000403,-0.240474473986
ACH-000404,-0.32461247341899996
ACH-000406,-0.17927883006499998
ACH-000407,-0.0525246366912
ACH-000408,-0.43994586137100006
ACH-000410,-0.0629219496296
ACH-000411,-0.319393496584
ACH-000414,-0.028325630032200004
ACH-000415,-0.107790968946
ACH-000416,-0.172070742821
ACH-000420,-0.17343084984999999
ACH-000421,0.028373395214
ACH-000424,-0.224699554575
ACH-000425,-0.17704048261500002
ACH-000426,0.14057054806299998
ACH-000427,-0.16490166039999998
ACH-000433,-0.2169832464
ACH-000436,-0.18215658617199998
ACH-000444,-0.09216797943569999
ACH-000445,-0.149387486116
ACH-000448,-0.0968889047181
ACH-000450,-0.18153757535999998
ACH-000452,-0.13259922159499998
ACH-000454,-0.0980533867274
ACH-000458,0.0538037367325
ACH-000459,-0.157403150558
ACH-000460,-0.11946690601500001
ACH-000461,-0.114116431007
ACH-000463,-0.13941222328199998
ACH-000464,-0.175510986517
ACH-000466,-0.190624422094
ACH-000467,-0.28480319617600003
ACH-000468,0.0657777587484
ACH-000469,-0.08734262967
ACH-000470,-0.302583900172
ACH-000471,-0.06253899424130001
ACH-000472,-0.08595967377589998
ACH-000473,0.146192481115
ACH-000475,-0.103403097556
ACH-000476,-0.120199071131
ACH-000477,-0.107730946523
ACH-000480,0.015166621456899999
ACH-000481,-0.0548729928591
ACH-000483,-0.0333938043078
ACH-000484,-0.27607597433000003
ACH-000485,0.0362812939651
ACH-000486,-0.221036800693
ACH-000487,-0.0964499216323
ACH-000488,0.0338459454878
ACH-000490,-0.035567286208
ACH-000491,0.17252087111499997
ACH-000495,-0.212616621686
ACH-000496,-0.134032901485
ACH-000499,0.0742787968235
ACH-000500,-0.0528487907478
ACH-000502,-0.113727725871
ACH-000503,0.09317456338649999
ACH-000505,-0.0729680349182
ACH-000507,-0.0881491409093
ACH-000510,-0.20967029315299998
ACH-000511,0.0139310415933
ACH-000512,-0.216090431679
ACH-000516,-0.029983913997400004
ACH-000517,0.051336757958199995
ACH-000518,-0.128505836029
ACH-000520,0.007418603879439999
ACH-000521,0.00572738799903
ACH-000522,-0.20176442771400002
ACH-000524,-0.09982736470699999
ACH-000527,-0.158033732471
ACH-000528,-0.056110229716
ACH-000537,-0.155566337238
ACH-000541,0.014186685683200001
ACH-000542,-0.145623741441
ACH-000544,-0.12718908952
ACH-000545,-0.12282023138800001
ACH-000547,-0.261151046657
ACH-000548,-0.302875524523
ACH-000549,-0.0172709914895
ACH-000550,-0.106314160979
ACH-000552,-0.0760358793015
ACH-000556,-0.015070346674799999
ACH-000557,-0.0580438264223
ACH-000570,-0.00707132279222
ACH-000571,-0.0564227730286
ACH-000573,-0.0995800140835
ACH-000576,-0.10729024691500001
ACH-000580,-0.111780637988
ACH-000584,-0.109040699747
ACH-000585,-0.0263246084788
ACH-000588,-0.294289304859
ACH-000589,0.0215618269528
ACH-000591,-0.199317268467
ACH-000593,-0.0279872876168
ACH-000600,-0.172059983305
ACH-000601,-0.08943639663389999
ACH-000604,-0.147045018942
ACH-000605,-0.203900615956
ACH-000606,-0.19373931929000002
ACH-000608,-0.0767742711718
ACH-000614,-0.164753905682
ACH-000616,-0.07695350010339999
ACH-000618,-0.0822157739553
ACH-000619,-0.07716316268069999
ACH-000620,-0.0245716050933
ACH-000621,-0.146463221493
ACH-000622,-0.18954043765200002
ACH-000623,-0.131659178026
ACH-000624,-0.038932377882400004
ACH-000627,-0.183773487321
ACH-000630,-0.173086924178
ACH-000632,-0.172206424438
ACH-000633,-0.112668108769
ACH-000637,-0.11660150049000001
ACH-000638,-0.18586911149399998
ACH-000646,-0.144321700464
ACH-000647,-0.16600757861999998
ACH-000648,-0.46009180398599997
ACH-000649,-0.212888961329
ACH-000651,-0.15932698426300002
ACH-000652,0.134637662431
ACH-000653,-0.033896821031900004
ACH-000657,-0.0770970207295
ACH-000658,0.055062264221
ACH-000661,-0.120802544134
ACH-000662,0.254583145256
ACH-000663,-0.0150122776338
ACH-000665,-0.11968101199999999
ACH-000671,-0.06606280106790001
ACH-000673,-0.325113023329
ACH-000676,-0.32012460401799997
ACH-000677,-0.05860869608369999
ACH-000681,-0.0417946260995
ACH-000682,-0.115143575702
ACH-000683,-0.026691273387500002
ACH-000684,-0.195335723895
ACH-000688,-0.206469185465
ACH-000693,-0.10336461692700001
ACH-000694,-0.116686989465
ACH-000695,-0.0838441163831
ACH-000696,-0.162993901812
ACH-000697,-0.162177787859
ACH-000699,-0.113478001786
ACH-000701,-0.139470310506
ACH-000706,-0.0762209408499
ACH-000711,-0.16747516816
ACH-000713,0.0675478723339
ACH-000714,-0.204203677024
ACH-000718,-0.0561635874272
ACH-000720,-0.0479649733555
ACH-000721,-0.15189537369699999
ACH-000724,-0.194635640822
ACH-000725,0.0751407884377
ACH-000732,-0.227155442557
ACH-000734,-0.0836931584646
ACH-000735,-0.08162775434330001
ACH-000736,-0.136764294234
ACH-000738,-0.23620214225000002
ACH-000746,0.009343080994010001
ACH-000747,-0.234933459353
ACH-000748,-0.131209458682
ACH-000753,0.00366374766792
ACH-000756,0.00277131039865
ACH-000757,-0.0068326714133400005
ACH-000758,-0.105727634296
ACH-000760,-0.0332109457887
ACH-000763,-0.127074822008
ACH-000764,-0.152239956588
ACH-000765,-0.0682886029539
ACH-000766,-0.068715027024
ACH-000767,-0.19755005632800002
ACH-000768,-0.0409383522182
ACH-000769,-0.24967853773
ACH-000770,-0.129452391768
ACH-000771,-0.202461770075
ACH-000773,-0.508347848542
ACH-000776,-0.19095014261399998
ACH-000777,-0.14955259364700002
ACH-000778,-0.0176906423517
ACH-000781,-0.098216839026
ACH-000782,-0.115505341274
ACH-000783,-0.248569266803
ACH-000784,-0.0929493680333
ACH-000785,-0.261793471914
ACH-000787,-0.0965414150433
ACH-000788,-0.0971575916293
ACH-000791,-0.051347040983600004
ACH-000792,-0.0837795751473
ACH-000794,-0.0429419020322
ACH-000796,-0.103143542029
ACH-000799,-0.14688102253799998
ACH-000800,-0.202332451923
ACH-000802,-0.182490887146
ACH-000804,-0.222225701576
ACH-000805,-0.146631729095
ACH-000809,-0.307044158939
ACH-000810,-0.513755483108
ACH-000811,-0.172305375913
ACH-000817,-0.18964662678599997
ACH-000819,-0.24559454712200002
ACH-000820,-0.0229142321098
ACH-000821,0.0748785905393
ACH-000822,-0.145056024127
ACH-000823,-0.00835769735259
ACH-000824,-0.09374945347819999
ACH-000827,-0.0356484236665
ACH-000829,-0.11348170199999999
ACH-000831,-0.138726607772
ACH-000832,-0.148424981057
ACH-000833,-0.0166811381262
ACH-000834,-0.13642795189
ACH-000835,-0.214016880027
ACH-000836,-0.13072995005899998
ACH-000837,-0.193740484918
ACH-000838,-0.168834299564
ACH-000839,0.0196340028578
ACH-000840,0.272826116719
ACH-000841,0.124496876139
ACH-000843,-0.133786431344
ACH-000846,-0.1343397859
ACH-000847,-0.415411167026
ACH-000848,-0.052558437698400004
ACH-000849,-0.10473439535
ACH-000851,-0.161161630593
ACH-000855,0.03981680389
ACH-000856,-0.222863476922
ACH-000858,-0.0472830126079
ACH-000859,-0.161094320923
ACH-000861,-0.293876138188
ACH-000862,-0.0690765330377
ACH-000865,-0.022283268887400003
ACH-000866,-0.08029686624560001
ACH-000867,-0.134258953466
ACH-000869,-0.18626284623199998
ACH-000872,0.005933272108380001
ACH-000873,-0.12229789845999998
ACH-000876,-0.10021076767899999
ACH-000878,-0.0329771059228
ACH-000880,-0.161369685527
ACH-000881,-0.08699688689719999
ACH-000882,-0.0334347516744
ACH-000884,-0.132897746012
ACH-000885,-0.10378503967399999
ACH-000887,-0.0821400195016
ACH-000888,-0.216967808286
ACH-000889,-0.14500401739
ACH-000890,-0.08764094011460001
ACH-000896,-0.0737961246748
ACH-000898,-0.00474116225219
ACH-000900,-0.16857211405900002
ACH-000901,-0.121847354878
ACH-000905,-0.07186038191289999
ACH-000906,0.00976967375989
ACH-000907,-0.31004622016600003
ACH-000910,-0.20848338722800003
ACH-000911,-0.04259090474090001
ACH-000912,-0.05219748763090001
ACH-000913,-0.0134677573909
ACH-000915,0.04965117782930001
ACH-000916,0.0238897537046
ACH-000917,-0.128672401677
ACH-000921,-0.160219930152
ACH-000924,-0.22996990619899998
ACH-000926,-0.178074683538
ACH-000928,-0.0221216367227
ACH-000929,-0.0880453704389
ACH-000932,-0.232656556125
ACH-000935,-0.193008354177
ACH-000936,-0.0922486419335
ACH-000937,-0.00198146177198
ACH-000938,-0.06408030221149999
ACH-000939,-0.10698568659
ACH-000941,-0.0627857754722
ACH-000943,-0.018830829552799997
ACH-000946,-0.10220745826099999
ACH-000947,-0.138057832144
ACH-000948,-0.186726243342
ACH-000950,0.058316454232299995
ACH-000953,0.0688283980983
ACH-000957,-0.109275820361
ACH-000958,-0.13117957785499998
ACH-000960,-0.137679040139
ACH-000963,-0.29286421249899997
ACH-000968,-0.0389029997621
ACH-000969,-0.0883177189198
ACH-000973,-0.15360718989299998
ACH-000974,-0.13630346548699998
ACH-000975,-0.0686893731077
ACH-000976,-0.12862334688
ACH-000978,-0.219456912492
ACH-000980,-0.046610412399900006
ACH-000984,-0.27336944090599996
ACH-000986,-0.115094489065
ACH-000988,-0.120426911993
ACH-000993,0.0025084871617399996
ACH-000994,-0.25793589522
ACH-000996,-0.278203231251
ACH-001001,-0.100341926435
ACH-001020,-0.14482838118799998
ACH-001028,-0.239314264892
ACH-001031,-0.09301324902310001
ACH-001038,-0.012194700153099999
ACH-001048,-0.08167893784369999
ACH-001050,0.0558532718459
ACH-001053,-0.266383535119
ACH-001054,0.18252325936099997
ACH-001061,-0.0176619725175
ACH-001067,-0.283566074036
ACH-001075,-0.14891717433
ACH-001096,-0.162751823655
ACH-001128,-0.674123920377
ACH-001134,0.00300709456831
ACH-001151,-0.0804682914366
ACH-001163,-0.110681627053
ACH-001164,-0.106441964703
ACH-001173,-0.25622966070000003
ACH-001183,-0.166165434163
ACH-001184,0.0281805869367
ACH-001190,-0.084419354496
ACH-001192,0.0339806922773
ACH-001193,0.185245688378
ACH-001196,-0.173458584531
ACH-001197,-0.200312336842
ACH-001205,-0.18228388074000001
ACH-001211,-0.0986150762663
ACH-001212,-0.203254509515
ACH-001228,-0.220868484256
ACH-001232,-0.187791324253
ACH-001239,-0.050867369853800005
ACH-001274,-0.273135511126
ACH-001275,-0.133485434935
ACH-001277,-0.12046237113700001
ACH-001278,-0.164312640637
ACH-001280,-0.147854294386
ACH-001283,-0.07321855510419999
ACH-001289,-0.08086583634689999
ACH-001295,-0.149923630931
ACH-001300,-0.210488540348
ACH-001301,-0.00812009389378
ACH-001302,0.051646873390899996
ACH-001303,0.285660679687
ACH-001306,-0.142887766952
ACH-001318,0.053223974710599996
ACH-001322,-0.277291812936
ACH-001328,-0.149435144342
ACH-001332,-0.209614980144
ACH-001333,-0.100092661449
ACH-001336,-0.0764989672929
ACH-001340,-0.13779670390100002
ACH-001346,-0.011613825812200001
ACH-001353,-0.200974816708
ACH-001354,-0.187099157344
ACH-001367,-0.17450771851100003
ACH-001368,-0.0616697542067
ACH-001374,-0.112717062587
ACH-001375,-0.0347216345748
ACH-001377,-0.150936237661
ACH-001380,-0.107845563712
ACH-001391,0.0510057810303
ACH-001407,-0.20996641004
ACH-001408,-0.21909597662799998
ACH-001413,-0.21389841043900001
ACH-001430,-0.119917051499
ACH-001431,-0.26383620695
ACH-001450,0.10984997880000001
ACH-001496,-0.0944109570129
ACH-001500,-0.179285892221
ACH-001521,-0.207500534252
ACH-001523,-0.0447654956482
ACH-001532,-0.252912349856
ACH-001536,-0.200002260059
ACH-001550,-0.06323021763930001
ACH-001552,0.0300670746552
ACH-001554,-0.258644255347
ACH-001645,-0.39034600064900005
ACH-001654,-0.0171510121966
ACH-001715,-0.21574441406599998
ACH-001735,-0.0249610239153
ACH-001736,-0.0575878236978
ACH-001737,1.1687294770899999
ACH-001740,-0.0331828261687
ACH-001745,0.0541370933956
ACH-001750,-0.199928239831
ACH-001765,-0.177654580542
ACH-001956,-0.0429862294244
ACH-001957,-0.139493871964
