,ASGR2 (433)
ACH-000004,0.14609265540400002
ACH-000007,-0.0190059471805
ACH-000009,-0.113030756019
ACH-000011,0.17332603541799999
ACH-000012,-0.0784807784941
ACH-000013,-0.155468362104
ACH-000014,-0.0113795309091
ACH-000015,-0.0579028395065
ACH-000017,0.0881182751888
ACH-000018,0.288726684602
ACH-000019,0.0191021010908
ACH-000021,0.140161527077
ACH-000022,-9.76071532432e-06
ACH-000025,-0.0518371413466
ACH-000028,-0.0252404174707
ACH-000030,0.00117614317187
ACH-000035,0.07698747512330001
ACH-000036,-0.017260287364400002
ACH-000037,0.37618097791599997
ACH-000039,-0.0639237525244
ACH-000040,-0.060338364134400004
ACH-000041,0.00939100080155
ACH-000042,-0.00561895040734
ACH-000045,0.0733219662478
ACH-000047,0.055151039466500004
ACH-000052,0.252052875804
ACH-000053,0.06510373918290001
ACH-000054,0.0324935559523
ACH-000055,-0.0009224800148049999
ACH-000060,0.0458349861345
ACH-000067,-0.140523730755
ACH-000070,0.186551083968
ACH-000075,0.185210756793
ACH-000078,-0.10389194936000001
ACH-000082,0.0731967282258
ACH-000085,0.36355614200099995
ACH-000086,0.00772523332937
ACH-000087,-0.028046529539900004
ACH-000092,0.227774887999
ACH-000095,0.009881330712530001
ACH-000097,-0.0269573000507
ACH-000098,0.0803274407032
ACH-000099,-0.0932562017891
ACH-000108,0.0588246822734
ACH-000113,0.11277002345699999
ACH-000115,0.14486864792
ACH-000116,0.201692475702
ACH-000118,-0.0639394860376
ACH-000120,0.12066233342299999
ACH-000123,0.149279671167
ACH-000127,0.0857150029407
ACH-000128,-0.050232564147500006
ACH-000132,0.15922435161100001
ACH-000133,0.077559520314
ACH-000137,0.194933019291
ACH-000138,-0.007426071987569999
ACH-000142,-0.147780360568
ACH-000143,0.0553974120208
ACH-000146,0.0424937526712
ACH-000148,-0.046966511402699994
ACH-000150,0.14804701088400002
ACH-000152,-0.017722680326799998
ACH-000153,-0.0133107602935
ACH-000159,0.15904039523299998
ACH-000160,0.241969448246
ACH-000163,-0.08951747393619999
ACH-000167,0.239041738589
ACH-000168,-0.0329367184668
ACH-000169,0.13081406164599998
ACH-000178,0.11796254744200001
ACH-000182,0.0421834736864
ACH-000183,-0.0599771587639
ACH-000188,0.00951288450415
ACH-000189,0.323492445018
ACH-000190,-0.065137801346
ACH-000198,-0.0226514450739
ACH-000204,0.23993435679699998
ACH-000206,0.13166827539599998
ACH-000207,-0.313643711015
ACH-000211,0.16200664590999997
ACH-000215,0.0282400299712
ACH-000221,0.04851667471630001
ACH-000222,0.337330013385
ACH-000223,0.111242623892
ACH-000226,0.158011251872
ACH-000227,0.171009477068
ACH-000228,0.185395529246
ACH-000231,-0.00568840870642
ACH-000232,0.0448479442435
ACH-000233,0.0734825113655
ACH-000234,0.30601877987799997
ACH-000235,-0.00662597009182
ACH-000237,0.143955111406
ACH-000238,-0.0664728127141
ACH-000243,0.05758037827330001
ACH-000244,-0.18065556990899997
ACH-000246,0.05609395753219999
ACH-000248,0.057172883310699994
ACH-000250,0.027572733816
ACH-000251,0.248932205639
ACH-000253,0.283425442834
ACH-000255,0.267108938859
ACH-000256,0.028316651057
ACH-000257,0.037546081725
ACH-000258,0.12415099223500001
ACH-000259,0.128548062382
ACH-000260,-0.026765876157299997
ACH-000261,-0.036277737801099996
ACH-000262,-0.271486491125
ACH-000263,-0.315471769499
ACH-000264,0.0539904325285
ACH-000265,-0.0400807340719
ACH-000266,0.062160977807300004
ACH-000272,0.112226936228
ACH-000273,0.029377684889999995
ACH-000274,-0.019683577800099997
ACH-000277,-0.0344646667122
ACH-000278,0.018379721731900004
ACH-000279,-0.09270465490689998
ACH-000280,0.0163653753956
ACH-000281,0.08239485236289999
ACH-000288,-0.133638549797
ACH-000291,-0.0054874838442399996
ACH-000293,-0.0634946960391
ACH-000294,-0.129925727344
ACH-000295,0.35452959920599997
ACH-000296,0.09685633019069999
ACH-000302,0.026033074796199998
ACH-000304,0.130246729359
ACH-000307,0.141268520291
ACH-000308,0.08207840494919999
ACH-000310,0.0407020262294
ACH-000311,0.0767317333871
ACH-000312,0.0036888632141100003
ACH-000315,-0.114007171312
ACH-000316,-0.296219136536
ACH-000317,0.111149583934
ACH-000318,-0.0201515449939
ACH-000319,-0.0787680098234
ACH-000320,0.226612188681
ACH-000322,0.402244147257
ACH-000323,0.12804823952400002
ACH-000324,-0.0913676833498
ACH-000329,0.053051059606999997
ACH-000330,-0.116511013945
ACH-000331,0.152133165044
ACH-000332,0.031077414517999998
ACH-000334,0.055839890971
ACH-000335,0.477968683293
ACH-000336,0.030194727381700003
ACH-000337,0.247698469771
ACH-000339,-0.0364142798109
ACH-000341,0.20111608634
ACH-000348,-0.010825185729700001
ACH-000350,0.17093458733300002
ACH-000352,0.0501673348125
ACH-000356,-0.00357132356435
ACH-000361,-0.13422116537
ACH-000362,-0.0779366804539
ACH-000363,-0.0965571187104
ACH-000364,-0.0795610578397
ACH-000365,0.05780306899069999
ACH-000366,0.16249851432
ACH-000368,0.34537474995899997
ACH-000374,-0.0186452734653
ACH-000375,0.16857333572
ACH-000376,-0.0585453582952
ACH-000381,-0.06964640777549999
ACH-000383,-0.025549873374000002
ACH-000387,0.0146802943017
ACH-000389,0.05477559659080001
ACH-000390,0.051200025118
ACH-000393,0.00779596760207
ACH-000395,-0.178961122674
ACH-000397,0.164427186959
ACH-000401,0.194960065663
ACH-000402,-0.329927939378
ACH-000403,-0.039198536762000004
ACH-000404,0.145307872043
ACH-000406,-0.0267678194367
ACH-000407,-0.11537215584100001
ACH-000408,-0.037996551463300006
ACH-000410,-0.0341704992142
ACH-000411,0.06465360100319999
ACH-000414,0.139011962976
ACH-000415,-0.0028609436621999996
ACH-000416,0.048289081647800006
ACH-000420,0.09731053526219999
ACH-000421,0.027089584014400002
ACH-000424,0.00979101003764
ACH-000425,0.06337408116019999
ACH-000426,-0.006252619046330001
ACH-000427,0.207499461144
ACH-000433,-0.137268881196
ACH-000436,0.09558102639139998
ACH-000444,0.0415502421371
ACH-000445,-0.0061089731078299995
ACH-000448,0.099829261386
ACH-000450,0.0250039454375
ACH-000452,0.130627351142
ACH-000454,0.0347125955061
ACH-000458,0.24242970426600002
ACH-000459,-0.224348784785
ACH-000460,0.058301718677400007
