,PTCH1 (5727)
ACH-000004,0.17969430372499998
ACH-000007,0.12579872345999998
ACH-000009,-0.0323569935514
ACH-000011,-0.0069909088662899995
ACH-000012,0.12210528257099999
ACH-000013,-0.102169410167
ACH-000014,0.254361088715
ACH-000015,-0.0773674423651
ACH-000017,0.204401411175
ACH-000018,0.301907019452
ACH-000019,0.09083036021970001
ACH-000021,0.102993967346
ACH-000022,-0.08138247134360001
ACH-000025,0.0640776461814
ACH-000028,0.198921938142
ACH-000030,0.0391295182162
ACH-000035,0.00400920607879
ACH-000036,0.0857062649182
ACH-000037,-0.0363715351337
ACH-000039,0.0371104946631
ACH-000040,0.0690972374763
ACH-000041,0.308361060197
ACH-000042,-0.0187495465585
ACH-000045,-0.0550949238929
ACH-000047,0.08796260988289999
ACH-000052,-0.041050123588900006
ACH-000053,0.22652573696699999
ACH-000054,0.00974600722606
ACH-000055,-0.027821030570799998
ACH-000060,0.243491785139
ACH-000067,0.138656760622
ACH-000070,0.162708139529
ACH-000075,0.102945096873
ACH-000078,-0.0150795612381
ACH-000082,0.0067109802170000005
ACH-000085,0.111507414216
ACH-000086,0.14224385874099998
ACH-000087,-0.157134458757
ACH-000092,-0.019272288063700002
ACH-000095,0.283264785596
ACH-000097,0.115779969088
ACH-000098,0.203502073908
ACH-000099,0.0194712350747
ACH-000108,0.0750682467154
ACH-000113,0.0535950084798
ACH-000115,0.180751596314
ACH-000116,0.271437449705
ACH-000118,-0.0434704561511
ACH-000120,0.282540961066
ACH-000123,-0.060369151827499995
ACH-000127,0.183186599284
ACH-000128,0.166388544566
ACH-000132,0.21217491183499998
ACH-000133,-0.0778109111322
ACH-000137,-0.048779224814
ACH-000138,0.0233401090071
ACH-000142,0.180901162502
ACH-000143,0.246876395536
ACH-000146,0.10410848072899999
ACH-000148,0.00581714829659
ACH-000150,0.0725507135733
ACH-000152,0.129173066784
ACH-000153,0.187466466742
ACH-000159,-0.0671361630947
ACH-000160,0.07647666041689999
ACH-000163,0.027725493933200004
ACH-000167,-0.030911265177
ACH-000168,-0.0027177269365100004
ACH-000169,-0.034925463033500005
ACH-000178,0.239277249085
ACH-000182,-0.0645271706256
ACH-000183,-0.101701403523
ACH-000188,0.057065271555699994
ACH-000189,0.462265470448
ACH-000190,0.0411589319595
ACH-000198,0.09001592510289999
ACH-000204,0.20541667918099998
ACH-000206,0.129022232943
ACH-000207,0.104094980852
ACH-000211,0.207299582457
ACH-000215,-0.0762887938409
ACH-000221,0.23578595766999996
ACH-000222,0.0373831030646
ACH-000223,0.0703828355531
ACH-000226,0.100720261839
ACH-000227,0.0999663045352
ACH-000228,-0.116018432223
ACH-000231,0.0581697956985
ACH-000232,0.0435314236391
ACH-000233,-0.024443329915
ACH-000234,0.15096958795
ACH-000235,0.11313799591399999
ACH-000237,0.162551954563
ACH-000238,0.238723959599
ACH-000243,0.104276010505
ACH-000244,0.157872795504
ACH-000246,0.0583068558276
ACH-000248,0.19363728674199998
ACH-000250,0.11389787228800001
ACH-000251,-0.371928589995
