,B3GNT8 (374907)
ACH-000004,-0.024090540693299998
ACH-000007,0.08844785018239999
ACH-000009,-0.071800112544
ACH-000011,-0.129846113159
ACH-000012,-0.0394415615906
ACH-000013,-0.08113208259539999
ACH-000014,-0.123001449365
ACH-000015,-0.105422389725
ACH-000017,0.022467954477400003
ACH-000018,-0.0315737660493
ACH-000019,0.0383294035529
ACH-000021,-0.0853295668843
ACH-000022,-0.0893926058949
ACH-000025,0.110454484788
ACH-000028,-0.0036797507004800003
ACH-000030,-0.10675369009999999
ACH-000035,0.006668854689579999
ACH-000036,-0.0958050081037
ACH-000037,0.136493756318
ACH-000039,-0.04965644951280001
ACH-000040,0.028855998464599998
ACH-000041,-0.012948095917200001
ACH-000042,-0.010899236785600001
ACH-000045,0.10303828625499999
ACH-000047,-0.0818307041428
ACH-000052,-0.154573788711
ACH-000053,-0.0330410295096
ACH-000054,0.0252349264506
ACH-000055,0.016869154099700003
ACH-000060,-0.045331263672500004
ACH-000067,0.0646124970653
ACH-000070,0.108600666903
ACH-000075,-0.23771281229000002
ACH-000078,-0.0009939599231939998
ACH-000082,-0.0788580264057
ACH-000085,-0.14140413324999998
ACH-000086,-0.0166151038814
ACH-000087,-0.08662916724539999
ACH-000092,0.008088386266579999
ACH-000095,-0.029361863885200002
ACH-000097,-0.0884649479754
ACH-000098,-0.11575044752699999
ACH-000099,0.0147808068804
ACH-000108,-0.0209639442292
ACH-000113,-0.070645459705
ACH-000115,0.192141411842
ACH-000116,0.152828117738
ACH-000118,-0.055476584793300004
ACH-000120,-0.098442762291
ACH-000123,-0.042727117045099995
ACH-000127,-0.0071048026303
ACH-000128,0.0652805768752
ACH-000132,-0.0665897993306
ACH-000133,0.04327882607630001
ACH-000137,-0.242951903332
ACH-000138,-0.0191259229145
ACH-000142,-0.267510858819
ACH-000143,0.151703788428
ACH-000146,0.0898036448788
ACH-000148,0.0625984706362
ACH-000150,0.00785198191539
ACH-000152,0.0026074109739499998
ACH-000153,-0.250148257252
ACH-000159,0.019295918471299998
ACH-000160,-0.022535166968400005
ACH-000163,-0.0739953473575
ACH-000167,-0.047290918394499996
ACH-000168,-0.04617864536730001
ACH-000169,0.0205408180759
ACH-000178,-0.10623550682600001
ACH-000182,0.13287014979599998
ACH-000183,-0.1799231572
ACH-000188,-0.0967853592165
ACH-000189,-0.179097341158
ACH-000190,-0.38545064083400005
ACH-000198,-0.19474186834499999
ACH-000204,-0.10321839768300001
ACH-000206,-0.177210287643
ACH-000207,-0.265655874138
ACH-000211,0.0645590718251
ACH-000215,-0.0697784122101
ACH-000221,-0.032238758385799995
ACH-000222,-0.41073836159500005
ACH-000223,0.00218969478234
ACH-000226,0.0606312528435
ACH-000227,0.118364006026
ACH-000228,-0.201464389311
ACH-000231,0.134379821387
ACH-000232,-0.0911529403648
ACH-000233,-0.0161374668852
ACH-000234,0.052614480676400004
ACH-000235,-0.201306802057
ACH-000237,-0.0937292916244
ACH-000238,0.00721588648249
ACH-000243,0.0219761168291
ACH-000244,0.322772689163
ACH-000246,-0.0815128809408
ACH-000248,-0.0887621122381
ACH-000250,-0.139846248081
ACH-000251,-0.11192857719699999
ACH-000253,-0.010105931212000001
ACH-000255,-0.0696330659869
ACH-000256,-0.148323157773
ACH-000257,-0.17466862609
ACH-000258,0.0423803989497
ACH-000259,-0.116382270911
ACH-000260,-0.0186709508644
ACH-000261,-0.09351883535389999
ACH-000262,0.112915453379
ACH-000263,-0.16908608945099998
ACH-000264,-0.04286599813709999
ACH-000265,-0.10608599894899999
