,LRRC37A2 (474170)
ACH-000444,-0.17976857855999998
ACH-000445,-0.16100493048599998
ACH-000448,-0.00489029939251
ACH-000450,0.19146690177700001
ACH-000452,-0.331889331215
ACH-000454,-0.25737712454399997
ACH-000458,-0.23540534304000002
ACH-000459,-0.362222886788
ACH-000460,-0.201671963246
ACH-000461,-0.35828848111699996
ACH-000463,-0.499838211408
ACH-000464,-0.28333262106
ACH-000466,-0.504097137819
ACH-000467,-0.362698714004
ACH-000468,-0.486461944737
ACH-000469,-0.239896713171
ACH-000470,0.026848342025999998
ACH-000471,-0.517914233607
ACH-000472,-0.560025073444
ACH-000473,0.0785011334995
ACH-000475,-0.475175696672
ACH-000476,-0.38575366995300003
ACH-000477,0.00941823542407
ACH-000480,-0.27470475028200003
ACH-000481,-0.146276389074
ACH-000483,-0.17422072919599998
ACH-000484,-0.26594712274099996
ACH-000485,-0.29447096103
ACH-000486,-0.35151557289000007
ACH-000487,-0.14078784764900001
ACH-000488,-0.319172170273
ACH-000490,-0.23991705708
ACH-000491,-0.0221666871257
ACH-000495,-0.19777876104000003
ACH-000496,-0.234295050729
ACH-000499,-0.08019462602710001
ACH-000500,-0.135735961898
ACH-000502,-0.40424319231600003
ACH-000503,-0.022273506574599998
ACH-000505,-0.27548894624299997
ACH-000507,-0.295518158878
ACH-000510,-0.38415007210999996
ACH-000511,-0.228049894325
ACH-000512,-0.0336409332359
ACH-000516,-0.16185061238600001
ACH-000517,-0.389590452037
ACH-000518,-0.160913559855
ACH-000520,-0.370595951493
ACH-000521,-0.28156962230300003
ACH-000522,-0.379820135943
ACH-000524,-0.201590285721
ACH-000527,-0.24695075500900002
ACH-000528,-0.272964162793
ACH-000537,-0.26357789342300003
ACH-000541,-0.09510008489360001
ACH-000542,-0.15638379329399998
ACH-000544,-0.122995529573
ACH-000545,-0.19516793927200002
ACH-000547,-0.293953817661
ACH-000548,-0.360717425789
ACH-000549,-0.388998197012
ACH-000550,0.035829479866
ACH-000552,-0.134163647073
ACH-000556,-0.359144716165
ACH-000557,-0.12186722236
ACH-000570,-0.308665568481
ACH-000571,-0.20334301135699998
ACH-000573,-0.15841830846899999
ACH-000576,-0.300124508289
ACH-000580,-0.162382131347
ACH-000584,-0.212771367007
ACH-000585,-0.0791615095554
ACH-000588,-0.06586820415059999
ACH-000589,-0.26997916865
ACH-000591,-0.139601926135
ACH-000593,-0.0108543803055
ACH-000600,-0.295937993706
ACH-000601,-0.160681234949
ACH-000604,-0.012312957506
ACH-000605,-0.30768453014
ACH-000606,-0.10095440765699999
ACH-000608,-0.155459222898
ACH-000614,-0.101725623848
ACH-000616,0.0951594389161
ACH-000618,-0.37523557417900005
ACH-000619,-0.237971286028
ACH-000620,-0.374605885595
ACH-000621,-0.233233380727
ACH-000622,-0.33606593385399997
ACH-000623,-0.374365994594
ACH-000624,-0.41769098934
ACH-000627,-0.19117069288400002
ACH-000630,-0.314604971454
ACH-000632,-0.131588285729
ACH-000633,-0.137201338719
ACH-000637,-0.374519140624
ACH-000638,-0.262222174476
ACH-000646,-0.406093514219
ACH-000647,-0.286144796072
ACH-000648,-0.246567808696
ACH-000649,-0.39243724393600005
ACH-000651,-0.0656517762171
ACH-000652,-0.5934949180870001
ACH-000653,-0.129020451083
ACH-000657,-0.31975400267
ACH-000658,-0.043147237698599995
ACH-000661,-0.23437367140999998
ACH-000662,-0.422464743254
ACH-000663,-0.7307613639049999
ACH-000665,-0.0523786631181
ACH-000671,-0.279553821888
ACH-000673,-0.233235228093
ACH-000676,-0.231774351257
ACH-000677,0.08036223337580001
ACH-000681,-0.24472189364100003
ACH-000682,-0.28724650878
ACH-000683,-0.248668417243
ACH-000684,-0.213805844132
ACH-000688,-0.161733396383
ACH-000693,-0.394002232606
ACH-000694,-0.32382482874
ACH-000695,-0.186784894897
ACH-000696,-0.352180242101
ACH-000697,-0.455104486661
ACH-000699,-0.105264193994
ACH-000701,-0.5324235477929999
ACH-000706,-0.176319656278
ACH-000711,-0.20994937765500002
ACH-000713,-0.15653335563100002
ACH-000714,-0.18356123722399997
ACH-000718,-0.16491557134600002
ACH-000720,-0.437818758957
ACH-000721,-0.545140927409
ACH-000724,0.07108197731680001
ACH-000725,-0.46275121526999996
ACH-000732,-0.458992365374
ACH-000734,-0.36458638817199995
ACH-000735,-0.292070390949
ACH-000736,-0.20259353671900002
ACH-000738,-0.353286467086
ACH-000746,-0.5402110506719999
ACH-000747,-0.03660073991980001
ACH-000748,-0.245483920596
ACH-000753,-0.358111578644
ACH-000756,-0.457818551716
ACH-000757,-0.029467062813300002
ACH-000758,-0.423907820833
ACH-000760,0.012241524190899999
ACH-000763,-0.107725614824
ACH-000764,-0.503317370311
ACH-000765,-0.061860618613400004
ACH-000766,-0.342382795031
ACH-000767,-0.201680038437
ACH-000768,-0.33782228536200004
ACH-000769,-0.141239345013
ACH-000770,-0.355528392094
ACH-000771,-0.42490270453699996
ACH-000773,-0.514424454753
ACH-000776,-0.346291927296
ACH-000777,-0.41125840744000003
ACH-000778,-0.41806688262100006
ACH-000781,-0.274266525028
ACH-000782,-0.23964017454999997
ACH-000783,-0.317036706055
ACH-000784,-0.26485212656199997
ACH-000785,-0.28561677851
ACH-000787,-0.10234978446599999
ACH-000788,-0.16738040981799998
ACH-000791,-0.347155267196
ACH-000792,-0.364593574011
ACH-000794,-0.0661190888758
ACH-000796,-0.513074897015
ACH-000799,-0.162452287203
ACH-000800,-0.223526562509
ACH-000802,-0.33495145735
ACH-000804,-0.182768755596
ACH-000805,-0.34828167116400005
ACH-000809,-0.43308959112499995
ACH-000810,-0.41940273682400003
ACH-000811,-0.34441893694200004
ACH-000817,-0.267481578029
ACH-000819,-0.15409882176200002
ACH-000820,-0.547881575031
ACH-000821,-0.409643631484
ACH-000822,-0.142771546226
ACH-000823,-0.385902535549
ACH-000824,-0.0386152144169
ACH-000827,-0.162446417246
ACH-000829,-0.22725780903700002
ACH-000831,-0.470257731625
ACH-000832,-0.385580891348
ACH-000833,-0.203308647053
ACH-000834,-0.535496688653
ACH-000835,-0.09843033129110002
ACH-000836,-0.319036793489
ACH-000837,-0.0454041284741
ACH-000838,-0.415247008604
ACH-000839,-0.199909995534
ACH-000840,-0.18099843528700002
ACH-000841,-0.23186531074299999
ACH-000843,-0.37963890305
ACH-000846,-0.268297126265
ACH-000847,-0.561895575994
ACH-000848,-0.24715754897300002
ACH-000849,-0.270740048785
ACH-000851,-0.20990373582199998
ACH-000855,-0.0904393068155
ACH-000856,-0.0868922872542
ACH-000858,-0.255898923813
ACH-000859,-0.16680654598
ACH-000861,-0.15446995775699998
ACH-000862,-0.28844300776500004
ACH-000865,-0.245344242902
ACH-000866,-0.252990823073
ACH-000867,-0.354786483697
ACH-000869,-0.228423363569
ACH-000872,-0.17716799548099998
ACH-000873,-0.053552511590099994
ACH-000876,-0.0731440436313
ACH-000878,-0.229314965586
ACH-000880,-0.619728513301
ACH-000881,-0.363814657582
ACH-000882,-0.311246106375
ACH-000884,-0.230658195527
ACH-000885,-0.16743631172700002
ACH-000887,-0.326082328162
ACH-000888,-0.148928716258
ACH-000889,-0.228976168287
ACH-000890,-0.0192769866419
ACH-000896,-0.111613425032
ACH-000898,-0.295846512208
ACH-000900,-0.416592105848
ACH-000901,-0.199863454432
ACH-000905,-0.288717786648
ACH-000906,-0.011520593091200002
ACH-000907,-0.478885398171
ACH-000910,-0.24758008173
ACH-000911,-0.145425374467
ACH-000912,-0.145010902345
ACH-000913,-0.607223511925
ACH-000915,0.0251021823644
ACH-000916,0.04462376574659999
ACH-000917,-0.388086794253
ACH-000921,-0.28274661358500003
ACH-000924,-0.464325425176
ACH-000926,-0.235351719549
ACH-000928,-0.24240770685
ACH-000929,-0.16830588178
ACH-000932,-0.353079453389
ACH-000935,-0.263365448126
ACH-000936,-0.19934769754700002
ACH-000937,-0.052647664649
ACH-000938,-0.197667772143
ACH-000939,-0.107092280089
ACH-000941,-0.0824634761634
ACH-000943,-0.18876709497900002
ACH-000946,-0.329505267381
ACH-000947,-0.214427713039
ACH-000948,-0.22722384301800003
ACH-000950,-0.148825649147
ACH-000953,-0.023982739794799996
ACH-000957,-0.0498295170027
ACH-000958,-0.100608882239
ACH-000960,-0.080819718295
ACH-000963,-0.7721657680239999
ACH-000968,-0.132996595836
ACH-000969,-0.092574644862
ACH-000973,-0.25593453175700004
ACH-000974,-0.34321300015
ACH-000975,-0.267626892566
ACH-000976,-0.45698308159400003
ACH-000978,-0.35255871594899996
ACH-000980,-0.027506260501200003
ACH-000984,-0.41366128865400004
ACH-000986,-0.05622149213930001
ACH-000988,-0.154138361845
ACH-000993,-0.264496057812
ACH-000994,-0.104172941272
ACH-000996,-0.36808606716200004
ACH-001001,-0.276753062764
ACH-001020,-0.07975137434489998
ACH-001028,-0.35661009435
ACH-001031,-0.27715855837
ACH-001038,-0.351655746495
ACH-001048,-0.103743380324
ACH-001050,-0.12150722599000001
ACH-001053,-0.07234587417060001
ACH-001054,-0.259835813071
ACH-001061,-0.37035043041500004
ACH-001067,-0.186066084616
ACH-001075,-0.03980365788
ACH-001096,-0.39316269343099997
ACH-001128,-0.511242669856
ACH-001134,-0.276703601117
ACH-001151,-0.20829128015
ACH-001163,-0.10268750801899999
ACH-001164,-0.09260837721689999
ACH-001173,-0.193941161378
ACH-001183,-0.167388611345
ACH-001184,-0.269741902324
ACH-001190,-0.158764862411
ACH-001192,-0.363175708788
ACH-001193,-0.068760788582
ACH-001196,-0.06812268157990001
ACH-001197,-0.446449217909
ACH-001205,-0.35296603761
ACH-001211,-0.29029635416
ACH-001212,-0.3168373732
ACH-001228,-0.25450305559
ACH-001232,-0.22401635594799998
ACH-001239,-0.311874221457
ACH-001274,-0.37144534910300003
ACH-001275,-0.368348824059
ACH-001277,-0.109688647088
ACH-001278,-0.320740007992
ACH-001280,-0.43717624284900003
ACH-001283,-0.19821185091899998
ACH-001289,-0.11899113819
ACH-001295,-0.306767542767
ACH-001300,-0.193048109971
ACH-001301,-0.274310007561
ACH-001302,0.008087999000750001
ACH-001303,-0.24668512589699998
ACH-001306,-0.192901333287
ACH-001318,-0.328323644174
ACH-001322,-0.310443581549
ACH-001328,-0.19073039351399998
ACH-001332,-0.496327404626
ACH-001333,-0.19612046710900002
ACH-001336,-0.168221109646
ACH-001340,-0.333620316388
ACH-001346,-0.269535721927
ACH-001353,-0.44311241195100004
ACH-001354,-0.41300322520800004
ACH-001367,-0.6325613115609999
ACH-001368,-0.35263361466700005
ACH-001374,-0.349568055823
ACH-001375,-0.429700045955
ACH-001377,-0.107561558894
ACH-001380,-0.241447102788
ACH-001391,0.07861253115360001
ACH-001407,-0.253647842899
ACH-001408,-0.30587264156
ACH-001413,-0.31918720447500004
ACH-001430,0.19156055109900003
ACH-001431,-0.412625326374
ACH-001450,-0.27204247918499996
ACH-001496,-0.334074760282
ACH-001500,-0.100446277565
ACH-001521,-0.6727744620909999
ACH-001523,-0.324920733712
ACH-001532,-0.33283225744600003
ACH-001536,-0.420666639917
ACH-001550,-0.6426760008969999
ACH-001552,-0.175674550715
ACH-001554,-0.344136512019
ACH-001645,-0.284043451908
ACH-001654,-0.23056414252500002
ACH-001715,-0.340588214681
ACH-001735,-0.322427713266
ACH-001736,-0.17861544995700002
ACH-001737,-0.115405857206
ACH-001740,-0.446190151228
ACH-001745,-0.603697990222
ACH-001750,-0.671114978022
ACH-001765,-0.0039216459510500006
ACH-001956,-0.449433714872
ACH-001957,-0.38917935295999995
