,NRIP3 (56675)
ACH-000004,0.0498648897285
ACH-000007,-0.135779761007
ACH-000009,-0.058313558809299997
ACH-000011,-0.13634111935999998
ACH-000012,-0.178046457291
ACH-000013,-0.167115224697
ACH-000014,-0.20721386969099997
ACH-000015,0.0134416842742
ACH-000017,-0.0260990244026
ACH-000018,-0.023973409653599998
ACH-000019,0.0393259788685
ACH-000021,-0.055622278454700004
ACH-000022,-0.154086716505
ACH-000025,-0.00601662316886
ACH-000028,-0.065025942376
ACH-000030,-0.114601728827
ACH-000035,-0.19315981519099998
ACH-000036,-0.11055926464600001
ACH-000037,-0.19978851143399998
ACH-000039,-0.0859723081273
ACH-000040,-0.06297508733990001
ACH-000041,0.051277993114999997
ACH-000042,-0.0552748593975
ACH-000045,-0.137067068157
ACH-000047,0.0189142201942
ACH-000052,-0.207689640911
ACH-000053,0.0207539908535
ACH-000054,-0.12921232473400002
ACH-000055,0.132069347267
ACH-000060,-0.037188942051800004
ACH-000067,0.187156613132
ACH-000070,-0.113503400835
ACH-000075,-0.143435503917
ACH-000078,-0.150978344309
ACH-000082,-0.00693585476893
ACH-000085,0.0790335841595
ACH-000086,-0.0283562695698
ACH-000087,0.0544186260287
ACH-000092,0.0174236334951
ACH-000095,-0.0215556500037
ACH-000097,0.0697816884522
ACH-000098,-0.0421302501165
ACH-000099,-0.09346942702910001
ACH-000108,-0.00759497382994
ACH-000113,0.0369656007479
ACH-000115,0.06746327616219999
ACH-000116,-0.183809492882
ACH-000118,0.00820317336232
ACH-000120,-0.052130992033400006
ACH-000123,-0.0015687356406099999
ACH-000127,0.0857860618657
ACH-000128,0.0538678179082
ACH-000132,0.0380504180979
ACH-000133,-0.195739830553
ACH-000137,-0.279829510372
ACH-000138,0.031280584849900005
ACH-000142,-0.19707709285
ACH-000143,-0.0603695324474
ACH-000146,-0.00111904598541
ACH-000148,-0.16928160957199997
ACH-000150,0.04855470221480001
ACH-000152,-0.0335093872815
ACH-000153,0.0851719431638
ACH-000159,-0.051670210712599994
ACH-000160,-0.032933591425400005
ACH-000163,-0.00887424949868
ACH-000167,0.17670117267000002
