,ZSCAN5A (79149)
ACH-000389,-0.259990059635
ACH-000390,-0.199490649203
ACH-000393,-0.144886197467
ACH-000395,-0.162423107478
ACH-000397,-0.11350979872000001
ACH-000401,0.0115933129143
ACH-000402,-0.0920623441561
ACH-000403,-0.0798284189487
ACH-000404,-0.131195186268
ACH-000406,-0.0621431929087
ACH-000407,-0.182594651364
ACH-000408,-0.188767884653
ACH-000410,-0.19628031614900002
ACH-000411,-0.055537507984
ACH-000414,-0.22360153333500002
ACH-000415,0.0245977642469
ACH-000416,-0.045269199285699994
ACH-000420,-0.10351931650599999
ACH-000421,-0.0749281152546
ACH-000424,0.24773508620499998
ACH-000425,-0.262462781069
ACH-000426,-0.144906483388
ACH-000427,-0.12804923095
ACH-000433,0.130848290977
ACH-000436,0.147384653444
ACH-000444,-0.216649573148
ACH-000445,-0.00608334598398
ACH-000448,0.0778739863332
ACH-000450,0.157150148026
ACH-000452,-0.00583919281383
ACH-000454,0.07922579768810001
ACH-000458,-0.18232451194000002
ACH-000459,-0.00678534013991
ACH-000460,-0.110069430556
ACH-000461,-0.060550178343400006
ACH-000463,-0.179679144361
ACH-000464,-0.290124940723
ACH-000466,0.0145089847823
ACH-000467,-0.0681984518079
ACH-000468,-0.132967845547
ACH-000469,-0.045023891870800005
ACH-000470,-0.00637121963678
ACH-000471,-0.12693506230999999
ACH-000472,-0.144897097501
ACH-000473,-0.0514812475241
ACH-000475,-0.121031347233
ACH-000476,0.06934493871689999
ACH-000477,-0.036107246351
ACH-000480,0.0124128885198
ACH-000481,-0.0397391788234
ACH-000483,-0.32711336781399997
ACH-000484,0.00660553714499
ACH-000485,-0.016352703349799998
ACH-000486,-0.106762241759
ACH-000487,-0.148102359803
ACH-000488,-0.023657041197099996
ACH-000490,0.0948463876175
ACH-000491,-0.00513067685708
ACH-000495,0.079819355495
ACH-000496,-0.0864503712386
ACH-000499,-0.173204943459
ACH-000500,-0.11982974033800001
ACH-000502,0.040721846627699995
ACH-000503,0.0272804315992
ACH-000505,-0.08577681890410001
ACH-000507,0.11965253614499999
ACH-000510,-0.229856730559
ACH-000511,-0.0828594590939
ACH-000512,-0.205670596272
ACH-000516,0.0186327528618
ACH-000517,-0.055444157859
ACH-000518,-0.0635145910263
ACH-000520,-0.357836657782
ACH-000521,-0.014684284026200001
ACH-000522,-0.17369247346900002
ACH-000524,-0.16188454202
ACH-000527,-0.171138691943
ACH-000528,-0.168802964626
ACH-000537,-0.095962247171
ACH-000541,-0.164632359954
ACH-000542,-0.207580871993
ACH-000544,-0.0396375871406
ACH-000545,-0.108040563822
ACH-000547,-0.147040260708
ACH-000548,-0.18019738598499999
ACH-000549,-0.319167853339
ACH-000550,-0.0380288611341
ACH-000552,0.00805040813954
ACH-000556,-0.159040785221
ACH-000557,-0.10281867150900001
ACH-000570,0.0164550335014
ACH-000571,-0.0608419015888
ACH-000573,-0.308294622944
ACH-000576,-0.163823727813
ACH-000580,-0.0240996611601
ACH-000584,-0.21651030866300003
ACH-000585,-0.137220260757
ACH-000588,0.100264927785
ACH-000589,-0.0109778402266
ACH-000591,0.00129738050572
ACH-000593,-0.08217071636519999
ACH-000600,-0.102573942868
ACH-000601,-0.11313485653899999
ACH-000604,-0.474430151241
ACH-000605,-0.178391022904
ACH-000606,0.07200854547180001
ACH-000608,-0.20083357027899998
ACH-000614,-0.08127035926519999
ACH-000616,0.00994111179744
ACH-000618,-0.11826584143300001
ACH-000619,0.301048853576
ACH-000620,-0.0621218331926
ACH-000621,0.00405485361309
ACH-000622,-0.124784707871
ACH-000623,-0.0746448242612
ACH-000624,-0.0955007082865
ACH-000627,-0.24248382900600002
ACH-000630,0.0296333537927
ACH-000632,0.0436683347936
ACH-000633,-0.09264702985510001
ACH-000637,-0.15833907639699998
ACH-000638,0.18256089403700002
ACH-000646,-0.205145973085
ACH-000647,-0.0023060281938499998
ACH-000648,0.0633388406474
ACH-000649,-0.034868844097
ACH-000651,0.0332384807167
ACH-000652,-0.143600703958
ACH-000653,-0.0869944756242
ACH-000657,0.0231293014291
ACH-000658,-0.122583864333
ACH-000661,-0.225851371389
ACH-000662,-0.192840958398
ACH-000663,-0.158632859303
ACH-000665,0.0242256549669
ACH-000671,-0.052450038988699994
ACH-000673,-0.0653758794024
ACH-000676,-0.125491200925
ACH-000677,-0.07323283950130001
ACH-000681,-0.171765008697
ACH-000682,-0.139994751948
ACH-000683,-0.0398742305546
ACH-000684,-0.0688601141645
ACH-000688,-0.287994757095
ACH-000693,-0.113696847425
ACH-000694,-0.137896669717
ACH-000695,-0.00333617232723
ACH-000696,-0.0225674773521
ACH-000697,-0.053307606655699995
ACH-000699,0.0114105896043
ACH-000701,-0.237731750257
ACH-000706,0.0416215675399
ACH-000711,-0.048676152786300005
ACH-000713,-0.109954603293
ACH-000714,0.049946188883300005
ACH-000718,-0.10931976392500001
ACH-000720,-0.112174730977
ACH-000721,-0.19794060883099998
ACH-000724,-0.148190235185
ACH-000725,0.114709830372
ACH-000732,0.242390899144
ACH-000734,-0.17220417786699999
ACH-000735,-0.119842548664
ACH-000736,-0.150569818025
ACH-000738,0.0320776145082
ACH-000746,-0.337866196345
ACH-000747,0.181166310536
ACH-000748,-0.277567255061
ACH-000753,-0.0022295614585
ACH-000756,-0.135782844368
ACH-000757,-0.129098708789
ACH-000758,0.0484155250832
ACH-000760,0.0255977845695
ACH-000763,0.049202596119400005
ACH-000764,-0.17304354480700002
ACH-000765,-0.0259031502472
ACH-000766,0.0310200677489
ACH-000767,-0.17845009428800002
ACH-000768,-0.00626647832375
ACH-000769,-0.023153117769900002
ACH-000770,-0.0313617666355
ACH-000771,0.053708027160400004
ACH-000773,0.0751694743036
ACH-000776,-0.132624064605
ACH-000777,-0.262795127797
ACH-000778,-0.136440438838
ACH-000781,0.0756563830005
ACH-000782,0.06939229037889999
ACH-000783,0.2235783233
ACH-000784,-0.0856191599574
ACH-000785,0.0272082719027
ACH-000787,-0.08188953778989999
ACH-000788,-0.08439441715060002
ACH-000791,-0.0282912965996
ACH-000792,-0.124073824345
ACH-000794,-0.111840273935
ACH-000796,-0.115396327564
ACH-000799,-0.06950924202860001
ACH-000800,-0.27009369599599997
ACH-000802,-0.07011015160299999
ACH-000804,-0.13709287596300002
ACH-000805,-0.176911413512
ACH-000809,-0.231280926677
ACH-000810,0.281220973231
ACH-000811,-0.112396674649
ACH-000817,0.0563697491881
ACH-000819,-0.130584411032
ACH-000820,-0.36402472109899997
ACH-000821,-0.41745613146099997
ACH-000822,-0.0823767286726
ACH-000823,-0.09572758480139999
ACH-000824,-0.039129873665199995
ACH-000827,-0.17210508332600002
ACH-000829,-0.252006467084
ACH-000831,-0.0780329625895
ACH-000832,0.0469035367313
ACH-000833,0.09413073441
ACH-000834,0.0752158596983
ACH-000835,-0.130031754229
ACH-000836,0.0316289576611
ACH-000837,-0.030396187897700003
ACH-000838,-0.154451939945
ACH-000839,0.273493268274
ACH-000840,0.169354233045
ACH-000841,0.0116421704883
ACH-000843,-0.274034100864
ACH-000846,-0.029130549148300003
ACH-000847,-0.0134461225954
ACH-000848,-0.14116677309599998
ACH-000849,-0.16710751857
ACH-000851,-0.016875077297700002
ACH-000855,-0.0287932482296
ACH-000856,-0.0446861202661
ACH-000858,-0.142680460089
ACH-000859,-0.010430421337
ACH-000861,-0.0789179249887
ACH-000862,-0.16051022515900001
ACH-000865,-0.07177516090639999
ACH-000866,-0.030894557355
ACH-000867,0.027850006603799996
ACH-000869,-0.0871660458268
ACH-000872,-0.029146989556400004
ACH-000873,-0.23307521246399998
ACH-000876,-0.0899953204882
ACH-000878,-0.549052891345
ACH-000880,-0.12941926132
ACH-000881,-0.11397722842599999
ACH-000882,-0.0346804228436
ACH-000884,-0.11322677455
ACH-000885,0.09432278953619999
ACH-000887,-0.12825092227499998
ACH-000888,0.085480734967
ACH-000889,-0.12283556855799999
ACH-000890,-0.0540006877948
ACH-000896,-0.061688852626
ACH-000898,-0.253778765783
ACH-000900,0.133523383366
ACH-000901,-0.158269429873
ACH-000905,-0.0556256413969
ACH-000906,-0.172803995944
ACH-000907,-0.0611645396172
ACH-000910,-0.012984354133600001
ACH-000911,0.08671813973619999
ACH-000912,0.0361897885569
ACH-000913,-0.0762254697899
ACH-000915,-0.290993639149
ACH-000916,0.153965026996
ACH-000917,-0.152049601874
ACH-000921,0.13482735156300002
ACH-000924,-0.239580893004
ACH-000926,-0.09560194646060001
ACH-000928,0.0618654639317
ACH-000929,-0.211858056557
ACH-000932,-0.00788068164908
ACH-000935,-0.103753920246
ACH-000936,-0.0318790268363
ACH-000937,0.037202841828900005
ACH-000938,-0.11259545354
ACH-000939,-0.329366312657
ACH-000941,-0.074522242494
ACH-000943,-0.183502284844
ACH-000946,0.128464563842
ACH-000947,0.0321250292248
ACH-000948,0.22959136598700003
ACH-000950,0.294244574861
ACH-000953,0.12167838754
ACH-000957,0.105308916928
ACH-000958,0.35814642282
ACH-000960,-0.215348010024
ACH-000963,0.0470887932495
ACH-000968,-0.0287853073202
ACH-000969,0.198230036604
ACH-000973,-0.0503094434688
ACH-000974,0.06783546725480001
ACH-000975,-0.0191186573083
ACH-000976,-0.0128281600492
ACH-000978,-0.399521506385
ACH-000980,0.029693148516000002
ACH-000984,-0.13049645341
ACH-000986,0.0641109634073
ACH-000988,-0.00537111200932
ACH-000993,-0.0171120770164
ACH-000994,-0.137491079272
ACH-000996,0.18652550543299998
ACH-001001,-0.107307598123
ACH-001020,0.213389038125
ACH-001028,-0.027899004449499998
ACH-001031,-0.0606615121968
ACH-001038,-0.114761937084
ACH-001048,-0.0904046775527
ACH-001050,-0.130262425324
ACH-001053,0.0771402228373
ACH-001054,-0.133001356539
ACH-001061,0.0331051936294
ACH-001067,-0.023980251919200002
ACH-001075,-0.221370633132
ACH-001096,-0.0555441187404
ACH-001128,-0.41860115655100005
ACH-001134,-0.18120682521099998
ACH-001151,0.10666791322699999
ACH-001163,-0.23208948016800002
ACH-001164,0.179462034212
ACH-001173,-0.105828367745
ACH-001183,-0.0601919574897
ACH-001184,-0.200132277652
ACH-001190,9.14168758829e-05
ACH-001192,-0.12551968654999998
ACH-001193,-0.47961153352799996
ACH-001196,0.0941855614219
ACH-001197,-0.051368533301999995
ACH-001205,-0.15704042258099998
ACH-001211,-0.227003699458
ACH-001212,-0.47342493493999993
ACH-001228,-0.0280215560555
ACH-001232,0.12173047192
ACH-001239,-0.00459360912709
ACH-001274,0.013697343678700001
ACH-001275,-0.287922586653
ACH-001277,-0.060933029079499997
ACH-001278,0.004805706394100001
ACH-001280,-0.0277370031983
ACH-001283,-0.169790483663
ACH-001289,-0.028517496529900002
ACH-001295,-0.107978564289
ACH-001300,-0.303151236914
ACH-001301,-0.16019908943299999
ACH-001302,0.17514839989599998
ACH-001303,-0.40293086854500004
ACH-001306,0.047196516650800005
ACH-001318,-0.0429043971292
ACH-001322,-0.060557783946000004
ACH-001328,0.011760011805
ACH-001332,-0.10864703241399999
ACH-001333,-0.309626323644
ACH-001336,-0.139540441363
ACH-001340,-0.0549308652178
ACH-001346,-0.013379162062600002
ACH-001353,-0.0549992807262
ACH-001354,-0.282509167311
ACH-001367,-0.312122895098
ACH-001368,-0.0162962594229
ACH-001374,-0.106545529069
ACH-001375,-0.37258692750600003
ACH-001377,-0.140263407138
ACH-001380,-0.106338758159
ACH-001391,-0.239254923657
ACH-001407,-0.141324462637
ACH-001408,-0.132593953617
ACH-001413,-0.041524351723500004
ACH-001430,-0.118385640756
ACH-001431,-0.272556023789
ACH-001450,-0.103190729167
ACH-001496,-0.018285429356
ACH-001500,-0.21487041146400002
ACH-001521,-0.125354741041
ACH-001523,0.0114776796168
ACH-001532,0.08537663075780001
ACH-001536,-0.22807246866300002
ACH-001550,-0.0014646462812000001
ACH-001552,-0.174158422796
ACH-001554,-0.0143556588579
ACH-001645,-0.391097426339
ACH-001654,-0.0692805588332
ACH-001715,0.0684189132266
ACH-001735,0.00897382929876
ACH-001736,-0.169322636615
ACH-001737,0.259869273732
ACH-001740,-0.127462704411
ACH-001745,-0.152217114896
ACH-001750,-0.17219240697500002
ACH-001765,-0.155021003498
ACH-001956,-0.156171747726
ACH-001957,0.015441932123200003
