,INO80C (125476)
ACH-000159,-0.19301009797000002
ACH-000160,0.405733887028
ACH-000163,-0.307189923296
ACH-000167,0.7221350027529999
ACH-000168,-0.0474570975969
ACH-000169,-0.173348246525
ACH-000178,-0.23717313094599998
ACH-000182,-0.059931553062500004
ACH-000183,0.0377072996268
ACH-000188,-0.090315259494
ACH-000189,-0.6969770559020001
ACH-000190,0.19137911246599998
ACH-000198,-0.185080352718
ACH-000204,0.200124965149
ACH-000206,0.07088696412210001
ACH-000207,-0.0368250533921
ACH-000211,-0.0934465159977
ACH-000215,0.00142190482813
ACH-000221,-0.12953050824999998
ACH-000222,-0.0589249991518
ACH-000223,-0.19750072357
ACH-000226,-0.257774664582
ACH-000227,0.112910072709
ACH-000228,-0.568607878578
ACH-000231,-0.342398242572
ACH-000232,-0.594151303227
ACH-000233,-0.08748601355900001
ACH-000234,-0.210820166755
ACH-000235,-0.228607727511
ACH-000237,-0.1000919652
ACH-000238,-0.0136122150528
ACH-000243,-0.524605488288
ACH-000244,0.0930416054141
ACH-000246,-0.212640138695
ACH-000248,-0.0752560373668
ACH-000250,-0.327657056835
ACH-000251,-0.207069118547
ACH-000253,-0.12343693203400001
ACH-000255,0.0375181144928
ACH-000256,0.11550144142999999
ACH-000257,-0.245769077498
ACH-000258,-0.223531804506
ACH-000259,-0.0160132765748
ACH-000260,0.0191081284673
ACH-000261,-0.175788291481
ACH-000262,-0.249814253481
ACH-000263,-0.051281316112099996
ACH-000264,-0.30869823190699996
ACH-000265,-0.25964742530900004
ACH-000266,-0.279320455076
ACH-000272,0.0037814652550200003
ACH-000273,-0.38980647938
ACH-000274,-0.146633652801
ACH-000277,-0.313721826682
ACH-000278,-0.340714964171
ACH-000279,-0.0136248847586
ACH-000280,-0.619069949099
ACH-000281,-0.380390289099
ACH-000288,0.0685283478629
ACH-000291,-0.114574930747
ACH-000293,-0.39020243363300006
ACH-000294,0.128375253332
ACH-000295,0.018245319171099998
ACH-000296,-0.36835362944300004
ACH-000302,-0.452573564299
ACH-000304,0.169365096303
ACH-000307,-0.38873223287500003
ACH-000308,0.110931791963
ACH-000310,-0.260872377081
ACH-000311,-0.22172014438700002
ACH-000312,0.023288959519099997
ACH-000315,-0.216500530896
ACH-000316,-0.314596053452
ACH-000317,-0.0841049208771
ACH-000318,-0.202607574986
ACH-000319,0.15741792736500002
ACH-000320,-0.313013129978
ACH-000322,0.117075741601
ACH-000323,-0.37448292431100005
ACH-000324,0.00191775598329
ACH-000329,0.0911763566416
ACH-000330,-0.251110552766
ACH-000331,-0.22105818911699998
ACH-000332,-0.31578704790999995
ACH-000334,-0.326265493585
ACH-000335,-0.23676497508299998
ACH-000336,-0.39935387759700003
ACH-000337,-0.39292731638800005
ACH-000339,-0.31865121489500003
ACH-000341,-0.229724213963
ACH-000348,0.05569604089269999
ACH-000350,-0.0630648991523
ACH-000352,-0.08739425957999998
ACH-000356,-0.313029109219
ACH-000361,-0.366811883782
ACH-000362,-0.19814885817699998
ACH-000363,-0.155518562853
ACH-000364,-0.0594951751327
ACH-000365,0.026964895446099996
ACH-000366,-0.138780177865
ACH-000368,-0.0509992929282
ACH-000374,0.191038821954
ACH-000375,-0.0214901255533
ACH-000376,0.00426125373608
ACH-000381,-0.320405324859
ACH-000383,0.0194297160457
ACH-000387,-0.326026372418
ACH-000389,0.165403232676
ACH-000390,0.00380680134742
ACH-000393,-0.10536639048699999
ACH-000395,-0.007445756661510001
ACH-000397,-0.0728119986299
ACH-000401,-0.12686990675899998
ACH-000402,-0.144852482994
ACH-000403,-0.23502240354200002
ACH-000404,-0.13108422953600002
ACH-000406,0.0736814175697
ACH-000407,0.054325814179999994
ACH-000408,-0.163645795802
ACH-000410,-0.15635385349300002
ACH-000411,-0.030264924565
ACH-000414,-0.18574618904100001
ACH-000415,-0.199378725589
ACH-000416,-0.172699146898
ACH-000420,-0.09423741121910001
ACH-000421,-0.353164031944
ACH-000424,0.245779151972
ACH-000425,-0.41168120882799997
ACH-000426,-0.180736187784
ACH-000427,-0.74783969369
ACH-000433,-0.295306803251
ACH-000436,-0.047004663569
ACH-000444,-0.328892641755
ACH-000445,-0.329842912462
ACH-000448,-0.22284931810800002
ACH-000450,-0.117376801884
ACH-000452,-0.249696447149
ACH-000454,0.23061101985500002
ACH-000458,-0.247114454496
ACH-000459,0.121753643078
ACH-000460,-0.22533324124200002
ACH-000461,-0.342615017443
ACH-000463,-0.1290327676
ACH-000464,0.08041576247889999
ACH-000466,-0.052049762647
ACH-000467,-0.226772445058
ACH-000468,0.006074558830479999
ACH-000469,0.254829121337
ACH-000470,-0.11485118854599999
ACH-000471,-0.12713972250999997
ACH-000472,-0.324245247045
ACH-000473,0.06979665347639999
ACH-000475,-0.0772783379018
ACH-000476,-0.0527177416577
ACH-000477,-0.400867748021
ACH-000480,-0.146977005327
ACH-000481,-0.0311598667995
ACH-000483,0.11313356369699999
ACH-000484,0.179567649758
ACH-000485,-0.222493762709
ACH-000486,-0.1224559364
ACH-000487,-0.24244173642099998
ACH-000488,0.0499264183774
ACH-000490,-0.166414571162
ACH-000491,-0.254382875941
ACH-000495,0.012493443112000001
ACH-000496,0.04943657693419999
ACH-000499,-0.18501047075899998
ACH-000500,0.62303740715
ACH-000502,-0.364411664894
ACH-000503,-0.40823564559000003
ACH-000505,-0.501736996532
ACH-000507,-0.43657615994599996
ACH-000510,-0.136087760151
ACH-000511,-0.0519865755899
ACH-000512,-0.192667275275
ACH-000516,-0.146422623275
ACH-000517,-0.0013320819520099998
ACH-000518,-0.266195925619
ACH-000520,-0.221827446338
ACH-000521,-0.141807287515
ACH-000522,-0.19548573148600001
ACH-000524,-0.09616065313110002
ACH-000527,-0.0637895158125
ACH-000528,-0.10009591446900001
ACH-000537,-0.189254043919
ACH-000541,-0.313756461328
ACH-000542,-0.396523002158
ACH-000544,-0.11710308373400001
ACH-000545,-0.32151477664
ACH-000547,-0.320481525157
ACH-000548,-0.413908550708
ACH-000549,-0.103366828386
ACH-000550,-0.057944165822900004
ACH-000552,-0.2762662151
ACH-000556,-0.19245049760000002
ACH-000557,-0.14667473801300002
ACH-000570,-0.253201533041
ACH-000571,0.014924551122299998
ACH-000573,-0.22604402366300003
ACH-000576,0.08248672042710001
ACH-000580,-0.147662148258
ACH-000584,-0.154161789088
ACH-000585,0.08261500334750001
ACH-000588,0.116044926688
ACH-000589,-0.0856294959667
ACH-000591,-0.09215365227289998
ACH-000593,-0.298566867211
ACH-000600,-0.404908051212
ACH-000601,-0.013651765769499998
ACH-000604,0.0861559150385
ACH-000605,-0.288001923921
ACH-000606,-0.636575924676
ACH-000608,-0.0567639300445
ACH-000614,-0.0198072859653
ACH-000616,-0.0960997025248
ACH-000618,0.0652410633654
ACH-000619,-0.288685998687
ACH-000620,-0.167848841794
ACH-000621,-0.00586566222193
ACH-000622,-0.337845456266
ACH-000623,-0.053089345165300006
ACH-000624,-0.07813548616310001
ACH-000627,0.156953817027
ACH-000630,-0.127007485162
ACH-000632,-0.07255164311110002
ACH-000633,-0.059794677801099996
ACH-000637,-0.10304313876
ACH-000638,-0.275941581557
ACH-000646,0.312459512208
ACH-000647,-0.194725189291
ACH-000648,-0.0458847396896
ACH-000649,-0.11039476058700001
ACH-000651,-0.208144891446
ACH-000652,-0.278430112186
ACH-000653,-0.08266106482800001
ACH-000657,-0.297845705771
ACH-000658,-0.0541925267998
ACH-000661,-0.20583596935600001
ACH-000662,0.40964981945100004
ACH-000663,-0.0919865741148
ACH-000665,0.0350899443271
ACH-000671,-0.171410726303
ACH-000673,-0.15633472862
ACH-000676,-0.159969075785
ACH-000677,-0.244122674627
ACH-000681,-0.0644368849427
ACH-000682,0.0756025588098
ACH-000683,-0.08428794619280001
ACH-000684,-0.398357497326
ACH-000688,0.022746484558
ACH-000693,-0.14872889454399998
ACH-000694,-0.138385483071
ACH-000695,-0.146229506196
ACH-000696,-0.139477452624
ACH-000697,-0.0446573345564
ACH-000699,-0.131998201776
ACH-000701,-0.24799113158599997
ACH-000706,-0.166646408555
ACH-000711,-0.107524194135
ACH-000713,-0.555331094662
ACH-000714,-0.124398282197
ACH-000718,-0.138754745865
ACH-000720,-0.282288982323
ACH-000721,0.0966587669805
ACH-000724,-0.143934119581
ACH-000725,-0.189355771449
ACH-000732,-0.252395343087
ACH-000734,-0.0879384597491
ACH-000735,0.046729091782499996
ACH-000736,-0.294925917951
ACH-000738,0.0042734212758
ACH-000746,-0.102161835486
ACH-000747,-0.23646151404399998
ACH-000748,-0.337567168594
ACH-000753,-0.147530907602
ACH-000756,-0.378617204287
ACH-000757,-0.0465758055425
ACH-000758,-0.27179166177299996
ACH-000760,-0.106165803378
ACH-000763,-0.0884345561369
ACH-000764,-0.38903774462800006
ACH-000765,-0.060462014863400006
ACH-000766,-0.569969898269
ACH-000767,-0.07524897084530001
ACH-000768,-0.15941673963199998
ACH-000769,-0.278843178105
ACH-000770,-0.386180862016
ACH-000771,-0.182377048624
ACH-000773,0.334502298998
ACH-000776,-0.297646256195
ACH-000777,-0.292463570047
ACH-000778,-0.169237112557
ACH-000781,0.135485437216
ACH-000782,-0.500338990763
ACH-000783,-0.040406432716900004
ACH-000784,-0.019556730887500002
ACH-000785,-0.0934554810478
ACH-000787,-0.253626360501
ACH-000788,-0.20007580633400002
ACH-000791,-0.0931760908977
ACH-000792,-0.401590008413
ACH-000794,-0.175334525417
ACH-000796,0.0151173358784
ACH-000799,-0.0338441298357
ACH-000800,-0.163208191426
ACH-000802,-0.202545259841
ACH-000804,-0.288435944177
ACH-000805,0.0390017905957
ACH-000809,-0.169972937586
ACH-000810,-0.18367061005899998
ACH-000811,0.11303856045499999
ACH-000817,-0.09915383441980001
ACH-000819,-0.244795094857
ACH-000820,0.292605680993
ACH-000821,-0.281500483535
ACH-000822,0.0965198279507
ACH-000823,-0.253909150649
ACH-000824,-0.0487790715312
ACH-000827,-0.381205286316
ACH-000829,-0.465536397459
ACH-000831,-0.117098314578
ACH-000832,-0.134185546947
ACH-000833,-0.260207548769
ACH-000834,-0.263211590002
ACH-000835,-0.190355827687
ACH-000836,0.470071795635
ACH-000837,0.269783394949
ACH-000838,-0.161528345308
ACH-000839,-0.25130277792100003
ACH-000840,-0.10507630949100001
ACH-000841,-0.550501601709
ACH-000843,-0.36325679005500006
ACH-000846,-0.258555619839
ACH-000847,-0.35136004972499996
ACH-000848,-0.0946895540129
ACH-000849,-0.23055752505
ACH-000851,-0.27045543571999997
ACH-000855,-0.500396626259
ACH-000856,-0.10153651694700001
ACH-000858,-0.163921827392
ACH-000859,-0.22109006079100002
ACH-000861,-0.039622486317500004
ACH-000862,-0.00292293535715
ACH-000865,-0.354413904507
ACH-000866,-0.05480154673880001
ACH-000867,-0.165022992574
ACH-000869,-0.162512156358
ACH-000872,-0.00623844288248
ACH-000873,-0.0515596228257
ACH-000876,0.0632368775575
ACH-000878,-0.0885896128434
ACH-000880,-0.559317599757
ACH-000881,0.11773801539699999
ACH-000882,-0.270844278485
ACH-000884,-0.103122530814
ACH-000885,-0.055403706701600004
ACH-000887,-0.08417891592080001
ACH-000888,-0.12358790081399999
ACH-000889,0.11844873993100001
ACH-000890,0.019462114445099998
ACH-000896,-0.223144458296
ACH-000898,-0.23625591094099999
ACH-000900,-0.185502610762
ACH-000901,-0.181642771613
ACH-000905,-0.0880927910865
ACH-000906,-0.0328577617043
ACH-000907,0.0018884236271700001
ACH-000910,-0.18989821463
ACH-000911,0.00023561645698700001
ACH-000912,-0.462254476946
ACH-000913,-0.0205005719626
ACH-000915,-0.197559244402
ACH-000916,-0.22432037046
ACH-000917,0.0310296713826
ACH-000921,-0.340070405294
ACH-000924,0.044145366397199994
ACH-000926,-0.45095494744599995
ACH-000928,0.144652340875
ACH-000929,-0.370763393033
ACH-000932,-0.18929514914099999
ACH-000935,-0.17892881816700001
ACH-000936,0.033122796918200005
ACH-000937,-0.0621557455528
ACH-000938,-0.026668340526600002
ACH-000939,0.36161465324500003
ACH-000941,-0.0931296582463
ACH-000943,0.00248384080822
ACH-000946,0.033412079410799995
ACH-000947,-0.318429776932
ACH-000948,-0.150684149468
ACH-000950,-0.0625688948066
ACH-000953,-0.09762149837230001
ACH-000957,-0.296365297021
ACH-000958,-0.6595115282890001
ACH-000960,-0.0535784720153
ACH-000963,-0.467198560752
ACH-000968,-0.130002976308
ACH-000969,0.0130909766289
ACH-000973,-0.139732305971
ACH-000974,-0.186871469001
ACH-000975,-0.142681118044
ACH-000976,-0.289292059685
ACH-000978,-0.13252787953700002
ACH-000980,-0.0827092549062
ACH-000984,-0.23248545450199998
ACH-000986,-0.121827179079
ACH-000988,-0.104380517855
ACH-000993,-0.17580699359000002
ACH-000994,0.032665004866299995
ACH-000996,-0.244078366343
ACH-001001,-0.135972022734
ACH-001020,0.24243388978500002
ACH-001028,-0.0216667049748
ACH-001031,-0.289235743988
ACH-001038,-0.16831922232000002
ACH-001048,-0.248410393584
ACH-001050,-0.144558582863
ACH-001053,-0.225318196273
ACH-001054,-0.27148558648000004
ACH-001061,-0.0575985791136
ACH-001067,-0.391313101551
ACH-001075,-0.45763982103699996
ACH-001096,-0.09686390073069999
ACH-001128,1.28643980761
ACH-001134,-0.362043622682
ACH-001151,-0.151627912777
ACH-001163,0.027203070786200004
ACH-001164,-0.196174984402
ACH-001173,-0.128780800024
ACH-001183,-0.380996468332
ACH-001184,-0.179651964097
ACH-001190,-0.161552938228
ACH-001192,-0.122640522273
ACH-001193,0.117092245362
ACH-001196,0.08944561798720001
ACH-001197,-0.116422536141
ACH-001205,-0.24587179500700002
ACH-001211,0.271555413438
ACH-001212,-0.586231920305
ACH-001228,-0.0706519215388
ACH-001232,-0.14581962576500002
ACH-001239,-0.08884967019480002
ACH-001274,0.11251618125999999
ACH-001275,-0.47168081271300005
ACH-001277,0.280906104542
ACH-001278,-0.283847511912
ACH-001280,-0.038461706660400004
ACH-001283,-0.0688902388541
ACH-001289,-0.6256363565649999
ACH-001295,-0.214236601725
ACH-001300,-0.016648615880799997
ACH-001301,-0.34454570709700005
ACH-001302,-0.500321083683
ACH-001303,-0.166721950514
ACH-001306,0.14341199646400002
ACH-001318,-0.0800455462941
ACH-001322,-0.14517185831499999
ACH-001328,-0.0473114463305
ACH-001332,-0.606127050777
ACH-001333,0.0449044948923
ACH-001336,-0.0992855115908
ACH-001340,-0.0189285060365
ACH-001346,-0.146264141578
ACH-001353,-0.248254092848
ACH-001354,-0.09679507403830001
ACH-001367,-0.145077257718
ACH-001368,-0.0942243871906
ACH-001374,-0.336544738302
ACH-001375,-0.045760033145900006
ACH-001377,-0.203940990451
ACH-001380,-0.0222118169587
ACH-001391,0.20526152481899998
ACH-001407,-0.046370523739200004
ACH-001408,-0.33692474211199996
ACH-001413,-0.268827845305
ACH-001430,-0.139599013248
ACH-001431,-0.33976549765600006
ACH-001450,-0.0400450808597
ACH-001496,0.198680550337
ACH-001500,-0.00954100555259
ACH-001521,0.043597850199
ACH-001523,-0.257558341459
ACH-001532,-0.47153586768
ACH-001536,-0.42526406394599997
ACH-001550,0.347842071339
ACH-001552,-0.22575256833299998
ACH-001554,-0.11716123213099999
ACH-001645,-0.169199672278
ACH-001654,-0.325638927723
ACH-001715,-0.0354829758038
ACH-001735,-0.0407076223727
ACH-001736,-0.141501737395
ACH-001737,-0.050494035686499995
ACH-001740,-0.200358219952
ACH-001745,0.0680774172437
ACH-001750,-0.0571492093688
ACH-001765,-0.135732458193
ACH-001956,-0.311670250303
ACH-001957,-0.0806422687888
