,CBL (867)
ACH-000004,0.40472382843800003
ACH-000007,0.100639845692
ACH-000009,0.09856350905610001
ACH-000011,-0.0319643997166
ACH-000012,-0.0193639987232
ACH-000013,0.0761640077279
ACH-000014,0.017581454096400002
ACH-000015,0.402989576077
ACH-000017,0.0168920505719
ACH-000018,-0.0428985002664
ACH-000019,-0.21038600611699998
ACH-000021,0.040887119382699996
ACH-000022,-0.0717795717417
ACH-000025,0.0394934775129
ACH-000028,0.011307329841700001
ACH-000030,0.08234123814330001
ACH-000035,0.00592100461455
ACH-000036,0.37537797115000004
ACH-000037,-0.22251049676399998
ACH-000039,0.020947084969999998
ACH-000040,0.0731070108535
ACH-000041,-0.018520574027900003
ACH-000042,0.173952616653
ACH-000045,-0.050571093655199996
ACH-000047,-0.0903527949986
ACH-000052,0.0561883725914
ACH-000053,0.037602050016400004
ACH-000054,-0.189999595229
ACH-000055,0.196091380092
ACH-000060,0.060283478201199996
ACH-000067,0.409402677843
ACH-000070,0.034245090745200005
ACH-000075,-0.24098604751999997
ACH-000078,0.061094795922
ACH-000082,0.0183896409063
ACH-000085,0.0079781934663
ACH-000086,0.07466012584
ACH-000087,0.0505324301901
ACH-000092,0.08097097864160001
ACH-000095,-0.00413592520517
ACH-000097,0.0664272813199
ACH-000098,0.24431114924300001
ACH-000099,0.331011592179
ACH-000108,0.0482110536383
ACH-000113,-0.00497326549677
ACH-000115,-0.0018113250225699998
ACH-000116,-0.07180222332189999
ACH-000118,-0.146044254232
ACH-000120,0.0601171001339
ACH-000123,-0.0537571298969
ACH-000127,-0.28105995403
ACH-000128,0.082215358507
ACH-000132,0.112607216581
ACH-000133,-0.033072626632
ACH-000137,-0.0031721686804799996
ACH-000138,-0.19259340445
ACH-000142,-0.143664518417
ACH-000143,0.156139374285
ACH-000146,-0.0382400035611
ACH-000148,-0.029777023382200004
ACH-000150,-0.18029487480999998
ACH-000152,0.12956114731899998
ACH-000153,0.123592082195
ACH-000159,-0.04367848049269999
ACH-000160,-0.138197865336
ACH-000163,0.0181127811471
ACH-000167,0.15246408694
ACH-000168,0.010709787798
ACH-000169,-0.1291494451
ACH-000178,-0.08888713611950001
ACH-000182,-0.09537605159849999
ACH-000183,0.017113303158
ACH-000188,-0.0159742042776
ACH-000189,-0.09452572991949999
ACH-000190,0.00617827154153
ACH-000198,0.212676946847
ACH-000204,0.238173289023
ACH-000206,-0.133269322611
ACH-000207,0.156374671375
ACH-000211,0.0823558891028
ACH-000215,-0.0147331735592
ACH-000221,-0.19671997411699998
ACH-000222,0.0025589443690500003
ACH-000223,-0.07573189978910001
ACH-000226,-0.0017031994861700002
ACH-000227,0.06604939824810001
ACH-000228,-0.0643406548432
ACH-000231,0.08012326132160001
ACH-000232,0.220262594461
ACH-000233,-0.0582809716474
ACH-000234,-0.220082354252
ACH-000235,0.0709820865102
ACH-000237,0.00268954672837
ACH-000238,-0.259434369301
ACH-000243,0.0309879930754
ACH-000244,0.00123551611784
ACH-000246,-0.0751972725633
ACH-000248,0.0916380249723
ACH-000250,0.17630935998199998
ACH-000251,0.201365049978
ACH-000253,0.0539039996224
ACH-000255,0.359133180404
ACH-000256,-0.159243580988
ACH-000257,-0.114472434835
ACH-000258,0.174269404469
ACH-000259,0.0721056936907
ACH-000260,-0.06105748641369999
ACH-000261,-0.00367950793319
ACH-000262,0.05835130957
ACH-000263,-0.19044940180999997
ACH-000264,0.10289398921599999
ACH-000265,-0.0726396934677
ACH-000266,-0.022422651487599997
ACH-000272,0.12871216281
ACH-000273,0.180605268599
ACH-000274,-0.0183962708869
ACH-000277,-0.178026457276
ACH-000278,-0.0775881467291
ACH-000279,0.0292562424108
ACH-000280,-0.00149348338292
ACH-000281,0.052383473674300005
ACH-000288,0.033383272513700005
ACH-000291,0.039054212842199995
ACH-000293,0.131124280513
ACH-000294,0.0494225551592
ACH-000295,-0.215982602878
ACH-000296,0.0894105616368
ACH-000302,0.138859553933
ACH-000304,0.0865688906986
ACH-000307,-0.0716927801493
ACH-000308,-0.0984955428737
ACH-000310,0.061668571933500005
ACH-000311,-0.0069650597030399995
ACH-000312,0.059711048553599995
ACH-000315,0.0681154397828
ACH-000316,-0.191552955623
ACH-000317,0.09392220463639998
ACH-000318,-0.020015455869499998
ACH-000319,0.0242378453981
ACH-000320,-0.0401796832349
ACH-000322,0.0810723128465
ACH-000323,0.49338051821199996
ACH-000324,-0.0326012642839
ACH-000329,0.19206324671500002
ACH-000330,0.100186516011
ACH-000331,0.0826432846484
ACH-000332,-0.140755487306
ACH-000334,-0.030276313136100002
ACH-000335,0.08544858498199999
ACH-000336,-0.105977960228
ACH-000337,0.15680560593
ACH-000339,0.023570744643799997
ACH-000341,0.050143248106300005
ACH-000348,0.0943268525767
ACH-000350,-0.123151066573
ACH-000352,-0.0634238783333
